idx,i,j,d,family,theta_deg,a,b,r
51,1,15,14,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
52,1,16,15,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
53,1,17,16,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
54,1,18,17,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
55,1,19,18,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
56,1,20,19,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
57,1,21,19,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
58,1,22,18,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
59,1,23,17,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
60,1,24,16,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
61,1,25,15,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
62,1,26,14,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
63,1,27,13,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
64,1,28,12,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
65,1,29,11,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
66,1,30,10,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
67,1,31,9,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
68,1,32,8,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
69,1,33,7,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
70,1,34,6,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
71,1,35,5,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
72,1,36,4,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
73,1,37,3,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
74,1,38,2,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
75,2,3,1,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
76,2,4,2,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
77,2,5,3,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
78,2,6,4,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
79,2,7,5,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
80,2,8,6,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
81,2,9,7,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
82,2,10,8,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
83,2,11,9,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
84,2,12,10,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
85,2,13,11,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
86,2,14,12,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
87,2,15,13,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
88,2,16,14,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
89,2,17,15,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
90,2,18,16,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
91,2,19,17,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
92,2,20,18,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
93,2,21,19,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
94,2,22,19,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
95,2,23,18,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
96,2,24,17,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
97,2,25,16,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
98,2,26,15,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
99,2,27,14,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
100,2,28,13,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
101,2,29,12,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
102,2,30,11,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
103,2,31,10,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
104,2,32,9,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
105,2,33,8,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
106,2,34,7,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
107,2,35,6,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
108,2,36,5,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
109,2,37,4,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
110,2,38,3,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
111,3,4,1,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
112,3,5,2,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
113,3,6,3,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
114,3,7,4,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
115,3,8,5,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
116,3,9,6,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
117,3,10,7,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
118,3,11,8,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
119,3,12,9,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
120,3,13,10,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
121,3,14,11,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
122,3,15,12,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
123,3,16,13,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
124,3,17,14,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
125,3,18,15,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
126,3,19,16,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
127,3,20,17,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
128,3,21,18,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
129,3,22,19,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
130,3,23,19,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
131,3,24,18,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
132,3,25,17,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
133,3,26,16,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
134,3,27,15,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
135,3,28,14,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
136,3,29,13,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
137,3,30,12,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
138,3,31,11,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
139,3,32,10,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
140,3,33,9,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
141,3,34,8,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
142,3,35,7,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
143,3,36,6,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
144,3,37,5,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
145,3,38,4,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
146,4,5,1,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
147,4,6,2,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
148,4,7,3,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
149,4,8,4,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
150,4,9,5,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
151,4,10,6,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
152,4,11,7,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
153,4,12,8,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
154,4,13,9,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
155,4,14,10,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
156,4,15,11,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
157,4,16,12,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
158,4,17,13,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
159,4,18,14,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
160,4,19,15,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
161,4,20,16,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
162,4,21,17,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
163,4,22,18,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
164,4,23,19,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
165,4,24,19,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
166,4,25,18,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
167,4,26,17,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
168,4,27,16,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
169,4,28,15,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
170,4,29,14,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
171,4,30,13,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
172,4,31,12,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
173,4,32,11,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
174,4,33,10,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
175,4,34,9,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
176,4,35,8,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
177,4,36,7,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
178,4,37,6,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
179,4,38,5,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
180,5,6,1,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
181,5,7,2,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
182,5,8,3,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
183,5,9,4,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
184,5,10,5,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
185,5,11,6,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
186,5,12,7,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
187,5,13,8,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
188,5,14,9,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
189,5,15,10,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
190,5,16,11,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
191,5,17,12,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
192,5,18,13,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
193,5,19,14,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
194,5,20,15,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
195,5,21,16,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
196,5,22,17,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
197,5,23,18,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
198,5,24,19,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
199,5,25,19,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
200,5,26,18,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
201,5,27,17,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
202,5,28,16,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
203,5,29,15,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
204,5,30,14,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
205,5,31,13,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
206,5,32,12,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
207,5,33,11,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
208,5,34,10,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
209,5,35,9,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
210,5,36,8,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
211,5,37,7,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
212,5,38,6,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
213,6,7,1,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
214,6,8,2,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
215,6,9,3,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
216,6,10,4,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
217,6,11,5,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
218,6,12,6,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
219,6,13,7,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
220,6,14,8,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
221,6,15,9,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
222,6,16,10,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
223,6,17,11,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
224,6,18,12,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
225,6,19,13,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
226,6,20,14,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
227,6,21,15,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
228,6,22,16,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
229,6,23,17,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
230,6,24,18,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
231,6,25,19,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
232,6,26,19,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
233,6,27,18,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
234,6,28,17,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
235,6,29,16,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
236,6,30,15,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
237,6,31,14,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
238,6,32,13,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
239,6,33,12,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
240,6,34,11,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
241,6,35,10,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
242,6,36,9,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
243,6,37,8,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
244,6,38,7,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
245,7,8,1,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
246,7,9,2,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
247,7,10,3,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
248,7,11,4,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
249,7,12,5,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
250,7,13,6,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
251,7,14,7,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
252,7,15,8,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
253,7,16,9,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
254,7,17,10,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
255,7,18,11,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
256,7,19,12,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
257,7,20,13,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
258,7,21,14,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
259,7,22,15,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
260,7,23,16,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
261,7,24,17,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
262,7,25,18,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
263,7,26,19,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
264,7,27,19,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
265,7,28,18,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
266,7,29,17,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
267,7,30,16,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
268,7,31,15,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
269,7,32,14,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
270,7,33,13,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
271,7,34,12,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
272,7,35,11,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
273,7,36,10,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
274,7,37,9,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
275,7,38,8,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
276,8,9,1,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
277,8,10,2,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
278,8,11,3,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
279,8,12,4,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
280,8,13,5,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
281,8,14,6,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
282,8,15,7,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
283,8,16,8,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
284,8,17,9,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
285,8,18,10,0,0,3.6711154910717615e-02,0.0000000000000000e+00,3.6711154910717615e-02
286,8,19,11,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
287,8,20,12,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
288,8,21,13,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
289,8,22,14,1,90,2.2509455840837812e-18,3.6760731104690386e-02,3.6760731104690386e-02
