idx,i,j,d,family,theta_deg,a,b,r
56,2,20,3,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
57,3,4,1,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
58,3,5,2,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
59,3,6,3,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
60,3,7,4,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
61,3,8,5,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
62,3,9,6,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
63,3,10,7,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
64,3,11,8,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
65,3,12,9,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
66,3,13,10,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
67,3,14,10,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
68,3,15,9,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
69,3,16,8,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
70,3,17,7,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
71,3,18,6,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
72,3,19,5,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
73,3,20,4,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
74,4,5,1,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
75,4,6,2,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
76,4,7,3,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
77,4,8,4,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
78,4,9,5,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
79,4,10,6,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
80,4,11,7,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
81,4,12,8,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
82,4,13,9,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
83,4,14,10,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
84,4,15,10,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
85,4,16,9,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
86,4,17,8,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
87,4,18,7,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
88,4,19,6,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
89,4,20,5,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
90,5,6,1,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
91,5,7,2,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
92,5,8,3,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
93,5,9,4,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
94,5,10,5,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
95,5,11,6,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
96,5,12,7,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
97,5,13,8,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
98,5,14,9,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
99,5,15,10,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
100,5,16,10,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
101,5,17,9,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
102,5,18,8,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
103,5,19,7,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
104,5,20,6,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
105,6,7,1,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
106,6,8,2,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
107,6,9,3,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
108,6,10,4,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
109,6,11,5,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
110,6,12,6,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
111,6,13,7,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
112,6,14,8,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
113,6,15,9,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
114,6,16,10,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
115,6,17,10,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
116,6,18,9,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
117,6,19,8,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
118,6,20,7,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
119,7,8,1,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
120,7,9,2,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
121,7,10,3,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
122,7,11,4,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
123,7,12,5,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
124,7,13,6,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
125,7,14,7,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
126,7,15,8,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
127,7,16,9,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
128,7,17,10,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
129,7,18,10,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
130,7,19,9,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
131,7,20,8,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
132,8,9,1,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
133,8,10,2,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
134,8,11,3,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
135,8,12,4,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
136,8,13,5,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
137,8,14,6,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
138,8,15,7,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
139,8,16,8,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
140,8,17,9,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
141,8,18,10,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
142,8,19,10,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
143,8,20,9,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
144,9,10,1,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
145,9,11,2,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
146,9,12,3,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
147,9,13,4,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
148,9,14,5,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
149,9,15,6,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
150,9,16,7,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
151,9,17,8,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
152,9,18,9,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
153,9,19,10,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
154,9,20,10,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
155,10,11,1,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
156,10,12,2,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
157,10,13,3,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
158,10,14,4,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
159,10,15,5,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
160,10,16,6,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
161,10,17,7,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
162,10,18,8,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
163,10,19,9,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
164,10,20,10,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
165,11,12,1,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
166,11,13,2,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
167,11,14,3,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
168,11,15,4,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
169,11,16,5,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
170,11,17,6,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
171,11,18,7,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
172,11,19,8,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
173,11,20,9,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
174,12,13,1,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
175,12,14,2,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
176,12,15,3,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
177,12,16,4,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
178,12,17,5,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
179,12,18,6,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
180,12,19,7,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
181,12,20,8,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
182,13,14,1,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
183,13,15,2,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
184,13,16,3,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
185,13,17,4,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
186,13,18,5,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
187,13,19,6,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
188,13,20,7,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
189,14,15,1,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
190,14,16,2,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
191,14,17,3,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
192,14,18,4,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
193,14,19,5,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
194,14,20,6,1,90,4.2254328922522098e-18,6.9006555934235422e-02,6.9006555934235422e-02
195,15,16,1,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
196,15,17,2,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
197,15,18,3,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
198,15,19,4,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
199,15,20,5,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
200,16,17,1,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
201,16,18,2,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
202,16,19,3,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
203,16,20,4,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
204,17,18,1,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
205,17,19,2,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
206,17,20,3,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
207,18,19,1,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
208,18,20,2,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
209,19,20,1,0,0,6.9006555934235422e-02,0.0000000000000000e+00,6.9006555934235422e-02
