idx,i,j,d,family,theta_deg,a,b,r
64,2,22,4,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
65,2,23,3,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
66,3,4,1,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
67,3,5,2,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
68,3,6,3,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
69,3,7,4,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
70,3,8,5,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
71,3,9,6,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
72,3,10,7,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
73,3,11,8,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
74,3,12,9,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
75,3,13,10,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
76,3,14,11,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
77,3,15,12,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
78,3,16,11,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
79,3,17,10,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
80,3,18,9,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
81,3,19,8,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
82,3,20,7,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
83,3,21,6,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
84,3,22,5,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
85,3,23,4,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
86,4,5,1,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
87,4,6,2,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
88,4,7,3,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
89,4,8,4,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
90,4,9,5,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
91,4,10,6,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
92,4,11,7,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
93,4,12,8,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
94,4,13,9,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
95,4,14,10,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
96,4,15,11,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
97,4,16,12,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
98,4,17,11,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
99,4,18,10,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
100,4,19,9,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
101,4,20,8,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
102,4,21,7,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
103,4,22,6,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
104,4,23,5,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
105,5,6,1,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
106,5,7,2,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
107,5,8,3,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
108,5,9,4,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
109,5,10,5,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
110,5,11,6,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
111,5,12,7,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
112,5,13,8,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
113,5,14,9,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
114,5,15,10,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
115,5,16,11,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
116,5,17,12,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
117,5,18,11,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
118,5,19,10,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
119,5,20,9,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
120,5,21,8,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
121,5,22,7,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
122,5,23,6,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
123,6,7,1,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
124,6,8,2,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
125,6,9,3,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
126,6,10,4,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
127,6,11,5,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
128,6,12,6,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
129,6,13,7,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
130,6,14,8,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
131,6,15,9,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
132,6,16,10,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
133,6,17,11,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
134,6,18,12,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
135,6,19,11,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
136,6,20,10,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
137,6,21,9,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
138,6,22,8,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
139,6,23,7,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
140,7,8,1,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
141,7,9,2,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
142,7,10,3,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
143,7,11,4,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
144,7,12,5,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
145,7,13,6,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
146,7,14,7,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
147,7,15,8,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
148,7,16,9,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
149,7,17,10,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
150,7,18,11,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
151,7,19,12,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
152,7,20,11,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
153,7,21,10,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
154,7,22,9,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
155,7,23,8,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
156,8,9,1,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
157,8,10,2,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
158,8,11,3,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
159,8,12,4,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
160,8,13,5,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
161,8,14,6,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
162,8,15,7,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
163,8,16,8,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
164,8,17,9,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
165,8,18,10,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
166,8,19,11,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
167,8,20,12,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
168,8,21,11,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
169,8,22,10,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
170,8,23,9,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
171,9,10,1,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
172,9,11,2,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
173,9,12,3,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
174,9,13,4,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
175,9,14,5,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
176,9,15,6,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
177,9,16,7,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
178,9,17,8,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
179,9,18,9,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
180,9,19,10,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
181,9,20,11,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
182,9,21,12,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
183,9,22,11,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
184,9,23,10,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
185,10,11,1,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
186,10,12,2,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
187,10,13,3,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
188,10,14,4,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
189,10,15,5,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
190,10,16,6,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
191,10,17,7,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
192,10,18,8,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
193,10,19,9,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
194,10,20,10,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
195,10,21,11,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
196,10,22,12,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
197,10,23,11,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
198,11,12,1,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
199,11,13,2,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
200,11,14,3,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
201,11,15,4,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
202,11,16,5,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
203,11,17,6,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
204,11,18,7,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
205,11,19,8,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
206,11,20,9,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
207,11,21,10,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
208,11,22,11,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
209,11,23,12,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
210,12,13,1,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
211,12,14,2,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
212,12,15,3,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
213,12,16,4,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
214,12,17,5,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
215,12,18,6,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
216,12,19,7,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
217,12,20,8,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
218,12,21,9,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
219,12,22,10,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
220,12,23,11,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
221,13,14,1,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
222,13,15,2,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
223,13,16,3,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
224,13,17,4,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
225,13,18,5,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
226,13,19,6,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
227,13,20,7,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
228,13,21,8,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
229,13,22,9,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
230,13,23,10,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
231,14,15,1,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
232,14,16,2,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
233,14,17,3,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
234,14,18,4,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
235,14,19,5,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
236,14,20,6,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
237,14,21,7,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
238,14,22,8,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
239,14,23,9,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
240,15,16,1,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
241,15,17,2,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
242,15,18,3,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
243,15,19,4,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
244,15,20,5,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
245,15,21,6,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
246,15,22,7,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
247,15,23,8,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
248,16,17,1,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
249,16,18,2,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
250,16,19,3,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
251,16,20,4,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
252,16,21,5,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
253,16,22,6,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
254,16,23,7,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
255,17,18,1,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
256,17,19,2,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
257,17,20,3,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
258,17,21,4,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
259,17,22,5,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
260,17,23,6,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
261,18,19,1,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
262,18,20,2,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
263,18,21,3,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
264,18,22,4,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
265,18,23,5,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
266,19,20,1,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
267,19,21,2,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
268,19,22,3,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
269,19,23,4,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
270,20,21,1,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
271,20,22,2,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
272,20,23,3,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
273,21,22,1,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
274,21,23,2,1,90.0,3.6857537411027690e-18,6.0192926542884599e-02,6.0192926542884599e-02
275,22,23,1,0,0.0,6.0192926542884599e-02,0.0000000000000000e+00,6.0192926542884599e-02
