idx,i,j,d,family,theta_deg,a,b,r
102,3,10,7,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
103,3,11,8,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
104,3,12,9,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
105,3,13,10,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
106,3,14,11,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
107,3,15,12,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
108,3,16,13,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
109,3,17,14,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
110,3,18,15,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
111,3,19,16,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
112,3,20,17,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
113,3,21,16,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
114,3,22,15,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
115,3,23,14,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
116,3,24,13,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
117,3,25,12,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
118,3,26,11,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
119,3,27,10,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
120,3,28,9,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
121,3,29,8,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
122,3,30,7,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
123,3,31,6,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
124,3,32,5,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
125,3,33,4,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
126,4,5,1,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
127,4,6,2,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
128,4,7,3,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
129,4,8,4,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
130,4,9,5,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
131,4,10,6,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
132,4,11,7,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
133,4,12,8,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
134,4,13,9,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
135,4,14,10,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
136,4,15,11,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
137,4,16,12,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
138,4,17,13,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
139,4,18,14,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
140,4,19,15,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
141,4,20,16,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
142,4,21,17,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
143,4,22,16,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
144,4,23,15,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
145,4,24,14,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
146,4,25,13,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
147,4,26,12,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
148,4,27,11,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
149,4,28,10,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
150,4,29,9,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
151,4,30,8,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
152,4,31,7,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
153,4,32,6,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
154,4,33,5,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
155,5,6,1,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
156,5,7,2,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
157,5,8,3,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
158,5,9,4,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
159,5,10,5,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
160,5,11,6,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
161,5,12,7,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
162,5,13,8,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
163,5,14,9,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
164,5,15,10,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
165,5,16,11,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
166,5,17,12,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
167,5,18,13,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
168,5,19,14,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
169,5,20,15,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
170,5,21,16,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
171,5,22,17,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
172,5,23,16,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
173,5,24,15,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
174,5,25,14,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
175,5,26,13,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
176,5,27,12,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
177,5,28,11,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
178,5,29,10,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
179,5,30,9,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
180,5,31,8,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
181,5,32,7,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
182,5,33,6,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
183,6,7,1,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
184,6,8,2,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
185,6,9,3,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
186,6,10,4,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
187,6,11,5,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
188,6,12,6,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
189,6,13,7,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
190,6,14,8,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
191,6,15,9,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
192,6,16,10,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
193,6,17,11,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
194,6,18,12,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
195,6,19,13,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
196,6,20,14,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
197,6,21,15,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
198,6,22,16,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
199,6,23,17,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
200,6,24,16,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
201,6,25,15,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
202,6,26,14,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
203,6,27,13,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
204,6,28,12,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
205,6,29,11,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
206,6,30,10,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
207,6,31,9,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
208,6,32,8,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
209,6,33,7,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
210,7,8,1,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
211,7,9,2,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
212,7,10,3,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
213,7,11,4,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
214,7,12,5,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
215,7,13,6,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
216,7,14,7,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
217,7,15,8,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
218,7,16,9,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
219,7,17,10,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
220,7,18,11,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
221,7,19,12,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
222,7,20,13,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
223,7,21,14,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
224,7,22,15,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
225,7,23,16,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
226,7,24,17,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
227,7,25,16,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
228,7,26,15,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
229,7,27,14,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
230,7,28,13,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
231,7,29,12,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
232,7,30,11,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
233,7,31,10,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
234,7,32,9,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
235,7,33,8,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
236,8,9,1,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
237,8,10,2,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
238,8,11,3,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
239,8,12,4,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
240,8,13,5,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
241,8,14,6,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
242,8,15,7,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
243,8,16,8,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
244,8,17,9,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
245,8,18,10,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
246,8,19,11,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
247,8,20,12,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
248,8,21,13,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
249,8,22,14,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
250,8,23,15,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
251,8,24,16,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
252,8,25,17,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
253,8,26,16,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
254,8,27,15,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
255,8,28,14,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
256,8,29,13,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
257,8,30,12,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
258,8,31,11,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
259,8,32,10,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
260,8,33,9,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
261,9,10,1,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
262,9,11,2,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
263,9,12,3,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
264,9,13,4,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
265,9,14,5,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
266,9,15,6,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
267,9,16,7,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
268,9,17,8,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
269,9,18,9,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
270,9,19,10,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
271,9,20,11,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
272,9,21,12,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
273,9,22,13,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
274,9,23,14,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
275,9,24,15,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
276,9,25,16,1,90.0,2.5852314193052432e-18,4.2220033092074907e-02,4.2220033092074907e-02
277,9,26,17,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
278,9,27,16,0,0.0,4.2220033092074907e-02,0.0000000000000000e+00,4.2220033092074907e-02
