idx,i,j,d,family,theta_deg,a,b,r
0,0,1,1,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
1,0,2,2,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
2,0,3,3,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
3,0,4,4,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
4,0,5,5,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
5,0,6,6,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
6,0,7,6,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
7,0,8,5,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
8,0,9,4,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
9,0,10,3,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
10,0,11,2,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
11,0,12,1,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
12,1,2,1,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
13,1,3,2,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
14,1,4,3,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
15,1,5,4,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
16,1,6,5,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
17,1,7,6,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
18,1,8,6,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
19,1,9,5,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
20,1,10,4,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
21,1,11,3,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
22,1,12,2,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
23,2,3,1,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
24,2,4,2,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
25,2,5,3,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
26,2,6,4,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
27,2,7,5,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
28,2,8,6,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
29,2,9,6,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
30,2,10,5,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
31,2,11,4,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
32,2,12,3,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
33,3,4,1,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
34,3,5,2,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
35,3,6,3,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
36,3,7,4,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
37,3,8,5,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
38,3,9,6,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
39,3,10,6,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
40,3,11,5,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
41,3,12,4,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
42,4,5,1,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
43,4,6,2,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
44,4,7,3,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
45,4,8,4,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
46,4,9,5,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
47,4,10,6,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
48,4,11,6,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
49,4,12,5,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
50,5,6,1,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
51,5,7,2,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
52,5,8,3,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
53,5,9,4,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
54,5,10,5,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
55,5,11,6,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
56,5,12,6,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
57,6,7,1,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
58,6,8,2,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
59,6,9,3,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
60,6,10,4,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
61,6,11,5,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
62,6,12,6,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
63,7,8,1,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
64,7,9,2,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
65,7,10,3,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
66,7,11,4,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
67,7,12,5,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
68,8,9,1,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
69,8,10,2,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
70,8,11,3,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
71,8,12,4,1,90,6.9331972280661875e-18,1.1322770341445958e-01,1.1322770341445958e-01
72,9,10,1,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
73,9,11,2,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
74,9,12,3,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
75,10,11,1,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
76,10,12,2,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
77,11,12,1,0,0,1.1322770341445958e-01,0.0000000000000000e+00,1.1322770341445958e-01
