idx,i,j,d,family,theta_deg,a,b,r
95,6,9,3,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
96,6,10,4,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
97,6,11,5,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
98,6,12,6,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
99,6,13,7,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
100,6,14,8,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
101,6,15,9,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
102,6,16,9,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
103,6,17,8,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
104,6,18,7,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
105,7,8,1,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
106,7,9,2,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
107,7,10,3,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
108,7,11,4,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
109,7,12,5,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
110,7,13,6,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
111,7,14,7,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
112,7,15,8,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
113,7,16,9,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
114,7,17,9,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
115,7,18,8,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
116,8,9,1,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
117,8,10,2,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
118,8,11,3,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
119,8,12,4,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
120,8,13,5,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
121,8,14,6,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
122,8,15,7,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
123,8,16,8,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
124,8,17,9,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
125,8,18,9,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
126,9,10,1,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
127,9,11,2,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
128,9,12,3,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
129,9,13,4,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
130,9,14,5,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
131,9,15,6,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
132,9,16,7,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
133,9,17,8,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
134,9,18,9,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
135,10,11,1,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
136,10,12,2,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
137,10,13,3,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
138,10,14,4,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
139,10,15,5,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
140,10,16,6,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
141,10,17,7,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
142,10,18,8,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
143,11,12,1,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
144,11,13,2,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
145,11,14,3,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
146,11,15,4,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
147,11,16,5,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
148,11,17,6,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
149,11,18,7,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
150,12,13,1,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
151,12,14,2,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
152,12,15,3,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
153,12,16,4,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
154,12,17,5,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
155,12,18,6,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
156,13,14,1,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
157,13,15,2,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
158,13,16,3,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
159,13,17,4,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
160,13,18,5,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
161,14,15,1,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
162,14,16,2,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
163,14,17,3,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
164,14,18,4,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
165,15,16,1,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
166,15,17,2,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
167,15,18,3,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
168,16,17,1,1,90.0,4.6825540693104078e-18,7.6471911290187253e-02,7.6471911290187253e-02
169,16,18,2,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
170,17,18,1,0,0.0,7.6471911290187253e-02,0.0000000000000000e+00,7.6471911290187253e-02
