idx,i,j,d,family,theta_deg,a,b,r
0,0,1,1,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
1,0,2,2,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
2,0,3,3,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
3,0,4,4,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
4,0,5,5,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
5,0,6,6,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
6,0,7,7,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
7,0,8,8,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
8,0,9,9,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
9,0,10,10,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
10,0,11,11,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
11,0,12,12,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
12,0,13,13,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
13,0,14,14,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
14,0,15,15,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
15,0,16,16,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
16,0,17,17,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
17,0,18,18,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
18,0,19,19,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
19,0,20,20,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
20,0,21,19,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
21,0,22,18,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
22,0,23,17,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
23,0,24,16,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
24,0,25,15,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
25,0,26,14,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
26,0,27,13,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
27,0,28,12,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
28,0,29,11,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
29,0,30,10,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
30,0,31,9,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
31,0,32,8,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
32,0,33,7,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
33,0,34,6,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
34,0,35,5,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
35,0,36,4,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
36,0,37,3,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
37,0,38,2,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
38,0,39,1,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
39,1,2,1,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
40,1,3,2,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
41,1,4,3,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
42,1,5,4,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
43,1,6,5,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
44,1,7,6,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
45,1,8,7,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
46,1,9,8,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
47,1,10,9,0,0.0,3.5805743701971648e-02,0.0000000000000000e+00,3.5805743701971648e-02
48,1,11,10,1,90.0,2.1924694707855039e-18,3.5805743701971648e-02,3.5805743701971648e-02
