idx,i,j,d,family,theta_deg,a,b,r
66,5,12,7,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
67,5,13,7,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
68,5,14,6,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
69,6,7,1,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
70,6,8,2,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
71,6,9,3,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
72,6,10,4,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
73,6,11,5,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
74,6,12,6,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
75,6,13,7,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
76,6,14,7,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
77,7,8,1,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
78,7,9,2,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
79,7,10,3,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
80,7,11,4,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
81,7,12,5,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
82,7,13,6,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
83,7,14,7,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
84,8,9,1,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
85,8,10,2,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
86,8,11,3,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
87,8,12,4,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
88,8,13,5,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
89,8,14,6,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
90,9,10,1,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
91,9,11,2,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
92,9,12,3,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
93,9,13,4,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
94,9,14,5,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
95,10,11,1,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
96,10,12,2,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
97,10,13,3,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
98,10,14,4,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
99,11,12,1,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
100,11,13,2,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
101,11,14,3,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
102,12,13,1,1,90.0,5.9756645031204488e-18,9.7590007294853329e-02,9.7590007294853329e-02
103,12,14,2,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
104,13,14,1,0,0.0,9.7590007294853329e-02,0.0000000000000000e+00,9.7590007294853329e-02
