t,H,Q2_re,Q2_im,generator_norm,antisym_residual
22,np.float64(357.11754388728514),np.float64(157.7839013071225),np.float64(11.286893008042405),np.float64(155.16689705007747),np.float64(3.552713678800501e-15)
23,np.float64(357.11754388728474),np.float64(157.78390130712256),np.float64(11.286893008044515),np.float64(155.2274629603283),np.float64(1.4210854715202004e-14)
24,np.float64(357.11754388728434),np.float64(157.78390130712205),np.float64(11.286893008044878),np.float64(155.47468347008208),np.float64(1.4210854715202004e-14)
25,np.float64(357.117543887285),np.float64(157.7839013071224),np.float64(11.286893008044807),np.float64(155.49868253905274),np.float64(3.552713678800501e-15)
26,np.float64(357.1175438872853),np.float64(157.78390130712216),np.float64(11.2868930080447),np.float64(155.60520283944692),np.float64(3.552713678800501e-15)
27,np.float64(357.1175438872849),np.float64(157.7839013071221),np.float64(11.286893008044423),np.float64(155.65915700346693),np.float64(3.552713678800501e-15)
28,np.float64(357.117543887285),np.float64(157.7839013071213),np.float64(11.286893008048963),np.float64(155.72555089449764),np.float64(1.4210854715202004e-14)
29,np.float64(357.11754388728525),np.float64(157.7839013071214),np.float64(11.286893008047073),np.float64(155.73879057534663),np.float64(1.4210854715202004e-14)
30,np.float64(357.11754388728514),np.float64(157.78390130712148),np.float64(11.286893008047045),np.float64(155.8248618172938),np.float64(1.4210854715202004e-14)
31,np.float64(357.1175438872853),np.float64(157.78390130712188),np.float64(11.286893008047151),np.float64(155.8525226317604),np.float64(3.552713678800501e-15)
32,np.float64(357.11754388728525),np.float64(157.78390130712174),np.float64(11.286893008046825),np.float64(155.8711447755916),np.float64(3.552713678800501e-15)
33,np.float64(357.1175438872848),np.float64(157.7839013071215),np.float64(11.28689300804453),np.float64(155.88723279863106),np.float64(3.552713678800501e-15)
34,np.float64(357.1175438872855),np.float64(157.7839013071216),np.float64(11.28689300804561),np.float64(155.9214153499534),np.float64(3.552713678800501e-15)
35,np.float64(357.1175438872855),np.float64(157.78390130712108),np.float64(11.28689300804566),np.float64(155.93831624511878),np.float64(3.552713678800501e-15)
36,np.float64(357.1175438872847),np.float64(157.78390130712057),np.float64(11.286893008045247),np.float64(155.946454645716),np.float64(3.552713678800501e-15)
37,np.float64(357.1175438872845),np.float64(157.78390130712103),np.float64(11.286893008045425),np.float64(155.96228449195078),np.float64(1.4210854715202004e-14)
38,np.float64(357.1175438872846),np.float64(157.78390130712094),np.float64(11.28689300804588),np.float64(155.97989590654802),np.float64(1.4210854715202004e-14)
39,np.float64(357.1175438872842),np.float64(157.78390130712054),np.float64(11.286893008045965),np.float64(155.9921899835256),np.float64(1.4210854715202004e-14)
40,np.float64(357.117543887285),np.float64(157.783901307121),np.float64(11.28689300804704),np.float64(155.99832792131295),np.float64(3.552713678800501e-15)
41,np.float64(357.1175438872845),np.float64(157.78390130712077),np.float64(11.286893008049304),np.float64(156.01303378330437),np.float64(1.4210854715202004e-14)
42,np.float64(357.11754388728485),np.float64(157.78390130712089),np.float64(11.286893008047),np.float64(156.024585188053),np.float64(1.4210854715202004e-14)
43,np.float64(357.1175438872847),np.float64(157.78390130712054),np.float64(11.28689300804568),np.float64(156.0358131007056),np.float64(1.4210854715202004e-14)
44,np.float64(357.11754388728605),np.float64(157.78390130712066),np.float64(11.286893008049024),np.float64(156.0411338186673),np.float64(1.4210854715202004e-14)
45,np.float64(357.11754388728593),np.float64(157.7839013071207),np.float64(11.286893008048906),np.float64(156.0553193693427),np.float64(1.4210854715202004e-14)
46,np.float64(357.11754388728633),np.float64(157.7839013071215),np.float64(11.286893008045505),np.float64(156.06506502306397),np.float64(3.552713678800501e-15)
47,np.float64(357.1175438872866),np.float64(157.78390130712174),np.float64(11.286893008045624),np.float64(156.0742956779805),np.float64(1.4210854715202004e-14)
48,np.float64(357.11754388728605),np.float64(157.78390130712143),np.float64(11.286893008045364),np.float64(156.07937610393762),np.float64(3.552713678800501e-15)
49,np.float64(357.1175438872858),np.float64(157.78390130712137),np.float64(11.28689300804389),np.float64(156.09177854797176),np.float64(1.4210854715202004e-14)
50,np.float64(357.1175438872855),np.float64(157.78390130712074),np.float64(11.286893008046983),np.float64(156.10152616046307),np.float64(3.552713678800501e-15)
51,np.float64(357.1175438872862),np.float64(157.78390130712094),np.float64(11.286893008045155),np.float64(156.10813513444236),np.float64(1.4210854715202004e-14)
52,np.float64(357.11754388728656),np.float64(157.78390130712054),np.float64(11.286893008046505),np.float64(156.11359280665013),np.float64(3.552713678800501e-15)
53,np.float64(357.1175438872874),np.float64(157.783901307121),np.float64(11.286893008046306),np.float64(156.1231252922375),np.float64(3.552713678800501e-15)
54,np.float64(357.11754388728855),np.float64(157.78390130712154),np.float64(11.286893008050859),np.float64(156.13283217201865),np.float64(3.552713678800501e-15)
55,np.float64(357.11754388729),np.float64(157.7839013071223),np.float64(11.286893008047755),np.float64(156.13750501135206),np.float64(3.552713678800501e-15)
56,np.float64(357.11754388728957),np.float64(157.78390130712236),np.float64(11.286893008047294),np.float64(156.143172579937),np.float64(7.105427357601002e-15)
57,np.float64(357.1175438872891),np.float64(157.78390130712242),np.float64(11.28689300804276),np.float64(156.15017678074682),np.float64(3.552713678800501e-15)
58,np.float64(357.1175438872889),np.float64(157.78390130712228),np.float64(11.286893008047185),np.float64(156.15935371377822),np.float64(7.105427357601002e-15)
59,np.float64(357.1175438872889),np.float64(157.78390130712185),np.float64(11.286893008052104),np.float64(156.16324049816367),np.float64(7.105427357601002e-15)
60,np.float64(357.1175438872887),np.float64(157.78390130712143),np.float64(11.286893008057731),np.float64(156.16849091530815),np.float64(7.105427357601002e-15)
61,np.float64(357.11754388728866),np.float64(157.78390130712143),np.float64(11.286893008058755),np.float64(156.17400935140753),np.float64(3.552713678800501e-15)
62,np.float64(357.11754388728946),np.float64(157.78390130712143),np.float64(11.286893008060773),np.float64(156.1822180846982),np.float64(1.4210854715202004e-14)
63,np.float64(357.1175438872891),np.float64(157.7839013071208),np.float64(11.286893008062862),np.float64(156.18620105029726),np.float64(3.552713678800501e-15)
64,np.float64(357.1175438872896),np.float64(157.7839013071207),np.float64(11.2868930080673),np.float64(156.1905317965818),np.float64(3.552713678800501e-15)
65,np.float64(357.11754388729094),np.float64(157.7839013071212),np.float64(11.286893008067238),np.float64(156.1954947867601),np.float64(1.4210854715202004e-14)
66,np.float64(357.1175438872914),np.float64(157.7839013071221),np.float64(11.286893008064112),np.float64(156.2022881217272),np.float64(7.105427357601002e-15)
67,np.float64(357.1175438872928),np.float64(157.78390130712248),np.float64(11.286893008069455),np.float64(156.20679784556896),np.float64(1.4210854715202004e-14)
68,np.float64(357.1175438872922),np.float64(157.78390130712242),np.float64(11.286893008062918),np.float64(156.21010806013894),np.float64(1.4210854715202004e-14)
69,np.float64(357.117543887292),np.float64(157.7839013071222),np.float64(11.286893008064752),np.float64(156.2149517426774),np.float64(1.4210854715202004e-14)
70,np.float64(357.11754388729116),np.float64(157.7839013071216),np.float64(11.286893008066887),np.float64(156.22028046725023),np.float64(1.4210854715202004e-14)
71,np.float64(357.11754388729065),np.float64(157.7839013071212),np.float64(11.286893008072319),np.float64(156.2253196131687),np.float64(1.4210854715202004e-14)
72,np.float64(357.11754388728986),np.float64(157.7839013071211),np.float64(11.286893008071345),np.float64(156.22791271730816),np.float64(1.4210854715202004e-14)
73,np.float64(357.1175438872894),np.float64(157.78390130712089),np.float64(11.286893008071345),np.float64(156.23252356983494),np.float64(1.4210854715202004e-14)
74,np.float64(357.11754388728957),np.float64(157.7839013071209),np.float64(11.28689300807051),np.float64(156.23681287136014),np.float64(1.4210854715202004e-14)
75,np.float64(357.11754388728923),np.float64(157.7839013071207),np.float64(11.286893008073896),np.float64(156.2419541771706),np.float64(3.552713678800501e-15)
76,np.float64(357.1175438872894),np.float64(157.78390130712128),np.float64(11.286893008070557),np.float64(156.2443990953943),np.float64(1.4210854715202004e-14)
77,np.float64(357.1175438872889),np.float64(157.78390130712103),np.float64(11.28689300806959),np.float64(156.24835816035687),np.float64(8.881784197001252e-16)
78,np.float64(357.1175438872893),np.float64(157.78390130712097),np.float64(11.28689300807073),np.float64(156.2522480051516),np.float64(1.4210854715202004e-14)
79,np.float64(357.1175438872892),np.float64(157.78390130712074),np.float64(11.286893008073882),np.float64(156.2568759269724),np.float64(1.4210854715202004e-14)
80,np.float64(357.117543887289),np.float64(157.7839013071206),np.float64(11.286893008074038),np.float64(156.25969315931252),np.float64(1.4210854715202004e-14)
81,np.float64(357.117543887288),np.float64(157.7839013071194),np.float64(11.286893008079602),np.float64(156.26267940968538),np.float64(7.105427357601002e-15)
82,np.float64(357.1175438872882),np.float64(157.7839013071195),np.float64(11.286893008079772),np.float64(156.2666260720003),np.float64(1.4210854715202004e-14)
83,np.float64(357.1175438872873),np.float64(157.7839013071187),np.float64(11.286893008080654),np.float64(156.2703987196072),np.float64(7.105427357601002e-15)
84,np.float64(357.1175438872867),np.float64(157.7839013071188),np.float64(11.286893008076554),np.float64(156.27375040793063),np.float64(1.4210854715202004e-14)
85,np.float64(357.1175438872863),np.float64(157.78390130711892),np.float64(11.286893008074657),np.float64(156.27587817938624),np.float64(1.7763568394002505e-15)
86,np.float64(357.11754388728616),np.float64(157.78390130711878),np.float64(11.28689300807477),np.float64(156.27983977652738),np.float64(1.4210854715202004e-14)
87,np.float64(357.1175438872866),np.float64(157.7839013071183),np.float64(11.28689300807589),np.float64(156.2829596144403),np.float64(1.4210854715202004e-14)
88,np.float64(357.1175438872868),np.float64(157.7839013071184),np.float64(11.286893008076845),np.float64(156.28653639977327),np.float64(1.4210854715202004e-14)
89,np.float64(357.11754388728787),np.float64(157.78390130711904),np.float64(11.286893008078263),np.float64(156.2883290115821),np.float64(1.7763568394002505e-15)
90,np.float64(357.11754388728775),np.float64(157.7839013071192),np.float64(11.286893008077165),np.float64(156.29182856148552),np.float64(1.4210854715202004e-14)
91,np.float64(357.11754388728787),np.float64(157.78390130711972),np.float64(11.286893008078735),np.float64(156.29482398817112),np.float64(1.4210854715202004e-14)
92,np.float64(357.11754388728787),np.float64(157.78390130712026),np.float64(11.286893008076667),np.float64(156.2980827975424),np.float64(1.4210854715202004e-14)
93,np.float64(357.1175438872884),np.float64(157.78390130712012),np.float64(11.28689300807881),np.float64(156.30009678716866),np.float64(1.4210854715202004e-14)
94,np.float64(357.1175438872893),np.float64(157.78390130712071),np.float64(11.286893008079872),np.float64(156.3026885312885),np.float64(7.105427357601002e-15)
95,np.float64(357.1175438872891),np.float64(157.78390130712074),np.float64(11.28689300808102),np.float64(156.30594129548336),np.float64(3.552713678800501e-15)
96,np.float64(357.11754388728946),np.float64(157.7839013071207),np.float64(11.28689300808319),np.float64(156.30858526094622),np.float64(1.7763568394002505e-15)
97,np.float64(357.11754388729),np.float64(157.78390130712117),np.float64(11.286893008082934),np.float64(156.31101180160653),np.float64(8.881784197001252e-16)
98,np.float64(357.1175438872898),np.float64(157.7839013071203),np.float64(11.286893008088292),np.float64(156.31274722759056),np.float64(1.4210854715202004e-14)
99,np.float64(357.1175438872894),np.float64(157.78390130712017),np.float64(11.28689300808825),np.float64(156.31613994455063),np.float64(1.4210854715202004e-14)
100,np.float64(357.1175438872896),np.float64(157.78390130712063),np.float64(11.286893008086025),np.float64(156.31837705091175),np.float64(3.552713678800501e-15)
101,np.float64(357.1175438872895),np.float64(157.78390130712043),np.float64(11.286893008087986),np.float64(156.32093659401806),np.float64(1.4210854715202004e-14)
102,np.float64(357.11754388728946),np.float64(157.78390130712125),np.float64(11.286893008083258),np.float64(156.32233403954478),np.float64(1.7763568394002505e-15)
103,np.float64(357.117543887289),np.float64(157.78390130712086),np.float64(11.28689300808609),np.float64(156.32532400806062),np.float64(1.7763568394002505e-15)
104,np.float64(357.11754388728957),np.float64(157.78390130712148),np.float64(11.28689300808491),np.float64(156.3276343974064),np.float64(7.105427357601002e-15)
105,np.float64(357.1175438872896),np.float64(157.78390130712177),np.float64(11.286893008083041),np.float64(156.32987271174744),np.float64(1.7763568394002505e-15)
106,np.float64(357.11754388729),np.float64(157.7839013071217),np.float64(11.286893008083045),np.float64(156.3314544499301),np.float64(1.4210854715202004e-14)
107,np.float64(357.11754388729025),np.float64(157.78390130712185),np.float64(11.28689300808324),np.float64(156.33359400169928),np.float64(7.105427357601002e-15)
108,np.float64(357.1175438872912),np.float64(157.7839013071224),np.float64(11.286893008082394),np.float64(156.33625582606302),np.float64(1.4210854715202004e-14)
109,np.float64(357.1175438872923),np.float64(157.78390130712307),np.float64(11.286893008080234),np.float64(156.33801072812142),np.float64(1.7763568394002505e-15)
110,np.float64(357.11754388729287),np.float64(157.78390130712347),np.float64(11.286893008080142),np.float64(156.33989434749444),np.float64(7.105427357601002e-15)
111,np.float64(357.11754388729236),np.float64(157.78390130712316),np.float64(11.28689300808037),np.float64(156.34128552075106),np.float64(7.105427357601002e-15)
112,np.float64(357.11754388729366),np.float64(157.78390130712387),np.float64(11.286893008080764),np.float64(156.344076322833),np.float64(1.7763568394002505e-15)
113,np.float64(357.117543887294),np.float64(157.78390130712444),np.float64(11.286893008078842),np.float64(156.34563220573085),np.float64(1.4210854715202004e-14)
114,np.float64(357.1175438872928),np.float64(157.78390130712387),np.float64(11.28689300807984),np.float64(156.3475106187895),np.float64(3.552713678800501e-15)
115,np.float64(357.11754388729304),np.float64(157.78390130712384),np.float64(11.28689300807811),np.float64(156.34867326851975),np.float64(3.552713678800501e-15)
116,np.float64(357.11754388729355),np.float64(157.78390130712427),np.float64(11.286893008077787),np.float64(156.35103943134908),np.float64(1.4210854715202004e-14)
117,np.float64(357.11754388729355),np.float64(157.78390130712432),np.float64(11.286893008077897),np.float64(156.35281740814972),np.float64(1.4210854715202004e-14)
118,np.float64(357.11754388729264),np.float64(157.78390130712373),np.float64(11.286893008077406),np.float64(156.35433195058428),np.float64(3.552713678800501e-15)
119,np.float64(357.1175438872933),np.float64(157.78390130712447),np.float64(11.286893008073204),np.float64(156.3556879825062),np.float64(1.4210854715202004e-14)
120,np.float64(357.1175438872932),np.float64(157.78390130712503),np.float64(11.28689300806932),np.float64(156.3572949015654),np.float64(7.105427357601002e-15)
121,np.float64(357.117543887294),np.float64(157.78390130712566),np.float64(11.286893008069448),np.float64(156.35942684083923),np.float64(1.4210854715202004e-14)
122,np.float64(357.1175438872946),np.float64(157.78390130712572),np.float64(11.286893008069754),np.float64(156.36057638518812),np.float64(1.4210854715202004e-14)
123,np.float64(357.11754388729537),np.float64(157.78390130712597),np.float64(11.286893008071281),np.float64(156.3621159569374),np.float64(1.7763568394002505e-15)
124,np.float64(357.117543887296),np.float64(157.78390130712646),np.float64(11.286893008071303),np.float64(156.36317880204865),np.float64(7.105427357601002e-15)
125,np.float64(357.1175438872956),np.float64(157.78390130712697),np.float64(11.286893008066961),np.float64(156.3653407647079),np.float64(3.552713678800501e-15)
126,np.float64(357.1175438872963),np.float64(157.78390130712717),np.float64(11.286893008067807),np.float64(156.3664707633754),np.float64(1.4210854715202004e-14)
127,np.float64(357.11754388729696),np.float64(157.7839013071274),np.float64(11.286893008072395),np.float64(156.36786315566374),np.float64(7.105427357601002e-15)
128,np.float64(357.1175438872971),np.float64(157.783901307128),np.float64(11.286893008069043),np.float64(156.36886391182645),np.float64(1.7763568394002505e-15)
129,np.float64(357.1175438872967),np.float64(157.78390130712793),np.float64(11.286893008069246),np.float64(156.3705631974491),np.float64(3.552713678800501e-15)
130,np.float64(357.11754388729616),np.float64(157.78390130712748),np.float64(11.286893008070116),np.float64(156.37199208302906),np.float64(1.4210854715202004e-14)
131,np.float64(357.1175438872957),np.float64(157.78390130712725),np.float64(11.286893008069953),np.float64(156.3730114117789),np.float64(1.7763568394002505e-15)
132,np.float64(357.1175438872956),np.float64(157.78390130712728),np.float64(11.286893008068645),np.float64(156.37420710615885),np.float64(3.552713678800501e-15)
133,np.float64(357.11754388729594),np.float64(157.78390130712722),np.float64(11.286893008067821),np.float64(156.37529928177224),np.float64(1.4210854715202004e-14)
134,np.float64(357.11754388729526),np.float64(157.78390130712688),np.float64(11.286893008072248),np.float64(156.37699787358576),np.float64(1.4210854715202004e-14)
135,np.float64(357.1175438872954),np.float64(157.78390130712674),np.float64(11.286893008075097),np.float64(156.37779662636927),np.float64(8.881784197001252e-16)
136,np.float64(357.1175438872965),np.float64(157.78390130712717),np.float64(11.286893008077428),np.float64(156.37904349685334),np.float64(7.105427357601002e-15)
137,np.float64(357.1175438872963),np.float64(157.78390130712697),np.float64(11.286893008077428),np.float64(156.37984344960157),np.float64(2.220446049250313e-15)
138,np.float64(357.11754388729724),np.float64(157.78390130712742),np.float64(11.28689300807752),np.float64(156.38142780327473),np.float64(3.552713678800501e-15)
139,np.float64(357.1175438872969),np.float64(157.7839013071268),np.float64(11.286893008080902),np.float64(156.38234516707635),np.float64(7.105427357601002e-15)
140,np.float64(357.1175438872967),np.float64(157.7839013071261),np.float64(11.286893008085329),np.float64(156.38334444731788),np.float64(1.4210854715202004e-14)
141,np.float64(357.1175438872974),np.float64(157.78390130712668),np.float64(11.28689300808523),np.float64(156.38422241377094),np.float64(7.105427357601002e-15)
142,np.float64(357.11754388729787),np.float64(157.78390130712674),np.float64(11.286893008086103),np.float64(156.38534111420452),np.float64(1.4210854715202004e-14)
143,np.float64(357.11754388729867),np.float64(157.78390130712728),np.float64(11.286893008086238),np.float64(156.3865486917174),np.float64(7.105427357601002e-15)
144,np.float64(357.11754388729884),np.float64(157.7839013071267),np.float64(11.286893008090871),np.float64(156.38724231979393),np.float64(7.105427357601002e-15)
145,np.float64(357.1175438872997),np.float64(157.78390130712708),np.float64(11.286893008090981),np.float64(156.38826601804516),np.float64(7.105427357601002e-15)
146,np.float64(357.1175438872979),np.float64(157.78390130712626),np.float64(11.286893008088576),np.float64(156.38898087713196),np.float64(3.552713678800501e-15)
147,np.float64(357.11754388729804),np.float64(157.783901307126),np.float64(11.28689300808739),np.float64(156.39030759701694),np.float64(7.105427357601002e-15)
148,np.float64(357.11754388729844),np.float64(157.7839013071265),np.float64(11.286893008082338),np.float64(156.39093745602165),np.float64(1.4210854715202004e-14)
149,np.float64(357.11754388729804),np.float64(157.78390130712629),np.float64(11.286893008082444),np.float64(156.3918854675007),np.float64(1.4210854715202004e-14)
150,np.float64(357.1175438872974),np.float64(157.78390130712594),np.float64(11.286893008082501),np.float64(156.39252503929964),np.float64(1.4210854715202004e-14)
151,np.float64(357.1175438872969),np.float64(157.78390130712586),np.float64(11.286893008081599),np.float64(156.39360809919432),np.float64(1.4210854715202004e-14)
152,np.float64(357.1175438872967),np.float64(157.78390130712543),np.float64(11.286893008081726),np.float64(156.39442397405583),np.float64(1.4210854715202004e-14)
153,np.float64(357.11754388729594),np.float64(157.78390130712515),np.float64(11.286893008081652),np.float64(156.39510710233344),np.float64(3.552713678800501e-15)
154,np.float64(357.1175438872963),np.float64(157.78390130712518),np.float64(11.286893008086913),np.float64(156.39587432663006),np.float64(1.4210854715202004e-14)
155,np.float64(357.11754388729696),np.float64(157.78390130712555),np.float64(11.286893008085876),np.float64(156.3965685897617),np.float64(8.881784197001252e-16)
156,np.float64(357.1175438872971),np.float64(157.78390130712575),np.float64(11.28689300808567),np.float64(156.39758354471954),np.float64(7.105427357601002e-15)
157,np.float64(357.1175438872982),np.float64(157.783901307126),np.float64(11.286893008086743),np.float64(156.39809096842816),np.float64(1.4210854715202004e-14)
158,np.float64(357.1175438872979),np.float64(157.78390130712563),np.float64(11.286893008088995),np.float64(156.39890741834614),np.float64(3.552713678800501e-15)
159,np.float64(357.1175438872982),np.float64(157.78390130712563),np.float64(11.28689300808881),np.float64(156.39940808376673),np.float64(8.881784197001252e-16)
160,np.float64(357.11754388729753),np.float64(157.78390130712543),np.float64(11.286893008088928),np.float64(156.40037474947863),np.float64(3.552713678800501e-15)
161,np.float64(357.1175438872965),np.float64(157.78390130712475),np.float64(11.286893008091454),np.float64(156.40093490368366),np.float64(7.105427357601002e-15)
162,np.float64(357.1175438872974),np.float64(157.7839013071247),np.float64(11.286893008094513),np.float64(156.40159863782176),np.float64(7.105427357601002e-15)
163,np.float64(357.11754388729787),np.float64(157.78390130712486),np.float64(11.286893008097572),np.float64(156.40214538751846),np.float64(1.4210854715202004e-14)
164,np.float64(357.1175438872989),np.float64(157.7839013071254),np.float64(11.286893008095586),np.float64(156.40282776324455),np.float64(4.440892098500626e-16)
165,np.float64(357.11754388729867),np.float64(157.78390130712515),np.float64(11.286893008099945),np.float64(156.40355540960982),np.float64(7.105427357601002e-15)
166,np.float64(357.11754388729855),np.float64(157.783901307125),np.float64(11.286893008100394),np.float64(156.4040232360876),np.float64(7.105427357601002e-15)
167,np.float64(357.1175438872987),np.float64(157.78390130712492),np.float64(11.286893008103767),np.float64(156.4046606904599),np.float64(3.552713678800501e-15)
168,np.float64(357.11754388730003),np.float64(157.7839013071252),np.float64(11.286893008108215),np.float64(156.40510131212707),np.float64(3.552713678800501e-15)
169,np.float64(357.11754388730077),np.float64(157.78390130712546),np.float64(11.28689300810931),np.float64(156.40589078884562),np.float64(3.552713678800501e-15)
170,np.float64(357.1175438873008),np.float64(157.78390130712586),np.float64(11.286893008105928),np.float64(156.40631084727409),np.float64(1.4210854715202004e-14)
171,np.float64(357.1175438873007),np.float64(157.7839013071253),np.float64(11.286893008111441),np.float64(156.406905295384),np.float64(1.4210854715202004e-14)
172,np.float64(357.11754388730066),np.float64(157.78390130712523),np.float64(11.286893008111761),np.float64(156.40730327283262),np.float64(1.7763568394002505e-15)
173,np.float64(357.11754388730094),np.float64(157.78390130712523),np.float64(11.286893008111992),np.float64(156.4079407226339),np.float64(7.105427357601002e-15)
174,np.float64(357.117543887301),np.float64(157.78390130712518),np.float64(11.286893008112145),np.float64(156.4084535259866),np.float64(7.105427357601002e-15)
175,np.float64(357.1175438873011),np.float64(157.7839013071253),np.float64(11.286893008111937),np.float64(156.40889869921176),np.float64(1.4210854715202004e-14)
176,np.float64(357.1175438873008),np.float64(157.7839013071251),np.float64(11.286893008110972),np.float64(156.40936546938622),np.float64(1.4210854715202004e-14)
177,np.float64(357.11754388730145),np.float64(157.783901307125),np.float64(11.28689300811546),np.float64(156.40978401817043),np.float64(1.4210854715202004e-14)
178,np.float64(357.1175438873026),np.float64(157.7839013071253),np.float64(11.28689300811746),np.float64(156.41038564220642),np.float64(1.4210854715202004e-14)
179,np.float64(357.1175438873024),np.float64(157.7839013071249),np.float64(11.28689300811913),np.float64(156.4107369610736),np.float64(3.552713678800501e-15)
180,np.float64(357.1175438873012),np.float64(157.78390130712415),np.float64(11.286893008119044),np.float64(156.41122529561375),np.float64(7.105427357601002e-15)
181,np.float64(357.1175438873014),np.float64(157.78390130712393),np.float64(11.28689300811768),np.float64(156.41154193337567),np.float64(3.552713678800501e-15)
182,np.float64(357.1175438873011),np.float64(157.7839013071242),np.float64(11.286893008117772),np.float64(156.4120959247979),np.float64(1.4210854715202004e-14)
183,np.float64(357.11754388729986),np.float64(157.78390130712384),np.float64(11.286893008118234),np.float64(156.41247158991888),np.float64(1.3322676295501878e-15)
184,np.float64(357.1175438872989),np.float64(157.78390130712353),np.float64(11.28689300811816),np.float64(156.4128792350397),np.float64(1.4210854715202004e-14)
185,np.float64(357.117543887299),np.float64(157.78390130712353),np.float64(11.286893008115982),np.float64(156.4132173123456),np.float64(1.3322676295501878e-15)
186,np.float64(357.11754388729923),np.float64(157.78390130712344),np.float64(11.286893008115921),np.float64(156.41361706340945),np.float64(7.105427357601002e-15)
187,np.float64(357.1175438872995),np.float64(157.78390130712367),np.float64(11.286893008114774),np.float64(156.41406354294003),np.float64(2.220446049250313e-15)
188,np.float64(357.1175438872991),np.float64(157.78390130712364),np.float64(11.286893008113712),np.float64(156.41437763011027),np.float64(1.7763568394002505e-15)
189,np.float64(357.11754388729827),np.float64(157.78390130712347),np.float64(11.286893008113523),np.float64(156.41475509449265),np.float64(1.4210854715202004e-14)
190,np.float64(357.11754388729804),np.float64(157.78390130712359),np.float64(11.286893008112337),np.float64(156.41503484016323),np.float64(1.4210854715202004e-14)
191,np.float64(357.1175438872991),np.float64(157.783901307124),np.float64(11.286893008114305),np.float64(156.41549089323632),np.float64(7.105427357601002e-15)
192,np.float64(357.1175438872991),np.float64(157.78390130712364),np.float64(11.286893008117023),np.float64(156.41578534304423),np.float64(3.552713678800501e-15)
193,np.float64(357.1175438872988),np.float64(157.78390130712305),np.float64(11.2868930081192),np.float64(156.41613831462803),np.float64(1.4210854715202004e-14)
194,np.float64(357.11754388729963),np.float64(157.78390130712336),np.float64(11.286893008119119),np.float64(156.41639532968392),np.float64(1.4210854715202004e-14)
