cluster_id,cluster_branch,sigma,sigma_over_sigma1,mult,dim,occupation_fraction,delta_C,overlap_parent,invariance_residual,kbj_residual
0,0,3.84469635110350350e+00,1.00000000000000000e+00,1,2,9.92248865001652880e-01,7.37097805652324412e-01,4.56686824902528155e-01,9.15961998325165500e-16,8.91581952443919314e-16
1,2,1.41066836587503719e+00,3.66912816267049968e-01,1,2,5.90022920100481099e-04,9.63016942271836096e-01,7.25983688974031205e-02,4.26261148148666802e-16,4.68328807847673658e-16
2,1,1.38781092681974783e+00,3.60967629191683459e-01,1,2,5.36057159997841413e-04,9.44091461515036867e-01,1.08691312294401682e-01,5.63755959916297965e-16,5.47022695170907277e-16
3,3,3.03528301134131262e-01,7.89472752632370267e-02,1,2,7.12361918037304059e-04,9.87798204548953063e-01,2.42547070898647653e-02,7.23916708937365645e-16,7.76122179739237866e-16
4,3,1.13192507378372234e-01,2.94412086264975795e-02,1,2,5.91269300021130765e-03,8.13775898625781369e-01,3.37768786815802025e-01,4.97433039003289653e-16,5.14640739302819998e-16
