cluster_id,cluster_branch,sigma,sigma_over_sigma1,mult,dim,occupation_fraction,delta_C,overlap_parent,invariance_residual,kbj_residual
0,0,3.99999999999201128e+00,1.00000000000000000e+00,1,2,9.99999999999905409e-01,8.97399195294794838e-01,1.94674684284254718e-01,1.14929485958523143e-15,1.16923747863926553e-15
1,5,1.00583387459694551e+00,2.51458468649738587e-01,1,2,4.01733103351807994e-14,9.52793997202114440e-01,9.21835988956171831e-02,4.18571587395556419e-16,4.58189269061978208e-16
2,3,1.00010268969559246e+00,2.50025672424397438e-01,1,2,5.17183495104465474e-15,8.58427427040699187e-01,2.63102352504285153e-01,3.78208879012925901e-16,3.78797988770037244e-16
3,3,9.99897299799526795e-01,2.49974324950380938e-01,1,2,3.81517261406873190e-15,9.02362036167059123e-01,1.85742755684439126e-01,5.03448617955446555e-16,5.60466236230642735e-16
4,6,9.94131890964990439e-01,2.48532972741743963e-01,1,2,4.55223717407909659e-14,8.57731538051735631e-01,2.64296608631404029e-01,3.63198184022514807e-16,3.63356029178656097e-16
