cluster_id,cluster_branch,sigma,sigma_over_sigma1,mult,dim,occupation_fraction,delta_C,overlap_parent,invariance_residual,kbj_residual
0,0,3.99799027877055613e+00,1.00000000000000000e+00,1,2,9.99045992938634830e-01,8.50831476628999162e-01,2.76085798377316838e-01,1.21394982706550011e-15,1.16870726127827328e-15
1,3,1.28342558120075667e+00,3.21017684313987361e-01,1,2,2.16625824874520516e-04,9.09069557157129005e-01,1.73592540250141342e-01,3.38941544155002529e-16,3.52804085177907794e-16
2,1,1.06510808149786818e+00,2.66410873271409110e-01,1,2,2.22402864216665884e-04,8.87625254962903676e-01,2.12121406752040276e-01,3.78311174372378925e-16,4.05012100317747912e-16
3,5,9.29762344009528174e-01,2.32557429903367474e-01,1,2,1.24218874338636345e-04,9.16204405533842636e-01,1.60569487280378065e-01,3.29850897877526950e-16,3.30355056558989284e-16
4,3,5.94184223588119065e-01,1.48620727454805091e-01,1,2,3.90759497935565627e-04,9.06845760126757772e-01,1.77630767340122897e-01,6.20293338181990919e-16,6.27987335857571835e-16
