cluster_id,cluster_branch,sigma,sigma_over_sigma1,mult,dim,occupation_fraction,delta_C,overlap_parent,invariance_residual,kbj_residual
0,0,3.81440206004995730e+00,9.99999999999999889e-01,1,2,9.89723556154525452e-01,2.42938367273568739e-01,9.40980949706452630e-01,8.90732636437924909e-16,7.93812491648330502e-16
1,2,1.42791582168053299e+00,3.74348534632930496e-01,1,2,6.10721619814557043e-04,9.98439645199260428e-01,3.11827489437488913e-03,3.99899513825275069e-16,4.07178115868708850e-16
2,1,1.40624194837262362e+00,3.68666419070203089e-01,1,2,1.04135082032125279e-05,9.99970774112075689e-01,5.84509216962271374e-05,4.94281872523735814e-16,5.66051315857329651e-16
3,3,1.46590918721312718e-01,3.84309038254328147e-02,1,2,9.55004463220996845e-05,9.99719542577798048e-01,5.60836188038137465e-04,5.00856904667570842e-16,5.45858371819741631e-16
4,3,1.01139111364085127e-02,2.65150631139184339e-03,1,2,9.55980827113492825e-03,9.71966312024527990e-01,5.52814882894377760e-02,3.11217390595492345e-16,4.84037331937482674e-16
