cluster_id,cluster_branch,sigma,sigma_over_sigma1,mult,dim,occupation_fraction,delta_C,overlap_parent,invariance_residual,kbj_residual
0,0,3.74165738677394089e+00,9.99999999999999556e-01,1,2,1.00000000000000022e+00,1.05367121277235087e-08,9.99999999999999889e-01,8.01806437185682275e-16,8.01806437185681880e-16
1,1,1.41421356237309492e+00,3.77964473009227087e-01,1,2,6.01449954613563118e-31,1.00000000000000000e+00,4.97588586926316747e-32,3.51141636389897898e-16,3.43549219553604936e-16
2,2,1.41421356237309448e+00,3.77964473009226920e-01,1,2,5.97883115139377933e-32,1.00000000000000000e+00,6.29402407166389720e-33,3.75285262380101322e-16,4.38319891478965607e-16
