cluster_id,cluster_branch,sigma,sigma_over_sigma1,mult,dim,occupation_fraction,delta_C,overlap_parent,invariance_residual,kbj_residual
0,0,3.75263956367140761e+00,9.99999999999999556e-01,1,2,9.98388960140000337e-01,8.27455930299384468e-02,9.93153166834123802e-01,1.02808947170572909e-15,9.24219242103865801e-16
1,2,1.41679728673763972e+00,3.77546860735943068e-01,1,2,1.52580539208676779e-05,9.99972399955429969e-01,5.51993273776637603e-05,3.62542834537022418e-16,4.46355474900625955e-16
2,1,1.41411633897103006e+00,3.76832444197631344e-01,1,2,1.74430366226980119e-07,9.99999680740289554e-01,6.38519318841435109e-07,2.62514571311910608e-16,4.92173130591155103e-16
3,3,1.62793144451644292e-02,4.33809700317647901e-03,1,2,1.69648322524867435e-05,9.99963891935186644e-01,7.22148258343579532e-05,2.95450228772531452e-16,2.95491388250079608e-16
4,3,2.99781423547740441e-04,7.98854828611485787e-05,1,2,1.57864254346148599e-03,9.96634947965730489e-01,6.71878049334564530e-03,2.43441760288743204e-16,2.75011057387601434e-16
