step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,1.2947591283441632e-32,1.506147236494701e-32,0.8990758217294269,0.05044573207322135
25,1.0401529341725664e-29,1.2099729077325418e-29,0.8990758217294272,0.05044573207322168
50,3.0257325400561207e-29,3.519727031703173e-29,0.8990758217294278,0.050445732073222234
75,1.1557860689601299e-28,1.3444848200989127e-28,0.8990758217294286,0.050445732073222775
100,1.7431863907829788e-28,2.027786719318466e-28,0.8990758217294269,0.05044573207322376
125,1.8827864654792882e-28,2.190178520322512e-28,0.8990758217294257,0.05044573207322455
150,2.741180543559349e-28,3.1887178163356877e-28,0.8990758217294262,0.05044573207322502
200,4.318493312059942e-28,5.023549651352423e-28,0.8990758217294281,0.05044573207322503
300,1.1499715931707931e-27,1.3377210472470265e-27,0.8990758217294286,0.05044573207322591
500,1.2028753248278103e-26,1.3992620763781604e-26,0.8990758217294171,0.05044573207323363
750,3.4657111508998186e-25,4.03153849866244e-25,0.8990758217293255,0.05044573207325373
1000,1.0275414176040518e-23,1.1953023791279603e-23,0.8990758217296859,0.05044573207312283
1500,1.3161785525759856e-20,1.5310636907653338e-20,0.8990758217155319,0.05044573207798439
2000,1.7162749672266023e-17,1.9964816175943147e-17,0.8990758223002251,0.050445731909549214
3000,3.133490871540902e-11,3.645078465509527e-11,0.8990765832819999,0.050445581257285724
4000,5.6777606322996566e-05,6.60473697277254e-05,0.8996566648785634,0.05041383795812418
5000,0.794292966598555,0.923972753247557,0.5826492548522368,0.1437082682164689
7500,0.7103522665150229,0.8263275228007938,0.45086492465290096,0.1658091586460086
10000,0.6894714481191988,0.802037609538916,0.3932421942329306,0.17143885014441923
15000,0.7158454439893756,0.8327175407520458,0.5573914698139124,0.14299598146458584
20000,0.5872829654081468,0.6831653826764503,0.28136721775865625,0.2100006118455416
25000,0.7050479687872813,0.8201572219398309,0.2580622255476438,0.21367461434674692
30000,0.6787545669046091,0.7895710428455515,0.27427117908307747,0.21178010594679372
35000,0.7270343303942903,0.845733174292744,0.26706742886295615,0.21563640026154896
40000,0.6663679359093776,0.775162115629227,0.22886956443745912,0.23283810737531632
