eigen_index,mu,sigma,sigma_over_sigma1,abs_sigma_over_eps_normK,pair_id,cluster_id,solver_residual
760,1.88431053436925708e+01,1.88431053436925708e+01,4.83160559635103570e-01,2.17596171633277150e+15,19,19,4.74132068883329146e-14
19,-1.88431053436925708e+01,1.88431053436925708e+01,4.83160559635103570e-01,2.17596171633277150e+15,19,19,5.14512901151733379e-14
20,-1.88159280187587790e+01,1.88159280187587790e+01,4.82463699362611798e-01,2.17282333666924850e+15,20,20,3.97396570676451901e-14
759,1.88159280187587754e+01,1.88159280187587754e+01,4.82463699362611742e-01,2.17282333666924800e+15,20,20,3.82078908839494889e-14
758,1.88045912341288073e+01,1.88045912341288073e+01,4.82173010163227111e-01,2.17151418889921875e+15,21,21,4.29788977022549273e-14
21,-1.88045912341288073e+01,1.88045912341288073e+01,4.82173010163227111e-01,2.17151418889921875e+15,21,21,4.17108988164756271e-14
22,-1.88033285406697850e+01,1.88033285406697850e+01,4.82140633138995633e-01,2.17136837574495475e+15,22,22,3.97902343187967241e-14
757,1.88033285406697814e+01,1.88033285406697814e+01,4.82140633138995578e-01,2.17136837574495425e+15,22,22,3.88378959974006357e-14
756,1.87811272688370856e+01,1.87811272688370856e+01,4.81571365031237153e-01,2.16880462010697950e+15,23,23,5.71276930360414745e-14
23,-1.87811272688370714e+01,1.87811272688370714e+01,4.81571365031236764e-01,2.16880462010697775e+15,23,23,6.09235856239843175e-14
24,-1.87623710979019442e+01,1.87623710979019442e+01,4.81090433577512189e-01,2.16663869739119300e+15,24,24,3.91492170054713922e-14
755,1.87623710979019442e+01,1.87623710979019442e+01,4.81090433577512189e-01,2.16663869739119300e+15,24,24,3.93333141766381913e-14
25,-1.87374165580251457e+01,1.87374165580251457e+01,4.80450568266970579e-01,2.16375700021707050e+15,25,25,4.09584628944954221e-14
754,1.87374165580251422e+01,1.87374165580251422e+01,4.80450568266970468e-01,2.16375700021707000e+15,25,25,4.41957068045281502e-14
26,-1.86948772752892118e+01,1.86948772752892118e+01,4.79359808369475782e-01,2.15884465434916225e+15,26,26,3.20908404735458546e-14
753,1.86948772752892083e+01,1.86948772752892083e+01,4.79359808369475671e-01,2.15884465434916175e+15,26,26,3.85915710292821735e-14
27,-1.86480206396081130e+01,1.86480206396081130e+01,4.78158346195096118e-01,2.15343374974832625e+15,27,27,5.62876865593111532e-14
752,1.86480206396080881e+01,1.86480206396080881e+01,4.78158346195095452e-01,2.15343374974832325e+15,27,27,5.69014568417345462e-14
28,-1.86269007984463535e+01,1.86269007984463535e+01,4.77616807309174829e-01,2.15099487542348450e+15,28,28,3.45078024558117583e-14
751,1.86269007984463428e+01,1.86269007984463428e+01,4.77616807309174551e-01,2.15099487542348350e+15,28,28,3.87597113995684728e-14
29,-1.85653538887928597e+01,1.85653538887928597e+01,4.76038668315118485e-01,2.14388756923791350e+15,29,29,3.25614054442317859e-14
750,1.85653538887928526e+01,1.85653538887928526e+01,4.76038668315118263e-01,2.14388756923791275e+15,29,29,3.52522266878828199e-14
30,-1.85301371387887670e+01,1.85301371387887670e+01,4.75135667226383229e-01,2.13982081387117050e+15,30,30,4.97231488702497325e-14
749,1.85301371387887635e+01,1.85301371387887635e+01,4.75135667226383174e-01,2.13982081387117000e+15,30,30,4.72124688767127460e-14
748,1.84939632157884688e+01,1.84939632157884688e+01,4.74208123036493567e-01,2.13564352620321350e+15,31,31,4.06171469639727705e-14
31,-1.84939632157884652e+01,1.84939632157884652e+01,4.74208123036493456e-01,2.13564352620321325e+15,31,31,3.83108273547033850e-14
32,-1.84571560722560370e+01,1.84571560722560370e+01,4.73264342287868067e-01,2.13139311557538425e+15,32,32,3.70586257218386991e-14
747,1.84571560722560299e+01,1.84571560722560299e+01,4.73264342287867901e-01,2.13139311557538350e+15,32,32,4.34246097786185399e-14
33,-1.84081240117312888e+01,1.84081240117312888e+01,4.72007099526067675e-01,2.12573099754182575e+15,33,33,2.84561952948357438e-14
746,1.84081240117312888e+01,1.84081240117312888e+01,4.72007099526067675e-01,2.12573099754182575e+15,33,33,3.16927538466555609e-14
745,1.83386535095706726e+01,1.83386535095706726e+01,4.70225789806155148e-01,2.11770869175099650e+15,34,34,3.43988140154014010e-14
34,-1.83386535095706655e+01,1.83386535095706655e+01,4.70225789806154981e-01,2.11770869175099550e+15,34,34,2.49461952241839011e-14
35,-1.83028824305987250e+01,1.83028824305987250e+01,4.69308575036105458e-01,2.11357792365438175e+15,35,35,3.42439229626590623e-14
744,1.83028824305987214e+01,1.83028824305987214e+01,4.69308575036105347e-01,2.11357792365438125e+15,35,35,3.42867583706609453e-14
743,1.82630601713921052e+01,1.82630601713921052e+01,4.68287482987143067e-01,2.10897933388316400e+15,36,36,4.13123577943887451e-14
36,-1.82630601713920981e+01,1.82630601713920981e+01,4.68287482987142900e-01,2.10897933388316300e+15,36,36,3.88134743518283539e-14
742,1.82529068576320803e+01,1.82529068576320803e+01,4.68027139446682727e-01,2.10780685081135825e+15,37,37,3.63352774301362263e-14
37,-1.82529068576320768e+01,1.82529068576320768e+01,4.68027139446682616e-01,2.10780685081135800e+15,37,37,3.33051784427569829e-14
741,1.81439557774259868e+01,1.81439557774259868e+01,4.65233498805977697e-01,2.09522541186287225e+15,38,38,3.69597631380539459e-14
38,-1.81439557774259690e+01,1.81439557774259690e+01,4.65233498805977252e-01,2.09522541186287025e+15,38,38,3.89738458194810325e-14
39,-1.80598200351449734e+01,1.80598200351449734e+01,4.63076154165360077e-01,2.08550959534327675e+15,39,39,2.81115216087338737e-14
740,1.80598200351449734e+01,1.80598200351449734e+01,4.63076154165360077e-01,2.08550959534327675e+15,39,39,2.88662948553841246e-14
40,-1.68764079559698355e-14,1.68764079559698355e-14,4.32732002709209824e-16,1.94885168615248472e+00,40,-1,2.22846465345874995e-14
739,1.66905647756656814e-14,1.66905647756656814e-14,4.27966753385261259e-16,1.92739091107282245e+00,40,-1,2.19860936267566812e-14
41,-1.61374996017851608e-14,1.61374996017851608e-14,4.13785477313573571e-16,1.86352412144073165e+00,41,-1,2.10156944163481961e-14
42,-1.49268136554109107e-14,1.49268136554109107e-14,3.82741990121673827e-16,1.72371668409101142e+00,42,-1,2.06446824767971746e-14
738,1.49232705864776452e-14,1.49232705864776452e-14,3.82651141445863865e-16,1.72330753802848657e+00,41,-1,2.17647368979567139e-14
43,-1.44629719608166703e-14,1.44629719608166703e-14,3.70848514568969086e-16,1.67015323202371024e+00,43,-1,1.98002471973982590e-14
44,-1.43390524798096815e-14,1.43390524798096815e-14,3.67671065592223344e-16,1.65584327399604936e+00,44,-1,1.88566656357151209e-14
737,1.42990968709274730e-14,1.42990968709274730e-14,3.66646554292415119e-16,1.65122928528799617e+00,42,-1,2.04827322789773572e-14
736,1.37609460066162407e-14,1.37609460066162407e-14,3.52847699590593639e-16,1.58908476839473334e+00,43,-1,2.06085893329535173e-14
45,-1.35726317678119904e-14,1.35726317678119904e-14,3.48019089266108253e-16,1.56733864073666362e+00,45,-1,2.07614162243881069e-14
46,-1.34988517984049415e-14,1.34988517984049415e-14,3.46127279468393403e-16,1.55881868683661917e+00,46,-1,2.01734744372960877e-14
735,1.33059168652787358e-14,1.33059168652787358e-14,3.41180188818410777e-16,1.53653897122878957e+00,44,-1,1.82805085905988625e-14
734,1.32693459730216679e-14,1.32693459730216679e-14,3.40242465845100853e-16,1.53231584239561403e+00,45,-1,2.23282534533454471e-14
47,-1.31021019948739149e-14,1.31021019948739149e-14,3.35954123100972542e-16,1.51300286361112080e+00,47,-1,1.89829857552656675e-14
48,-1.30310035967970526e-14,1.30310035967970526e-14,3.34131072113494269e-16,1.50479257186323623e+00,48,-1,2.07801658645501711e-14
733,1.28933535363212352e-14,1.28933535363212352e-14,3.30601554072798041e-16,1.48889703573035947e+00,46,-1,1.74374422889304316e-14
732,1.28026759466341411e-14,1.28026759466341411e-14,3.28276468362111646e-16,1.47842578059010754e+00,47,-1,1.69040927651800055e-14
49,-1.22854451705569580e-14,1.22854451705569580e-14,3.15014030633735677e-16,1.41869707097856934e+00,49,-1,1.71256371309432442e-14
50,-1.22607689650953047e-14,1.22607689650953047e-14,3.14381302162336772e-16,1.41584751527055053e+00,50,-1,1.97670353208922911e-14
731,1.22553421204798583e-14,1.22553421204798583e-14,3.14242151144835830e-16,1.41522083479998506e+00,48,-1,2.09892333709605311e-14
730,1.21757641281579661e-14,1.21757641281579661e-14,3.12201672858290929e-16,1.40603133754904364e+00,49,-1,1.80621586805717919e-14
51,-1.21171337675682572e-14,1.21171337675682572e-14,3.10698317794598436e-16,1.39926082824439257e+00,51,-1,1.77150062271885098e-14
729,1.18140118395551291e-14,1.18140118395551291e-14,3.02925896120719772e-16,1.36425695289014648e+00,50,-1,1.75102622325590122e-14
52,-1.18107247611056038e-14,1.18107247611056038e-14,3.02841611357976630e-16,1.36387736806406346e+00,52,-1,1.71044110915551134e-14
728,1.17479759391352605e-14,1.17479759391352605e-14,3.01232653843456185e-16,1.35663126760121422e+00,51,-1,1.74491000489355997e-14
53,-1.17075300233937155e-14,1.17075300233937155e-14,3.00195570468492152e-16,1.35196065930017406e+00,53,-1,1.91717042076784261e-14
54,-1.15805484118240865e-14,1.15805484118240865e-14,2.96939604671438123e-16,1.33729709294983046e+00,54,-1,1.89985446154035328e-14
55,-1.14105981193376535e-14,1.14105981193376535e-14,2.92581868675689374e-16,1.31767159474319739e+00,55,-1,1.55491711883842803e-14
56,-1.13613941191551456e-14,1.13613941191551456e-14,2.91320217168103665e-16,1.31198962148376297e+00,56,-1,1.80128975084546319e-14
727,1.13306803938069777e-14,1.13306803938069777e-14,2.90532679208885783e-16,1.30844286582408897e+00,52,-1,1.85474287258236137e-14
57,-1.13241317741316986e-14,1.13241317741316986e-14,2.90364764489446785e-16,1.30768664515619371e+00,57,-1,1.66642943049082910e-14
58,-1.12672910734038267e-14,1.12672910734038267e-14,2.88907298521241961e-16,1.30112280196488128e+00,58,-1,1.77527014407459150e-14
59,-1.12437530781305487e-14,1.12437530781305487e-14,2.88303755168833130e-16,1.29840468434787093e+00,59,-1,1.72566460091947276e-14
726,1.09968449295971608e-14,1.09968449295971608e-14,2.81972724425867405e-16,1.26989225665297933e+00,53,-1,1.74896349418209301e-14
725,1.09230395143143396e-14,1.09230395143143396e-14,2.80080262164381109e-16,1.26136936431733693e+00,54,-1,1.78475614549616099e-14
60,-1.08212097521304039e-14,1.08212097521304039e-14,2.77469220938059640e-16,1.24961028002342656e+00,60,-1,1.68877639705807860e-14
61,-1.07357363030930821e-14,1.07357363030930821e-14,2.75277575839358407e-16,1.23973998797358731e+00,61,-1,1.71813150526515293e-14
724,1.06778832758485430e-14,1.06778832758485430e-14,2.73794152565422650e-16,1.23305924346985751e+00,55,-1,1.71261888609207112e-14
723,1.06243620338193270e-14,1.06243620338193270e-14,2.72421801629654120e-16,1.22687872430690881e+00,56,-1,1.68426515649692965e-14
722,1.06022872876651692e-14,1.06022872876651692e-14,2.71855777797005110e-16,1.22432957958510791e+00,57,-1,2.40220377913921681e-14
62,-1.04911479719079276e-14,1.04911479719079276e-14,2.69006028086472065e-16,1.21149544785065211e+00,62,-1,1.62848603221778462e-14
721,1.03728378940198706e-14,1.03728378940198706e-14,2.65972411153369243e-16,1.19783325176114541e+00,58,-1,1.62749971094468201e-14
63,-1.03540877209754429e-14,1.03540877209754429e-14,2.65491633492991043e-16,1.19566802166901809e+00,63,-1,1.65584967858091214e-14
720,1.03218148312759449e-14,1.03218148312759449e-14,2.64664116628661068e-16,1.19194121702717881e+00,59,-1,1.65360315126837501e-14
64,-1.01622929380770411e-14,1.01622929380770411e-14,2.60573777707012309e-16,1.17351996818382243e+00,64,-1,1.55851313535769989e-14
65,-1.00588062281027869e-14,1.00588062281027869e-14,2.57920250287090901e-16,1.16156954308424698e+00,65,-1,1.43870469737010852e-14
66,-1.00341928302838354e-14,1.00341928302838354e-14,2.57289132281442925e-16,1.15872724026918394e+00,66,-1,1.59011432381218165e-14
719,9.96755952112728528e-15,9.96755952112728528e-15,2.55580571704234540e-16,1.15103256749032834e+00,60,-1,1.49976346569646264e-14
718,9.96289730624930396e-15,9.96289730624930396e-15,2.55461026740254448e-16,1.15049418483509358e+00,61,-1,1.59275128453201231e-14
717,9.84051710293764281e-15,9.84051710293764281e-15,2.52323046750129698e-16,1.13636197932087168e+00,62,-1,1.50334726322151289e-14
67,-9.75888497879015521e-15,9.75888497879015521e-15,2.50229897979377602e-16,1.12693527529688153e+00,67,-1,1.60368549899561489e-14
68,-9.56806582709806161e-15,9.56806582709806161e-15,2.45337058585922302e-16,1.10489988562773256e+00,68,-1,1.56886573824408549e-14
69,-9.50269988473864052e-15,9.50269988473864052e-15,2.43660994863122691e-16,1.09735156567028325e+00,69,-1,1.53236677917172038e-14
716,9.50239617196466740e-15,9.50239617196466740e-15,2.43653207291426596e-16,1.09731649356529459e+00,63,-1,1.68738828424074109e-14
715,9.45458331055175938e-15,9.45458331055175938e-15,2.42427226304924868e-16,1.09179516605132187e+00,64,-1,1.65530907534192892e-14
714,9.44268209912143008e-15,9.44268209912143008e-15,2.42122064503293387e-16,1.09042083947520663e+00,65,-1,1.61073166179103838e-14
713,9.43209715986831554e-15,9.43209715986831554e-15,2.41850653550589084e-16,1.08919851320974348e+00,66,-1,1.46319790741310706e-14
70,-9.39115411957733347e-15,9.39115411957733347e-15,2.40800823286450874e-16,1.08447049802336815e+00,70,-1,1.56440247245070161e-14
71,-9.32149811790310994e-15,9.32149811790310994e-15,2.39014757129254153e-16,1.07642677114335816e+00,71,-1,1.62354068692611377e-14
72,-9.22209944080751570e-15,9.22209944080751570e-15,2.36466051935682036e-16,1.06494842338330931e+00,72,-1,1.54076213659413720e-14
712,9.17505919381039991e-15,9.17505919381039991e-15,2.35259881739743065e-16,1.05951631573833316e+00,67,-1,1.57987023598508482e-14
73,-8.99530318472864789e-15,8.99530318472864789e-15,2.30650715025362648e-16,1.03875847424096102e+00,73,-1,1.50469900768352782e-14
711,8.88255771866678813e-15,8.88255771866678813e-15,2.27759781631679568e-16,1.02573886768641698e+00,68,-1,1.40886636339014431e-14
74,-8.85843381105722583e-15,8.85843381105722583e-15,2.27141214761271271e-16,1.02295309015934244e+00,74,-1,1.62414291614048479e-14
75,-8.80503372021649059e-15,8.80503372021649059e-15,2.25771970292030350e-16,1.01678656127788991e+00,75,-1,1.26713566705587927e-14
76,-8.79471841803284965e-15,8.79471841803284965e-15,2.25507473167753452e-16,1.01559537212755613e+00,76,-1,1.39377118452812237e-14
710,8.54081542008020570e-15,8.54081542008020570e-15,2.18997085822023647e-16,9.86275194103289676e-01,69,-1,1.45125293859985946e-14
709,8.50682738783799564e-15,8.50682738783799564e-15,2.18125590578563739e-16,9.82350328449588472e-01,70,-1,1.37008087126031989e-14
708,8.48497612795512184e-15,8.48497612795512184e-15,2.17565297210715227e-16,9.79826991446927864e-01,71,-1,1.58234993592188070e-14
707,8.47662290552730652e-15,8.47662290552730652e-15,2.17351110241563107e-16,9.78862379092466650e-01,72,-1,1.38231211179088412e-14
706,8.47607373231942679e-15,8.47607373231942679e-15,2.17337028760320189e-16,9.78798961738788220e-01,73,-1,1.51900158270963085e-14
77,-8.44757702671941665e-15,8.44757702671941665e-15,2.16606337933393059e-16,9.75508222802916158e-01,77,-1,1.54159273651446038e-14
705,8.43599765622710967e-15,8.43599765622710967e-15,2.16309428532036980e-16,9.74171061733606125e-01,74,-1,1.56009611236270736e-14
78,-8.23985688988413400e-15,8.23985688988413400e-15,2.11280136347707502e-16,9.51521143326322538e-01,78,-1,1.46449006497865667e-14
79,-8.20436719327268585e-15,8.20436719327268585e-15,2.10370136569894491e-16,9.47422868666056628e-01,79,-1,1.60140929609860802e-14
80,-8.14450564960108436e-15,8.14450564960108436e-15,2.08835212447068105e-16,9.40510184958453843e-01,80,-1,1.48538163809503552e-14
704,8.08921476488935938e-15,8.08921476488935938e-15,2.07417485681082646e-16,9.34125311223448440e-01,75,-1,1.51559686448161712e-14
81,-8.07156748671498833e-15,8.07156748671498833e-15,2.06964987611192068e-16,9.32087441084503365e-01,81,-1,1.46984416276089480e-14
703,7.76354249305707530e-15,7.76354249305707530e-15,1.99066845261360464e-16,8.96517370140882730e-01,76,-1,1.38337954093910997e-14
82,-7.74662869544899010e-15,7.74662869544899010e-15,1.98633154541661075e-16,8.94564200777250518e-01,82,-1,1.27288747047646935e-14
702,7.70826766761239626e-15,7.70826766761239626e-15,1.97649530274872669e-16,8.90134350895869675e-01,77,-1,1.43953866806504454e-14
83,-7.67432442877519999e-15,7.67432442877519999e-15,1.96779183589797352e-16,8.86214657889281332e-01,83,-1,1.31391757975448454e-14
701,7.65525401095371702e-15,7.65525401095371702e-15,1.96290194456687873e-16,8.84012446611621261e-01,78,-1,1.50051228784524078e-14
84,-7.62304617717858275e-15,7.62304617717858275e-15,1.95464345706835327e-16,8.80293154489520946e-01,84,-1,1.52530520253884541e-14
85,-7.58070833907760346e-15,7.58070833907760346e-15,1.94378751099285307e-16,8.75404071019483254e-01,85,-1,1.14467877902273233e-14
86,-7.52808218413191956e-15,7.52808218413191956e-15,1.93029351304972138e-16,8.69326914608640533e-01,86,-1,1.40224786967300186e-14
700,7.44052324046430920e-15,7.44052324046430920e-15,1.90784231540906159e-16,8.59215794075790962e-01,79,-1,1.35195521939387625e-14
87,-7.32356461997476373e-15,7.32356461997476373e-15,1.87785267649384203e-16,8.45709661411435110e-01,87,-1,1.26795114172709110e-14
699,7.31542574055490272e-15,7.31542574055490272e-15,1.87576576700436183e-16,8.44769800931517212e-01,80,-1,1.49353340014118446e-14
698,7.19439234410604006e-15,7.19439234410604006e-15,1.84473130506396608e-16,8.30793121808476198e-01,81,-1,1.30019199815198917e-14
88,-7.18697084109378085e-15,7.18697084109378085e-15,1.84282833977064876e-16,8.29936102429887912e-01,88,-1,1.37623005268483353e-14
89,-7.14122048122711378e-15,7.14122048122711378e-15,1.83109738084774212e-16,8.24652948206497705e-01,89,-1,1.17795255285781886e-14
90,-7.10016857161925043e-15,7.10016857161925043e-15,1.82057116276508163e-16,8.19912361023028780e-01,90,-1,1.32376562577236438e-14
91,-7.01884960914241681e-15,7.01884960914241681e-15,1.79971997358866255e-16,8.10521820242513513e-01,91,-1,1.23309319604107195e-14
697,7.01873086787081571e-15,7.01873086787081571e-15,1.79968952685592283e-16,8.10508108253091386e-01,82,-1,1.21691249677014975e-14
696,6.97676503538033121e-15,6.97676503538033121e-15,1.78892896762652678e-16,8.05661983199510767e-01,83,-1,1.37847311817422632e-14
92,-6.89334831994495426e-15,6.89334831994495426e-15,1.76753988860926696e-16,7.96029198370317825e-01,92,-1,1.29110944136632655e-14
695,6.85292856298688946e-15,6.85292856298688946e-15,1.75717576229570762e-16,7.91361610829941164e-01,84,-1,1.19234643776423084e-14
694,6.85226960470763285e-15,6.85226960470763285e-15,1.75700679723120547e-16,7.91285515729788114e-01,85,-1,1.30302230473237752e-14
93,-6.76011644631138791e-15,6.76011644631138791e-15,1.73337758603127122e-16,7.80643865054279851e-01,93,-1,1.27504986401730077e-14
94,-6.72792094028286630e-15,6.72792094028286630e-15,1.72512225951966585e-16,7.76925996514131079e-01,94,-1,1.14259851488129176e-14
95,-6.70246204877206077e-15,6.70246204877206077e-15,1.71859428440851057e-16,7.73986057886322798e-01,95,-1,1.12361028079249321e-14
96,-6.68301601767189102e-15,6.68301601767189102e-15,1.71360808118050348e-16,7.71740471586358279e-01,96,-1,1.17459350074406499e-14
693,6.57991217134247843e-15,6.57991217134247843e-15,1.68717097796188490e-16,7.59834258765945569e-01,86,-1,1.30582665557718252e-14
692,6.57472818152521659e-15,6.57472818152521659e-15,1.68584173876507191e-16,7.59235622650800357e-01,87,-1,1.17038176750676288e-14
97,-6.54237131134813608e-15,6.54237131134813608e-15,1.67754503648715799e-16,7.55499120122078649e-01,97,-1,1.12158633465126260e-14
691,6.34011979097025967e-15,6.34011979097025967e-15,1.62568524162296640e-16,7.32143544839490179e-01,88,-1,1.23974502722621812e-14
98,-6.32101520013689457e-15,6.32101520013689457e-15,1.62078658790836600e-16,7.29937387335121146e-01,98,-1,1.11752581254282493e-14
690,6.31960929506559248e-15,6.31960929506559248e-15,1.62042609643487788e-16,7.29775036408553901e-01,89,-1,1.18559177337731540e-14
689,6.21476123242332451e-15,6.21476123242332451e-15,1.59354175455019386e-16,7.17667405199157504e-01,90,-1,1.15582371141003621e-14
99,-6.19538436092709311e-15,6.19538436092709311e-15,1.58857328470123116e-16,7.15429805303118505e-01,99,-1,1.20352896631457336e-14
688,6.13974973792913173e-15,6.13974973792913173e-15,1.57430787828732447e-16,7.09005237402122623e-01,91,-1,1.17591047827295081e-14
100,-6.02827241979760116e-15,6.02827241979760116e-15,1.54572371318680925e-16,6.96132073872585022e-01,100,-1,2.25604848060897775e-14
687,6.02172619798795743e-15,6.02172619798795743e-15,1.54404518083486766e-16,6.95376130105111678e-01,92,-1,1.11013410043830876e-14
101,-6.01359633444085658e-15,6.01359633444085658e-15,1.54196058312683164e-16,6.94437310758998838e-01,101,-1,1.07553076570335647e-14
102,-5.98169049417788573e-15,5.98169049417788573e-15,1.53377953050524493e-16,6.90752892205191205e-01,102,-1,9.33234292443837834e-15
686,5.96967612625967628e-15,5.96967612625967628e-15,1.53069889776390805e-16,6.89365498558596079e-01,93,-1,1.11296602884483219e-14
685,5.92750449813131094e-15,5.92750449813131094e-15,1.51988556998402319e-16,6.84495608662583743e-01,94,-1,1.09304787631724305e-14
103,-5.83166126217262189e-15,5.83166126217262189e-15,1.49531017719265393e-16,6.73427835680814324e-01,103,-1,1.04412399233642126e-14
104,-5.82044932978070482e-15,5.82044932978070482e-15,1.49243529885903414e-16,6.72133105581611767e-01,104,-1,1.09261382586983006e-14
105,-5.80045754199318412e-15,5.80045754199318412e-15,1.48730915685677762e-16,6.69824496460490693e-01,105,-1,1.02748734247781445e-14
684,5.79316069669536732e-15,5.79316069669536732e-15,1.48543815534542426e-16,6.68981872289556634e-01,95,-1,1.07972136321678690e-14
106,-5.78867428899007686e-15,5.78867428899007686e-15,1.48428778484220732e-16,6.68463791472594049e-01,106,-1,1.03274443713293786e-14
683,5.73306996789218092e-15,5.73306996789218092e-15,1.47003014821078973e-16,6.62042722770550429e-01,96,-1,1.02320715837595410e-14
107,-5.72478981588725209e-15,5.72478981588725209e-15,1.46790701468072942e-16,6.61086548433066690e-01,107,-1,1.04057041828247518e-14
108,-5.72463517137992357e-15,5.72463517137992357e-15,1.46786736191366026e-16,6.61068690414367000e-01,108,-1,9.90170999560895933e-15
