eigen_index,mu,sigma,sigma_over_sigma1,abs_sigma_over_eps_normK,pair_id,cluster_id,solver_residual
772,1.89849662340808329e+01,1.89849662340808329e+01,4.86794006002071844e-01,2.19232530403712450e+15,7,7,4.22269503864624277e-14
7,-1.89849662340808329e+01,1.89849662340808329e+01,4.86794006002071844e-01,2.19232530403712450e+15,7,7,3.84117164758349635e-14
8,-1.89812793948614953e+01,1.89812793948614953e+01,4.86699471663114447e-01,2.19189955922342250e+15,8,8,3.89980231199380717e-14
771,1.89812793948614846e+01,1.89812793948614846e+01,4.86699471663114169e-01,2.19189955922342125e+15,8,8,3.40113393376637098e-14
770,1.89761319054702859e+01,1.89761319054702859e+01,4.86567484755647539e-01,2.19130514303613675e+15,9,9,3.55236551966030588e-14
9,-1.89761319054702824e+01,1.89761319054702824e+01,4.86567484755647484e-01,2.19130514303613625e+15,9,9,3.56252994373711267e-14
10,-1.89676540739638959e+01,1.89676540739638959e+01,4.86350104460611943e-01,2.19032614922041650e+15,10,10,4.25586596330614939e-14
769,1.89676540739638924e+01,1.89676540739638924e+01,4.86350104460611832e-01,2.19032614922041600e+15,10,10,3.58442748365644118e-14
11,-1.89657115426420049e+01,1.89657115426420049e+01,4.86300295965178819e-01,2.19010183169894400e+15,11,11,3.72080824647940226e-14
768,1.89657115426419978e+01,1.89657115426419978e+01,4.86300295965178653e-01,2.19010183169894325e+15,11,11,3.35616359940929337e-14
12,-1.89592739414604416e+01,1.89592739414604416e+01,4.86135229268215674e-01,2.18935843738400950e+15,12,12,3.86186654041777041e-14
767,1.89592739414604416e+01,1.89592739414604416e+01,4.86135229268215674e-01,2.18935843738400950e+15,12,12,3.37881468593035648e-14
13,-1.89432572696140902e+01,1.89432572696140902e+01,4.85724545374719485e-01,2.18750888155429300e+15,13,13,4.03787085580830676e-14
766,1.89432572696140866e+01,1.89432572696140866e+01,4.85724545374719374e-01,2.18750888155429250e+15,13,13,3.81662317915641043e-14
765,1.89252504953815617e+01,1.89252504953815617e+01,4.85262833214911038e-01,2.18542951484342725e+15,14,14,3.82008860098133434e-14
14,-1.89252504953815546e+01,1.89252504953815546e+01,4.85262833214910871e-01,2.18542951484342650e+15,14,14,3.22575726578070531e-14
15,-1.89058221562221895e+01,1.89058221562221895e+01,4.84764670672363063e-01,2.18318599020243825e+15,15,15,2.87855616325351927e-14
764,1.89058221562221753e+01,1.89058221562221753e+01,4.84764670672362674e-01,2.18318599020243650e+15,15,15,3.35923433361232753e-14
763,1.89011710472453345e+01,1.89011710472453345e+01,4.84645411467828302e-01,2.18264889449333500e+15,16,16,4.40360844623768717e-14
16,-1.89011710472453345e+01,1.89011710472453345e+01,4.84645411467828302e-01,2.18264889449333500e+15,16,16,4.19622429905841045e-14
17,-1.88897223993101058e+01,1.88897223993101058e+01,4.84351856392566005e-01,2.18132683996577100e+15,17,17,3.91002451125442914e-14
762,1.88897223993101058e+01,1.88897223993101058e+01,4.84351856392566005e-01,2.18132683996577100e+15,17,17,4.19628086381545872e-14
761,1.88730090965480848e+01,1.88730090965480848e+01,4.83923310167898801e-01,2.17939683934804875e+15,18,18,4.12107620610237020e-14
18,-1.88730090965480848e+01,1.88730090965480848e+01,4.83923310167898801e-01,2.17939683934804875e+15,18,18,3.41478787481083084e-14
19,-1.88440830135158528e+01,1.88440830135158528e+01,4.83181615731174907e-01,2.17605654455919625e+15,19,19,3.57273663911433991e-14
760,1.88440830135158528e+01,1.88440830135158528e+01,4.83181615731174907e-01,2.17605654455919625e+15,19,19,3.90417006257129149e-14
759,1.88237328376843287e+01,1.88237328376843287e+01,4.82659816350879456e-01,2.17370656906453550e+15,20,20,3.80325127549656273e-14
20,-1.88237328376843216e+01,1.88237328376843216e+01,4.82659816350879234e-01,2.17370656906453450e+15,20,20,4.05051446225994190e-14
21,-1.88131071380131765e+01,1.88131071380131765e+01,4.82387362513157558e-01,2.17247954606249550e+15,21,21,3.70869911433888882e-14
758,1.88131071380131765e+01,1.88131071380131765e+01,4.82387362513157558e-01,2.17247954606249550e+15,21,21,3.79076750095723995e-14
757,1.88003562402139188e+01,1.88003562402139188e+01,4.82060416415740711e-01,2.17100711173999875e+15,22,22,4.25588395816191603e-14
22,-1.88003562402139153e+01,1.88003562402139153e+01,4.82060416415740600e-01,2.17100711173999850e+15,22,22,3.82085894491100722e-14
756,1.87756365638300871e+01,1.87756365638300871e+01,4.81426578559745022e-01,2.16815255980792325e+15,23,23,3.60253683351525474e-14
23,-1.87756365638300764e+01,1.87756365638300764e+01,4.81426578559744744e-01,2.16815255980792200e+15,23,23,3.25311409526282819e-14
755,1.87652474003695708e+01,1.87652474003695708e+01,4.81160189753065126e-01,2.16695285127742400e+15,24,24,3.99133063703369067e-14
24,-1.87652474003695637e+01,1.87652474003695637e+01,4.81160189753064960e-01,2.16695285127742325e+15,24,24,3.94120567360275788e-14
25,-1.87335830928782023e+01,1.87335830928782023e+01,4.80348284432773609e-01,2.16329635477949900e+15,25,25,3.75709001202796985e-14
754,1.87335830928781917e+01,1.87335830928781917e+01,4.80348284432773331e-01,2.16329635477949800e+15,25,25,4.99330403110824924e-14
753,1.86931982126749929e+01,1.86931982126749929e+01,4.79312774683973375e-01,2.15863283346066375e+15,26,26,4.15349019402058345e-14
26,-1.86931982126749929e+01,1.86931982126749929e+01,4.79312774683973375e-01,2.15863283346066375e+15,26,26,3.57341676233203978e-14
27,-1.86595578590180580e+01,1.86595578590180580e+01,4.78450201513282769e-01,2.15474814925056175e+15,27,27,4.86043083670564648e-14
752,1.86595578590180509e+01,1.86595578590180509e+01,4.78450201513282547e-01,2.15474814925056075e+15,27,27,5.41666883743482448e-14
28,-1.86309709800365013e+01,1.86309709800365013e+01,4.77717204616319779e-01,2.15144702469853550e+15,28,28,3.73774832224941284e-14
751,1.86309709800364978e+01,1.86309709800364978e+01,4.77717204616319668e-01,2.15144702469853500e+15,28,28,3.90493941093719832e-14
29,-1.85671625191805276e+01,1.85671625191805276e+01,4.76081090235397353e-01,2.14407862058227775e+15,29,29,3.51388398852111296e-14
750,1.85671625191805241e+01,1.85671625191805241e+01,4.76081090235397297e-01,2.14407862058227725e+15,29,29,3.77514050885711216e-14
749,1.85220679300094844e+01,1.85220679300094844e+01,4.74924818718191144e-01,2.13887123660824875e+15,30,30,4.19224492178201158e-14
30,-1.85220679300094808e+01,1.85220679300094808e+01,4.74924818718191033e-01,2.13887123660824825e+15,30,30,3.56221074242807819e-14
748,1.85120182669549607e+01,1.85120182669549607e+01,4.74667135050126421e-01,2.13771073253677300e+15,31,31,4.37287801555817594e-14
31,-1.85120182669549571e+01,1.85120182669549571e+01,4.74667135050126310e-01,2.13771073253677250e+15,31,31,3.63271581628072676e-14
32,-1.84533624601951907e+01,1.84533624601951907e+01,4.73163140005004090e-01,2.13093734101199300e+15,32,32,3.55836237714148385e-14
747,1.84533624601951871e+01,1.84533624601951871e+01,4.73163140005004035e-01,2.13093734101199275e+15,32,32,3.99002385593158118e-14
746,1.83920902279858893e+01,1.83920902279858893e+01,4.71592057127842523e-01,2.12386181275184000e+15,33,33,4.15843049296913574e-14
33,-1.83920902279858858e+01,1.83920902279858858e+01,4.71592057127842468e-01,2.12386181275183975e+15,33,33,4.29849262628089223e-14
34,-1.83308503620237211e+01,1.83308503620237211e+01,4.70021804154453604e-01,2.11679002204600825e+15,34,34,4.10935073275275296e-14
745,1.83308503620237140e+01,1.83308503620237140e+01,4.70021804154453438e-01,2.11679002204600750e+15,34,34,3.84191905382410793e-14
35,-1.83178308748560958e+01,1.83178308748560958e+01,4.69687971150155537e-01,2.11528657185224750e+15,35,35,4.19836222729123049e-14
744,1.83178308748560887e+01,1.83178308748560887e+01,4.69687971150155370e-01,2.11528657185224650e+15,35,35,3.48223241192003868e-14
36,-1.82679133297441645e+01,1.82679133297441645e+01,4.68408034096003456e-01,2.10952224781211050e+15,36,36,4.10953397844318957e-14
743,1.82679133297441538e+01,1.82679133297441538e+01,4.68408034096003179e-01,2.10952224781210925e+15,36,36,3.89305984502971377e-14
742,1.82428853915645384e+01,1.82428853915645384e+01,4.67766292091397640e-01,2.10663209875929975e+15,37,37,3.58106714021180788e-14
37,-1.82428853915645313e+01,1.82428853915645313e+01,4.67766292091397473e-01,2.10663209875929900e+15,37,37,3.81714476824059258e-14
741,1.81700138498652066e+01,1.81700138498652066e+01,4.65897791022184038e-01,2.09821711804024775e+15,38,38,4.21012755216828826e-14
38,-1.81700138498651960e+01,1.81700138498651960e+01,4.65897791022183760e-01,2.09821711804024650e+15,38,38,4.03752702585679621e-14
740,1.80248988383428461e+01,1.80248988383428461e+01,4.62176893290841440e-01,2.08145968440388975e+15,39,39,3.71105576585838019e-14
39,-1.80248988383428426e+01,1.80248988383428426e+01,4.62176893290841384e-01,2.08145968440388925e+15,39,39,3.32921411913511961e-14
40,-1.96075121456378258e-14,1.96075121456378258e-14,5.02756721683020352e-16,2.26421498442966529e+00,40,-1,2.50626053063151223e-14
739,1.88170158359592365e-14,1.88170158359592365e-14,4.82487585537415552e-16,2.17293091043719766e+00,40,-1,2.39987518137241092e-14
41,-1.66168580765286085e-14,1.66168580765286085e-14,4.26073284013553340e-16,1.91886348311596500e+00,41,-1,2.25318065477802253e-14
738,1.58766821890166157e-14,1.58766821890166157e-14,4.07094415102989458e-16,1.83339025616243578e+00,41,-1,2.04512775668917738e-14
42,-1.55993843319752666e-14,1.55993843319752666e-14,3.99984213640390808e-16,1.80136875550494713e+00,42,-1,2.25613147099627458e-14
43,-1.48655829131841415e-14,1.48655829131841415e-14,3.81168792645746598e-16,1.71663163252464845e+00,43,-1,2.00227301647234721e-14
44,-1.48601939140833246e-14,1.48601939140833246e-14,3.81030613181623094e-16,1.71600932754151159e+00,44,-1,1.97460334140660641e-14
737,1.48110350290388932e-14,1.48110350290388932e-14,3.79770128949714567e-16,1.71033261122438196e+00,42,-1,2.27230046536890230e-14
736,1.44542223086000902e-14,1.44542223086000902e-14,3.70621084835899130e-16,1.66912897956260653e+00,43,-1,2.28512096391405030e-14
45,-1.43992682176873877e-14,1.43992682176873877e-14,3.69212005581727303e-16,1.66278305075858257e+00,45,-1,2.01778976617810543e-14
735,1.36867212135108300e-14,1.36867212135108300e-14,3.50941569577200189e-16,1.58050032197669776e+00,44,-1,1.90063451611859334e-14
46,-1.36706116634224356e-14,1.36706116634224356e-14,3.50528504190318266e-16,1.57864004085425669e+00,46,-1,1.88529738353671880e-14
47,-1.34557328964622350e-14,1.34557328964622350e-14,3.45018792216979835e-16,1.55382650406421097e+00,47,-1,1.94838332586391995e-14
734,1.33981390239943268e-14,1.33981390239943268e-14,3.43542026256264233e-16,1.54717574143381875e+00,45,-1,1.93520164655930497e-14
733,1.32086854795553283e-14,1.32086854795553283e-14,3.38684243065520665e-16,1.52529823086613936e+00,46,-1,1.85301737555479763e-14
732,1.30497426308998103e-14,1.30497426308998103e-14,3.34608785407686915e-16,1.50694400127695483e+00,47,-1,2.06389820274158837e-14
48,-1.29810035734788413e-14,1.29810035734788413e-14,3.32846245473815903e-16,1.49900622708754794e+00,48,-1,1.94084235032432463e-14
49,-1.28402937528420966e-14,1.28402937528420966e-14,3.29238301354925020e-16,1.48275749129813716e+00,49,-1,1.89606515675737351e-14
731,1.26905660357645551e-14,1.26905660357645551e-14,3.25399129122167547e-16,1.46546739666127945e+00,48,-1,1.77122442582295509e-14
730,1.26573120870802690e-14,1.26573120870802690e-14,3.24546463771288411e-16,1.46162733330478845e+00,49,-1,2.11295035517959113e-14
50,-1.25745332453224838e-14,1.25745332453224838e-14,3.22423929367242641e-16,1.45206828815364686e+00,50,-1,2.05470873488640723e-14
729,1.25029631174686575e-14,1.25029631174686575e-14,3.20588797883811220e-16,1.44380359068868924e+00,50,-1,2.03816131277848333e-14
51,-1.24844484346802469e-14,1.24844484346802469e-14,3.20114062427698134e-16,1.44166557226543879e+00,51,-1,2.04092083915396234e-14
52,-1.20923818520054208e-14,1.20923818520054208e-14,3.10061073128343594e-16,1.39639093340290610e+00,52,-1,1.76480478342560108e-14
53,-1.18960229604906224e-14,1.18960229604906224e-14,3.05026229756169294e-16,1.37371601466811311e+00,53,-1,2.03795190980468266e-14
728,1.18834614905143883e-14,1.18834614905143883e-14,3.04704140782419703e-16,1.37226545488595431e+00,51,-1,1.71161664139692622e-14
54,-1.18562313034602038e-14,1.18562313034602038e-14,3.04005930857953462e-16,1.36912099693030176e+00,54,-1,2.09120260476810730e-14
55,-1.18241262390216316e-14,1.18241262390216316e-14,3.03182724077477245e-16,1.36541360318050020e+00,55,-1,1.86815608396153724e-14
56,-1.17365866946847561e-14,1.17365866946847561e-14,3.00938120376531700e-16,1.35530480678932741e+00,56,-1,1.75230329557956591e-14
727,1.16916885706393031e-14,1.16916885706393031e-14,2.99786886426648296e-16,1.35012011000161625e+00,52,-1,2.00091132092407199e-14
726,1.16761181621409721e-14,1.16761181621409721e-14,2.99387645183101370e-16,1.34832208728594716e+00,53,-1,1.93217243882130379e-14
57,-1.16150129404562176e-14,1.16150129404562176e-14,2.97820844627082003e-16,1.34126584488569467e+00,57,-1,1.79694320686295382e-14
58,-1.14179448353444563e-14,1.14179448353444563e-14,2.92767816290883033e-16,1.31850902835369621e+00,58,-1,1.87986638025893288e-14
59,-1.10105514907286601e-14,1.10105514907286601e-14,2.82321833095606190e-16,1.27146450232792918e+00,59,-1,1.76406056344354408e-14
60,-1.09080263516779511e-14,1.09080263516779511e-14,2.79692983376357285e-16,1.25962521571190655e+00,60,-1,1.64803224699065293e-14
725,1.07956284350726803e-14,1.07956284350726803e-14,2.76810985514683645e-16,1.24664585121599059e+00,54,-1,1.92643570747369593e-14
61,-1.07760564544755164e-14,1.07760564544755164e-14,2.76309139858346125e-16,1.24438573930511143e+00,61,-1,1.62453202115686707e-14
724,1.05939259892263772e-14,1.05939259892263772e-14,2.71639127928881016e-16,1.22335387531975659e+00,55,-1,1.81177091640811546e-14
723,1.05901300302983416e-14,1.05901300302983416e-14,2.71541795648674991e-16,1.22291552969888961e+00,56,-1,1.84329222776552539e-14
62,-1.05857718438885286e-14,1.05857718438885286e-14,2.71430047279192603e-16,1.22241225978372947e+00,62,-1,1.59640032432167106e-14
63,-1.04223611531209584e-14,1.04223611531209584e-14,2.67240029567203617e-16,1.20354209757734010e+00,63,-1,1.63666655271764173e-14
722,1.04190908037261002e-14,1.04190908037261002e-14,2.67156174454514946e-16,1.20316444772308229e+00,57,-1,1.57180240755904007e-14
64,-1.03942812275411201e-14,1.03942812275411201e-14,2.66520031475412896e-16,1.20029951443944394e+00,64,-1,1.74860138471867702e-14
721,1.03486862368634335e-14,1.03486862368634335e-14,2.65350929150343994e-16,1.19503434564390565e+00,58,-1,1.68464260413697388e-14
720,1.03117429618101369e-14,1.03117429618101369e-14,2.64403665687438979e-16,1.19076825026534494e+00,59,-1,1.56912412569809200e-14
65,-1.00938042545548790e-14,1.00938042545548790e-14,2.58815493706534953e-16,1.16560136101446310e+00,65,-1,1.69454620472964201e-14
719,9.91040319119193144e-15,9.91040319119193144e-15,2.54112902338254249e-16,1.14442277228059841e+00,60,-1,1.85876179593902918e-14
66,-9.87935963931295711e-15,9.87935963931295711e-15,2.53316913828536927e-16,1.14083795872484450e+00,66,-1,1.63032570746629532e-14
718,9.77487816091996597e-15,9.77487816091996597e-15,2.50637901562050004e-16,1.12877276007977279e+00,61,-1,1.58325146006898483e-14
717,9.63729144254478540e-15,9.63729144254478540e-15,2.47110036988327441e-16,1.11288467050014228e+00,62,-1,1.66745430233938208e-14
67,-9.58578015930894770e-15,9.58578015930894770e-15,2.45789234854075165e-16,1.10693630650049379e+00,67,-1,1.55566018833021923e-14
716,9.54318526531648432e-15,9.54318526531648432e-15,2.44697058085037637e-16,1.10201757961043367e+00,63,-1,1.61349326789768206e-14
68,-9.47187107104500446e-15,9.47187107104500446e-15,2.42868489001153557e-16,1.09378243656563190e+00,68,-1,1.62421905721696677e-14
715,9.36846699043425561e-15,9.36846699043425561e-15,2.40217102318826670e-16,1.08184165249108943e+00,64,-1,1.69570720808710236e-14
69,-9.36365322790205837e-15,9.36365322790205837e-15,2.40093672510308787e-16,1.08128577405144188e+00,69,-1,1.56241806890287013e-14
70,-9.35325847414581227e-15,9.35325847414581227e-15,2.39827140362712738e-16,1.08008541997084606e+00,70,-1,4.23761286882484570e-14
714,9.25701207106453125e-15,9.25701207106453125e-15,2.37359283873449145e-16,1.06897118240539468e+00,65,-1,1.65164316067036616e-14
71,-9.20754001390772398e-15,9.20754001390772398e-15,2.36090769587377149e-16,1.06325830193932669e+00,71,-1,1.63295185542549499e-14
72,-9.20670308604801170e-15,9.20670308604801170e-15,2.36069309898666561e-16,1.06316165609324620e+00,72,-1,1.47820025312632427e-14
73,-9.11050301422650007e-15,9.11050301422650007e-15,2.33602641390422672e-16,1.05205276871867270e+00,73,-1,1.54156600270493124e-14
713,9.05122152923920450e-15,9.05122152923920450e-15,2.32082603313825386e-16,1.04520712580331998e+00,66,-1,1.62607466556567997e-14
712,8.99928430129221154e-15,8.99928430129221154e-15,2.30750879520312756e-16,1.03920957502309608e+00,67,-1,2.00663012877804563e-14
711,8.81986542555436284e-15,8.81986542555436284e-15,2.26150395527034583e-16,1.01849083702524457e+00,68,-1,1.55976000201078949e-14
74,-8.74802770266578257e-15,8.74802770266578257e-15,2.24308402632455595e-16,1.01019523851159954e+00,74,-1,1.37740944589800365e-14
75,-8.73666738258377161e-15,8.73666738258377161e-15,2.24017112373942509e-16,1.00888338381190312e+00,75,-1,1.37967625404034922e-14
76,-8.64907123018124367e-15,8.64907123018124367e-15,2.21771057184134088e-16,9.98768050496028570e-01,76,-1,1.65487127579058151e-14
710,8.63322351374685309e-15,8.63322351374685309e-15,2.21364705480688180e-16,9.96938005115808101e-01,69,-1,1.51344130378485002e-14
77,-8.47339659369906642e-15,8.47339659369906642e-15,2.17266579325616743e-16,9.78481685690911096e-01,77,-1,1.71264389231107524e-14
709,8.44962730047337067e-15,8.44962730047337067e-15,2.16657110268547611e-16,9.75736881072600704e-01,70,-1,1.66775721559765725e-14
708,8.43736169548636351e-15,8.43736169548636351e-15,2.16342607576573057e-16,9.74320486866217195e-01,71,-1,1.46337737309958648e-14
707,8.42214209149608382e-15,8.42214209149608382e-15,2.15952361320412055e-16,9.72562973972387668e-01,72,-1,1.60339536702249377e-14
706,8.29934119413736902e-15,8.29934119413736902e-15,2.12803620362496294e-16,9.58382305367632026e-01,73,-1,1.58659938837043786e-14
78,-8.29570134733050499e-15,8.29570134733050499e-15,2.12710290957192094e-16,9.57961987092681322e-01,78,-1,1.35442613364022494e-14
79,-8.25257745670724976e-15,8.25257745670724976e-15,2.11604550171980425e-16,9.52982173304433688e-01,79,-1,1.43629521294554762e-14
80,-8.25012831283068706e-15,8.25012831283068706e-15,2.11541751611042913e-16,9.52699353728796106e-01,80,-1,1.80950915656151783e-14
705,8.16684309571434770e-15,8.16684309571434770e-15,2.09406233223444464e-16,9.43081833914164891e-01,74,-1,1.46556393760181490e-14
81,-8.13072855976718718e-15,8.13072855976718718e-15,2.08480219481209592e-16,9.38911438769695961e-01,81,-1,1.50584232171084501e-14
82,-7.84504971343479268e-15,7.84504971343479268e-15,2.01155120857302048e-16,9.05922127336613703e-01,82,-1,1.31508700846310938e-14
704,7.67358684326705471e-15,7.67358684326705471e-15,1.96758637006847244e-16,8.86122124305965042e-01,75,-1,1.80116429629414016e-14
703,7.67065111286109113e-15,7.67065111286109113e-15,1.96683361868232790e-16,8.85783115219750727e-01,76,-1,1.44447423077383161e-14
83,-7.65340938654750051e-15,7.65340938654750051e-15,1.96241266321730460e-16,8.83792093881260676e-01,83,-1,1.22063904762981541e-14
702,7.65259357168446664e-15,7.65259357168446664e-15,1.96220347991909081e-16,8.83697886098871899e-01,77,-1,1.39051760138367213e-14
84,-7.62900247266042025e-15,7.62900247266042025e-15,1.95615448016933543e-16,8.80973658796975645e-01,84,-1,1.53289706448560622e-14
85,-7.62285553981035172e-15,7.62285553981035172e-15,1.95457834354111254e-16,8.80263829963820688e-01,85,-1,1.39476377672148406e-14
86,-7.58333005308648544e-15,7.58333005308648544e-15,1.94444360335550579e-16,8.75699548751481260e-01,86,-1,1.40900897339058438e-14
701,7.50052548137952016e-15,7.50052548137952016e-15,1.92321166189218143e-16,8.66137532385223174e-01,78,-1,1.39635378742851209e-14
700,7.39698156917957308e-15,7.39698156917957308e-15,1.89666194081527205e-16,8.54180600990347205e-01,79,-1,1.36943632045863676e-14
699,7.35597672283205943e-15,7.35597672283205943e-15,1.88614787764924290e-16,8.49445487894679330e-01,80,-1,1.67166820333515289e-14
698,7.32780479693061124e-15,7.32780479693061124e-15,1.87892430690528174e-16,8.46192280843600542e-01,81,-1,1.46625399625200046e-14
87,-7.28274758827946350e-15,7.28274758827946350e-15,1.86737117648191075e-16,8.40989213456634799e-01,87,-1,1.43900296734600403e-14
88,-7.18555990082095805e-15,7.18555990082095805e-15,1.84245125662075552e-16,8.29766279276554664e-01,88,-1,1.19557220572501324e-14
697,7.16653481894609449e-15,7.16653481894609449e-15,1.83757303049899549e-16,8.27569321542136027e-01,82,-1,1.45841462084387488e-14
696,7.16585999513120261e-15,7.16585999513120261e-15,1.83739999875158747e-16,8.27491394970820915e-01,83,-1,1.40960103370228547e-14
89,-7.12786557589844986e-15,7.12786557589844986e-15,1.82765783997395856e-16,8.23103916706749539e-01,89,-1,1.13019571826402773e-14
90,-7.01164536966347539e-15,7.01164536966347539e-15,1.79785778709319581e-16,8.09683166001807231e-01,90,-1,1.60337158535525251e-14
91,-6.85674442571797885e-15,6.85674442571797885e-15,1.75813959633794047e-16,7.91795683093287295e-01,91,-1,1.38328299291773660e-14
92,-6.85451354027407905e-15,6.85451354027407905e-15,1.75756757442924816e-16,7.91538067327803851e-01,92,-1,1.47140229180957303e-14
93,-6.84046147607416158e-15,6.84046147607416158e-15,1.75396448104465383e-16,7.89915378325379947e-01,93,-1,1.42242763573626660e-14
695,6.80945646345323374e-15,6.80945646345323374e-15,1.74601447780851865e-16,7.86335015164194573e-01,84,-1,1.28998877862885044e-14
94,-6.80918629136722492e-15,6.80918629136722492e-15,1.74594520291467014e-16,7.86303816525582344e-01,94,-1,1.70425852425006267e-14
694,6.72108652459601758e-15,6.72108652459601758e-15,1.72335551912718120e-16,7.76130327376807094e-01,85,-1,1.41848471621615111e-14
95,-6.71398108104082711e-15,6.71398108104082711e-15,1.72153361052328623e-16,7.75309812685846644e-01,95,-1,1.26562282187254284e-14
693,6.64772581750762830e-15,6.64772581750762830e-15,1.70454508141220968e-16,7.67658859348424816e-01,86,-1,1.27898893261786783e-14
692,6.62486906222672801e-15,6.62486906222672801e-15,1.69868437492992743e-16,7.65019431795451510e-01,87,-1,1.33452598108722872e-14
96,-6.61524904726226428e-15,6.61524904726226428e-15,1.69621770442621877e-16,7.63908542159316695e-01,96,-1,1.10367079352474276e-14
97,-6.56547279488812302e-15,6.56547279488812302e-15,1.68345456279182375e-16,7.58160534168442757e-01,97,-1,1.37314489032478647e-14
98,-6.50631561823298272e-15,6.50631561823298272e-15,1.66828605595717232e-16,7.51329245995612571e-01,98,-1,1.36015361708088219e-14
691,6.50068299407276422e-15,6.50068299407276422e-15,1.66684179335198803e-16,7.50678807942559256e-01,88,-1,1.28719326730200013e-14
99,-6.24663146745057198e-15,6.24663146745057198e-15,1.60170037626937472e-16,7.21341721772594924e-01,99,-1,1.12917665101884185e-14
690,6.22943133169919583e-15,6.22943133169919583e-15,1.59729008505107317e-16,7.19355503183861100e-01,89,-1,1.25470849594230416e-14
689,6.11589384160579201e-15,6.11589384160579201e-15,1.56817790810404678e-16,7.06244544258803786e-01,90,-1,1.40393198052714703e-14
688,6.02773884407095912e-15,6.02773884407095912e-15,1.54557406258229461e-16,6.96064677231913453e-01,91,-1,1.16765227011447667e-14
100,-6.02098427364433020e-15,6.02098427364433020e-15,1.54384212144726174e-16,6.95284680286877288e-01,100,-1,1.16018905699152491e-14
101,-5.98757476453944517e-15,5.98757476453944517e-15,1.53527558065113721e-16,6.91426653293149229e-01,101,-1,1.38031762658240775e-14
687,5.93934910193255769e-15,5.93934910193255769e-15,1.52291002613655083e-16,6.85857702622737153e-01,92,-1,1.12396867923057781e-14
102,-5.93369359630033754e-15,5.93369359630033754e-15,1.52145989648726352e-16,6.85204622287920229e-01,102,-1,1.02258939450697127e-14
686,5.89743197599163652e-15,5.89743197599163652e-15,1.51216204512605828e-16,6.81017242295353098e-01,93,-1,1.08649904386050176e-14
103,-5.88552535384160673e-15,5.88552535384160673e-15,1.50910906508758905e-16,6.79642302318991254e-01,103,-1,1.11215855052615091e-14
104,-5.87116240631894555e-15,5.87116240631894555e-15,1.50542625803049651e-16,6.77983713469991200e-01,104,-1,1.19162183532531035e-14
685,5.86244366804589213e-15,5.86244366804589213e-15,1.50319068411432895e-16,6.76976900484410060e-01,94,-1,1.05488697737226660e-14
105,-5.81739967302431076e-15,5.81739967302431076e-15,1.49164094180110281e-16,6.71775358966603120e-01,105,-1,1.09003171065699201e-14
684,5.79492734590763985e-15,5.79492734590763985e-15,1.48587880664298217e-16,6.69180323991506065e-01,95,-1,1.05846368566255092e-14
683,5.77040788948843574e-15,5.77040788948843574e-15,1.47959176653549382e-16,6.66348892842971274e-01,96,-1,1.07107040671476844e-14
682,5.70445825269151682e-15,5.70445825269151682e-15,1.46268160325423262e-16,6.58733232337745056e-01,97,-1,1.07441752364453891e-14
106,-5.70344037877235826e-15,5.70344037877235826e-15,1.46242060994162804e-16,6.58615691399205727e-01,106,-1,1.19275581709024005e-14
107,-5.66937105969682643e-15,5.66937105969682643e-15,1.45368488710174810e-16,6.54681471586556207e-01,107,-1,1.22383290564432703e-14
