eigen_index,mu,sigma,sigma_over_sigma1,abs_sigma_over_eps_normK,pair_id,cluster_id,solver_residual
107,-5.75067092177573049e-15,5.75067092177573049e-15,1.47814438646174806e-16,6.65697050806892454e-01,107,-1,9.75839320627551453e-15
682,5.74095555645957423e-15,5.74095555645957423e-15,1.47564716258998699e-16,6.64572401157059955e-01,97,-1,1.01039254376380693e-14
108,-5.69059640559413421e-15,5.69059640559413421e-15,1.46270291709736801e-16,6.58742831239344850e-01,108,-1,1.10920071354511187e-14
109,-5.67728458632860012e-15,5.67728458632860012e-15,1.45928126574770834e-16,6.57201856465012946e-01,109,-1,1.05584226199210331e-14
681,5.66911255294721182e-15,5.66911255294721182e-15,1.45718073775141200e-16,6.56255862754872799e-01,98,-1,9.44196612961290731e-15
680,5.51320620561740928e-15,5.51320620561740928e-15,1.41710678894542752e-16,6.38208160663883306e-01,99,-1,1.12363184375156086e-14
679,5.48593932625924790e-15,5.48593932625924790e-15,1.41009814852627625e-16,6.35051749625876849e-01,100,-1,1.07402994030785848e-14
678,5.44410782032205131e-15,5.44410782032205131e-15,1.39934583692309124e-16,6.30209338972929300e-01,101,-1,1.03751059973981677e-14
110,-5.38422150832277707e-15,5.38422150832277707e-15,1.38395274329771452e-16,6.23276905901396727e-01,110,-1,9.27564759456345187e-15
111,-5.38381350917013289e-15,5.38381350917013289e-15,1.38384787176787657e-16,6.23229675963126728e-01,111,-1,8.80861425706271526e-15
677,5.28552919250812948e-15,5.28552919250812948e-15,1.35858500889025091e-16,6.11852293978928041e-01,102,-1,9.46708638434740814e-15
112,-5.26370843524193100e-15,5.26370843524193100e-15,1.35297623205357941e-16,6.09326325451764239e-01,112,-1,8.20784372472429133e-15
113,-5.23133271706809989e-15,5.23133271706809989e-15,1.34465442287213203e-16,6.05578515778902760e-01,113,-1,7.61504899889042448e-15
114,-5.19582922777393393e-15,5.19582922777393393e-15,1.33552865578967622e-16,6.01468635655700967e-01,114,-1,8.60569587321944799e-15
115,-5.19031878175417236e-15,5.19031878175417236e-15,1.33411225847503108e-16,6.00830747013856525e-01,115,-1,9.79340253355286985e-15
676,5.18982686653969629e-15,5.18982686653969629e-15,1.33398581727838064e-16,6.00773802961244607e-01,103,-1,8.44923010692558128e-15
675,5.15566523696129881e-15,5.15566523696129881e-15,1.32520495993485154e-16,5.96819256375213492e-01,104,-1,8.72494012345620168e-15
116,-5.10410183934724118e-15,5.10410183934724118e-15,1.31195117654733349e-16,5.90850282982685937e-01,116,-1,8.08207614615939329e-15
117,-5.04809647543869104e-15,5.04809647543869104e-15,1.29755563637484717e-16,5.84367108047025297e-01,117,-1,8.30572827834502867e-15
674,5.01746524490820650e-15,5.01746524490820650e-15,1.28968222785000854e-16,5.80821240077165291e-01,105,-1,1.44169639540933795e-14
673,4.99077805761297530e-15,4.99077805761297530e-15,1.28282259066549739e-16,5.77731934130359281e-01,106,-1,8.70523271092028825e-15
672,4.98718880548004701e-15,4.98718880548004701e-15,1.28190001433239612e-16,5.77316442687361708e-01,107,-1,8.58696957198556217e-15
118,-4.98249889172839445e-15,4.98249889172839445e-15,1.28069452548087017e-16,5.76773538773108552e-01,118,-1,8.32520324699546061e-15
671,4.97749056764588784e-15,4.97749056764588784e-15,1.27940719288458022e-16,5.76193775713013223e-01,108,-1,8.37798679908425325e-15
670,4.96131050965280817e-15,4.96131050965280817e-15,1.27524829347607242e-16,5.74320773930370509e-01,109,-1,8.90105827452499198e-15
119,-4.91200807702398306e-15,4.91200807702398306e-15,1.26257566535658637e-16,5.68613529602698287e-01,119,-1,7.79242950718209456e-15
120,-4.87028823634120556e-15,4.87028823634120556e-15,1.25185205603374852e-16,5.63784045307658355e-01,120,-1,7.79194148651117891e-15
669,4.83238329240551383e-15,4.83238329240551383e-15,1.24210902241909177e-16,5.59396173052015722e-01,110,-1,7.35635297120253007e-15
668,4.83102911931868933e-15,4.83102911931868933e-15,1.24176094766854271e-16,5.59239414120328737e-01,111,-1,9.31420136683107269e-15
121,-4.80429500929930268e-15,4.80429500929930268e-15,1.23488924953283985e-16,5.56144676403993343e-01,121,-1,9.08312679191435669e-15
122,-4.79084976762228663e-15,4.79084976762228663e-15,1.23143330347370321e-16,5.54588256665579205e-01,122,-1,2.70618732132245943e-14
123,-4.76119874577282215e-15,4.76119874577282215e-15,1.22381184641315781e-16,5.51155857547790062e-01,123,-1,7.75842103141453506e-15
124,-4.73208738920933775e-15,4.73208738920933775e-15,1.21632910416065663e-16,5.47785930025782686e-01,124,-1,7.30317321906221884e-15
667,4.73181309427565934e-15,4.73181309427565934e-15,1.21625859977569600e-16,5.47754177673598908e-01,112,-1,7.36475970824384677e-15
125,-4.72949356277056431e-15,4.72949356277056431e-15,1.21566239065155807e-16,5.47485668954668658e-01,125,-1,7.57258109501072799e-15
666,4.71895336803861261e-15,4.71895336803861261e-15,1.21295315378386451e-16,5.46265537139888346e-01,113,-1,7.57140504045063739e-15
126,-4.71023824511231971e-15,4.71023824511231971e-15,1.21071303081281353e-16,5.45256675442119532e-01,126,-1,7.77535895249968760e-15
665,4.70165189498224811e-15,4.70165189498224811e-15,1.20850600742065575e-16,5.44262720469467554e-01,114,-1,7.92123326743413656e-15
664,4.68489765394405652e-15,4.68489765394405652e-15,1.20419952080771928e-16,5.42323251318937882e-01,115,-1,7.80405391052685136e-15
127,-4.67312561361056535e-15,4.67312561361056535e-15,1.20117365207468839e-16,5.40960521189082888e-01,127,-1,7.43906598101607211e-15
128,-4.59242876960471579e-15,4.59242876960471579e-15,1.18043144849618969e-16,5.31619063158385807e-01,128,-1,7.01273904458441685e-15
663,4.55852332063338269e-15,4.55852332063338269e-15,1.17171643945651989e-16,5.27694172012027174e-01,116,-1,6.77509193352209183e-15
662,4.55653488743990006e-15,4.55653488743990006e-15,1.17120533537792073e-16,5.27463991198234505e-01,117,-1,7.21574232473979301e-15
129,-4.55448374557342449e-15,4.55448374557342449e-15,1.17067811274998605e-16,5.27226551235163599e-01,129,-1,7.92626310136577991e-15
130,-4.55321358501977342e-15,4.55321358501977342e-15,1.17035163246310767e-16,5.27079517585330670e-01,130,-1,8.12337866486133967e-15
661,4.53615459728102929e-15,4.53615459728102929e-15,1.16596681418577201e-16,5.25104770989341052e-01,118,-1,7.79406096703228171e-15
660,4.52278745784436021e-15,4.52278745784436021e-15,1.16253094341692913e-16,5.23557392357915652e-01,119,-1,7.97926217178610082e-15
131,-4.51633902163015633e-15,4.51633902163015633e-15,1.16087344641855462e-16,5.22810922071491047e-01,131,-1,7.42612028212419654e-15
132,-4.49834523631342450e-15,4.49834523631342450e-15,1.15624834908314479e-16,5.20727963407860539e-01,132,-1,6.42796367609169175e-15
133,-4.48528734006081846e-15,4.48528734006081846e-15,1.15289196574851459e-16,5.19216382734345339e-01,133,-1,7.95924525333806825e-15
659,4.48110483927988527e-15,4.48110483927988527e-15,1.15181690161516309e-16,5.18732216891309217e-01,120,-1,8.09313223005610164e-15
658,4.45174387692229322e-15,4.45174387692229322e-15,1.14427000103950164e-16,5.15333395029274000e-01,121,-1,7.36046016489096805e-15
134,-4.42567532151640584e-15,4.42567532151640584e-15,1.13756937612798588e-16,5.12315701843808924e-01,134,-1,6.33248849834863167e-15
657,4.41926674974090210e-15,4.41926674974090210e-15,1.13592212582901155e-16,5.11573846260544252e-01,122,-1,7.32414739694102793e-15
656,4.41449455348108426e-15,4.41449455348108426e-15,1.13469548719701608e-16,5.11021417331946837e-01,123,-1,7.46369661140948223e-15
135,-4.39377488903669307e-15,4.39377488903669307e-15,1.12936973371460479e-16,5.08622911192061489e-01,135,-1,6.60013568559392784e-15
136,-4.38764115239424040e-15,4.38764115239424040e-15,1.12779312665268017e-16,5.07912870494402147e-01,136,-1,7.03368257493090354e-15
655,4.35000533818692539e-15,4.35000533818692539e-15,1.11811926976585942e-16,5.03556152667330004e-01,124,-1,6.76931846833091744e-15
137,-4.32211089456439828e-15,4.32211089456439828e-15,1.11094932110856785e-16,5.00327094857205501e-01,137,-1,6.58292285520935694e-15
138,-4.30909181148255880e-15,4.30909181148255880e-15,1.10760291425690302e-16,4.98820007192186721e-01,138,-1,6.43540577841436685e-15
139,-4.30133942383829730e-15,4.30133942383829730e-15,1.10561025141218185e-16,4.97922591627690647e-01,139,-1,6.63650068088505336e-15
140,-4.30076499641115776e-15,4.30076499641115776e-15,1.10546260139213969e-16,4.97856095970166335e-01,140,-1,6.27583307729837889e-15
141,-4.28815071956708728e-15,4.28815071956708728e-15,1.10222024536795260e-16,4.96395868631933190e-01,141,-1,6.78328861660574302e-15
654,4.28425001703099591e-15,4.28425001703099591e-15,1.10121761426013745e-16,4.95944323723578551e-01,125,-1,6.51777233091076336e-15
142,-4.26498441567628742e-15,4.26498441567628742e-15,1.09626561111448029e-16,4.93714139771426641e-01,142,-1,6.58593225868399039e-15
653,4.26240531917037217e-15,4.26240531917037217e-15,1.09560268376665981e-16,4.93415583835764782e-01,126,-1,6.69462323731718121e-15
652,4.24858270818158609e-15,4.24858270818158609e-15,1.09204973922901445e-16,4.91815479866184069e-01,127,-1,6.75156475254287453e-15
651,4.22731008342678460e-15,4.22731008342678460e-15,1.08658185360413026e-16,4.89352963099910776e-01,128,-1,8.13068047661381587e-15
143,-4.20786629119586911e-15,4.20786629119586911e-15,1.08158404852562619e-16,4.87102151790988647e-01,143,-1,6.57980770606179370e-15
650,4.20746069273858488e-15,4.20746069273858488e-15,1.08147979406715572e-16,4.87055199756956658e-01,129,-1,6.83322514725775787e-15
144,-4.17519670199561563e-15,4.17519670199561563e-15,1.07318670314780120e-16,4.83320323639541249e-01,144,-1,6.67843873822898591e-15
145,-4.14336314862760268e-15,4.14336314862760268e-15,1.06500425124747076e-16,4.79635274906610731e-01,145,-1,7.88917794467367399e-15
649,4.13654717233988160e-15,4.13654717233988160e-15,1.06325228226419954e-16,4.78846258220588183e-01,130,-1,6.86072700179046764e-15
648,4.12802463455711961e-15,4.12802463455711961e-15,1.06106166110827569e-16,4.77859690158435324e-01,131,-1,6.22980783488385339e-15
146,-4.12058938083169475e-15,4.12058938083169475e-15,1.05915051392116417e-16,4.76998985982462820e-01,146,-1,6.91714666318085027e-15
647,4.11398008485252150e-15,4.11398008485252150e-15,1.05745166975446263e-16,4.76233894586851003e-01,132,-1,6.53361456941878863e-15
147,-4.10637006606529166e-15,4.10637006606529166e-15,1.05549560120103224e-16,4.75352959626016980e-01,147,-1,6.38933124587263301e-15
148,-4.09959708811067530e-15,4.09959708811067530e-15,1.05375468444898234e-16,4.74568920422435481e-01,148,-1,6.73566196814357986e-15
149,-4.07929693407469180e-15,4.07929693407469180e-15,1.04853676133344220e-16,4.72218976762556086e-01,149,-1,6.70070409736349536e-15
150,-4.07744889485410750e-15,4.07744889485410750e-15,1.04806174392468666e-16,4.72005047940049494e-01,150,-1,6.57603580727599489e-15
646,4.03678842941868855e-15,4.03678842941868855e-15,1.03761043492929601e-16,4.67298196810331912e-01,133,-1,6.67615962835084769e-15
645,4.02745644414383271e-15,4.02745644414383271e-15,1.03521175452552974e-16,4.66217927193073645e-01,134,-1,7.76503022363784926e-15
151,-4.02620407435887922e-15,4.02620407435887922e-15,1.03488984715287975e-16,4.66072953000722212e-01,151,-1,6.34107757296707836e-15
152,-4.02300044085426459e-15,4.02300044085426459e-15,1.03406638969103900e-16,4.65702100728892066e-01,152,-1,6.73379183372456395e-15
153,-4.01590471817510477e-15,4.01590471817510477e-15,1.03224251508775173e-16,4.64880700630518562e-01,153,-1,6.69262481881794813e-15
644,4.01190892691305272e-15,4.01190892691305272e-15,1.03121544250720997e-16,4.64418148261417529e-01,135,-1,6.68095496056488645e-15
643,4.00658708608567300e-15,4.00658708608567300e-15,1.02984752400663165e-16,4.63802092536469757e-01,136,-1,5.97021459508490155e-15
642,3.94677716335250534e-15,3.94677716335250534e-15,1.01447406537105323e-16,4.56878502278211140e-01,137,-1,6.73541881772090306e-15
154,-3.94166214055782154e-15,3.94166214055782154e-15,1.01315930708746663e-16,4.56286387786606795e-01,154,-1,6.06981109387915933e-15
155,-3.91929130985890394e-15,3.91929130985890394e-15,1.00740914014731410e-16,4.53696742817707888e-01,155,-1,6.19968445316280506e-15
156,-3.90565346929589198e-15,3.90565346929589198e-15,1.00390368874070648e-16,4.52118027852851545e-01,156,-1,6.84403031398991730e-15
157,-3.90045034847254011e-15,3.90045034847254011e-15,1.00256628586341836e-16,4.51515715142871643e-01,157,-1,6.38730658314145936e-15
641,3.88390523776271445e-15,3.88390523776271445e-15,9.98313553816708761e-17,4.49600454896784796e-01,138,-1,6.17894076255624543e-15
640,3.88188120715666728e-15,3.88188120715666728e-15,9.97793299829121522e-17,4.49366153330321261e-01,139,-1,6.31200295506550728e-15
639,3.87592781015077681e-15,3.87592781015077681e-15,9.96263047014391263e-17,4.48676988729701021e-01,140,-1,7.01869183456597833e-15
638,3.86462076047414873e-15,3.86462076047414873e-15,9.93356698827492801e-17,4.47368085868548593e-01,141,-1,6.41210351801185236e-15
158,-3.85244837411659649e-15,3.85244837411659649e-15,9.90227925714058722e-17,4.45959011725769738e-01,158,-1,6.14969375861784081e-15
159,-3.83510988684079601e-15,3.83510988684079601e-15,9.85771265267811337e-17,4.43951910293266083e-01,159,-1,7.15212024828913573e-15
160,-3.83200678546868229e-15,3.83200678546868229e-15,9.84973648444278083e-17,4.43592695610341203e-01,160,-1,6.30921641083362270e-15
637,3.82375800717376854e-15,3.82375800717376854e-15,9.82853394043070002e-17,4.42637817917220067e-01,142,-1,6.07259083112887828e-15
636,3.78559760891213267e-15,3.78559760891213267e-15,9.73044698806834147e-17,4.38220374296129811e-01,143,-1,6.34461702277706164e-15
161,-3.75323638468556644e-15,3.75323638468556644e-15,9.64726615129259043e-17,4.34474242441053371e-01,161,-1,5.97680054636003911e-15
162,-3.72579614676167137e-15,3.72579614676167137e-15,9.57673414867565825e-17,4.31297763434020265e-01,162,-1,5.96529033962089897e-15
163,-3.72531042622689456e-15,3.72531042622689456e-15,9.57548565942694907e-17,4.31241536476867693e-01,163,-1,6.12947594703947158e-15
635,3.72139765566689878e-15,3.72139765566689878e-15,9.56542832886944844e-17,4.30788594575356676e-01,144,-1,6.07125630162412404e-15
634,3.71770216047870214e-15,3.71770216047870214e-15,9.55592947987959453e-17,4.30360804447645129e-01,145,-1,6.85893238815556035e-15
633,3.71664813009196274e-15,3.71664813009196274e-15,9.55322021495988022e-17,4.30238790002816396e-01,146,-1,6.19928945248475793e-15
164,-3.71067834193537328e-15,3.71067834193537328e-15,9.53787555522876197e-17,4.29547727964344483e-01,164,-1,6.01408038547074331e-15
632,3.71049251038405970e-15,3.71049251038405970e-15,9.53739789641618524e-17,4.29526216123841120e-01,147,-1,5.69528833554380028e-15
631,3.70580308277647151e-15,3.70580308277647151e-15,9.52534425747880849e-17,4.28983368485572891e-01,148,-1,6.26102401655273404e-15
165,-3.70159858225348481e-15,3.70159858225348481e-15,9.51453706831694058e-17,4.28496655954749783e-01,165,-1,6.33339652789005874e-15
630,3.69251378919254626e-15,3.69251378919254626e-15,9.49118564367822047e-17,4.27445001281734627e-01,149,-1,7.88420395637029072e-15
166,-3.69248413423588531e-15,3.69248413423588531e-15,9.49110941899363113e-17,4.27441568427123497e-01,166,-1,6.44216018539132048e-15
167,-3.65568045922697330e-15,3.65568045922697330e-15,9.39650976904741600e-17,4.23181178944652014e-01,167,-1,6.10948065393988839e-15
168,-3.65132305047583279e-15,3.65132305047583279e-15,9.38530954672095976e-17,4.22676765773693064e-01,168,-1,6.58752799061079483e-15
629,3.64676443201278975e-15,3.64676443201278975e-15,9.37359213777367980e-17,4.22149060588005831e-01,150,-1,5.95925246872234224e-15
169,-3.64510284500035764e-15,3.64510284500035764e-15,9.36932121782633148e-17,4.21956715453171816e-01,169,-1,6.82123314201908321e-15
628,3.64235622125725750e-15,3.64235622125725750e-15,9.36226133468780540e-17,4.21638766582452307e-01,151,-1,5.71851438265803518e-15
170,-3.63796376017613821e-15,3.63796376017613821e-15,9.35097101434409996e-17,4.21130295757524253e-01,170,-1,5.69838362259353509e-15
171,-3.62919562118216633e-15,3.62919562118216633e-15,9.32843351287695917e-17,4.20115296925431536e-01,171,-1,5.46002801884439535e-15
627,3.61776639690346247e-15,3.61776639690346247e-15,9.29905599512471448e-17,4.18792251145410743e-01,152,-1,6.20952358941085355e-15
626,3.60840373415466153e-15,3.60840373415466153e-15,9.27499033813837963e-17,4.17708430307049905e-01,153,-1,6.03308009203477578e-15
625,3.60271659985876246e-15,3.60271659985876246e-15,9.26037220792559813e-17,4.17050088249258544e-01,154,-1,5.91061539180111995e-15
172,-3.59429919183204997e-15,3.59429919183204997e-15,9.23873622041650713e-17,4.16075689996421194e-01,172,-1,5.70922148211706270e-15
173,-3.56018546118978447e-15,3.56018546118978447e-15,9.15105076573470484e-17,4.12126688186113366e-01,173,-1,1.42413049935392288e-14
174,-3.55543970231012956e-15,3.55543970231012956e-15,9.13885233368584560e-17,4.11577319645815953e-01,174,-1,6.45055816418816350e-15
175,-3.54847170194855580e-15,3.54847170194855580e-15,9.12094188330635657e-17,4.10770704669264852e-01,175,-1,5.22616973287976703e-15
624,3.53901870528876954e-15,3.53901870528876954e-15,9.09664403330246467e-17,4.09676426787030590e-01,155,-1,5.80305471649237439e-15
176,-3.51754966524968926e-15,3.51754966524968926e-15,9.04146031396230489e-17,4.07191173008457974e-01,176,-1,6.29145661592819080e-15
177,-3.51443622310361690e-15,3.51443622310361690e-15,9.03345756594665361e-17,4.06830761278645703e-01,177,-1,5.46895569562668808e-15
623,3.50695974252363678e-15,3.50695974252363678e-15,9.01424012514693722e-17,4.05965284686399475e-01,156,-1,6.51327102329294527e-15
178,-3.50320662327859920e-15,3.50320662327859920e-15,9.00459316008975302e-17,4.05530824004031565e-01,178,-1,5.91002083838302643e-15
622,3.50076091075778407e-15,3.50076091075778407e-15,8.99830673493568409e-17,4.05247708584217992e-01,157,-1,5.76706901495065698e-15
621,3.46785797426943461e-15,3.46785797426943461e-15,8.91373348856160109e-17,4.01438868175659658e-01,158,-1,5.58499848142923937e-15
620,3.46643899430608103e-15,3.46643899430608103e-15,8.91008616236981660e-17,4.01274607206877465e-01,159,-1,5.80792410622756772e-15
179,-3.46064820863251225e-15,3.46064820863251225e-15,8.89520160810993608e-17,4.00604266476693727e-01,179,-1,5.73886977351710021e-15
619,3.45201735945713523e-15,3.45201735945713523e-15,8.87301699446655570e-17,3.99605160299316864e-01,160,-1,5.66850755612225870e-15
180,-3.45114224557584430e-15,3.45114224557584430e-15,8.87076761402253361e-17,3.99503857210021740e-01,180,-1,6.42224957776341038e-15
181,-3.43987720348885914e-15,3.43987720348885914e-15,8.84181210787266944e-17,3.98199817142953216e-01,181,-1,5.74508885674913403e-15
618,3.43796067608831550e-15,3.43796067608831550e-15,8.83688589272812561e-17,3.97977960136060072e-01,161,-1,6.02422436533717168e-15
617,3.37278147872197244e-15,3.37278147872197244e-15,8.66935019817756221e-17,3.90432823220568326e-01,162,-1,5.79444591233443038e-15
182,-3.36491476398679496e-15,3.36491476398679496e-15,8.64912970497968737e-17,3.89522173164256358e-01,182,-1,6.01763541028131148e-15
616,3.35950817095925325e-15,3.35950817095925325e-15,8.63523267410754668e-17,3.88896306533683067e-01,163,-1,5.36986978409251164e-15
183,-3.35239611286921502e-15,3.35239611286921502e-15,8.61695193976371187e-17,3.88073015449893532e-01,183,-1,5.47038408676384685e-15
184,-3.34986652334562061e-15,3.34986652334562061e-15,8.61044991833835905e-17,3.87780190437209793e-01,184,-1,6.18732735057463782e-15
615,3.34957378461748393e-15,3.34957378461748393e-15,8.60969746681821263e-17,3.87746303033352335e-01,164,-1,5.56526115459854299e-15
614,3.34834257562160486e-15,3.34834257562160486e-15,8.60653278448709831e-17,3.87603778411680810e-01,165,-1,5.61322548280025183e-15
185,-3.34010433096994826e-15,3.34010433096994826e-15,8.58535731600387508e-17,3.86650120091976468e-01,185,-1,5.86814812629886269e-15
186,-3.33308232977973001e-15,3.33308232977973001e-15,8.56730806265198340e-17,3.85837253985277462e-01,186,-1,5.55017375269156909e-15
187,-3.30538084228367376e-15,3.30538084228367376e-15,8.49610454779968186e-17,3.82630532755714514e-01,187,-1,6.32439093175838282e-15
613,3.29974818990132016e-15,3.29974818990132016e-15,8.48162645713318355e-17,3.81978497518407734e-01,166,-1,5.77556263427898176e-15
612,3.27220208575950840e-15,3.27220208575950840e-15,8.41082233747485180e-17,3.78789763449312145e-01,167,-1,5.27333749942681157e-15
188,-3.26411689265374982e-15,3.26411689265374982e-15,8.39004027053813730e-17,3.77853822360190383e-01,188,-1,6.00673445915650384e-15
611,3.26352367987596065e-15,3.26352367987596065e-15,8.38851548473593375e-17,3.77785152112484146e-01,168,-1,5.56147000380094722e-15
189,-3.24945947817637550e-15,3.24945947817637550e-15,8.35236505798557537e-17,3.76157081628062107e-01,189,-1,5.93766305642984566e-15
610,3.24329116034872472e-15,3.24329116034872472e-15,8.33651010037301424e-17,3.75443037816103109e-01,169,-1,6.16249753329002398e-15
190,-3.23176130604632858e-15,3.23176130604632858e-15,8.30687392461954861e-17,3.74108343115303166e-01,190,-1,5.86725104679481460e-15
609,3.22792908066043843e-15,3.22792908066043843e-15,8.29702362624764906e-17,3.73664725114531415e-01,170,-1,5.97913646773710064e-15
191,-3.22439166991389190e-15,3.22439166991389190e-15,8.28793111528894141e-17,3.73255234824876436e-01,191,-1,5.47092922392519918e-15
192,-3.22049088093068610e-15,3.22049088093068610e-15,8.27790458200833892e-17,3.72803679909413044e-01,192,-1,5.34417643335376941e-15
193,-3.20110266521470171e-15,3.20110266521470171e-15,8.22806938431762824e-17,3.70559302131914847e-01,193,-1,5.42993501384342829e-15
194,-3.17654888050785220e-15,3.17654888050785220e-15,8.16495668055746785e-17,3.67716958640548819e-01,194,-1,5.23401065147948724e-15
608,3.17216131867626105e-15,3.17216131867626105e-15,8.15367895317601966e-17,3.67209054952222058e-01,171,-1,6.26392630738518551e-15
607,3.16774549810603950e-15,3.16774549810603950e-15,8.14232858992922244e-17,3.66697880035334101e-01,172,-1,5.75562258993558690e-15
195,-3.16508818511145644e-15,3.16508818511145644e-15,8.13549826988579757e-17,3.66390269767310151e-01,195,-1,5.79344311014875625e-15
606,3.16244390712791507e-15,3.16244390712791507e-15,8.12870145485189227e-17,3.66084168430770185e-01,173,-1,5.77204074677093798e-15
196,-3.15736303243394980e-15,3.15736303243394980e-15,8.11564164581507004e-17,3.65496006919652505e-01,196,-1,5.63540876462073227e-15
197,-3.15494051300217924e-15,3.15494051300217924e-15,8.10941483585171950e-17,3.65215576329346037e-01,197,-1,5.30077745693185388e-15
605,3.14494354367941799e-15,3.14494354367941799e-15,8.08371876614598338e-17,3.64058328229829642e-01,174,-1,5.50222862024517454e-15
604,3.14064885562355005e-15,3.14064885562355005e-15,8.07267976021478405e-17,3.63561175599846742e-01,175,-1,5.36097160078343170e-15
198,-3.13229200850105610e-15,3.13229200850105610e-15,8.05119943760432430e-17,3.62593787870804096e-01,198,-1,5.44267447246821929e-15
603,3.12145475933761736e-15,3.12145475933761736e-15,8.02334352438389365e-17,3.61339269066808078e-01,176,-1,5.43381922986108845e-15
199,-3.12037869386272908e-15,3.12037869386272908e-15,8.02057762078271725e-17,3.61214703842532125e-01,199,-1,6.49664630115264672e-15
602,3.11999089782911699e-15,3.11999089782911699e-15,8.01958083529807937e-17,3.61169812615160291e-01,177,-1,5.57505948784260782e-15
200,-3.10779512780640089e-15,3.10779512780640089e-15,7.98823299911883649e-17,3.59758031581803139e-01,200,-1,5.74724689579845052e-15
601,3.06247123831480853e-15,3.06247123831480853e-15,7.87173310939132079e-17,3.54511342982147759e-01,178,-1,6.41874334959115631e-15
201,-3.03168835690920162e-15,3.03168835690920162e-15,7.79260922286093830e-17,3.50947919923204399e-01,201,-1,4.85448794564770854e-15
600,3.02871055943849291e-15,3.02871055943849291e-15,7.78495513401596448e-17,3.50603210406503496e-01,179,-1,5.01757332487385976e-15
202,-3.01104190323586421e-15,3.01104190323586421e-15,7.73953986797571262e-17,3.48557888654345449e-01,202,-1,5.38861702055241023e-15
599,3.00383918969300498e-15,3.00383918969300498e-15,7.72102611412769749e-17,3.47724103305033949e-01,180,-1,5.59527442476134581e-15
598,2.99213521410935495e-15,2.99213521410935495e-15,7.69094237947554137e-17,3.46369252343340261e-01,181,-1,5.64616686946462591e-15
597,2.96062025314060153e-15,2.96062025314060153e-15,7.60993676590595128e-17,3.42721083832471074e-01,182,-1,5.35985758923509436e-15
203,-2.95891098391870443e-15,2.95891098391870443e-15,7.60554328427630031e-17,3.42523219010169466e-01,203,-1,5.42339740548676840e-15
596,2.95358718992106544e-15,2.95358718992106544e-15,7.59185907886908357e-17,3.41906937186441440e-01,183,-1,5.38876356312804074e-15
204,-2.94959127482219552e-15,2.94959127482219552e-15,7.58158803475524620e-17,3.41444370482003601e-01,204,-1,5.64637043085619433e-15
205,-2.94625345424999273e-15,2.94625345424999273e-15,7.57300854758073931e-17,3.41057984729582264e-01,205,-1,5.12885723399424414e-15
206,-2.94404762561351903e-15,2.94404762561351903e-15,7.56733871659779507e-17,3.40802638242561795e-01,206,-1,5.90314514255327747e-15
595,2.94154811890026537e-15,2.94154811890026537e-15,7.56091401960612875e-17,3.40513295612785483e-01,184,-1,5.04586344898091367e-15
594,2.93399198093525003e-15,2.93399198093525003e-15,7.54149182858138351e-17,3.39638597890167815e-01,185,-1,5.38341425489086313e-15
593,2.92856821921897613e-15,2.92856821921897613e-15,7.52755066755257427e-17,3.39010743814023241e-01,186,-1,5.39367848830124562e-15
207,-2.90041591488272424e-15,2.90041591488272424e-15,7.45518837941847324e-17,3.35751836075259102e-01,207,-1,5.39893237533239593e-15
208,-2.89571729364894252e-15,2.89571729364894252e-15,7.44311110931330054e-17,3.35207924183806072e-01,208,-1,5.06945945582056310e-15
209,-2.88611635488510824e-15,2.88611635488510824e-15,7.41843299100055536e-17,3.34096520539431174e-01,209,-1,5.44227528520167447e-15
210,-2.88058110803212944e-15,2.88058110803212944e-15,7.40420527014031817e-17,3.33455760955786218e-01,210,-1,5.09325105781021628e-15
592,2.86681272025473624e-15,2.86681272025473624e-15,7.36881519934576538e-17,3.31861933859356584e-01,187,-1,5.32012550944204258e-15
591,2.86388495632373246e-15,2.86388495632373246e-15,7.36128971600935774e-17,3.31523016219860300e-01,188,-1,5.45354915886893576e-15
211,-2.83906129919263063e-15,2.83906129919263063e-15,7.29748333595577795e-17,3.28649432325528679e-01,211,-1,4.95584496780309848e-15
590,2.83818112977862245e-15,2.83818112977862245e-15,7.29522096084138013e-17,3.28547544008306935e-01,189,-1,5.52767923608001769e-15
212,-2.83813610721609834e-15,2.83813610721609834e-15,7.29510523547826290e-17,3.28542332201284815e-01,212,-1,4.98098324559253486e-15
213,-2.83674751197519594e-15,2.83674751197519594e-15,7.29153600975081696e-17,3.28381588564723603e-01,213,-1,4.99651556988040493e-15
214,-2.83555454624304054e-15,2.83555454624304054e-15,7.28846962736828671e-17,3.28243490979170160e-01,214,-1,5.59039979448786077e-15
589,2.83284715432227933e-15,2.83284715432227933e-15,7.28151058515554030e-17,3.27930083580008358e-01,190,-1,5.17062316509558294e-15
588,2.82733138704962026e-15,2.82733138704962026e-15,7.26733293433528949e-17,3.27291578950497652e-01,191,-1,5.60163383386970232e-15
215,-2.82614103412410212e-15,2.82614103412410212e-15,7.26427326787428493e-17,3.27153783823161071e-01,215,-1,5.49844261393513223e-15
587,2.81891077883634590e-15,2.81891077883634590e-15,7.24568872111155288e-17,3.26316810244406230e-01,192,-1,5.86346707243941305e-15
216,-2.78861523166214335e-15,2.78861523166214335e-15,7.16781747165305216e-17,3.22809800943964387e-01,216,-1,5.04253684071314354e-15
