eigen_index,mu,sigma,sigma_over_sigma1,abs_sigma_over_eps_normK,pair_id,cluster_id,solver_residual
768,1.89526065469667806e+01,1.89526065469667806e+01,4.86325975072983585e-01,2.19021748011928175e+15,11,11,4.40136574492986043e-14
767,1.89436523256156626e+01,1.89436523256156626e+01,4.86096208765177340e-01,2.18918270466106300e+15,12,12,4.06002651522657693e-14
12,-1.89436523256156555e+01,1.89436523256156555e+01,4.86096208765177118e-01,2.18918270466106225e+15,12,12,4.70944253874816132e-14
766,1.89369407838819548e+01,1.89369407838819548e+01,4.85923989863792982e-01,2.18840709968096225e+15,13,13,4.94103204505430125e-14
13,-1.89369407838819512e+01,1.89369407838819512e+01,4.85923989863792871e-01,2.18840709968096175e+15,13,13,4.47592102095317497e-14
765,1.89240264547867341e+01,1.89240264547867341e+01,4.85592606754346623e-01,2.18691468283274300e+15,14,14,4.09955925472914007e-14
14,-1.89240264547867341e+01,1.89240264547867341e+01,4.85592606754346623e-01,2.18691468283274300e+15,14,14,3.53989662432281033e-14
15,-1.89170737185401947e+01,1.89170737185401947e+01,4.85414198775151573e-01,2.18611120472412000e+15,15,15,3.94649088358467384e-14
764,1.89170737185401912e+01,1.89170737185401912e+01,4.85414198775151462e-01,2.18611120472411975e+15,15,15,4.32254635411375140e-14
16,-1.89042885279101256e+01,1.89042885279101256e+01,4.85086129372969133e-01,2.18463371148669950e+15,16,16,3.54574554914758484e-14
763,1.89042885279101185e+01,1.89042885279101185e+01,4.85086129372968966e-01,2.18463371148669875e+15,16,16,3.48174799175286592e-14
17,-1.88815060557958638e+01,1.88815060557958638e+01,4.84501528624882882e-01,2.18200090377545775e+15,17,17,3.80378269217168213e-14
762,1.88815060557958567e+01,1.88815060557958567e+01,4.84501528624882716e-01,2.18200090377545700e+15,17,17,3.93777599177684872e-14
18,-1.88687085096552885e+01,1.88687085096552885e+01,4.84173142178937643e-01,2.18052198269986525e+15,18,18,3.77981429705637377e-14
761,1.88687085096552849e+01,1.88687085096552849e+01,4.84173142178937532e-01,2.18052198269986500e+15,18,18,3.84512141049043312e-14
19,-1.88533723473356858e+01,1.88533723473356858e+01,4.83779614561748117e-01,2.17874969186973050e+15,19,19,4.22925615467467282e-14
760,1.88533723473356822e+01,1.88533723473356822e+01,4.83779614561748006e-01,2.17874969186973025e+15,19,19,4.09592759087232783e-14
759,1.88113316333364295e+01,1.88113316333364295e+01,4.82700845202093720e-01,2.17389134658357250e+15,20,20,3.75672349152092134e-14
20,-1.88113316333364260e+01,1.88113316333364260e+01,4.82700845202093665e-01,2.17389134658357200e+15,20,20,3.62593115872081526e-14
21,-1.88007534994115346e+01,1.88007534994115346e+01,4.82429409118474928e-01,2.17266890713853175e+15,21,21,3.69607089793657018e-14
758,1.88007534994115311e+01,1.88007534994115311e+01,4.82429409118474817e-01,2.17266890713853150e+15,21,21,3.68193423812424903e-14
757,1.87838832898359627e+01,1.87838832898359627e+01,4.81996517679442793e-01,2.17071933741501500e+15,22,22,3.62220547157819908e-14
22,-1.87838832898359591e+01,1.87838832898359591e+01,4.81996517679442738e-01,2.17071933741501450e+15,22,22,3.78816763036052676e-14
23,-1.87750943182473158e+01,1.87750943182473158e+01,4.81770991698773854e-01,2.16970365869251200e+15,23,23,3.35649117398245071e-14
756,1.87750943182473087e+01,1.87750943182473087e+01,4.81770991698773687e-01,2.16970365869251100e+15,23,23,3.19453020298805987e-14
24,-1.87305040480087648e+01,1.87305040480087648e+01,4.80626800444721725e-01,2.16455067938712200e+15,24,24,4.00104242840377158e-14
755,1.87305040480087577e+01,1.87305040480087577e+01,4.80626800444721503e-01,2.16455067938712125e+15,24,24,4.03285003927638566e-14
25,-1.86876304022852793e+01,1.86876304022852793e+01,4.79526657965124614e-01,2.15959607812595425e+15,25,25,3.51304896635203844e-14
754,1.86876304022852757e+01,1.86876304022852757e+01,4.79526657965124559e-01,2.15959607812595375e+15,25,25,3.15239588204313411e-14
26,-1.86681753405532511e+01,1.86681753405532511e+01,4.79027438934566119e-01,2.15734779548595450e+15,26,26,3.67941001273687565e-14
753,1.86681753405532511e+01,1.86681753405532511e+01,4.79027438934566119e-01,2.15734779548595450e+15,26,26,3.61304031425721344e-14
752,1.86488384656911137e+01,1.86488384656911137e+01,4.78531252592128808e-01,2.15511317085904750e+15,27,27,4.38795286719677184e-14
27,-1.86488384656911137e+01,1.86488384656911137e+01,4.78531252592128808e-01,2.15511317085904750e+15,27,27,4.25502190622193063e-14
751,1.86127859683377963e+01,1.86127859683377963e+01,4.77606141532300743e-01,2.15094684103472975e+15,28,28,3.53705843702355150e-14
28,-1.86127859683377785e+01,1.86127859683377785e+01,4.77606141532300299e-01,2.15094684103472750e+15,28,28,4.37588037495836364e-14
29,-1.85469389328004475e+01,1.85469389328004475e+01,4.75916499335381327e-01,2.14333736906629375e+15,29,29,5.24085755074352745e-14
750,1.85469389328004439e+01,1.85469389328004439e+01,4.75916499335381216e-01,2.14333736906629350e+15,29,29,4.14134443847991887e-14
749,1.85206476013801691e+01,1.85206476013801691e+01,4.75241860870363408e-01,2.14029906752662950e+15,30,30,4.01431453523935207e-14
30,-1.85206476013801371e+01,1.85206476013801371e+01,4.75241860870362576e-01,2.14029906752662575e+15,30,30,5.05770593219414530e-14
748,1.84622934250441482e+01,1.84622934250441482e+01,4.73744486267251741e-01,2.13355549182202150e+15,31,31,4.21566853511175626e-14
31,-1.84622934250441482e+01,1.84622934250441482e+01,4.73744486267251741e-01,2.13355549182202150e+15,31,31,4.25979060440252175e-14
747,1.84180729285773346e+01,1.84180729285773346e+01,4.72609783448980192e-01,2.12844524463247775e+15,32,32,4.01123479548514006e-14
32,-1.84180729285773275e+01,1.84180729285773275e+01,4.72609783448980025e-01,2.12844524463247700e+15,32,32,4.18422025994977884e-14
746,1.84007935639597378e+01,1.84007935639597378e+01,4.72166393046426880e-01,2.12644839178075900e+15,33,33,4.27087892188138897e-14
33,-1.84007935639597306e+01,1.84007935639597306e+01,4.72166393046426713e-01,2.12644839178075800e+15,33,33,4.76778786537989713e-14
34,-1.83137430308870286e+01,1.83137430308870286e+01,4.69932666763327123e-01,2.11638858292454325e+15,34,34,4.32404767281822766e-14
745,1.83137430308870250e+01,1.83137430308870250e+01,4.69932666763327012e-01,2.11638858292454275e+15,34,34,4.62751121020457742e-14
744,1.82765950101556882e+01,1.82765950101556882e+01,4.68979444452747807e-01,2.11209565128181675e+15,35,35,3.69703423149858304e-14
35,-1.82765950101556847e+01,1.82765950101556847e+01,4.68979444452747696e-01,2.11209565128181650e+15,35,35,4.74750842510776250e-14
36,-1.82514209777918275e+01,1.82514209777918275e+01,4.68333476004791360e-01,2.10918646802030700e+15,36,36,4.31424655491374649e-14
743,1.82514209777918204e+01,1.82514209777918204e+01,4.68333476004791194e-01,2.10918646802030625e+15,36,36,4.05435473459287366e-14
37,-1.82203549822257358e+01,1.82203549822257358e+01,4.67536319130993916e-01,2.10559639262051725e+15,37,37,4.89253932511703420e-14
742,1.82203549822257251e+01,1.82203549822257251e+01,4.67536319130993638e-01,2.10559639262051600e+15,37,37,5.07235007197060624e-14
38,-1.81634135926872951e+01,1.81634135926872951e+01,4.66075196792983648e-01,2.09901608260351150e+15,38,38,3.77901135616525319e-14
741,1.81634135926872879e+01,1.81634135926872879e+01,4.66075196792983482e-01,2.09901608260351075e+15,38,38,3.98285955704844091e-14
39,-1.80536652050892634e+01,1.80536652050892634e+01,4.63259041058465826e-01,2.08633324468691975e+15,39,39,3.95415797766654699e-14
740,1.80536652050892528e+01,1.80536652050892528e+01,4.63259041058465548e-01,2.08633324468691850e+15,39,39,3.84237984774441407e-14
40,-1.77799179175576803e-14,1.77799179175576803e-14,4.56234655457336558e-16,2.05469822431116711e+00,40,-1,2.13839700829531397e-14
739,1.75421167800862992e-14,1.75421167800862992e-14,4.50132652032760541e-16,2.02721724396203307e+00,40,-1,2.20079249981763938e-14
41,-1.60543283199990457e-14,1.60543283199990457e-14,4.11955835996337046e-16,1.85528414948620424e+00,41,-1,2.24740446548732105e-14
42,-1.57121210062628772e-14,1.57121210062628772e-14,4.03174758569470743e-16,1.81573769245865768e+00,42,-1,2.10946429976074340e-14
738,1.53983069596665782e-14,1.53983069596665782e-14,3.95122255510097663e-16,1.77947244268106552e+00,41,-1,2.42299972153957394e-14
737,1.49647968978619324e-14,1.49647968978619324e-14,3.83998339494185080e-16,1.72937477865690070e+00,42,-1,1.96436985844606979e-14
43,-1.45859033765913951e-14,1.45859033765913951e-14,3.74275889934326482e-16,1.68558875844199330e+00,43,-1,1.87353188084448360e-14
44,-1.44924334219965980e-14,1.44924334219965980e-14,3.71877440586702733e-16,1.67478710285376775e+00,44,-1,2.04255201860390771e-14
45,-1.41856994898699250e-14,1.41856994898699250e-14,3.64006614045782993e-16,1.63934005137698402e+00,45,-1,1.76867659506316614e-14
46,-1.41805668671375596e-14,1.41805668671375596e-14,3.63874910380178288e-16,1.63874691079764334e+00,46,-1,1.96424489816119391e-14
736,1.41530634020633547e-14,1.41530634020633547e-14,3.63169168431863583e-16,1.63556853162219351e+00,43,-1,2.08459094627923898e-14
47,-1.38104981836604521e-14,1.38104981836604521e-14,3.54378907131760569e-16,1.59598071410656028e+00,47,-1,1.96002500172685270e-14
48,-1.37554452545006352e-14,1.37554452545006352e-14,3.52966242895423314e-16,1.58961863997819197e+00,48,-1,1.86606703149796658e-14
735,1.33167259081617550e-14,1.33167259081617550e-14,3.41708656063611772e-16,1.53891897611735473e+00,44,-1,1.84393473254203854e-14
734,1.31697455348036019e-14,1.31697455348036019e-14,3.37937123466612074e-16,1.52193350331889121e+00,45,-1,1.95644229402589416e-14
49,-1.31247531056605704e-14,1.31247531056605704e-14,3.36782612770699981e-16,1.51673404937898626e+00,49,-1,1.76313646258509468e-14
733,1.29394860993096211e-14,1.29394860993096211e-14,3.32028640946866729e-16,1.49532406364464099e+00,46,-1,1.81665075014724695e-14
732,1.29293787394818317e-14,1.29293787394818317e-14,3.31769284978521039e-16,1.49415602820224303e+00,47,-1,1.76493766978702249e-14
50,-1.28107447194315795e-14,1.28107447194315795e-14,3.28725122934910169e-16,1.48044634115698170e+00,50,-1,1.93934160279781008e-14
731,1.26867481956182004e-14,1.26867481956182004e-14,3.25543358453082071e-16,1.46611694782224000e+00,48,-1,1.71629017451479905e-14
51,-1.26827646342456212e-14,1.26827646342456212e-14,3.25441139828747626e-16,1.46565659606377707e+00,51,-1,1.94176350279320507e-14
52,-1.26227999607405400e-14,1.26227999607405400e-14,3.23902439690588590e-16,1.45872690669492910e+00,52,-1,1.96139291465116908e-14
730,1.25954433199850302e-14,1.25954433199850302e-14,3.23200465270491008e-16,1.45556549495815402e+00,49,-1,1.82252038473765189e-14
729,1.24539033624767448e-14,1.24539033624767448e-14,3.19568534344450574e-16,1.43920873219300272e+00,50,-1,1.75185748560410717e-14
53,-1.23259683562083950e-14,1.23259683562083950e-14,3.16285707968287497e-16,1.42442419654859265e+00,53,-1,1.75330123336497226e-14
54,-1.19136077933573072e-14,1.19136077933573072e-14,3.05704490428988376e-16,1.37677062918147919e+00,54,-1,1.66326423261989842e-14
728,1.19131675233096098e-14,1.19131675233096098e-14,3.05693193050988636e-16,1.37671975031412930e+00,51,-1,1.78901201509925531e-14
55,-1.16958597526972377e-14,1.16958597526972377e-14,3.00117051681087608e-16,1.35160704211847782e+00,55,-1,1.75330743149405530e-14
56,-1.16478672405452593e-14,1.16478672405452593e-14,2.98885558524160978e-16,1.34606088999583373e+00,56,-1,1.75924420328759861e-14
727,1.16231048412746791e-14,1.16231048412746791e-14,2.98250152626794389e-16,1.34319927623322455e+00,52,-1,1.62021695036968645e-14
726,1.15336800287587977e-14,1.15336800287587977e-14,2.95955502071223976e-16,1.33286508884621213e+00,53,-1,1.73907267865533269e-14
57,-1.14024489549441714e-14,1.14024489549441714e-14,2.92588098238161934e-16,1.31769965019842772e+00,57,-1,1.52879970986513646e-14
58,-1.13976352135578120e-14,1.13976352135578120e-14,2.92464577103078510e-16,1.31714336046049385e+00,58,-1,1.64496229407274752e-14
59,-1.13126205357052577e-14,1.13126205357052577e-14,2.90283091089547754e-16,1.30731882086284279e+00,59,-1,1.65148345115938297e-14
725,1.11135935013164978e-14,1.11135935013164978e-14,2.85176035428093717e-16,1.28431868688895801e+00,54,-1,1.85862119056854594e-14
724,1.09670581198984775e-14,1.09670581198984775e-14,2.81415921373374680e-16,1.26738463863325479e+00,55,-1,1.75493907365012355e-14
60,-1.08530231366422885e-14,1.08530231366422885e-14,2.78489771121320129e-16,1.25420642944847183e+00,60,-1,1.52098143052243837e-14
723,1.07076472121524970e-14,1.07076472121524970e-14,2.74759408859304527e-16,1.23740637135530140e+00,56,-1,1.64644583582304261e-14
61,-1.06279266938684340e-14,1.06279266938684340e-14,2.72713771564416152e-16,1.22819363999630693e+00,61,-1,1.64817764974645522e-14
62,-1.05796395637101021e-14,1.05796395637101021e-14,2.71474718476940718e-16,1.22261344097326030e+00,62,-1,1.65847556791933606e-14
722,1.04716374337365836e-14,1.04716374337365836e-14,2.68703371905735887e-16,1.21013240558786772e+00,57,-1,1.68869607387340511e-14
63,-1.04119685082019672e-14,1.04119685082019672e-14,2.67172260693129428e-16,1.20323689370131048e+00,63,-1,1.52764715261606187e-14
64,-1.04110572654462063e-14,1.04110572654462063e-14,2.67148878103477426e-16,1.20313158787926677e+00,64,-1,1.74256290288104365e-14
721,1.03506018419706505e-14,1.03506018419706505e-14,2.65597585266930619e-16,1.19614518603865205e+00,58,-1,1.71716376120210691e-14
720,1.03502746935361550e-14,1.03502746935361550e-14,2.65589190602006519e-16,1.19610737982882798e+00,59,-1,1.66238742586858107e-14
65,-1.02798083039144142e-14,1.02798083039144142e-14,2.63781015269619329e-16,1.18796408207566850e+00,65,-1,1.64553099524139589e-14
66,-1.02021210342469684e-14,1.02021210342469684e-14,2.61787551358565609e-16,1.17898631874867044e+00,66,-1,1.47802691162262725e-14
67,-1.00496606100136063e-14,1.00496606100136063e-14,2.57875400051483431e-16,1.16136755557987814e+00,67,-1,1.57934296825339119e-14
68,-9.79490420894950460e-15,9.79490420894950460e-15,2.51338322692411028e-16,1.13192717642146756e+00,68,-1,1.44324915997793060e-14
719,9.79196603916132052e-15,9.79196603916132052e-15,2.51262928931472254e-16,1.13158763310779764e+00,60,-1,1.60301683180057378e-14
718,9.74519945630955167e-15,9.74519945630955167e-15,2.50062893255648172e-16,1.12618315288532500e+00,61,-1,1.60786534663799745e-14
717,9.62626719752261451e-15,9.62626719752261451e-15,2.47011078373148719e-16,1.11243900051769673e+00,62,-1,1.66199028647271871e-14
716,9.56292263885159041e-15,9.56292263885159041e-15,2.45385650008722311e-16,1.10511872194134853e+00,63,-1,1.46290577425988036e-14
715,9.53626282046573594e-15,9.53626282046573594e-15,2.44701556127511820e-16,1.10203783699284252e+00,64,-1,1.56321363116182100e-14
69,-9.51955832597091415e-15,9.51955832597091415e-15,2.44272916955735467e-16,1.10010741777855414e+00,69,-1,1.65290355477931507e-14
70,-9.49922357714129421e-15,9.49922357714129421e-15,2.43751125057195138e-16,1.09775747597872297e+00,70,-1,1.47790843470551289e-14
71,-9.49774710187927719e-15,9.49774710187927719e-15,2.43713238539069420e-16,1.09758685026980962e+00,71,-1,1.45622084659979113e-14
72,-9.34855810419322657e-15,9.34855810419322657e-15,2.39885032398134042e-16,1.08034614251999583e+00,72,-1,1.60423532977758156e-14
714,9.30845672447742816e-15,9.30845672447742816e-15,2.38856026570163710e-16,1.07571191225658636e+00,65,-1,1.44182687310764111e-14
713,9.25065798054760347e-15,9.25065798054760347e-15,2.37372904423876953e-16,1.06903252391122461e+00,66,-1,1.58424783101505830e-14
73,-9.18291208826261863e-15,9.18291208826261863e-15,2.35634537353308668e-16,1.06120361461997992e+00,73,-1,1.40085434298302281e-14
74,-8.89423643648909230e-15,8.89423643648909230e-15,2.28227088278655752e-16,1.02784342972760734e+00,74,-1,1.43239292125565690e-14
712,8.83775780256385145e-15,8.83775780256385145e-15,2.26777840300736953e-16,1.02131659707428457e+00,67,-1,1.56025520499136709e-14
711,8.82538988747002569e-15,8.82538988747002569e-15,2.26460478234853317e-16,1.01988732539262950e+00,68,-1,1.43340137619546053e-14
75,-8.73823518536554932e-15,8.73823518536554932e-15,2.24224078962905254e-16,1.00981547846483255e+00,75,-1,1.49468923065678159e-14
710,8.60545563195262954e-15,8.60545563195262954e-15,2.20816940972504239e-16,9.94471093080862678e-01,69,-1,1.42526091488319854e-14
709,8.50041548184741226e-15,8.50041548184741226e-15,2.18121599131521006e-16,9.82332352570174483e-01,70,-1,1.68296059562124083e-14
76,-8.48042840881027225e-15,8.48042840881027225e-15,2.17608728632175471e-16,9.80022589180432724e-01,76,-1,1.59880759902461033e-14
77,-8.47433121882601125e-15,8.47433121882601125e-15,2.17452274064464558e-16,9.79317980447589331e-01,77,-1,1.36370433940368251e-14
78,-8.44204707031299054e-15,8.44204707031299054e-15,2.16623859251647746e-16,9.75587131805279451e-01,78,-1,1.43639846132125874e-14
708,8.42632458988715580e-15,8.42632458988715580e-15,2.16220418669229089e-16,9.73770196948632649e-01,71,-1,1.38169538942191964e-14
707,8.36705810311485147e-15,8.36705810311485147e-15,2.14699634079665401e-16,9.66921192037762833e-01,72,-1,1.43685568062835271e-14
706,8.25617430627988839e-15,8.25617430627988839e-15,2.11854343618856029e-16,9.54107142978700806e-01,73,-1,1.48964392532554338e-14
79,-8.18174866349927370e-15,8.18174866349927370e-15,2.09944573413580017e-16,9.45506302593856596e-01,79,-1,1.32389621260631373e-14
705,8.07412224144848108e-15,8.07412224144848108e-15,2.07182867549124930e-16,9.33068685091789640e-01,74,-1,1.38733118059063644e-14
80,-8.07405649543335752e-15,8.07405649543335752e-15,2.07181180499122975e-16,9.33061087294029479e-01,80,-1,1.49190023606139839e-14
81,-8.01177132425889928e-15,8.01177132425889928e-15,2.05582936134742707e-16,9.25863234570159621e-01,81,-1,1.43760231711716595e-14
82,-7.83642570614352508e-15,7.83642570614352508e-15,2.01083548227680288e-16,9.05599792868517994e-01,82,-1,1.39620776049190427e-14
83,-7.81455558576584167e-15,7.81455558576584167e-15,2.00522358525816155e-16,9.03072419136318527e-01,83,-1,1.35563248447424835e-14
84,-7.74561812706220485e-15,7.74561812706220485e-15,1.98753415729477405e-16,8.95105809017887499e-01,84,-1,1.41474623873438021e-14
85,-7.71139390913695397e-15,7.71139390913695397e-15,1.97875218521491175e-16,8.91150760399242903e-01,85,-1,1.40633511317986595e-14
86,-7.63898268319869967e-15,7.63898268319869967e-15,1.96017138474644650e-16,8.82782711792640340e-01,86,-1,1.31616564488221557e-14
704,7.54264902874539698e-15,7.54264902874539698e-15,1.93545206272694083e-16,8.71650118849050748e-01,75,-1,1.39795135940910831e-14
703,7.48819489760253003e-15,7.48819489760253003e-15,1.92147907259538269e-16,8.65357243534077059e-01,76,-1,1.29688382045067780e-14
702,7.41631903797032080e-15,7.41631903797032080e-15,1.90303564771172879e-16,8.57051063390731116e-01,77,-1,1.47264503164704999e-14
701,7.37425408918861586e-15,7.37425408918861586e-15,1.89224173544327010e-16,8.52189917463720970e-01,78,-1,1.44221234422666904e-14
700,7.33922029493956942e-15,7.33922029493956942e-15,1.88325202518550036e-16,8.48141311887015026e-01,79,-1,1.39773345966651184e-14
87,-7.33706086091358060e-15,7.33706086091358060e-15,1.88269791203188637e-16,8.47891761507801212e-01,87,-1,1.13968284445611738e-14
699,7.31521095010551944e-15,7.31521095010551944e-15,1.87709120081110760e-16,8.45366723251333996e-01,80,-1,1.31783802682903760e-14
88,-7.22124052147970158e-15,7.22124052147970158e-15,1.85297828514632744e-16,8.34507231451061982e-01,88,-1,1.25072372205020206e-14
698,7.16253921178231917e-15,7.16253921178231917e-15,1.83791546431168629e-16,8.27723540021258142e-01,81,-1,1.25058786554641766e-14
89,-7.12049878122534461e-15,7.12049878122534461e-15,1.82712784344674492e-16,8.22865227490501616e-01,89,-1,1.12053992606212677e-14
90,-7.10808077394693063e-15,7.10808077394693063e-15,1.82394136907807553e-16,8.21430167012565216e-01,90,-1,1.39298950249050585e-14
697,7.10104952283577645e-15,7.10104952283577645e-15,1.82213714228523793e-16,8.20617615501373576e-01,82,-1,1.39127627859700129e-14
91,-7.07470286219520489e-15,7.07470286219520489e-15,1.81537656009608583e-16,8.17572919958586386e-01,91,-1,1.17740369671204531e-14
92,-6.96926370535391386e-15,6.96926370535391386e-15,1.78832075611754518e-16,8.05388069086989788e-01,92,-1,1.22773460814734002e-14
93,-6.93133298236138572e-15,6.93133298236138572e-15,1.77858769074796044e-16,8.01004686129826449e-01,93,-1,1.35469910898462513e-14
94,-6.87310136248403637e-15,6.87310136248403637e-15,1.76364539283935762e-16,7.94275273400502191e-01,94,-1,1.09111163034196177e-14
696,6.74648475555571371e-15,6.74648475555571371e-15,1.73115543180299351e-16,7.79643095758837057e-01,83,-1,1.19091845793281823e-14
695,6.67751010814582414e-15,6.67751010814582414e-15,1.71345646117655033e-16,7.71672188007027970e-01,84,-1,1.27912412179697013e-14
694,6.60342961485833653e-15,6.60342961485833653e-15,1.69444732486453690e-16,7.63111234085886103e-01,85,-1,1.32532179247506198e-14
95,-6.57345536470752920e-15,6.57345536470752920e-15,1.68675589920466863e-16,7.59647323912313044e-01,95,-1,1.14051895811371906e-14
693,6.54773672746154734e-15,6.54773672746154734e-15,1.68015646851147865e-16,7.56675204551242264e-01,86,-1,1.14493385531237222e-14
96,-6.53142896004120842e-15,6.53142896004120842e-15,1.67597187739874374e-16,7.54790632253641181e-01,96,-1,1.17272714574307272e-14
97,-6.45794302723692753e-15,6.45794302723692753e-15,1.65711530596271145e-16,7.46298387444361055e-01,97,-1,1.11611774743571542e-14
692,6.41634234951056863e-15,6.41634234951056863e-15,1.64644052615929356e-16,7.41490894009867674e-01,87,-1,1.21746732059309636e-14
98,-6.23760818148929004e-15,6.23760818148929004e-15,1.60057714144416154e-16,7.20835861778565845e-01,98,-1,1.16748271998489388e-14
691,6.18020962177560872e-15,6.18020962177560872e-15,1.58584860769268749e-16,7.14202719867080504e-01,88,-1,1.15029087134741703e-14
690,6.16236391362356029e-15,6.16236391362356029e-15,1.58126937929135601e-16,7.12140418734892533e-01,89,-1,1.29188452142503792e-14
99,-6.11930077381158944e-15,6.11930077381158944e-15,1.57021933010320759e-16,7.07163918994275442e-01,99,-1,1.16250755538849948e-14
689,6.06846254189303064e-15,6.06846254189303064e-15,1.55717418370209860e-16,7.01288907347172641e-01,90,-1,1.13222814767858576e-14
100,-5.99881290036409049e-15,5.99881290036409049e-15,1.53930200883997315e-16,6.93239995342235793e-01,100,-1,1.04059041786803420e-14
101,-5.98145906891540159e-15,5.98145906891540159e-15,1.53484899654342092e-16,6.91234536890292905e-01,101,-1,1.09397133108053621e-14
102,-5.95615266285730614e-15,5.95615266285730614e-15,1.52835534482786527e-16,6.88310056145647886e-01,102,-1,1.10404891343335615e-14
103,-5.94816298126021738e-15,5.94816298126021738e-15,1.52630518371488176e-16,6.87386745663199683e-01,103,-1,1.15090717548575194e-14
688,5.90347281925362157e-15,5.90347281925362157e-15,1.51483763883646730e-16,6.82222222579071502e-01,91,-1,1.15346802998399139e-14
104,-5.87750790750002792e-15,5.87750790750002792e-15,1.50817501383290484e-16,6.79221643030736177e-01,104,-1,1.10649547662173299e-14
105,-5.83250698314205777e-15,5.83250698314205777e-15,1.49662772699225756e-16,6.74021207359468244e-01,105,-1,1.04132459503752873e-14
106,-5.80816661539156658e-15,5.80816661539156658e-15,1.49038196177228204e-16,6.71208364767735710e-01,106,-1,1.09498721853355059e-14
687,5.78625666497486619e-15,5.78625666497486619e-15,1.48475984432168362e-16,6.68676388162180890e-01,92,-1,1.11457089579198397e-14
107,-5.77262791337796991e-15,5.77262791337796991e-15,1.48126269162505434e-16,6.67101410604041156e-01,107,-1,1.16818814204790919e-14
108,-5.73645835065970903e-15,5.73645835065970903e-15,1.47198154192496899e-16,6.62921552370953737e-01,108,-1,1.07627996145116365e-14
686,5.71977083401948938e-15,5.71977083401948938e-15,1.46769950674342806e-16,6.60993095166156230e-01,93,-1,1.01167748354235201e-14
109,-5.69815185104131865e-15,5.69815185104131865e-15,1.46215205185858650e-16,6.58494743590933518e-01,109,-1,1.02777956339725559e-14
685,5.66830062132596170e-15,5.66830062132596170e-15,1.45449219337818539e-16,6.55045050011129004e-01,94,-1,1.01173192712797661e-14
684,5.52983356916921697e-15,5.52983356916921697e-15,1.41896139502138225e-16,6.39043400987141519e-01,95,-1,1.08586527527686227e-14
