step,screw_deviation,optimal_phase
2240,2.95128665498726e-12,0.0
2280,3.0259498070717625e-12,8.484390610376661e-18
2320,3.09704822184024e-12,-8.484390610376526e-18
2360,3.156128924805473e-12,-1.6968781220752312e-17
2400,3.2165836299059623e-12,4.772469718336506e-18
2440,3.273874942027855e-12,-2.969536713631579e-17
2480,3.3326258256994577e-12,-1.696878122075171e-17
2520,3.39514803074063e-12,8.484390610375973e-18
2560,3.4677783261953045e-12,4.2421953051879744e-17
2600,3.546316326460269e-12,-1.696878122075221e-17
2640,3.636667439738404e-12,-1.6968781220752762e-17
2680,3.732820922711491e-12,1.696878122075378e-17
2720,3.833153485477661e-12,-8.48439061037695e-18
2760,3.92430869677914e-12,1.6968781220753727e-17
2800,4.004244280893196e-12,8.484390610377002e-18
2840,4.080002599371468e-12,1.2726585915565289e-17
2880,4.1436248185196385e-12,-4.242195305188315e-18
2920,4.206685660884638e-12,3.181646478891262e-18
2960,4.2741820811520894e-12,0.0
3000,4.352926051524257e-12,-8.48439061037663e-18
3040,4.4407946208094606e-12,8.484390610376487e-18
3080,4.540009161849784e-12,4.2421953051882246e-17
3120,4.637735604284067e-12,0.0
3160,4.736808715218594e-12,0.0
3200,4.822878682646345e-12,0.0
3240,4.902104011762359e-12,-8.484390610376269e-18
3280,4.969809667415096e-12,-8.484390610376447e-18
3320,5.033406011449513e-12,8.484390610376381e-18
3360,5.093528295809008e-12,-8.48439061037626e-18
3400,5.158266164373687e-12,1.0075213849821276e-17
3440,5.227702546106124e-12,-1.696878122075102e-17
3480,5.304566016693971e-12,-1.6968781220749943e-17
3520,5.388394623927684e-12,8.484390610374965e-18
3560,5.47706168949337e-12,-2.545317183112566e-17
3600,5.560904425462265e-12,0.0
3640,5.643276050221348e-12,1.6968781220751305e-17
3680,5.718583558803087e-12,0.0
3720,5.795049799709718e-12,-8.484390610375566e-18
3760,5.8761175288403584e-12,0.0
3800,5.9662902857977594e-12,8.484390610375222e-18
3840,6.060802777082661e-12,4.242195305187626e-18
3880,6.1588789814416936e-12,-1.2726585915562525e-17
3920,6.2618672032690354e-12,1.0605488262968807e-17
3960,6.361593100572568e-12,1.2726585915562574e-17
4000,6.460330098722788e-12,-8.484390610375486e-18
4040,6.555071869314595e-12,1.696878122075147e-17
4080,6.641951663979499e-12,1.6968781220751727e-17
4120,6.722287343153446e-12,1.696878122075073e-17
4160,6.818223463089706e-12,0.0
4200,6.9231856446357136e-12,0.0
4240,7.0386778079312904e-12,-8.484390610374985e-18
4280,7.1668780443064265e-12,-8.48439061037525e-18
4320,7.303784362961769e-12,-8.484390610375074e-18
4360,7.442263767045942e-12,4.242195305187879e-18
4400,7.572357588162231e-12,1.9222447476633873e-17
4440,7.697055520320606e-12,4.242195305188313e-18
4480,7.814131221540617e-12,-4.24219530518823e-17
4520,7.928843001368064e-12,8.484390610376544e-18
4560,8.048588624046433e-12,-8.484390610376332e-18
4600,8.177825130601433e-12,0.0
4640,8.315034599603441e-12,-1.6968781220752716e-17
4680,8.459940509665129e-12,-3.39375624415053e-17
4720,8.61076975898978e-12,-1.6968781220752583e-17
4760,8.762259924927008e-12,8.484390610376443e-18
4800,8.904194823157612e-12,-1.69687812207529e-17
4840,9.039666674282879e-12,8.484390610376595e-18
4880,9.170855337220447e-12,-1.4847683568159982e-17
4920,9.302213367888266e-12,-8.484390610377264e-18
4960,9.433060049706589e-12,8.484390610376976e-18
5000,9.5785731967706e-12,2.54531718311321e-17
5040,9.73186880243737e-12,8.484390610377473e-18
5080,9.895795163477685e-12,1.6968781220755563e-17
5120,1.0062700504141984e-11,0.0
5160,1.0226179836720513e-11,-3.393756244151187e-17
5200,1.0380265693981594e-11,0.0
5240,1.0521964493080593e-11,0.0
5280,1.0655976172490104e-11,-1.6968781220755767e-17
5320,1.0790476174343128e-11,2.121097652594502e-17
5360,1.0928031699857039e-11,-1.2726585915566628e-17
5400,1.1078719711353504e-11,-5.302744131486158e-19
5440,1.124006335113634e-11,4.242195305188798e-18
5480,1.1422860860731562e-11,-1.6968781220755172e-17
5520,1.1615569925860648e-11,1.6968781220755896e-17
5560,1.181323957946912e-11,0.0
5600,1.2002510087123496e-11,0.0
5640,1.218031089933406e-11,0.0
5680,1.2344168608993389e-11,1.6968781220756734e-17
5720,1.2498601374917411e-11,0.0
5760,1.2652519766330886e-11,1.6968781220756398e-17
5800,1.2816854128596085e-11,-8.484390610378091e-18
5840,1.2998716017420958e-11,1.2726585915567161e-17
5880,1.3200770586044894e-11,-1.696878122075646e-17
5920,1.342138745041395e-11,0.0
5960,1.3644725111719065e-11,0.0
6000,1.3865640833056073e-11,1.696878122075679e-17
6040,1.4077432052354253e-11,-4.2421953051892365e-17
6080,1.4278698042465786e-11,0.0
6120,1.4465807751689965e-11,0.0
6160,1.4650344861637e-11,3.393756244151599e-17
6200,1.4835554452980912e-11,3.393756244151449e-17
6240,1.5033184696618407e-11,0.0
6280,1.5245148179521547e-11,-8.484390610378464e-18
6320,1.547431854356e-11,0.0
6360,1.5707523976769387e-11,0.0
6400,1.59406614178277e-11,-4.242195305189037e-18
6440,1.6159839849670416e-11,-8.484390610378107e-18
6480,1.63647029490563e-11,2.545317183113524e-17
6520,1.655844980075035e-11,1.6968781220756827e-17
6560,1.6743500170628538e-11,-2.5453171831135277e-17
6600,1.6931859596653696e-11,0.0
6640,1.713251370464333e-11,0.0
6680,1.7345282374934968e-11,-1.6968781220756928e-17
6720,1.7571801103874423e-11,0.0
6760,1.7805378257001277e-11,0.0
6800,1.8038317985026562e-11,0.0
6840,1.826163863140046e-11,0.0
6880,1.8469274995418418e-11,0.0
6920,1.8663084355371154e-11,-3.181646478892106e-17
6960,1.8848718759532074e-11,4.242195305189495e-18
7000,1.9034349139546815e-11,-8.48439061037891e-18
7040,1.9228283533610237e-11,-4.2421953051895163e-17
7080,1.9440079670791962e-11,0.0
7120,1.966719419221738e-11,1.6968781220758968e-17
7160,1.99081314984137e-11,1.696878122075898e-17
7200,2.015342714885589e-11,8.484390610379801e-18
7240,2.0398852928732567e-11,0.0
7280,2.063368933855564e-11,0.0
7320,2.0853078197174397e-11,-1.696878122076053e-17
7360,2.106438753658733e-11,2.1210976525950987e-18
7400,2.1272129922691906e-11,8.484390610380165e-18
7440,2.1484438631719562e-11,4.242195305190019e-18
7480,2.1710158357737555e-11,2.5453171831139656e-17
7520,2.1952726769704998e-11,8.484390610379946e-18
7560,2.2204027331183442e-11,-8.48439061038012e-18
7600,2.2461655216340803e-11,1.6968781220760386e-17
7640,2.2719385965263698e-11,0.0
7680,2.2970901419060845e-11,-1.6968781220760685e-17
7720,2.32126321451004e-11,-8.484390610380503e-18
7760,2.3442492232033205e-11,1.696878122076125e-17
7800,2.3664145278940005e-11,0.0
7840,2.3886266183638775e-11,0.0
7880,2.4118802584436884e-11,-3.6588934507263095e-17
7920,2.4364168721576153e-11,-1.696878122075967e-17
7960,2.4623607563094642e-11,-2.545317183113975e-17
8000,2.4890848624484607e-11,-4.242195305189984e-17
8040,2.516164694753266e-11,-8.484390610380003e-18
8080,2.5425476661307583e-11,0.0
8120,2.5675299314904476e-11,0.0
8160,2.591260230309111e-11,0.0
8200,2.6139182858114798e-11,8.484390610379815e-18
8240,2.6361278832811274e-11,-3.393756244151948e-17
8280,2.658983200873527e-11,0.0
8320,2.683411946731224e-11,-1.2726585915569934e-17
8360,2.7095670406722103e-11,1.0605488262974899e-17
8400,2.7375033372756482e-11,-6.363292957785079e-18
8440,2.7663183326087545e-11,1.2726585915570104e-17
8480,2.7950787305787062e-11,-8.484390610379888e-18
8520,2.8234783452540982e-11,3.3937562441518257e-17
8560,2.8505718302455312e-11,1.696878122075899e-17
8600,2.876498781759605e-11,1.6968781220758987e-17
8640,2.9018110699185966e-11,-1.696878122076004e-17
8680,2.9273098793424404e-11,0.0
8720,2.9535121179190944e-11,8.484390610380002e-18
8760,2.980955543953757e-11,-8.484390610380293e-18
8800,3.009616172958899e-11,8.484390610380573e-18
8840,3.039292328429568e-11,-8.484390610380515e-18
8880,3.0689878177238685e-11,-1.3919703345155655e-18
8920,3.097308020891173e-11,-2.5453171831141273e-17
8960,3.1238721263909866e-11,-8.48439061038063e-18
9000,3.148620959806167e-11,3.39375624415224e-17
9040,3.1723584863413116e-11,-3.393756244152345e-17
9080,3.195830959896749e-11,3.3937562441523945e-17
9120,3.220001107052328e-11,-1.696878122076203e-17
9160,3.245502059022468e-11,0.0
9200,3.273072739366149e-11,0.0
9240,3.301988571790525e-11,8.484390610380982e-18
9280,3.330982351040315e-11,-1.6968781220761936e-17
9320,3.359336500189266e-11,4.2421953051902605e-18
9360,3.3867547381485864e-11,1.9089878873356423e-17
9400,3.412560973552317e-11,-2.757426948373678e-17
9440,3.437023056652473e-11,1.6968781220761224e-17
9480,3.461922117958751e-11,0.0
9520,3.486964580393033e-11,-1.6968781220761547e-17
9560,3.513655907880497e-11,1.6968781220762188e-17
9600,3.5421483333818277e-11,0.0
9640,3.57222938845545e-11,-1.6968781220762894e-17
9680,3.603207161332399e-11,-1.6968781220763526e-17
9720,3.6331500648870773e-11,-8.48439061038156e-18
9760,3.6624785433091155e-11,-8.484390610381046e-18
9800,3.690728858985374e-11,-1.2726585915571396e-17
9840,3.717222372909619e-11,-8.484390610380735e-18
9880,3.742643852517792e-11,-1.0075213849827139e-17
9920,3.76845875009525e-11,8.484390610380621e-18
9960,3.7960478367392174e-11,1.696878122076124e-17
10000,3.82548782392884e-11,0.0
10040,3.8567584307791434e-11,-2.5453171831141967e-17
10080,3.889333154827178e-11,0.0
10120,3.922199740028074e-11,-1.6968781220761554e-17
10160,3.9539660425840383e-11,1.6968781220761307e-17
10200,3.984295238479883e-11,1.696878122076122e-17
10240,4.012719026533181e-11,8.484390610380707e-18
10280,4.0402521894337305e-11,8.484390610380738e-18
10320,4.067496171274586e-11,8.484390610381082e-18
10360,4.0956875559457855e-11,6.363292957785795e-18
10400,4.125894156541221e-11,6.363292957785556e-18
10440,4.158268471142527e-11,-2.1210976525951797e-17
10480,4.192069432964859e-11,-2.5453171831142044e-17
10520,4.226664498690088e-11,-2.5453171831142494e-17
10560,4.2611313173906915e-11,2.545317183114324e-17
10600,4.29408792670291e-11,5.090634366228599e-17
10640,4.325612080501041e-11,-1.696878122076134e-17
10680,4.355815957536319e-11,-1.6968781220760783e-17
10720,4.385425304965703e-11,0.0
10760,4.4151564414441425e-11,1.6968781220759347e-17
10800,4.446086966781346e-11,8.484390610379986e-18
10840,4.478332817841621e-11,-8.484390610380099e-18
10880,4.5121822730514645e-11,1.0605488262975792e-17
10920,4.5472155517745453e-11,-2.5453171831141144e-17
10960,4.582773512917356e-11,8.484390610380638e-18
11000,4.618075398124773e-11,2.545317183114215e-17
11040,4.6523295887870796e-11,0.0
11080,4.685632073643692e-11,-3.393756244152214e-17
11120,4.718161022719465e-11,-3.393756244152395e-17
11160,4.7501940838715465e-11,3.39375624415237e-17
11200,4.782689681767653e-11,8.48439061038054e-18
11240,4.81669364202075e-11,0.0
11280,4.852097656335795e-11,2.5453171831141736e-17
11320,4.888691124017215e-11,-8.484390610380661e-18
11360,4.9256737148884616e-11,-8.484390610380526e-18
11400,4.9626953322527336e-11,-2.7574269483736968e-17
11440,4.998776083067285e-11,2.545317183114215e-17
11480,5.033836451662064e-11,-2.545317183114137e-17
11520,5.0680843069590784e-11,1.6968781220760842e-17
11560,5.101763333978556e-11,0.0
11600,5.135533595354272e-11,0.0
11640,5.170925698112647e-11,1.6968781220760675e-17
11680,5.2079703488057247e-11,0.0
11720,5.246676384259798e-11,-1.696878122076118e-17
11760,5.286593071258464e-11,-8.484390610380655e-18
11800,5.3273030312282884e-11,8.484390610380564e-18
11840,5.368293144477224e-11,8.4843906103806e-18
11880,5.408921675034822e-11,2.1210976525952108e-18
11920,5.448427527431581e-11,-4.242195305190448e-18
11960,5.4871240042927693e-11,0.0
12000,5.525987243465725e-11,-2.5453171831141588e-17
12040,5.56582234499563e-11,-1.6968781220760863e-17
12080,5.607097754373702e-11,-1.696878122076072e-17
12120,5.650054335544111e-11,0.0
12160,5.6946541819932146e-11,-1.6968781220761572e-17
12200,5.739746924241789e-11,0.0
12240,5.784935941277315e-11,-8.484390610380769e-18
12280,5.829105974144287e-11,8.4843906103807e-18
12320,5.87186898308237e-11,8.484390610380507e-18
12360,5.913272043037166e-11,2.2271525352248793e-17
12400,5.954580925904642e-11,4.242195305190358e-18
12440,5.995706240639779e-11,-2.54531718311425e-17
12480,6.037292217802725e-11,0.0
12520,6.079845132522001e-11,1.6968781220761655e-17
12560,6.123856141702047e-11,1.696878122076215e-17
12600,6.16833290146663e-11,1.6968781220761566e-17
12640,6.213016882723798e-11,-1.696878122076136e-17
12680,6.257286358883741e-11,1.6968781220761202e-17
12720,6.300084787591708e-11,8.484390610380694e-18
12760,6.341485716421894e-11,-8.484390610380695e-18
12800,6.381722149493534e-11,4.242195305190289e-18
12840,6.421736414431244e-11,1.0605488262975939e-17
12880,6.461506289415608e-11,2.545317183114208e-17
12920,6.501854987685601e-11,-8.484390610380777e-18
12960,6.543397844145494e-11,-8.484390610380872e-18
13000,6.586300388051836e-11,5.939073427266596e-17
13040,6.630026205004872e-11,-1.6968781220761837e-17
13080,6.673781163646707e-11,1.696878122076245e-17
13120,6.716782372495099e-11,1.6968781220762287e-17
13160,6.758463052615705e-11,-1.6968781220762558e-17
13200,6.798652697181892e-11,-8.484390610381204e-18
13240,6.837860124822528e-11,8.484390610380988e-18
13280,6.876424979729218e-11,-1.6968781220762336e-17
13320,6.915814868467227e-11,0.0
13360,6.955753229974735e-11,1.0804341167906949e-17
13400,6.997156607617486e-11,-2.5453171831142888e-17
13440,7.040349617011773e-11,8.484390610381136e-18
13480,7.083984074592144e-11,-8.484390610381145e-18
13520,7.12759031800778e-11,-2.5453171831143162e-17
13560,7.17107056121019e-11,0.0
13600,7.214038614010854e-11,0.0
13640,7.256200535020124e-11,1.696878122076107e-17
13680,7.298904818030503e-11,0.0
13720,7.341288321730764e-11,0.0
13760,7.383926963927572e-11,0.0
13800,7.427308479666623e-11,8.484390610380244e-18
13840,7.47198551294349e-11,-8.484390610380495e-18
13880,7.517319348119454e-11,1.4847683568166555e-17
13920,7.562697201924265e-11,-2.9695367136333166e-17
13960,7.607996662406687e-11,8.484390610381011e-18
14000,7.652786696853611e-11,-1.6968781220761917e-17
14040,7.697062717446219e-11,0.0
14080,7.741374650505192e-11,-1.696878122076158e-17
14120,7.786108838608033e-11,0.0
14160,7.831627642006828e-11,1.696878122076212e-17
14200,7.877591997849163e-11,-8.484390610380992e-18
14240,7.924960945051782e-11,0.0
14280,7.973154325145326e-11,-1.2726585915571589e-17
14320,8.021504327780072e-11,1.48476835681665e-17
14360,8.069997724999687e-11,5.302744131487931e-18
14400,8.118306997511825e-11,-3.393756244152192e-17
14440,8.165976434044624e-11,1.6968781220760792e-17
14480,8.213652236794159e-11,-1.696878122076067e-17
14520,8.260702373246941e-11,8.484390610380207e-18
14560,8.307979490000435e-11,-1.696878122076011e-17
14600,8.355875032637905e-11,1.6968781220759538e-17
14640,8.40495551874852e-11,0.0
14680,8.45506164196906e-11,-8.484390610380137e-18
14720,8.506176376782786e-11,-8.484390610380125e-18
14760,8.557838887469112e-11,0.0
14800,8.610130135241491e-11,2.121097652595003e-17
14840,8.662432611094938e-11,-5.302744131487458e-18
14880,8.714930241354246e-11,1.908987887335544e-17
14920,8.767442881411067e-11,2.5453171831140414e-17
14960,8.820007499840062e-11,1.696878122076035e-17
15000,8.873213358918901e-11,8.484390610380486e-18
15040,8.926838914175167e-11,5.090634366228209e-17
15080,8.980872267005215e-11,-3.393756244152191e-17
15120,9.035065449249521e-11,0.0
15160,9.089281633125041e-11,1.6968781220761507e-17
15200,9.143280237133776e-11,1.696878122076129e-17
15240,9.197548702383946e-11,0.0
15280,9.251632267625479e-11,8.484390610380633e-18
15320,9.305004067330429e-11,-1.6968781220761406e-17
15360,9.358736044471817e-11,-1.643850680761271e-17
15400,9.412604727561257e-11,2.1210976525951837e-17
15440,9.466286312386299e-11,2.5453171831142115e-17
15480,9.520356817699504e-11,4.242195305190309e-17
15520,9.574175305569253e-11,-2.5453171831141942e-17
15560,9.628330648097208e-11,1.6968781220760873e-17
15600,9.682434918777771e-11,1.6968781220760327e-17
15640,9.73669325030951e-11,-1.6968781220761304e-17
15680,9.79085483521089e-11,0.0
15720,9.845180309853252e-11,-8.484390610380558e-18
15760,9.900213561835228e-11,0.0
15800,9.955736580855256e-11,-8.484390610380498e-18
15840,1.0012405471228364e-10,-3.1816464788927717e-18
15880,1.0069726302831954e-10,4.242195305190369e-18
15920,1.0127401471011192e-10,0.0
15960,1.018572010736432e-10,0.0
16000,1.0244361295702524e-10,-1.696878122076126e-17
16040,1.0303372333413386e-10,-1.6968781220761276e-17
16080,1.0362275776533208e-10,0.0
16120,1.0421223382785542e-10,0.0
16160,1.0480486636193566e-10,-8.484390610380835e-18
16200,1.0539811599190695e-10,1.6968781220761156e-17
16240,1.0599476290759902e-10,-8.484390610380566e-18
16280,1.0659453861787241e-10,0.0
16320,1.0719816422930531e-10,-6.363292957785297e-18
16360,1.0780018410939367e-10,2.5453171831140352e-17
16400,1.0840690604449455e-10,-4.242195305190174e-18
16440,1.0900994761787158e-10,8.484390610380569e-18
16480,1.0961268799806487e-10,8.484390610380498e-18
16520,1.1021341071729005e-10,-1.6968781220761403e-17
16560,1.1080723222006085e-10,-1.6968781220760974e-17
16600,1.1140721852466762e-10,0.0
16640,1.1201264818562842e-10,5.090634366228384e-17
16680,1.1262623817817224e-10,8.484390610380355e-18
16720,1.1324813134673272e-10,0.0
16760,1.1387580936368761e-10,-8.484390610380365e-18
16800,1.1451159715739129e-10,4.242195305190206e-18
16840,1.1515649584670768e-10,1.3256860328719375e-17
16880,1.1580099724185989e-10,-2.5453171831141526e-17
16920,1.1644645874107967e-10,-2.96953671363329e-17
16960,1.1709078735868674e-10,8.484390610381048e-18
17000,1.1774124609489163e-10,4.242195305190504e-17
17040,1.1839615860691603e-10,1.696878122076206e-17
17080,1.1905999263861207e-10,3.3937562441523335e-17
17120,1.1972928904929377e-10,0.0
17160,1.2040197617651719e-10,-1.696878122076137e-17
17200,1.2108197817931161e-10,8.484390610380387e-18
17240,1.2176140101388214e-10,0.0
17280,1.224383565216839e-10,4.242195305190167e-18
17320,1.2311472673350662e-10,-2.121097652595114e-17
17360,1.2379371832638862e-10,1.060548826297576e-18
17400,1.2447337994872328e-10,-2.545317183114188e-17
17440,1.2516127008719327e-10,4.242195305190273e-17
17480,1.258582758214533e-10,-2.545317183114221e-17
17520,1.2656519816365628e-10,-1.6968781220762068e-17
17560,1.2728013030802253e-10,-1.6968781220761205e-17
17600,1.27998083630519e-10,0.0
17640,1.2871972511797525e-10,1.696878122076147e-17
17680,1.294441155498565e-10,2.545317183114203e-17
17720,1.3017007769776295e-10,8.484390610380712e-18
17760,1.3089553585326727e-10,8.484390610380714e-18
17800,1.316236106208167e-10,-1.696878122076159e-17
17840,1.323532988841651e-10,7.954116197231992e-18
17880,1.330870222696348e-10,8.484390610380558e-18
17920,1.3383469803424169e-10,-8.484390610380627e-18
17960,1.3458880795920175e-10,1.69687812207612e-17
18000,1.35350274864224e-10,-2.545317183114141e-17
18040,1.3611977881868886e-10,0.0
18080,1.3689042546571053e-10,0.0
18120,1.3765810624646172e-10,-1.6968781220761307e-17
18160,1.3843187636164233e-10,8.484390610380974e-18
18200,1.3919874357196373e-10,0.0
18240,1.399671703041924e-10,8.484390610380764e-18
18280,1.4073833429697227e-10,0.0
18320,1.4151546064937347e-10,-1.4847683568166647e-17
18360,1.423004407385358e-10,-1.2726585915571156e-17
18400,1.4309294029766145e-10,-8.484390610380677e-18
18440,1.4389446223449638e-10,8.484390610380569e-18
18480,1.4470006473211258e-10,-5.090634366228201e-17
18520,1.455135531092247e-10,0.0
18560,1.4633113947055513e-10,1.696878122076063e-17
18600,1.4715261733696816e-10,0.0
18640,1.4797492015379172e-10,1.6968781220761298e-17
18680,1.487963394728991e-10,0.0
18720,1.4962326637466107e-10,0.0
18760,1.504550507064812e-10,-1.6968781220761393e-17
18800,1.5129372200687645e-10,0.0
18840,1.521441699434906e-10,-1.1666037089273332e-17
18880,1.5300274479516781e-10,1.6968781220761464e-17
18920,1.5386560484416767e-10,-8.484390610380912e-18
18960,1.5472916889937616e-10,-8.484390610380914e-18
19000,1.5559260880897603e-10,0.0
19040,1.5645374382169347e-10,0.0
19080,1.5732107466584655e-10,5.090634366228213e-17
19120,1.581913848249768e-10,1.6968781220759997e-17
19160,1.590705701725882e-10,-1.6968781220760543e-17
19200,1.5995426981671818e-10,0.0
19240,1.6084719989886787e-10,0.0
19280,1.6174884736008126e-10,-1.6968781220760903e-17
19320,1.626547252499445e-10,-6.363292957785226e-18
19360,1.635640589896566e-10,-8.484390610380449e-18
19400,1.6447350570429164e-10,4.242195305190275e-18
19440,1.653856218388042e-10,3.3937562441521955e-17
19480,1.6630053122837582e-10,-1.696878122076119e-17
19520,1.672228828165544e-10,4.2421953051903644e-17
19560,1.681535904310094e-10,5.0906343662284476e-17
19600,1.6908920538684674e-10,1.696878122076128e-17
19640,1.7003587263000318e-10,0.0
19680,1.709911602244949e-10,1.696878122076128e-17
19720,1.7194990550029184e-10,-8.4843906103807e-18
19760,1.7291210504670527e-10,0.0
19800,1.7387783614962988e-10,-1.6968781220761563e-17
19840,1.748425401481046e-10,9.014665023529365e-18
19880,1.7580899807951298e-10,-4.24219530519032e-18
19920,1.767841270129588e-10,-2.5453171831141908e-17
19960,1.7776171657875377e-10,0.0
20000,1.787493410228891e-10,-8.484390610380509e-18
20040,1.7974301602046096e-10,0.0
20080,1.8074400072945155e-10,-1.696878122076099e-17
20120,1.8175363542516445e-10,0.0
20160,1.827693074969505e-10,-8.48439061038052e-18
20200,1.8379339294572794e-10,1.6968781220760876e-17
20240,1.8481942339094846e-10,1.6968781220760993e-17
20280,1.8584760851862862e-10,-8.484390610380698e-18
20320,1.8687616732574806e-10,-1.0605488262975637e-17
20360,1.8791098323975464e-10,1.9089878873356343e-17
20400,1.8894500409616012e-10,0.0
20440,1.8998432817970932e-10,2.5453171831141797e-17
20480,1.9102980851721627e-10,0.0
20520,1.9208066800236876e-10,0.0
20560,1.9313521521651207e-10,3.3937562441522707e-17
20600,1.9419301281803115e-10,1.6968781220761295e-17
20640,1.9525643036292198e-10,0.0
20680,1.9632539433022218e-10,1.6968781220761396e-17
20720,1.9739699763815615e-10,-8.484390610380698e-18
20760,1.984725887321858e-10,8.4843906103802e-18
20800,1.9955464028561385e-10,0.0
20840,2.006458093015731e-10,-1.908987887335498e-17
20880,2.0174520637685443e-10,1.2726585915570064e-17
20920,2.0285277137839522e-10,2.5453171831140975e-17
20960,2.039677553637426e-10,-2.5453171831142093e-17
21000,2.050928314305096e-10,2.545317183114248e-17
21040,2.0622382363566662e-10,-1.6968781220762028e-17
21080,2.0735737439345375e-10,3.3937562441523335e-17
21120,2.0849429126644819e-10,0.0
21160,2.0963671319736074e-10,8.484390610380617e-18
21200,2.1078245658832093e-10,0.0
21240,2.1193666085621052e-10,-8.484390610380535e-18
21280,2.1309497928743882e-10,-1.6968781220761335e-17
21320,2.1426509436612872e-10,2.174125093910006e-17
21360,2.1544378830381873e-10,1.2726585915571005e-17
21400,2.1662874353444376e-10,8.484390610380339e-18
21440,2.1782099904101205e-10,0.0
21480,2.1901720767401657e-10,-1.69687812207604e-17
21520,2.2021597548508433e-10,0.0
21560,2.2141914724000136e-10,-1.696878122076069e-17
21600,2.2262453297189352e-10,0.0
21640,2.2383477284141456e-10,8.484390610380452e-18
21680,2.2505096343875692e-10,0.0
21720,2.2627479686033878e-10,1.6968781220761e-17
21760,2.2751310058758695e-10,8.484390610380512e-18
21800,2.287605783778881e-10,8.484390610380724e-18
21840,2.300213248930312e-10,2.1210976525951347e-17
21880,2.312916493209354e-10,-8.484390610380669e-18
21920,2.3256396122597535e-10,0.0
21960,2.3384457754247967e-10,1.6968781220761276e-17
22000,2.351313181706034e-10,2.5453171831141763e-17
22040,2.3642394659589537e-10,0.0
22080,2.3772662995514437e-10,3.393756244152345e-17
22120,2.390297044550404e-10,0.0
22160,2.4034066781042583e-10,1.696878122076095e-17
22200,2.416668315223713e-10,-8.484390610380503e-18
22240,2.430014162285593e-10,-1.6968781220760903e-17
22280,2.443507252416823e-10,-4.242195305190158e-18
22320,2.457061740549878e-10,7.158704577508504e-18
22360,2.470684115487557e-10,-4.242195305190008e-18
22400,2.4843706395026725e-10,-3.3937562441519446e-17
22440,2.4980858133978994e-10,8.484390610379855e-18
22480,2.5118493734074594e-10,-2.5453171831139344e-17
22520,2.52570918172077e-10,0.0
22560,2.539680684846337e-10,1.6968781220760278e-17
22600,2.553771731244014e-10,-1.6968781220760383e-17
22640,2.5679755969473806e-10,0.0
22680,2.5822780965891193e-10,8.484390610379646e-18
22720,2.596650792541472e-10,8.4843906103798e-18
22760,2.6110726683901064e-10,8.48439061037982e-18
