step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,5.993355184029936e-32,4.09044507908883e-32,0.9999999999999997,5.551115123125783e-17
25,4.0966813447135344e-30,2.7959714604818046e-30,1.0000000000000004,4.0358226760515696e-16
50,3.226337374813169e-29,2.2019645812833386e-29,0.9999999999999997,1.2020500635285692e-15
75,1.1421350504250805e-28,7.795033922092439e-29,0.9999999999999998,1.970413162350753e-15
100,1.9472146103993526e-28,1.3289675276148568e-28,1.0,2.3010280134603958e-15
125,2.9342088288152393e-28,2.0025878153905736e-28,0.9999999999999997,3.166685230656114e-15
150,3.90113124952643e-28,2.66250916765711e-28,1.0,3.17707105623144e-15
200,7.234836685049518e-28,4.937752095058346e-28,0.9999999999999998,3.90876672051349e-15
300,2.9939738143818876e-27,2.0433772202574925e-27,0.9999999999999998,7.00736872064385e-15
500,2.005003941588773e-26,1.3684085549074377e-26,0.9999999999999994,1.5801086347619604e-14
750,9.489486017600387e-26,6.476542803137455e-26,1.0000000000000004,3.034778756651152e-14
1000,2.3499189174937814e-25,1.6038118845239812e-25,1.0000000000000004,4.6710525521164255e-14
1500,6.363101923733288e-25,4.342796005321811e-25,0.9999999999999997,7.348862597741164e-14
2000,1.3155934786898493e-24,8.978881954683782e-25,1.0000000000000004,1.0368002477122604e-13
3000,3.625582714807925e-24,2.4744482045943793e-24,0.9999999999999997,1.7197038773044103e-13
4000,9.767863586689143e-24,6.666534572797525e-24,0.9999999999999997,2.878508918225179e-13
5000,2.371148196960074e-23,1.6183007975053596e-23,0.9999999999999997,4.4365935822558875e-13
7500,1.2027575616439467e-22,8.208780554963614e-23,1.0000000000000002,9.994165154228027e-13
10000,4.007630561713158e-22,2.7351945957841387e-22,0.9999999999999998,1.827680746342825e-12
15000,2.301659582091146e-21,1.570875047818598e-21,0.9999999999999998,4.376206021038999e-12
20000,9.294172611226444e-21,6.343242049647506e-21,1.0000000000000004,8.79591521187172e-12
25000,3.579523942534704e-20,2.4430132449423093e-20,0.9999999999999998,1.726876653892954e-11
30000,1.3426140428996662e-19,9.163296411210035e-20,1.0000000000000002,3.3446205444093436e-11
35000,5.048702169658663e-19,3.4457225229507838e-19,0.9999999999999997,6.486349640398435e-11
40000,1.907841218163407e-18,1.3020953177122176e-18,1.0,1.2609980457353814e-10
