step,rank_full,d_eff_full,rank_perp,d_eff_perp
7480,6,6.000000000000002,6,4.224316207329848
7520,6,5.999999999999999,6,4.2197688788637615
7560,6,6.0,6,4.218516123086474
7600,6,6.000000000000001,6,4.2222658680156
7640,6,6.000000000000001,6,4.230223398277139
7680,6,6.000000000000001,6,4.237710708839505
7720,6,6.000000000000002,6,4.242769905534974
7760,6,5.999999999999998,6,4.24402275341557
7800,6,6.000000000000002,6,4.244717629305963
7840,6,6.000000000000001,6,4.24718328293721
7880,6,5.999999999999999,6,4.247712702513268
7920,6,5.999999999999998,6,4.249666637847208
7960,6,6.000000000000001,6,4.251538585258317
8000,6,6.000000000000001,6,4.2551799677193145
8040,6,5.999999999999999,6,4.258853909393678
8080,6,6.0,6,4.263023060877299
8120,6,6.000000000000002,6,4.26779166663116
8160,6,6.000000000000001,6,4.2727520501575915
8200,6,6.000000000000002,6,4.278399250426249
8240,6,5.999999999999999,6,4.283270013377534
8280,6,6.000000000000001,6,4.286735314970525
8320,6,6.000000000000002,6,4.289412573770913
8360,6,6.000000000000002,6,4.292238756604532
8400,6,6.0,6,4.29509789185991
8440,6,5.999999999999997,6,4.297296818284853
8480,6,6.000000000000001,6,4.30126040985442
8520,6,6.0,6,4.307241718252231
8560,6,6.0,6,4.3129940405200315
8600,6,6.000000000000001,6,4.318454308488995
8640,6,6.000000000000001,6,4.323333104015384
8680,6,5.999999999999998,6,4.326740053833771
8720,6,6.0,6,4.329687750382084
8760,6,5.999999999999999,6,4.330968784065424
8800,6,5.999999999999999,6,4.332687440763518
8840,6,5.999999999999999,6,4.334819717871211
8880,6,5.999999999999998,6,4.337381515175636
8920,6,6.0,6,4.341071746847809
8960,6,6.0,6,4.346220366048688
9000,6,6.000000000000003,6,4.3512035805068905
9040,6,5.999999999999999,6,4.354732362819435
9080,6,6.000000000000001,6,4.357226795153853
9120,6,5.999999999999999,6,4.3582970199569235
9160,6,5.999999999999999,6,4.3594884669984
9200,6,5.999999999999998,6,4.359995622716946
9240,6,6.000000000000001,6,4.361063386022151
9280,6,5.999999999999999,6,4.362410763099868
9320,6,6.000000000000001,6,4.36477323120551
9360,6,6.000000000000001,6,4.368207258610182
9400,6,5.999999999999999,6,4.372310985208717
9440,6,5.999999999999999,6,4.377038636454296
9480,6,6.0,6,4.3792779992042705
9520,6,5.999999999999999,6,4.381247755176465
9560,6,6.000000000000001,6,4.382690642807508
9600,6,6.000000000000001,6,4.383005511839691
9640,6,5.999999999999999,6,4.383409096415658
9680,6,6.000000000000001,6,4.383902712151219
9720,6,6.000000000000001,6,4.385958767848402
9760,6,6.000000000000001,6,4.3901924237096095
9800,6,6.0,6,4.394249689271363
9840,6,5.999999999999998,6,4.397680202128134
9880,6,6.000000000000001,6,4.401584170583635
9920,6,6.000000000000001,6,4.404490876925321
9960,6,5.999999999999998,6,4.4054704574341255
10000,6,5.999999999999998,6,4.4064488995592335
10040,6,6.0,6,4.40755023842823
10080,6,6.000000000000002,6,4.408884260887463
10120,6,6.0,6,4.41131638662319
10160,6,6.0,6,4.414457343798961
10200,6,5.999999999999998,6,4.417829316596748
10240,6,6.0,6,4.421689168610363
10280,6,6.0,6,4.424659552730132
10320,6,6.000000000000001,6,4.426588071200005
10360,6,6.000000000000002,6,4.428394859509306
10400,6,6.000000000000003,6,4.43008468989788
10440,6,5.999999999999998,6,4.431157095483725
10480,6,6.000000000000001,6,4.4325915366457345
10520,6,6.0,6,4.434299328930373
10560,6,6.000000000000002,6,4.435959193776134
10600,6,6.0,6,4.437386971536975
10640,6,6.000000000000001,6,4.439127082312749
10680,6,6.0,6,4.441226266386089
10720,6,6.000000000000001,6,4.443871508824009
10760,6,6.000000000000002,6,4.446359204205601
10800,6,5.999999999999999,6,4.447580907337043
10840,6,6.000000000000001,6,4.4489418488076
10880,6,5.999999999999998,6,4.449858077463606
10920,6,5.999999999999997,6,4.450826561695501
10960,6,6.0,6,4.451527215944541
11000,6,6.0,6,4.453412932325589
11040,6,5.999999999999998,6,4.455407169444068
11080,6,6.000000000000002,6,4.457523127414775
11120,6,6.000000000000001,6,4.459320206977472
11160,6,6.000000000000001,6,4.4610429569908465
11200,6,6.000000000000002,6,4.462567969434997
11240,6,6.000000000000001,6,4.46377631093908
11280,6,6.000000000000001,6,4.465057113342457
11320,6,6.000000000000001,6,4.466120382795618
11360,6,6.000000000000002,6,4.467581730769661
11400,6,6.000000000000001,6,4.469004446088048
11440,6,6.0,6,4.470598201719114
11480,6,6.0,6,4.472490602673453
11520,6,5.999999999999998,6,4.474711164177794
11560,6,5.999999999999997,6,4.476981329387136
11600,6,5.999999999999999,6,4.479661873432612
11640,6,6.000000000000002,6,4.481655332339411
11680,6,6.0,6,4.483451443881705
11720,6,6.000000000000002,6,4.484734387204448
11760,6,6.0,6,4.4861593533688895
11800,6,5.999999999999998,6,4.487418683423847
11840,6,5.999999999999999,6,4.488977544189925
11880,6,6.000000000000001,6,4.490573311092914
11920,6,5.999999999999998,6,4.492765742952482
11960,6,5.999999999999999,6,4.495361236322334
12000,6,6.000000000000002,6,4.4977456792682124
12040,6,5.999999999999999,6,4.499836778237504
12080,6,6.000000000000002,6,4.501503745732749
12120,6,5.999999999999998,6,4.502961451087698
12160,6,6.000000000000002,6,4.504105544791576
12200,6,6.000000000000002,6,4.505292612140536
12240,6,5.999999999999999,6,4.50633606230621
12280,6,6.000000000000002,6,4.507399770855454
12320,6,6.0,6,4.508928208121011
12360,6,6.000000000000001,6,4.511195334355835
12400,6,5.999999999999998,6,4.5135425816186565
12440,6,5.999999999999999,6,4.515417606198439
12480,6,5.999999999999999,6,4.517164446065058
12520,6,5.999999999999999,6,4.518395435634521
12560,6,6.000000000000001,6,4.519280467244667
12600,6,5.999999999999999,6,4.519845704618049
12640,6,6.000000000000001,6,4.520289752014972
12680,6,5.999999999999999,6,4.5212776899700255
12720,6,6.000000000000001,6,4.522359797688628
12760,6,6.0,6,4.524275840531044
12800,6,5.999999999999999,6,4.526514264952049
12840,6,6.000000000000002,6,4.528145983648375
12880,6,6.000000000000001,6,4.52958873538522
12920,6,6.0,6,4.530572283489829
12960,6,6.0,6,4.53137807860466
13000,6,6.000000000000001,6,4.531806435108754
13040,6,6.0,6,4.532257458689991
13080,6,5.999999999999999,6,4.533006618794659
13120,6,6.000000000000001,6,4.533541743648781
13160,6,6.000000000000001,6,4.53432813542941
13200,6,6.000000000000001,6,4.535420167063267
13240,6,6.000000000000003,6,4.536683432558499
13280,6,5.999999999999999,6,4.5382856308295345
13320,6,6.000000000000001,6,4.539532947121955
13360,6,5.999999999999999,6,4.540781664631767
13400,6,6.0,6,4.541553688207324
13440,6,5.999999999999999,6,4.542028459401928
13480,6,5.999999999999998,6,4.5425675345653955
13520,6,6.000000000000001,6,4.543252718544141
13560,6,6.0,6,4.54386313329459
13600,6,5.999999999999999,6,4.545091215299911
13640,6,6.0,6,4.546185722993835
13680,6,6.000000000000002,6,4.547455342554831
13720,6,5.999999999999999,6,4.548690076132268
13760,6,5.999999999999999,6,4.5494482663708835
13800,6,5.999999999999999,6,4.550273989133578
13840,6,6.000000000000003,6,4.551131408933798
13880,6,5.999999999999999,6,4.551685124362063
13920,6,6.000000000000001,6,4.552525934591543
13960,6,6.000000000000001,6,4.553055611785087
14000,6,6.0,6,4.5536836981742255
14040,6,6.0,6,4.554370484409076
14080,6,5.999999999999998,6,4.555351389438321
14120,6,5.999999999999999,6,4.556510327755846
14160,6,6.000000000000001,6,4.557159669082544
14200,6,6.0,6,4.557798554681825
14240,6,6.0,6,4.55834411118333
14280,6,5.999999999999999,6,4.558654659474218
14320,6,5.999999999999998,6,4.559114585996236
14360,6,6.000000000000001,6,4.559364169274402
14400,6,6.0,6,4.560029065282361
14440,6,6.000000000000001,6,4.5607742569713166
14480,6,6.0,6,4.56169931693068
14520,6,6.000000000000001,6,4.562684827026851
14560,6,6.0,6,4.563482529898852
14600,6,6.000000000000001,6,4.56429337446914
14640,6,5.999999999999999,6,4.564900836177843
14680,6,5.999999999999999,6,4.565387405551581
14720,6,6.0,6,4.565864919927718
14760,6,6.000000000000001,6,4.566255891893127
14800,6,6.000000000000001,6,4.566638595378088
14840,6,5.999999999999999,6,4.5673138647545874
14880,6,6.000000000000002,6,4.567826727779072
14920,6,6.0,6,4.568625168612658
14960,6,5.999999999999997,6,4.569300029716659
15000,6,5.999999999999998,6,4.570042613439914
15040,6,6.0,6,4.570563144272624
15080,6,6.0,6,4.570874354725281
15120,6,6.000000000000001,6,4.57135399815368
15160,6,5.999999999999998,6,4.571676046627802
15200,6,6.0,6,4.571995013045571
15240,6,5.999999999999999,6,4.572359354525702
15280,6,6.000000000000002,6,4.572736138002669
15320,6,5.999999999999998,6,4.573151975681712
15360,6,5.999999999999998,6,4.573697023144476
15400,6,5.999999999999999,6,4.57413011759267
15440,6,6.000000000000002,6,4.574679734705131
15480,6,6.000000000000001,6,4.574947570939386
15520,6,5.999999999999999,6,4.575262415422827
15560,6,5.999999999999998,6,4.575620519715288
15600,6,6.0,6,4.5759765668246475
15640,6,5.999999999999998,6,4.576314239889814
15680,6,6.000000000000001,6,4.576799435497361
15720,6,6.000000000000002,6,4.577182506911083
15760,6,6.000000000000001,6,4.577546130856243
15800,6,5.999999999999999,6,4.577976825716161
15840,6,6.0,6,4.578364064346561
15880,6,6.0,6,4.578599896969039
15920,6,6.0,6,4.578853932038719
15960,6,6.000000000000002,6,4.5790495555320625
16000,6,5.999999999999999,6,4.579300525726242
16040,6,6.000000000000001,6,4.579612970535969
16080,6,5.999999999999998,6,4.5801474800893045
16120,6,6.0,6,4.580428630863473
16160,6,6.0,6,4.580840759491677
16200,6,5.999999999999999,6,4.58112757118191
16240,6,6.000000000000001,6,4.581359888313497
16280,6,6.0,6,4.581689061760252
16320,6,6.0,6,4.581839391943518
16360,6,5.999999999999997,6,4.5822331445961835
16400,6,6.000000000000001,6,4.582387512827973
16440,6,6.000000000000001,6,4.582604463338999
16480,6,5.999999999999998,6,4.58272757200607
16520,6,6.0,6,4.58286713922586
16560,6,6.000000000000001,6,4.583090479957013
16600,6,5.999999999999999,6,4.583250705658387
16640,6,6.0,6,4.583394218355144
16680,6,6.000000000000002,6,4.5836119725249755
16720,6,5.999999999999999,6,4.584014138776472
16760,6,5.999999999999999,6,4.584247716683811
16800,6,6.0,6,4.584678643178424
16840,6,6.0,6,4.5850247018362165
16880,6,6.0,6,4.5853127148158945
16920,6,5.999999999999997,6,4.585508903786921
16960,6,5.999999999999999,6,4.585723348310937
17000,6,6.0,6,4.5859472457471995
17040,6,6.000000000000002,6,4.586258634649305
17080,6,6.0,6,4.58650599818301
17120,6,6.0,6,4.586759813646284
17160,6,6.0,6,4.587210540909919
17200,6,5.999999999999999,6,4.587567181609059
17240,6,5.999999999999998,6,4.587845791628582
17280,6,6.000000000000001,6,4.5882075629930945
17320,6,5.999999999999999,6,4.588317957456735
17360,6,6.0,6,4.588388847409389
17400,6,5.999999999999999,6,4.5886580561937755
17440,6,6.0,6,4.588921001852803
17480,6,5.999999999999999,6,4.589239357521576
17520,6,5.999999999999999,6,4.589580788101054
17560,6,5.999999999999999,6,4.5898711137212915
17600,6,6.000000000000001,6,4.590128171397068
17640,6,5.999999999999999,6,4.590404853265572
17680,6,6.0,6,4.5904583364291
17720,6,6.000000000000001,6,4.590592417963282
17760,6,6.000000000000002,6,4.590685926194734
17800,6,5.999999999999999,6,4.5907526698004935
17840,6,6.000000000000001,6,4.590766579599496
17880,6,6.000000000000001,6,4.591107111065042
17920,6,6.0,6,4.591253533162258
17960,6,5.999999999999999,6,4.591476559404329
18000,6,5.999999999999999,6,4.59163707056072
18040,6,5.999999999999997,6,4.591754772070166
18080,6,6.0,6,4.591730289851539
18120,6,5.999999999999998,6,4.591812555876487
18160,6,6.000000000000001,6,4.591598024646295
18200,6,6.0,6,4.5916316733466696
18240,6,5.999999999999998,6,4.591709234280431
18280,6,6.000000000000002,6,4.591846888099081
18320,6,6.0,6,4.591996560227828
18360,6,6.0,6,4.592258600741429
18400,6,5.999999999999998,6,4.5924141310237125
18440,6,6.000000000000001,6,4.5925843075475035
18480,6,6.000000000000001,6,4.5926432486401385
18520,6,6.000000000000001,6,4.592600855297534
18560,6,6.000000000000001,6,4.592607789566098
18600,6,5.999999999999999,6,4.592579210031586
18640,6,6.0,6,4.592521241718768
18680,6,5.999999999999999,6,4.592411008413694
18720,6,6.000000000000001,6,4.592533342321225
18760,6,6.000000000000001,6,4.592613514061555
18800,6,6.0,6,4.592641641304091
18840,6,6.0,6,4.592806978109121
18880,6,6.000000000000003,6,4.592821155621903
18920,6,6.000000000000001,6,4.592868298093525
18960,6,6.0,6,4.592708040208517
19000,6,6.000000000000001,6,4.592580030488554
19040,6,6.0,6,4.592649517084153
19080,6,6.000000000000002,6,4.592686843471067
19120,6,6.000000000000001,6,4.59271776584643
19160,6,5.999999999999998,6,4.592783105126459
19200,6,6.000000000000001,6,4.5929354019328
19240,6,6.000000000000002,6,4.593005337426931
19280,6,6.0,6,4.593017517402647
19320,6,6.0,6,4.592855110390941
19360,6,5.999999999999998,6,4.592761864638163
19400,6,6.0,6,4.592675130429732
19440,6,6.000000000000001,6,4.592623346685924
19480,6,6.0,6,4.592720083222266
19520,6,6.000000000000003,6,4.592776277860741
19560,6,6.000000000000001,6,4.592840141835643
19600,6,6.0,6,4.593029558296238
19640,6,6.0,6,4.593012254698072
19680,6,5.999999999999999,6,4.593075605871645
19720,6,5.999999999999998,6,4.5931899339701125
19760,6,6.0,6,4.59313106520805
19800,6,6.000000000000001,6,4.593002602079677
19840,6,5.999999999999999,6,4.592894123609054
19880,6,6.000000000000001,6,4.592879148296262
19920,6,5.999999999999999,6,4.59288707249666
19960,6,6.000000000000001,6,4.592955151600165
20000,6,5.999999999999999,6,4.593040298830156
20040,6,5.999999999999999,6,4.593068251780837
20080,6,6.000000000000001,6,4.593116449325098
20120,6,6.000000000000001,6,4.5930502886586515
20160,6,6.0,6,4.593021115040162
20200,6,5.999999999999999,6,4.59293333570831
20240,6,6.000000000000003,6,4.592780304150627
20280,6,6.0,6,4.592643255606351
20320,6,5.999999999999999,6,4.592499406246346
20360,6,5.999999999999999,6,4.592421335053699
20400,6,5.999999999999999,6,4.592455851158619
20440,6,6.000000000000002,6,4.592398653762026
20480,6,5.999999999999999,6,4.592430930601973
20520,6,6.000000000000002,6,4.592412773670995
20560,6,6.000000000000002,6,4.5924214114853745
20600,6,6.000000000000002,6,4.592331519998082
20640,6,6.000000000000001,6,4.592278472821397
20680,6,6.000000000000001,6,4.592160005090554
20720,6,6.000000000000002,6,4.592016004179296
20760,6,6.000000000000001,6,4.592008564915577
20800,6,6.000000000000002,6,4.59195422449694
20840,6,6.000000000000001,6,4.591862966308866
20880,6,5.999999999999998,6,4.591859992144123
20920,6,6.0,6,4.591765445020117
20960,6,6.0,6,4.591758787612852
21000,6,6.0,6,4.591692830858485
21040,6,6.000000000000002,6,4.591610340265604
21080,6,5.999999999999998,6,4.591506366468741
21120,6,6.0,6,4.59140066762168
21160,6,6.000000000000001,6,4.591257176604876
21200,6,5.999999999999999,6,4.591222547384476
21240,6,6.000000000000001,6,4.591212043581034
21280,6,6.000000000000001,6,4.591185509845831
21320,6,6.000000000000003,6,4.591158259383239
21360,6,6.000000000000001,6,4.59105927170039
21400,6,5.999999999999999,6,4.591039445071866
21440,6,5.999999999999999,6,4.590962591898219
21480,6,5.999999999999999,6,4.590825151891032
21520,6,5.999999999999998,6,4.590729844250165
21560,6,6.000000000000002,6,4.590583178180081
21600,6,6.000000000000001,6,4.590457915679022
21640,6,6.000000000000002,6,4.5903976576659185
21680,6,5.999999999999999,6,4.590365056149295
21720,6,5.999999999999999,6,4.590429377637924
21760,6,5.999999999999999,6,4.590486703905364
21800,6,6.0,6,4.590573069750965
21840,6,6.000000000000002,6,4.590567722900474
21880,6,6.000000000000001,6,4.590495873966351
21920,6,6.000000000000001,6,4.590426748240457
21960,6,6.0,6,4.590396527290052
22000,6,5.999999999999999,6,4.5902761677456
22040,6,6.000000000000001,6,4.590212653849347
22080,6,6.0,6,4.590087079922325
22120,6,5.999999999999999,6,4.590112007203925
22160,6,5.999999999999999,6,4.5901559913456556
22200,6,6.000000000000002,6,4.590204506953741
22240,6,6.0,6,4.590249911589203
22280,6,5.999999999999999,6,4.590268725636
22320,6,6.000000000000002,6,4.590243005815596
22360,6,6.000000000000002,6,4.590199633417044
22400,6,5.999999999999999,6,4.590069521061862
22440,6,6.0,6,4.589874093582166
22480,6,5.999999999999999,6,4.589742461957046
22520,6,6.0,6,4.589713816137662
22560,6,6.000000000000002,6,4.589775855221968
22600,6,5.999999999999999,6,4.589817323163757
22640,6,6.0,6,4.589833430350478
22680,6,6.000000000000002,6,4.589860657174937
22720,6,6.0,6,4.589850546497472
22760,6,6.0,6,4.589809760453562
22800,6,6.0,6,4.589735266234141
22840,6,6.000000000000001,6,4.589636856373015
22880,6,6.000000000000001,6,4.589634580123378
22920,6,6.0,6,4.589566470310097
22960,6,6.000000000000001,6,4.589558180734056
23000,6,6.0,6,4.589614133444357
23040,6,5.999999999999998,6,4.589635929068421
23080,6,5.999999999999998,6,4.589672478473588
23120,6,5.999999999999999,6,4.589715570986182
23160,6,6.000000000000001,6,4.5896890608944085
23200,6,5.999999999999998,6,4.589602631115688
23240,6,5.999999999999999,6,4.589521615098998
23280,6,6.0,6,4.589423271006804
23320,6,6.000000000000001,6,4.589283288305114
23360,6,6.0,6,4.589248018322022
23400,6,5.999999999999998,6,4.589230744739802
23440,6,6.000000000000001,6,4.589206147305861
23480,6,6.000000000000002,6,4.589184726787897
23520,6,6.000000000000001,6,4.5891576520023305
23560,6,5.999999999999999,6,4.58906233947702
23600,6,6.0,6,4.5889778746235566
23640,6,5.999999999999999,6,4.588864688634975
23680,6,6.000000000000003,6,4.588727488130905
23720,6,6.000000000000001,6,4.588595668239851
23760,6,6.0,6,4.588481970465362
23800,6,5.999999999999999,6,4.588405092248328
23840,6,6.0,6,4.5883905026799905
23880,6,6.0,6,4.5884140512267235
23920,6,5.999999999999999,6,4.588462200123812
23960,6,6.000000000000001,6,4.588480560278971
24000,6,5.999999999999998,6,4.588430193444717
24040,6,6.0,6,4.588318675066889
24080,6,5.999999999999998,6,4.588113430117926
24120,6,6.0,6,4.587922377442121
24160,6,5.999999999999998,6,4.587766642073437
24200,6,5.999999999999999,6,4.587686455105364
24240,6,6.0,6,4.587683656820841
24280,6,5.999999999999998,6,4.587716980299444
24320,6,5.999999999999998,6,4.587780893288631
24360,6,6.000000000000002,6,4.587828955923932
24400,6,6.000000000000001,6,4.587822441597041
24440,6,5.999999999999999,6,4.587727669671164
24480,6,6.0,6,4.587581178123689
24520,6,5.999999999999999,6,4.587434555118956
24560,6,5.999999999999999,6,4.587257389145598
24600,6,5.999999999999999,6,4.587168048509351
24640,6,5.999999999999999,6,4.587127868423086
24680,6,5.999999999999998,6,4.587181715541749
24720,6,6.000000000000001,6,4.587241442293383
24760,6,6.0,6,4.587292819931854
24800,6,6.000000000000001,6,4.587278021935666
24840,6,6.0,6,4.587204716420222
24880,6,6.000000000000001,6,4.587087559353424
24920,6,5.999999999999999,6,4.586943184902321
24960,6,5.999999999999999,6,4.586811278487966
25000,6,6.000000000000001,6,4.586752076480764
25040,6,6.0,6,4.586708732393261
25080,6,6.0,6,4.586707454827154
25120,6,5.999999999999998,6,4.586723500890439
25160,6,5.999999999999999,6,4.5867408988772
