step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,1.8276639911090412e-31,5.440686114270304e-32,0.8474576271186443,0.039558121537796684
5,1.3030232409138046e-16,3.8789079874082075e-17,0.8474576271186436,0.03955812153779671
10,5.212093056634755e-16,1.5515632226419186e-16,0.8474576271186446,0.039558121537796684
25,3.2575581218221633e-15,9.697270026681185e-16,0.8474576271186438,0.03955812153779681
50,1.3030232749600656e-14,3.878908088758881e-15,0.8474576271186429,0.03955812153779693
75,2.9318023805750566e-14,8.727543235176401e-15,0.8474576271186441,0.039558121537796836
100,5.212093140433929e-14,1.551563247587678e-14,0.847457627118643,0.039558121537797114
125,8.143895517494536e-14,2.4243175700591095e-14,0.8474576271186434,0.039558121537797045
150,1.1727209585442867e-13,3.491017312867164e-14,0.8474576271186426,0.03955812153779715
200,2.0848372575696017e-13,6.206252994506452e-14,0.8474576271186449,0.03955812153779676
250,3.257558219143522e-13,9.697270316392318e-14,0.8474576271186454,0.039558121537796656
300,4.690883824124545e-13,1.3964069221543395e-13,0.8474576271186468,0.03955812153779651
350,6.384814097142873e-13,1.9006649783280317e-13,0.8474576271186492,0.03955812153779596
400,8.339349018615909e-13,2.4825011943308367e-13,0.8474576271186515,0.039558121537795726
450,1.0554488607717948e-12,3.1419155758706495e-13,0.8474576271186511,0.039558121537795775
500,1.3030232854702754e-12,3.87890812004621e-13,0.8474576271186496,0.039558121537795934
