N,series,denominator,onset_gt_0.05,initial,step1,final,max
19,N+1,20,505,5.022436000044584e-32,2.2227137803621996e-30,0.9996865077810106,0.9999948067958474
19,N+2,21,550,5.022436000044584e-32,2.1867398831446107e-30,0.9261735939912632,0.9930750899599016
19,124,124,-1,5.022436000044584e-32,2.104133077166617e-30,5.555868977113782e-26,5.556089769592487e-26
20,N-2,18,436,3.092148717807918e-32,2.1882295166626332e-30,0.923131028070492,0.9919359792899389
20,N-1,19,464,3.092148717807918e-32,2.200394491303527e-30,0.9823664497381476,0.995203578775757
20,N,20,504,3.092148717807918e-32,2.1547091946961773e-30,0.9187581030001691,0.9313576134982982
20,N+1,21,552,3.092148717807918e-32,2.123867802845068e-30,0.9608992447233489,0.9680425584106525
20,N+2,22,603,3.092148717807918e-32,2.155322091595186e-30,0.9863810147332598,0.9943645384144056
20,124,124,-1,3.092148717807918e-32,2.2000838904972386e-30,9.901786844599927e-26,9.901786844599927e-26
21,N-2,19,458,5.050151540619311e-32,2.1719424903879545e-30,0.9598793035733688,0.9971652240672538
21,N-1,20,521,5.050151540619311e-32,2.1816824670458316e-30,0.9728306943866523,0.9983298034614533
21,N,21,551,5.050151540619311e-32,2.1157399496225736e-30,0.9885511716469876,0.9978135518004339
21,N+1,22,600,5.050151540619311e-32,2.1476320455870917e-30,0.9870175796415629,0.998514751253844
21,N+2,23,659,5.050151540619311e-32,2.215140119443358e-30,0.9851318603691378,0.9982325525941785
21,124,124,-1,5.050151540619311e-32,2.1759326296965547e-30,1.0623325572844514e-25,1.0623325572844514e-25
22,N-2,20,497,4.275896941212783e-31,2.4646624690864907e-30,0.9376543632901169,0.9848387998617167
22,N-1,21,544,4.275896941212783e-31,2.39153466637562e-30,0.9959677530040275,0.9961935217956477
22,N,22,584,4.275896941212783e-31,2.366790157015086e-30,0.996934373198121,0.9977061329661462
22,N+1,23,641,4.275896941212783e-31,2.4124287442752537e-30,0.9590483149585344,0.9857492528406078
22,N+2,24,679,4.275896941212783e-31,2.4076220217162698e-30,0.9743508887678377,0.9971374743186462
22,124,124,-1,4.275896941212783e-31,2.3463135406525963e-30,1.3337257272382301e-25,1.3337257272382301e-25
23,N-2,21,542,3.494209961272059e-32,2.4063819651489567e-30,0.96198245796294,0.9941081974291127
23,N-1,22,597,3.494209961272059e-32,2.3092885764642543e-30,0.9771674679350448,0.9805179527752855
23,N,23,656,3.494209961272059e-32,2.2599326492767495e-30,0.9801684566059786,0.9968560064793386
23,N+1,24,703,3.494209961272059e-32,2.325512036396657e-30,0.9733638719031014,0.9903547085607934
23,N+2,25,755,3.494209961272059e-32,2.3479773868165104e-30,0.9991934373591005,0.9999294683446726
23,124,124,-1,3.494209961272059e-32,2.3695139116314043e-30,1.7059797892934457e-25,1.7059797892934457e-25
24,N-2,22,575,1.2210815545169223e-31,2.9630230599424964e-30,0.9655178383375304,0.9792449370386626
24,N-1,23,618,1.2210815545169223e-31,3.049391623558816e-30,0.9720036305008805,0.9966959919326422
24,N,24,671,1.2210815545169223e-31,3.0010163340031937e-30,0.9955132880418789,0.9989065410570765
24,N+1,25,734,1.2210815545169223e-31,3.023001196182031e-30,0.9960976060047685,0.9968477634233602
24,N+2,26,770,1.2210815545169223e-31,3.0465300199743007e-30,0.978796578993493,0.98886541802659
24,124,124,-1,1.2210815545169223e-31,3.045498639894872e-30,2.2725243297144417e-25,2.2725243297144417e-25
25,N-2,23,626,1.7627749493924837e-31,2.9256512865733375e-30,0.9736191492357178,0.9964687003309441
25,N-1,24,687,1.7627749493924837e-31,3.012563804602268e-30,0.9912632767977423,0.9929157302893278
25,N,25,742,1.7627749493924837e-31,2.9399080027402538e-30,0.9673674797000111,0.982951445743803
25,N+1,26,803,1.7627749493924837e-31,2.97774405114914e-30,0.9646272523737215,0.9938334994296958
25,N+2,27,838,1.7627749493924837e-31,3.1281097317866793e-30,0.969280323492845,0.9952554050150695
25,124,124,-1,1.7627749493924837e-31,2.9493740476954103e-30,4.335150289151103e-25,4.335150289151103e-25
26,N-2,24,683,5.503495595139772e-32,2.9661738065457364e-30,0.9998846378986783,0.9998853735461039
26,N-1,25,720,5.503495595139772e-32,2.9586161460508855e-30,0.9645828124100971,0.981015411122485
26,N,26,782,5.503495595139772e-32,3.0407925919247897e-30,0.9919662561942275,0.9971235074277339
26,N+1,27,841,5.503495595139772e-32,2.932427679071746e-30,0.9788516113138804,0.9961025777911413
26,N+2,28,909,5.503495595139772e-32,2.955236058244389e-30,0.9895129098992194,0.998342167954785
26,124,124,-1,5.503495595139772e-32,2.96666517624684e-30,8.679113901938933e-25,8.679113901938933e-25
27,N-2,25,713,5.920561114647364e-31,3.6524020249686925e-30,0.9780661548130772,0.9969847024313209
27,N-1,26,770,5.920561114647364e-31,3.912698242183737e-30,0.9942960363499393,0.9980105570266063
27,N,27,830,5.920561114647364e-31,3.896005592127006e-30,0.9741889197705785,0.9831821234305782
27,N+1,28,889,5.920561114647364e-31,3.7428000468141386e-30,0.9839531572682301,0.9971635769152412
27,N+2,29,934,5.920561114647364e-31,3.766463724843552e-30,0.9673814794756961,0.9825836317834974
27,124,124,-1,5.920561114647364e-31,3.867680699454631e-30,9.868142879128262e-25,9.868142879128262e-25
28,N-2,26,751,7.581288001363486e-32,3.409294175505715e-30,0.9980557282102801,0.9989146136952325
28,N-1,27,828,7.581288001363486e-32,3.598284991681125e-30,0.970203644965318,0.9968109546994116
28,N,28,891,7.581288001363486e-32,3.567782842148589e-30,0.9902802226200281,0.9981979492058152
28,N+1,29,941,7.581288001363486e-32,3.4838857434624854e-30,0.992468782153329,0.9976514742240815
28,N+2,30,1012,7.581288001363486e-32,3.599118031488749e-30,0.991624950432011,0.9962050029584179
28,124,124,-1,7.581288001363486e-32,3.410842080688317e-30,9.327316765445857e-25,9.327316765445857e-25
29,N-2,27,836,7.248279933267581e-31,4.078881190822396e-30,0.9953369179049869,0.9997867420460715
29,N-1,28,895,7.248279933267581e-31,3.683064120804887e-30,0.979516613395277,0.9978219698922686
29,N,29,929,7.248279933267581e-31,3.646297928176268e-30,0.997205939742874,0.9999672524369589
29,N+1,30,998,7.248279933267581e-31,3.875591233834707e-30,0.9974058447411308,0.9979149842073064
29,N+2,31,1045,7.248279933267581e-31,3.847815495701873e-30,0.9812288955221555,0.9969711455302096
29,124,124,-1,7.248279933267581e-31,3.710745000777007e-30,1.5206786861137832e-24,1.5206786861137832e-24
30,N-2,28,863,1.3469935111873837e-32,3.8922452350050316e-30,0.9787102667996646,0.9857355546648273
30,N-1,29,952,1.3469935111873837e-32,3.765538380049438e-30,0.9822494902640754,0.9920967039838157
30,N,30,997,1.3469935111873837e-32,3.941050299774413e-30,0.9926971415059404,0.9990896195754915
30,N+1,31,1037,1.3469935111873837e-32,3.791025859107358e-30,0.9716531500573158,0.986374286479695
30,N+2,32,1151,1.3469935111873837e-32,3.819375504163129e-30,0.9912594225974857,0.9968464017691439
30,124,124,-1,1.3469935111873837e-32,4.0957821160343254e-30,7.820800461253753e-25,7.820800461253753e-25
31,N-2,29,929,6.778229002927972e-32,4.089428576329394e-30,0.9984151550924265,0.9989355552135089
31,N-1,30,977,6.778229002927972e-32,4.08334865365075e-30,0.9976571718008435,0.9976611775438151
31,N,31,1040,6.778229002927972e-32,4.171667195727318e-30,0.9877232490014446,0.9928067416054146
31,N+1,32,1138,6.778229002927972e-32,4.137711952018534e-30,0.9682765877782852,0.9989114563683839
31,N+2,33,1165,6.778229002927972e-32,4.112945309919433e-30,0.9771871180092838,0.9931659187567212
31,124,124,-1,6.778229002927972e-32,4.155085247790729e-30,1.2457104267568813e-24,1.2457104267568813e-24
32,N-2,30,993,2.497756017090388e-31,4.329317932323399e-30,0.990665514828191,0.9992004437813196
32,N-1,31,1051,2.497756017090388e-31,4.1554428994930475e-30,0.9851087357444669,0.9908651195279052
32,N,32,1116,2.497756017090388e-31,4.310414883731863e-30,0.9765047033879894,0.9909007217892255
32,N+1,33,1184,2.497756017090388e-31,4.026993409718761e-30,0.9749301138309242,0.9942991277333547
32,N+2,34,1291,2.497756017090388e-31,4.1319244449087076e-30,0.9665551286679072,0.9821122817952391
32,124,124,-1,2.497756017090388e-31,3.9699846934372734e-30,1.4590084338735897e-24,1.4590084338735897e-24
33,N-2,31,1045,4.72157598025454e-30,4.306399101915173e-30,0.9765738724573101,0.9947591563498349
33,N-1,32,1104,4.72157598025454e-30,4.833175268872326e-30,0.9983736919586911,0.999917582267309
33,N,33,1224,4.72157598025454e-30,4.494300884549636e-30,0.9725762710516157,0.9985423925386289
33,N+1,34,1274,4.72157598025454e-30,5.6101907550235894e-30,0.9979223690015275,0.9994938704416864
33,N+2,35,1360,4.72157598025454e-30,4.693157035489979e-30,0.9896200332114303,0.999400343600184
33,124,124,-1,4.72157598025454e-30,4.4832809217851484e-30,2.2604260889524953e-24,2.2604260889524953e-24
