t,H,Q2_re,Q2_im,generator_norm
40,np.float64(522.7794514075904),np.float64(-45.08174071324893),np.float64(34.46320093418098),np.float64(22.900759674022673)
41,np.float64(522.7794514075895),np.float64(-45.081740713248806),np.float64(34.46320093418049),np.float64(22.901245068452493)
42,np.float64(522.7794514075886),np.float64(-45.08174071324902),np.float64(34.46320093418103),np.float64(22.907369160415946)
43,np.float64(522.7794514075874),np.float64(-45.08174071324908),np.float64(34.46320093418096),np.float64(22.923706200056635)
44,np.float64(522.7794514075866),np.float64(-45.08174071324895),np.float64(34.46320093418118),np.float64(22.937902195343902)
45,np.float64(522.7794514075895),np.float64(-45.08174071324886),np.float64(34.46320093418162),np.float64(22.934699555273408)
46,np.float64(522.7794514075888),np.float64(-45.08174071324848),np.float64(34.46320093418161),np.float64(22.913460675579973)
47,np.float64(522.7794514075888),np.float64(-45.081740713248806),np.float64(34.463200934181486),np.float64(22.890603054899007)
48,np.float64(522.7794514075877),np.float64(-45.081740713248806),np.float64(34.46320093418139),np.float64(22.886539823131702)
49,np.float64(522.7794514075878),np.float64(-45.08174071324872),np.float64(34.46320093418129),np.float64(22.905544429522383)
50,np.float64(522.7794514075872),np.float64(-45.08174071324832),np.float64(34.463200934180975),np.float64(22.931114489246124)
51,np.float64(522.7794514075879),np.float64(-45.08174071324828),np.float64(34.46320093418106),np.float64(22.94382412554158)
52,np.float64(522.7794514075891),np.float64(-45.081740713248266),np.float64(34.463200934181174),np.float64(22.94091655683967)
53,np.float64(522.7794514075874),np.float64(-45.08174071324825),np.float64(34.46320093418117),np.float64(22.932930705608694)
54,np.float64(522.7794514075874),np.float64(-45.08174071324831),np.float64(34.463200934180904),np.float64(22.92859409141421)
55,np.float64(522.7794514075882),np.float64(-45.081740713248124),np.float64(34.46320093418113),np.float64(22.92634822677276)
56,np.float64(522.7794514075883),np.float64(-45.08174071324796),np.float64(34.463200934180975),np.float64(22.92076141749202)
57,np.float64(522.7794514075867),np.float64(-45.0817407132477),np.float64(34.463200934180975),np.float64(22.911684438150424)
58,np.float64(522.7794514075877),np.float64(-45.08174071324794),np.float64(34.46320093418092),np.float64(22.908450817408944)
59,np.float64(522.7794514075847),np.float64(-45.08174071324741),np.float64(34.46320093418093),np.float64(22.91989079604401)
60,np.float64(522.7794514075858),np.float64(-45.0817407132477),np.float64(34.463200934181046),np.float64(22.94130739992385)
61,np.float64(522.7794514075865),np.float64(-45.08174071324737),np.float64(34.463200934181046),np.float64(22.957059120875353)
62,np.float64(522.7794514075882),np.float64(-45.08174071324715),np.float64(34.46320093418127),np.float64(22.95447546840293)
63,np.float64(522.7794514075902),np.float64(-45.0817407132475),np.float64(34.463200934181344),np.float64(22.93668897204717)
64,np.float64(522.77945140759),np.float64(-45.0817407132476),np.float64(34.463200934181245),np.float64(22.9193211972918)
65,np.float64(522.7794514075898),np.float64(-45.08174071324761),np.float64(34.46320093418109),np.float64(22.914732219180888)
66,np.float64(522.7794514075895),np.float64(-45.081740713247626),np.float64(34.463200934180904),np.float64(22.92177091114754)
67,np.float64(522.779451407589),np.float64(-45.08174071324746),np.float64(34.46320093418096),np.float64(22.930579232516816)
68,np.float64(522.7794514075895),np.float64(-45.08174071324737),np.float64(34.463200934181),np.float64(22.93520720647439)
69,np.float64(522.7794514075888),np.float64(-45.08174071324724),np.float64(34.463200934180975),np.float64(22.937637551756993)
70,np.float64(522.7794514075889),np.float64(-45.08174071324709),np.float64(34.46320093418126),np.float64(22.943400293387185)
71,np.float64(522.7794514075881),np.float64(-45.0817407132472),np.float64(34.46320093418112),np.float64(22.95223080439622)
72,np.float64(522.779451407588),np.float64(-45.081740713247314),np.float64(34.46320093418114),np.float64(22.954179392621022)
73,np.float64(522.7794514075895),np.float64(-45.0817407132474),np.float64(34.46320093418121),np.float64(22.942701451192104)
74,np.float64(522.7794514075894),np.float64(-45.08174071324751),np.float64(34.46320093418108),np.float64(22.922852957790493)
75,np.float64(522.7794514075899),np.float64(-45.081740713247406),np.float64(34.463200934181145),np.float64(22.910334919694716)
76,np.float64(522.7794514075919),np.float64(-45.0817407132475),np.float64(34.46320093418141),np.float64(22.91782545497304)
77,np.float64(522.7794514075904),np.float64(-45.08174071324715),np.float64(34.46320093418136),np.float64(22.938235567762373)
78,np.float64(522.7794514075904),np.float64(-45.08174071324747),np.float64(34.46320093418087),np.float64(22.954620128901908)
79,np.float64(522.7794514075906),np.float64(-45.08174071324764),np.float64(34.46320093418073),np.float64(22.957434172230958)
80,np.float64(522.7794514075899),np.float64(-45.08174071324748),np.float64(34.463200934180705),np.float64(22.948797733396617)
81,np.float64(522.7794514075916),np.float64(-45.08174071324794),np.float64(34.46320093418052),np.float64(22.938526508588275)
82,np.float64(522.7794514075904),np.float64(-45.08174071324822),np.float64(34.46320093418052),np.float64(22.935303990639383)
83,np.float64(522.7794514075911),np.float64(-45.08174071324838),np.float64(34.46320093418008),np.float64(22.937854032672405)
84,np.float64(522.7794514075922),np.float64(-45.08174071324846),np.float64(34.463200934180165),np.float64(22.93587133738232)
85,np.float64(522.7794514075938),np.float64(-45.081740713248635),np.float64(34.46320093418021),np.float64(22.927808877791982)
86,np.float64(522.779451407593),np.float64(-45.08174071324859),np.float64(34.463200934179824),np.float64(22.92427344104247)
87,np.float64(522.7794514075929),np.float64(-45.08174071324848),np.float64(34.46320093418005),np.float64(22.93430152664488)
88,np.float64(522.7794514075935),np.float64(-45.08174071324851),np.float64(34.463200934180044),np.float64(22.952450975826018)
89,np.float64(522.7794514075937),np.float64(-45.08174071324849),np.float64(34.46320093417994),np.float64(22.96301861112761)
90,np.float64(522.7794514075929),np.float64(-45.08174071324855),np.float64(34.463200934179945),np.float64(22.957665682980075)
91,np.float64(522.7794514075922),np.float64(-45.08174071324859),np.float64(34.463200934179746),np.float64(22.940210239963474)
92,np.float64(522.7794514075911),np.float64(-45.08174071324858),np.float64(34.46320093417976),np.float64(22.922970382732437)
93,np.float64(522.7794514075922),np.float64(-45.08174071324856),np.float64(34.463200934179525),np.float64(22.919514019476374)
94,np.float64(522.7794514075927),np.float64(-45.081740713248244),np.float64(34.46320093417977),np.float64(22.931465575113933)
95,np.float64(522.779451407592),np.float64(-45.08174071324828),np.float64(34.46320093417965),np.float64(22.94524535280176)
96,np.float64(522.7794514075923),np.float64(-45.081740713247946),np.float64(34.463200934179724),np.float64(22.94819840340012)
97,np.float64(522.7794514075945),np.float64(-45.08174071324803),np.float64(34.46320093417969),np.float64(22.943790483755077)
98,np.float64(522.7794514075957),np.float64(-45.08174071324804),np.float64(34.463200934179476),np.float64(22.94316027765435)
99,np.float64(522.779451407595),np.float64(-45.08174071324819),np.float64(34.463200934179326),np.float64(22.948624254739936)
100,np.float64(522.7794514075963),np.float64(-45.08174071324824),np.float64(34.46320093417954),np.float64(22.951776258897155)
101,np.float64(522.7794514075945),np.float64(-45.08174071324806),np.float64(34.46320093417914),np.float64(22.94553700410082)
102,np.float64(522.7794514075949),np.float64(-45.08174071324801),np.float64(34.46320093417916),np.float64(22.932432504366528)
103,np.float64(522.7794514075949),np.float64(-45.081740713248095),np.float64(34.46320093417924),np.float64(22.921621069857533)
104,np.float64(522.7794514075949),np.float64(-45.081740713248124),np.float64(34.46320093417904),np.float64(22.923647306729443)
105,np.float64(522.7794514075954),np.float64(-45.08174071324825),np.float64(34.46320093417921),np.float64(22.94020997649437)
106,np.float64(522.7794514075965),np.float64(-45.08174071324879),np.float64(34.463200934179575),np.float64(22.957496127987493)
107,np.float64(522.7794514075974),np.float64(-45.0817407132488),np.float64(34.46320093417949),np.float64(22.960559386056065)
108,np.float64(522.7794514075993),np.float64(-45.081740713249246),np.float64(34.463200934179675),np.float64(22.948796566427774)
109,np.float64(522.7794514076006),np.float64(-45.081740713249474),np.float64(34.4632009341799),np.float64(22.93525544438882)
110,np.float64(522.7794514076018),np.float64(-45.08174071324985),np.float64(34.46320093417999),np.float64(22.93185017331571)
111,np.float64(522.7794514076022),np.float64(-45.081740713249694),np.float64(34.46320093417964),np.float64(22.93645946845102)
112,np.float64(522.7794514076038),np.float64(-45.08174071324977),np.float64(34.46320093417971),np.float64(22.940036547424384)
113,np.float64(522.7794514076054),np.float64(-45.08174071325013),np.float64(34.46320093417998),np.float64(22.938928577286166)
114,np.float64(522.779451407607),np.float64(-45.08174071325017),np.float64(34.46320093418018),np.float64(22.93630376901874)
115,np.float64(522.7794514076064),np.float64(-45.0817407132499),np.float64(34.46320093417998),np.float64(22.93780152654166)
116,np.float64(522.779451407607),np.float64(-45.08174071324987),np.float64(34.46320093418004),np.float64(22.94684039536688)
117,np.float64(522.7794514076087),np.float64(-45.08174071325004),np.float64(34.463200934180065),np.float64(22.95756410215163)
118,np.float64(522.7794514076093),np.float64(-45.08174071325014),np.float64(34.46320093417991),np.float64(22.95725772722053)
119,np.float64(522.7794514076098),np.float64(-45.08174071325023),np.float64(34.46320093417983),np.float64(22.942754171224482)
120,np.float64(522.7794514076116),np.float64(-45.08174071325038),np.float64(34.46320093417971),np.float64(22.925741024293806)
121,np.float64(522.7794514076108),np.float64(-45.08174071325043),np.float64(34.4632009341795),np.float64(22.92165571725654)
122,np.float64(522.7794514076105),np.float64(-45.08174071325064),np.float64(34.4632009341794),np.float64(22.93303512762472)
123,np.float64(522.7794514076123),np.float64(-45.08174071325044),np.float64(34.463200934179284),np.float64(22.947251480703777)
124,np.float64(522.7794514076129),np.float64(-45.08174071325032),np.float64(34.46320093417951),np.float64(22.953499806473936)
125,np.float64(522.7794514076146),np.float64(-45.08174071325049),np.float64(34.46320093417954),np.float64(22.95036267809363)
126,np.float64(522.7794514076132),np.float64(-45.081740713249985),np.float64(34.46320093417913),np.float64(22.94310162797297)
127,np.float64(522.7794514076148),np.float64(-45.08174071324992),np.float64(34.46320093417922),np.float64(22.939829299524654)
128,np.float64(522.779451407615),np.float64(-45.08174071325014),np.float64(34.46320093417887),np.float64(22.943535041701413)
129,np.float64(522.779451407614),np.float64(-45.08174071325021),np.float64(34.46320093417903),np.float64(22.94664932468817)
130,np.float64(522.7794514076138),np.float64(-45.0817407132501),np.float64(34.46320093417921),np.float64(22.94037036994835)
131,np.float64(522.7794514076122),np.float64(-45.081740713250134),np.float64(34.46320093417893),np.float64(22.929391237197184)
132,np.float64(522.7794514076106),np.float64(-45.08174071325008),np.float64(34.463200934178545),np.float64(22.92750549415154)
133,np.float64(522.7794514076118),np.float64(-45.081740713250205),np.float64(34.46320093417847),np.float64(22.939446462683343)
134,np.float64(522.7794514076108),np.float64(-45.08174071325038),np.float64(34.4632009341785),np.float64(22.954369937319775)
135,np.float64(522.7794514076103),np.float64(-45.08174071325025),np.float64(34.46320093417854),np.float64(22.959402286262936)
136,np.float64(522.7794514076106),np.float64(-45.081740713250305),np.float64(34.46320093417849),np.float64(22.95184585849994)
137,np.float64(522.7794514076105),np.float64(-45.081740713250255),np.float64(34.46320093417829),np.float64(22.93769973209365)
138,np.float64(522.7794514076108),np.float64(-45.081740713250525),np.float64(34.463200934177756),np.float64(22.92768962879768)
139,np.float64(522.7794514076111),np.float64(-45.08174071325073),np.float64(34.4632009341779),np.float64(22.930463889215456)
140,np.float64(522.7794514076104),np.float64(-45.081740713250674),np.float64(34.463200934178175),np.float64(22.94145506342826)
141,np.float64(522.779451407609),np.float64(-45.08174071325049),np.float64(34.46320093417819),np.float64(22.947309665576956)
142,np.float64(522.7794514076074),np.float64(-45.08174071325034),np.float64(34.46320093417806),np.float64(22.943465780232195)
143,np.float64(522.7794514076086),np.float64(-45.08174071325048),np.float64(34.46320093417795),np.float64(22.93900470737865)
144,np.float64(522.7794514076107),np.float64(-45.081740713250284),np.float64(34.46320093417795),np.float64(22.94294864343933)
145,np.float64(522.7794514076113),np.float64(-45.081740713250156),np.float64(34.46320093417761),np.float64(22.95121047075594)
146,np.float64(522.7794514076126),np.float64(-45.08174071325007),np.float64(34.463200934177294),np.float64(22.953310897559785)
147,np.float64(522.7794514076122),np.float64(-45.081740713250106),np.float64(34.46320093417735),np.float64(22.94577763990397)
148,np.float64(522.7794514076118),np.float64(-45.08174071325003),np.float64(34.463200934177124),np.float64(22.93363847692565)
149,np.float64(522.7794514076122),np.float64(-45.081740713250056),np.float64(34.46320093417696),np.float64(22.92585025630303)
150,np.float64(522.7794514076129),np.float64(-45.08174071325001),np.float64(34.46320093417746),np.float64(22.930389670271065)
151,np.float64(522.7794514076121),np.float64(-45.08174071324984),np.float64(34.46320093417758),np.float64(22.945238229070977)
152,np.float64(522.7794514076137),np.float64(-45.08174071325),np.float64(34.46320093417765),np.float64(22.956105558804232)
153,np.float64(522.779451407614),np.float64(-45.08174071325007),np.float64(34.46320093417774),np.float64(22.953301041283297)
154,np.float64(522.7794514076152),np.float64(-45.08174071325044),np.float64(34.46320093417757),np.float64(22.942461213374457)
155,np.float64(522.7794514076147),np.float64(-45.08174071325054),np.float64(34.46320093417753),np.float64(22.936262104301505)
156,np.float64(522.7794514076148),np.float64(-45.081740713250824),np.float64(34.46320093417722),np.float64(22.939203916761546)
157,np.float64(522.779451407616),np.float64(-45.08174071325108),np.float64(34.46320093417713),np.float64(22.943787152429223)
158,np.float64(522.7794514076156),np.float64(-45.08174071325109),np.float64(34.463200934177145),np.float64(22.943248865841188)
159,np.float64(522.7794514076165),np.float64(-45.08174071325103),np.float64(34.46320093417732),np.float64(22.938593997490656)
160,np.float64(522.7794514076171),np.float64(-45.08174071325128),np.float64(34.46320093417745),np.float64(22.93491943952513)
161,np.float64(522.7794514076165),np.float64(-45.08174071325104),np.float64(34.46320093417743),np.float64(22.93778109368377)
162,np.float64(522.7794514076188),np.float64(-45.081740713251335),np.float64(34.46320093417782),np.float64(22.948016067501893)
163,np.float64(522.7794514076174),np.float64(-45.08174071325129),np.float64(34.46320093417776),np.float64(22.956840817927727)
164,np.float64(522.7794514076182),np.float64(-45.081740713251335),np.float64(34.46320093417786),np.float64(22.953309618815076)
165,np.float64(522.7794514076179),np.float64(-45.08174071325112),np.float64(34.46320093417778),np.float64(22.939141602365105)
166,np.float64(522.779451407616),np.float64(-45.08174071325104),np.float64(34.463200934177806),np.float64(22.928039826095592)
167,np.float64(522.7794514076165),np.float64(-45.081740713250944),np.float64(34.46320093417796),np.float64(22.930125959524464)
168,np.float64(522.7794514076155),np.float64(-45.081740713250724),np.float64(34.463200934178126),np.float64(22.94073804537659)
169,np.float64(522.7794514076155),np.float64(-45.081740713250724),np.float64(34.463200934178026),np.float64(22.948605894906457)
170,np.float64(522.7794514076143),np.float64(-45.081740713250795),np.float64(34.463200934177834),np.float64(22.949188656638096)
171,np.float64(522.7794514076134),np.float64(-45.08174071325069),np.float64(34.46320093417768),np.float64(22.944706624590566)
172,np.float64(522.7794514076136),np.float64(-45.08174071325101),np.float64(34.46320093417775),np.float64(22.940553545911524)
173,np.float64(522.7794514076168),np.float64(-45.081740713251236),np.float64(34.46320093417782),np.float64(22.942288158661768)
174,np.float64(522.7794514076165),np.float64(-45.08174071325139),np.float64(34.46320093417765),np.float64(22.948029709079876)
175,np.float64(522.7794514076184),np.float64(-45.081740713251705),np.float64(34.46320093417772),np.float64(22.948391373201805)
176,np.float64(522.7794514076181),np.float64(-45.081740713252),np.float64(34.46320093417762),np.float64(22.939151698102197)
177,np.float64(522.7794514076186),np.float64(-45.08174071325203),np.float64(34.46320093417728),np.float64(22.929352520263866)
178,np.float64(522.7794514076179),np.float64(-45.081740713251904),np.float64(34.463200934177465),np.float64(22.931098731765285)
179,np.float64(522.7794514076161),np.float64(-45.08174071325187),np.float64(34.463200934177635),np.float64(22.94325643232947)
180,np.float64(522.7794514076154),np.float64(-45.081740713251875),np.float64(34.463200934177415),np.float64(22.953706714895503)
181,np.float64(522.7794514076154),np.float64(-45.08174071325186),np.float64(34.46320093417759),np.float64(22.95457995016482)
182,np.float64(522.7794514076159),np.float64(-45.0817407132521),np.float64(34.463200934177664),np.float64(22.946922259348522)
183,np.float64(522.7794514076163),np.float64(-45.0817407132521),np.float64(34.46320093417772),np.float64(22.936819060113134)
184,np.float64(522.7794514076131),np.float64(-45.08174071325172),np.float64(34.463200934177465),np.float64(22.932511161643447)
185,np.float64(522.7794514076113),np.float64(-45.081740713251605),np.float64(34.463200934177486),np.float64(22.938066562529517)
186,np.float64(522.7794514076113),np.float64(-45.08174071325173),np.float64(34.46320093417729),np.float64(22.945690957855824)
187,np.float64(522.7794514076108),np.float64(-45.08174071325164),np.float64(34.46320093417708),np.float64(22.94543615376002)
188,np.float64(522.7794514076079),np.float64(-45.08174071325163),np.float64(34.46320093417691),np.float64(22.939120849271738)
189,np.float64(522.7794514076081),np.float64(-45.08174071325152),np.float64(34.46320093417712),np.float64(22.93718527192891)
190,np.float64(522.7794514076065),np.float64(-45.08174071325167),np.float64(34.46320093417721),np.float64(22.944041022043333)
191,np.float64(522.7794514076065),np.float64(-45.08174071325179),np.float64(34.4632009341767),np.float64(22.9516886680565)
192,np.float64(522.7794514076063),np.float64(-45.08174071325166),np.float64(34.46320093417647),np.float64(22.951686761236434)
193,np.float64(522.7794514076052),np.float64(-45.081740713251584),np.float64(34.46320093417621),np.float64(22.94400345325052)
194,np.float64(522.779451407605),np.float64(-45.08174071325166),np.float64(34.463200934175674),np.float64(22.934093405711636)
195,np.float64(522.7794514076072),np.float64(-45.08174071325218),np.float64(34.46320093417581),np.float64(22.9295151432773)
196,np.float64(522.7794514076074),np.float64(-45.08174071325214),np.float64(34.463200934175916),np.float64(22.935571476206007)
197,np.float64(522.7794514076087),np.float64(-45.08174071325235),np.float64(34.46320093417593),np.float64(22.947578638522447)
198,np.float64(522.7794514076097),np.float64(-45.08174071325233),np.float64(34.46320093417586),np.float64(22.95285128590328)
199,np.float64(522.7794514076099),np.float64(-45.08174071325242),np.float64(34.463200934175994),np.float64(22.947178714806345)
200,np.float64(522.7794514076106),np.float64(-45.08174071325266),np.float64(34.463200934176136),np.float64(22.939384120905498)
201,np.float64(522.7794514076088),np.float64(-45.081740713252685),np.float64(34.46320093417608),np.float64(22.93876527980133)
202,np.float64(522.7794514076093),np.float64(-45.081740713252614),np.float64(34.46320093417612),np.float64(22.94375425036404)
203,np.float64(522.7794514076083),np.float64(-45.08174071325246),np.float64(34.463200934175944),np.float64(22.94617277927277)
204,np.float64(522.7794514076089),np.float64(-45.0817407132528),np.float64(34.46320093417597),np.float64(22.943089195212497)
205,np.float64(522.7794514076085),np.float64(-45.081740713252735),np.float64(34.46320093417633),np.float64(22.93758020145485)
206,np.float64(522.7794514076079),np.float64(-45.081740713252856),np.float64(34.46320093417641),np.float64(22.934538275730805)
207,np.float64(522.7794514076068),np.float64(-45.08174071325256),np.float64(34.46320093417665),np.float64(22.938729315355637)
208,np.float64(522.7794514076077),np.float64(-45.08174071325276),np.float64(34.4632009341763),np.float64(22.94877704199938)
209,np.float64(522.7794514076065),np.float64(-45.081740713252934),np.float64(34.46320093417614),np.float64(22.95471813093623)
210,np.float64(522.7794514076061),np.float64(-45.08174071325291),np.float64(34.463200934175816),np.float64(22.948941859365924)
211,np.float64(522.779451407607),np.float64(-45.08174071325294),np.float64(34.4632009341763),np.float64(22.937078709655882)
212,np.float64(522.7794514076085),np.float64(-45.0817407132529),np.float64(34.46320093417625),np.float64(22.931712252994668)
213,np.float64(522.779451407609),np.float64(-45.08174071325257),np.float64(34.4632009341764),np.float64(22.936743993243827)
214,np.float64(522.7794514076085),np.float64(-45.08174071325235),np.float64(34.46320093417648),np.float64(22.944385496645513)
215,np.float64(522.7794514076076),np.float64(-45.081740713252486),np.float64(34.46320093417614),np.float64(22.94733957321098)
216,np.float64(522.7794514076088),np.float64(-45.08174071325254),np.float64(34.463200934175944),np.float64(22.945188200397666)
217,np.float64(522.779451407607),np.float64(-45.081740713252685),np.float64(34.463200934175944),np.float64(22.94106894371841)
218,np.float64(522.7794514076066),np.float64(-45.081740713252955),np.float64(34.463200934175774),np.float64(22.93972533367416)
219,np.float64(522.7794514076077),np.float64(-45.081740713253126),np.float64(34.463200934175696),np.float64(22.94443209628284)
220,np.float64(522.7794514076068),np.float64(-45.08174071325329),np.float64(34.46320093417541),np.float64(22.949949210121005)
221,np.float64(522.7794514076081),np.float64(-45.08174071325328),np.float64(34.4632009341754),np.float64(22.947370704634903)
222,np.float64(522.7794514076097),np.float64(-45.081740713253296),np.float64(34.46320093417547),np.float64(22.93721756305805)
223,np.float64(522.7794514076105),np.float64(-45.08174071325342),np.float64(34.463200934175504),np.float64(22.93051088759309)
224,np.float64(522.779451407613),np.float64(-45.081740713253396),np.float64(34.4632009341759),np.float64(22.935257194892415)
225,np.float64(522.7794514076127),np.float64(-45.081740713253595),np.float64(34.46320093417573),np.float64(22.94578673703098)
226,np.float64(522.7794514076124),np.float64(-45.08174071325365),np.float64(34.463200934175966),np.float64(22.951851593057135)
227,np.float64(522.7794514076126),np.float64(-45.081740713253495),np.float64(34.46320093417598),np.float64(22.950189569981248)
228,np.float64(522.7794514076111),np.float64(-45.08174071325334),np.float64(34.463200934176044),np.float64(22.94338637538347)
229,np.float64(522.779451407612),np.float64(-45.081740713253296),np.float64(34.46320093417644),np.float64(22.936823569236832)
230,np.float64(522.7794514076134),np.float64(-45.0817407132531),np.float64(34.463200934176456),np.float64(22.936662820681455)
231,np.float64(522.7794514076139),np.float64(-45.08174071325286),np.float64(34.46320093417678),np.float64(22.94310446602659)
232,np.float64(522.7794514076152),np.float64(-45.08174071325293),np.float64(34.46320093417695),np.float64(22.946929758989732)
233,np.float64(522.7794514076169),np.float64(-45.081740713252856),np.float64(34.463200934176825),np.float64(22.94243081928023)
234,np.float64(522.7794514076168),np.float64(-45.0817407132529),np.float64(34.46320093417686),np.float64(22.936103788333764)
235,np.float64(522.7794514076169),np.float64(-45.081740713253),np.float64(34.46320093417685),np.float64(22.937363117833673)
236,np.float64(522.7794514076159),np.float64(-45.081740713252756),np.float64(34.463200934176804),np.float64(22.945535158262967)
237,np.float64(522.7794514076153),np.float64(-45.08174071325256),np.float64(34.46320093417689),np.float64(22.951306312144347)
238,np.float64(522.7794514076153),np.float64(-45.081740713252614),np.float64(34.46320093417694),np.float64(22.94958041100411)
239,np.float64(522.7794514076156),np.float64(-45.081740713252614),np.float64(34.463200934177266),np.float64(22.94237076210322)
240,np.float64(522.7794514076166),np.float64(-45.081740713252515),np.float64(34.463200934177095),np.float64(22.934649102670917)
241,np.float64(522.779451407618),np.float64(-45.08174071325247),np.float64(34.463200934177095),np.float64(22.932827522994867)
242,np.float64(522.7794514076174),np.float64(-45.081740713252266),np.float64(34.463200934177095),np.float64(22.939766767611374)
243,np.float64(522.7794514076191),np.float64(-45.08174071325227),np.float64(34.46320093417722),np.float64(22.948530578678522)
244,np.float64(522.7794514076174),np.float64(-45.08174071325205),np.float64(34.46320093417722),np.float64(22.949058868449786)
245,np.float64(522.7794514076161),np.float64(-45.081740713251975),np.float64(34.46320093417734),np.float64(22.942224476599886)
246,np.float64(522.7794514076161),np.float64(-45.081740713251776),np.float64(34.46320093417704),np.float64(22.93800084519783)
247,np.float64(522.7794514076163),np.float64(-45.08174071325186),np.float64(34.4632009341767),np.float64(22.94123038392476)
248,np.float64(522.7794514076163),np.float64(-45.08174071325169),np.float64(34.4632009341769),np.float64(22.946250731473484)
