step,takagi_r1,takagi_r2,takagi_r3
68,0.5000000000001492,0.4999999999998505,4.6048374761266725e-09
69,0.5000000000001539,0.49999999999984573,1.320378129981534e-09
70,0.5000000000001589,0.49999999999984074,4.628291623514811e-09
71,0.500000000000164,0.49999999999983546,3.760490893329449e-09
72,0.5000000000001695,0.49999999999983,3.4791365084361915e-09
73,0.5000000000001753,0.49999999999982436,3.0565013238223276e-09
74,0.5000000000001812,0.4999999999998183,3.014989496738002e-09
75,0.5000000000001874,0.4999999999998121,4.331384177262182e-09
76,0.500000000000194,0.49999999999980554,2.7949060667335575e-09
77,0.5000000000002008,0.4999999999997988,2.7586116658491105e-09
78,0.500000000000208,0.4999999999997917,3.3230038947461646e-09
79,0.5000000000002154,0.4999999999997844,3.785451006397586e-09
80,0.5000000000002232,0.49999999999977657,4.315118632692018e-09
81,0.5000000000002311,0.4999999999997685,1.8744903512309365e-09
82,0.5000000000002397,0.4999999999997602,4.873407866748246e-09
83,0.5000000000002486,0.49999999999975153,3.5291180301648935e-09
84,0.5000000000002577,0.4999999999997424,4.321794904556473e-09
85,0.5000000000002672,0.4999999999997329,5.171987978978436e-09
86,0.500000000000277,0.4999999999997229,4.404432850533078e-09
87,0.5000000000002874,0.4999999999997126,3.1272432736596815e-09
88,0.5000000000002981,0.4999999999997019,5.208706711448768e-09
89,0.5000000000003093,0.4999999999996907,3.264902725813711e-09
90,0.5000000000003209,0.4999999999996789,3.2629580232236092e-09
91,0.5000000000003331,0.4999999999996668,3.885180294636839e-09
92,0.5000000000003456,0.4999999999996542,3.3288247345819485e-09
93,0.5000000000003587,0.499999999999641,6.154761081410951e-09
94,0.5000000000003724,0.4999999999996274,2.9643659815623792e-09
95,0.5000000000003865,0.49999999999961314,1.2487316310183868e-09
96,0.5000000000004013,0.4999999999995984,3.083781640940656e-09
97,0.5000000000004167,0.49999999999958306,3.33985823874532e-09
98,0.5000000000004327,0.499999999999567,5.015453415860665e-09
99,0.5000000000004493,0.49999999999955047,2.7604437560494402e-09
100,0.5000000000004665,0.49999999999953315,6.334367962107704e-09
101,0.5000000000004845,0.49999999999951517,5.36227785992847e-10
102,0.5000000000005032,0.49999999999949635,3.616121553212896e-09
103,0.5000000000005226,0.49999999999947703,1.682684974047326e-09
104,0.5000000000005428,0.49999999999945677,2.002849704415572e-09
105,0.5000000000005639,0.4999999999994358,3.5723979139393366e-09
106,0.5000000000005856,0.4999999999994139,2.8598885737936126e-09
107,0.5000000000006084,0.49999999999939126,1.59544982800605e-09
108,0.5000000000006319,0.4999999999993677,4.002806726687133e-09
109,0.5000000000006566,0.4999999999993432,3.76740989793068e-09
110,0.5000000000006821,0.4999999999993177,3.5961154439550112e-09
111,0.5000000000007085,0.4999999999992911,4.1700077585536814e-09
112,0.5000000000007362,0.4999999999992637,2.727299475138542e-09
113,0.5000000000007647,0.499999999999235,2.4561091287715414e-09
114,0.5000000000007946,0.49999999999920536,1.8328110124315094e-09
115,0.5000000000008255,0.4999999999991743,3.370049536922232e-09
116,0.5000000000008578,0.49999999999914224,4.2554624754887385e-09
117,0.5000000000008912,0.4999999999991089,4.648628753587996e-09
118,0.5000000000009259,0.49999999999907413,4.89624852582806e-09
119,0.500000000000962,0.49999999999903805,3.5999894609354525e-09
120,0.5000000000009995,0.4999999999990005,4.901037743876508e-09
121,0.5000000000010386,0.49999999999896155,3.940546228547247e-09
122,0.5000000000010791,0.499999999998921,3.5641176244326405e-09
123,0.5000000000011213,0.4999999999988789,2.0392877171440184e-09
124,0.5000000000011651,0.49999999999883515,4.469138164220158e-09
125,0.5000000000012106,0.49999999999878963,2.873878773533615e-09
126,0.5000000000012579,0.49999999999874245,2.9907117515067695e-09
127,0.5000000000013071,0.4999999999986933,8.350255056369625e-10
128,0.500000000001358,0.49999999999864225,1.0152591038070167e-09
129,0.5000000000014111,0.4999999999985891,3.92414334623351e-09
130,0.5000000000014663,0.49999999999853395,4.4187792783305295e-09
131,0.5000000000015236,0.4999999999984766,3.878909494320136e-09
132,0.5000000000015831,0.4999999999984171,2.922319231849524e-09
133,0.500000000001645,0.49999999999835515,4.62611174687448e-09
134,0.5000000000017093,0.49999999999829087,4.397321658505187e-09
135,0.5000000000017761,0.499999999998224,4.121700170918695e-09
136,0.5000000000018455,0.49999999999815453,3.4350557431013975e-09
137,0.5000000000019177,0.49999999999808226,4.8460619871312765e-09
138,0.5000000000019926,0.4999999999980072,2.7824203755982895e-09
139,0.5000000000020706,0.4999999999979292,3.548606678197148e-09
140,0.5000000000021515,0.4999999999978482,2.94866726196747e-09
141,0.5000000000022357,0.499999999997764,2.645492582200412e-09
142,0.5000000000023231,0.4999999999976765,3.916938564412356e-09
143,0.500000000002414,0.4999999999975856,3.5463880213742233e-09
144,0.5000000000025084,0.4999999999974911,3.6430249493236984e-09
145,0.5000000000026065,0.4999999999973929,2.3046874009517054e-09
146,0.5000000000027085,0.4999999999972909,3.8487292160196975e-09
147,0.5000000000028145,0.49999999999718486,1.783366348630069e-09
148,0.5000000000029245,0.4999999999970746,5.240856847767956e-09
149,0.500000000003039,0.4999999999969601,3.934664606507222e-09
150,0.5000000000031579,0.49999999999684114,6.502680591728843e-09
151,0.5000000000032815,0.4999999999967175,2.997661618265136e-09
152,0.5000000000034099,0.49999999999658906,4.4763504135117206e-09
153,0.5000000000035434,0.49999999999645556,1.495575568000201e-09
154,0.500000000003682,0.49999999999631695,4.243287786423216e-09
155,0.5000000000038263,0.4999999999961728,3.5254023394571064e-09
156,0.500000000003976,0.49999999999602307,3.5995799932187304e-09
157,0.5000000000041317,0.4999999999958674,5.840072740728545e-09
158,0.5000000000042935,0.49999999999570566,3.794904220813691e-09
159,0.5000000000044615,0.49999999999553757,1.3169033475787986e-09
160,0.5000000000046362,0.49999999999536293,4.294000435765639e-09
161,0.5000000000048177,0.4999999999951815,1.8802893713025624e-09
162,0.5000000000050063,0.4999999999949929,3.5435605150643e-09
163,0.5000000000052023,0.49999999999479694,3.5978057456929474e-09
164,0.500000000005406,0.49999999999459327,5.890559418776809e-09
165,0.5000000000056176,0.4999999999943817,2.8928285838173998e-09
166,0.5000000000058376,0.4999999999941618,4.04320500695796e-09
167,0.5000000000060661,0.4999999999939334,3.3647724107449083e-09
168,0.5000000000063037,0.499999999993696,3.5881374135134127e-09
169,0.5000000000065505,0.49999999999344924,2.0132142277496493e-09
170,0.5000000000068069,0.4999999999931928,4.606037744341433e-09
171,0.5000000000070735,0.4999999999929264,3.6111039808332083e-09
172,0.5000000000073503,0.49999999999264944,1.8158463435148016e-09
173,0.5000000000076381,0.4999999999923617,3.1741134192516607e-09
174,0.5000000000079372,0.4999999999920628,4.257085252367237e-09
175,0.500000000008248,0.4999999999917521,2.7884767559478485e-09
176,0.5000000000085708,0.4999999999914292,4.0569837996860065e-09
177,0.5000000000089063,0.4999999999910937,2.7022431212634516e-09
178,0.5000000000092549,0.49999999999074496,3.1240887722646776e-09
179,0.5000000000096173,0.49999999999038275,2.00457350660767e-09
180,0.5000000000099938,0.49999999999000627,3.962705468807016e-09
181,0.5000000000103849,0.49999999998961503,1.5521201929075595e-09
182,0.5000000000107915,0.49999999998920847,2.6883911504704098e-09
183,0.5000000000112139,0.499999999988786,2.062769237257544e-09
184,0.5000000000116529,0.49999999998834704,3.5690885813364364e-09
185,0.5000000000121091,0.49999999998789085,3.3097695362358524e-09
186,0.5000000000125832,0.49999999998741684,4.252517253550031e-09
187,0.5000000000130757,0.4999999999869241,3.005938641270299e-09
188,0.5000000000135874,0.49999999998641215,3.7411773005000196e-09
189,0.5000000000141193,0.49999999998588024,4.206865089519606e-09
190,0.500000000014672,0.4999999999853275,4.000153504291526e-09
191,0.5000000000152464,0.49999999998475303,3.8056221720089614e-09
192,0.5000000000158433,0.4999999999841563,2.840586101557832e-09
193,0.5000000000164635,0.49999999998353595,3.215934784107267e-09
194,0.500000000017108,0.4999999999828914,3.7152565219602452e-09
195,0.5000000000177778,0.4999999999822217,4.1712397591559605e-09
196,0.5000000000184737,0.49999999998152567,3.6187159264825914e-09
197,0.5000000000191969,0.4999999999808024,2.7689243350486125e-09
198,0.5000000000199484,0.4999999999800509,2.376573815290612e-09
199,0.5000000000207293,0.49999999997926986,3.498012959947164e-09
200,0.5000000000215408,0.49999999997845834,3.413460015457829e-09
201,0.5000000000223841,0.4999999999776151,5.173103216096362e-09
202,0.5000000000232604,0.4999999999767388,3.966195481174502e-09
203,0.500000000024171,0.49999999997582817,9.124287257759111e-10
204,0.5000000000251174,0.4999999999748819,3.4199172508677156e-09
205,0.5000000000261006,0.49999999997389855,4.6266382054558446e-09
206,0.5000000000271224,0.49999999997287675,2.5132257500056946e-09
207,0.5000000000281841,0.49999999997181493,3.0605102124455182e-09
208,0.5000000000292876,0.4999999999707116,2.576904362020442e-09
209,0.5000000000304341,0.49999999996956507,3.805272373078634e-09
210,0.5000000000316257,0.4999999999683737,2.872318688742979e-09
211,0.5000000000328637,0.49999999996713557,4.4144560077685706e-09
212,0.5000000000341502,0.499999999965849,5.184080618756643e-09
213,0.5000000000354872,0.49999999996451205,4.1656870301009985e-09
214,0.5000000000368766,0.49999999996312283,5.367130104596741e-09
215,0.5000000000383203,0.4999999999616792,2.884142950730639e-09
216,0.5000000000398204,0.499999999960179,2.7700432735195828e-09
217,0.5000000000413793,0.49999999995862016,4.103905433161775e-09
218,0.5000000000429993,0.49999999995700023,3.958937114888298e-09
219,0.5000000000446827,0.49999999995531696,3.768528360478037e-09
220,0.5000000000464319,0.4999999999535677,2.8748260793617996e-09
221,0.5000000000482496,0.49999999995174993,3.3015795946653397e-09
222,0.5000000000501386,0.49999999994986105,4.241458490700664e-09
223,0.5000000000521014,0.4999999999478983,3.337974974986833e-09
224,0.5000000000541411,0.4999999999458586,1.870360830267922e-09
225,0.5000000000562606,0.49999999994373906,4.107301524281957e-09
226,0.5000000000584631,0.49999999994153654,2.37226205934944e-09
227,0.5000000000607518,0.4999999999392479,2.4627247901356617e-09
228,0.5000000000631303,0.4999999999368695,3.5206758854244992e-09
229,0.5000000000656016,0.4999999999343981,2.5142126238783027e-09
230,0.5000000000681698,0.49999999993182986,1.7611067613546085e-09
231,0.5000000000708384,0.4999999999291611,4.737271106613507e-09
232,0.5000000000736117,0.4999999999263879,2.1894141571230155e-09
233,0.5000000000764935,0.49999999992350613,2.5558913500732948e-09
234,0.5000000000794881,0.4999999999205116,4.23926108123755e-09
235,0.5000000000825999,0.49999999991739985,2.130367694818709e-09
236,0.5000000000858336,0.49999999991416616,3.4382111551227248e-09
237,0.5000000000891938,0.49999999991080596,3.305823188956723e-09
238,0.5000000000926855,0.4999999999073142,4.725344803991138e-09
239,0.500000000096314,0.49999999990368577,2.4678264307561524e-09
240,0.5000000001000845,0.4999999998999152,3.2456131247761902e-09
241,0.5000000001040026,0.49999999989599714,2.35477421671009e-09
242,0.500000000108074,0.4999999998919255,4.840444877941175e-09
243,0.5000000001123049,0.4999999998876946,3.5418360234337912e-09
244,0.5000000001167014,0.499999999883298,3.3745490926638226e-09
245,0.5000000001212701,0.4999999998787294,5.219223285119976e-09
246,0.5000000001260175,0.4999999998739818,5.29768782222995e-09
247,0.5000000001309509,0.4999999998690485,4.5500403540650665e-09
248,0.5000000001360775,0.49999999986392196,4.390015185111786e-09
249,0.5000000001414047,0.4999999998585948,2.917704354385463e-09
250,0.5000000001469403,0.499999999853059,2.753900695058845e-09
251,0.5000000001526927,0.4999999998473066,2.489559732178394e-09
252,0.5000000001586704,0.49999999984132887,4.466715997456071e-09
253,0.5000000001648821,0.4999999998351172,3.6666530629795872e-09
254,0.5000000001713368,0.4999999998286624,3.9731904497689045e-09
255,0.5000000001780444,0.49999999982195487,3.747333352969772e-09
256,0.5000000001850144,0.4999999998149848,4.653693408403141e-09
257,0.5000000001922575,0.4999999998077418,2.9989358072763744e-09
258,0.5000000001997841,0.49999999980021526,2.5060398843134045e-09
259,0.5000000002076052,0.49999999979239407,3.7336229279763256e-09
260,0.5000000002157327,0.49999999978426674,2.3159800750202545e-09
261,0.5000000002241781,0.4999999997758212,3.5907623561927373e-09
262,0.5000000002329543,0.49999999976704507,2.518740042334167e-09
263,0.5000000002420741,0.49999999975792536,3.804754124678258e-09
264,0.5000000002515509,0.4999999997484486,3.89362015399906e-09
265,0.5000000002613986,0.4999999997386009,3.4662792042804234e-09
266,0.5000000002716318,0.4999999997283675,4.767202054071131e-09
267,0.5000000002822658,0.4999999997177337,4.571495635815451e-09
268,0.5000000002933159,0.4999999997066835,3.4043311442654094e-09
269,0.5000000003047987,0.49999999969520076,3.200885175780556e-09
270,0.5000000003167311,0.4999999996832684,4.321103869820122e-09
271,0.5000000003291304,0.499999999670869,2.337878815367929e-09
272,0.5000000003420153,0.49999999965798414,4.1364274256132866e-09
273,0.5000000003554046,0.4999999996445949,3.712830214273677e-09
274,0.500000000369318,0.4999999996306814,2.017873500264096e-09
275,0.5000000003837762,0.49999999961622343,1.92859959119001e-09
276,0.5000000003988004,0.49999999960119934,4.675226960883748e-09
277,0.5000000004144127,0.49999999958558716,4.910379577569454e-09
278,0.5000000004306363,0.4999999995693637,5.1644803148297875e-09
279,0.5000000004474948,0.499999999552505,3.4270166249601015e-09
280,0.5000000004650134,0.4999999995349864,2.7935894787226555e-09
281,0.5000000004832178,0.49999999951678203,2.5874711347754144e-09
282,0.5000000005021349,0.499999999497865,3.642784856147214e-09
283,0.5000000005217925,0.49999999947820734,3.542035088209138e-09
284,0.5000000005422197,0.4999999994577802,2.251066236794839e-09
285,0.5000000005634466,0.4999999994365532,5.571301711818983e-09
286,0.5000000005855045,0.4999999994144954,3.382802019593615e-09
287,0.5000000006084259,0.4999999993915739,3.4897730483016524e-09
288,0.5000000006322446,0.49999999936775524,3.7980591462213225e-09
289,0.5000000006569957,0.49999999934300393,3.919691671380873e-09
290,0.5000000006827158,0.4999999993172838,3.648301213277231e-09
291,0.5000000007094428,0.4999999992905568,4.701051038845084e-09
292,0.5000000007372162,0.49999999926278343,4.5764075567026445e-09
293,0.5000000007660768,0.4999999992339227,2.5873347553247418e-09
294,0.5000000007960673,0.49999999920393223,3.1409909434916542e-09
295,0.5000000008272318,0.4999999991727677,5.202023654999805e-09
296,0.5000000008596164,0.4999999991403831,2.972064825140138e-09
297,0.5000000008932687,0.49999999910673065,1.7132387927241572e-09
298,0.5000000009282385,0.49999999907176085,4.270104719809e-09
299,0.5000000009645773,0.499999999035422,1.3717964433284383e-09
300,0.5000000010023388,0.4999999989976606,3.201659569677145e-09
301,0.5000000010415784,0.49999999895842095,4.345389630145878e-09
302,0.5000000010823543,0.4999999989176451,1.9267705942313207e-09
303,0.5000000011247264,0.4999999988752729,3.8966059628894395e-09
304,0.5000000011687573,0.499999998831242,2.760011597729268e-09
305,0.5000000012145119,0.4999999987854873,5.054140646212451e-09
306,0.5000000012620578,0.4999999987379414,5.070370038926802e-09
307,0.500000001311465,0.49999999868853423,4.027881912654023e-09
308,0.5000000013628064,0.49999999863719274,2.2835796280637355e-09
309,0.5000000014161577,0.4999999985838414,1.7550809994756306e-09
310,0.5000000014715976,0.4999999985284015,2.2456437401975475e-09
311,0.500000001529208,0.49999999847079113,4.1948240200181205e-09
312,0.5000000015890737,0.4999999984109256,3.085362356435763e-09
313,0.5000000016512829,0.4999999983487163,4.9350711718473e-09
314,0.5000000017159276,0.49999999828407166,4.777930761254088e-09
315,0.500000001783103,0.49999999821689634,3.901350720933518e-09
316,0.5000000018529082,0.49999999814709123,3.2521048988858236e-09
317,0.5000000019254459,0.49999999807455336,5.7484816236190895e-09
318,0.5000000020008236,0.49999999799917577,3.9817171691074094e-09
319,0.5000000020791522,0.49999999792084726,1.6356618283648178e-09
320,0.5000000021605471,0.49999999783945237,2.7217276161860046e-09
321,0.5000000022451285,0.49999999775487114,2.414617817902447e-09
322,0.5000000023330211,0.49999999766697856,3.65741745497518e-09
323,0.5000000024243545,0.4999999975756451,4.920151922367961e-09
324,0.5000000025192635,0.49999999748073626,1.4908461145114845e-09
325,0.5000000026178879,0.49999999738211176,3.2877044139545376e-09
326,0.5000000027203733,0.49999999727962635,5.308556861228403e-09
327,0.5000000028268708,0.49999999717312893,5.15992309747275e-09
328,0.5000000029375375,0.4999999970624621,2.4369797576896293e-09
329,0.5000000030525367,0.4999999969474631,3.191106859583715e-09
330,0.5000000031720377,0.49999999682796203,3.339779577026262e-09
331,0.500000003296217,0.4999999967037827,5.590624895131494e-09
332,0.5000000034252579,0.49999999657474203,3.918524020433368e-09
333,0.5000000035593503,0.49999999644064963,5.105250295452138e-09
334,0.5000000036986921,0.4999999963013078,2.687062452364954e-09
335,0.5000000038434891,0.4999999961565109,3.986977144292806e-09
336,0.5000000039939544,0.4999999960060455,4.213279270712729e-09
337,0.5000000041503102,0.49999999584968974,3.3887780121921734e-09
338,0.5000000043127871,0.4999999956872129,3.8407644615074e-09
339,0.5000000044816246,0.49999999551837543,4.6951867601975066e-09
340,0.5000000046570718,0.4999999953429282,4.190764544667471e-09
341,0.5000000048393874,0.49999999516061255,1.6854232321840113e-09
342,0.5000000050288403,0.49999999497115966,5.314588143676472e-09
343,0.50000000522571,0.49999999477428997,3.2019347857647488e-09
344,0.5000000054302866,0.49999999456971306,2.855310876710418e-09
345,0.5000000056428721,0.4999999943571275,3.3442536481485343e-09
346,0.5000000058637799,0.49999999413621965,4.57019530712053e-09
347,0.5000000060933358,0.49999999390666355,3.990436423729763e-09
348,0.5000000063318785,0.49999999366812087,1.9866373933524454e-09
349,0.5000000065797596,0.4999999934202397,2.5383113076874945e-09
350,0.5000000068373448,0.4999999931626543,3.1502859463487576e-09
351,0.500000007105014,0.4999999928949851,4.023393212084993e-09
352,0.5000000073831621,0.4999999926168371,2.6415889004781206e-09
353,0.500000007672199,0.4999999923278001,4.939368761037553e-09
354,0.5000000079725512,0.499999992027448,3.444456672341898e-09
355,0.5000000082846616,0.4999999917153375,4.752104112116815e-09
356,0.5000000086089905,0.4999999913910085,6.096653663270768e-10
357,0.5000000089460163,0.49999999105398246,2.6026724473378826e-09
358,0.5000000092962361,0.4999999907037628,2.190907862576851e-09
359,0.5000000096601663,0.4999999903398325,3.5900748168319232e-09
360,0.5000000100383437,0.49999998996165507,5.305643358946677e-09
361,0.500000010431326,0.49999998956867275,3.0448753272763536e-09
362,0.5000000108396928,0.4999999891603058,3.2356528545017065e-09
363,0.5000000112640465,0.49999998873595214,3.8567863656500834e-09
364,0.5000000117050127,0.4999999882949858,2.012239243524748e-09
365,0.5000000121632421,0.4999999878367565,5.4764962332518466e-09
366,0.5000000126394102,0.4999999873605883,5.666423132632572e-09
367,0.5000000131342194,0.499999986865779,1.8623285960932488e-09
368,0.5000000136483995,0.49999998635159904,5.2114127763937985e-09
369,0.5000000141827088,0.49999998581728977,3.693210533754776e-09
370,0.5000000147379351,0.49999998526206324,4.6800388603383775e-09
371,0.5000000153148976,0.49999998468510054,3.5743363524266737e-09
372,0.5000000159144471,0.49999998408555096,4.0702972287179116e-09
373,0.5000000165374678,0.4999999834625302,2.984113758051022e-09
374,0.5000000171848786,0.4999999828151192,2.7881750196729038e-09
375,0.5000000178576345,0.4999999821423634,2.3352467329422586e-09
376,0.5000000185567274,0.4999999814432705,3.4309436309654306e-09
377,0.5000000192831884,0.4999999807168093,3.929537917457774e-09
378,0.500000020038089,0.4999999799619086,3.364128191327222e-09
379,0.5000000208225426,0.49999997917745487,4.190112000865367e-09
380,0.500000021637706,0.4999999783622912,2.1022013981327023e-09
381,0.5000000224847815,0.4999999775152155,4.692891692115593e-09
382,0.5000000233650184,0.4999999766349783,3.3699985943361497e-09
383,0.5000000242797149,0.49999997572028143,1.8042006428849247e-09
384,0.50000002523022,0.4999999747697759,2.7262291955972817e-09
385,0.5000000262179357,0.49999997378205985,5.4855917357412666e-09
386,0.5000000272443186,0.49999997275567665,4.470895215736646e-09
387,0.5000000283108825,0.4999999716891123,1.4860624321253591e-09
388,0.5000000294192002,0.49999997058079404,2.546500740665652e-09
389,0.5000000305709066,0.49999996942908725,5.108894862176592e-09
390,0.5000000317677,0.49999996823229315,3.2047409031550725e-09
391,0.5000000330113458,0.4999999669886469,5.279417044429482e-09
392,0.5000000343036778,0.4999999656963142,6.611264190297662e-09
393,0.5000000356466023,0.49999996435338917,4.895970073548608e-09
394,0.5000000370420997,0.49999996295789106,6.85773563510382e-09
395,0.5000000384922282,0.49999996150776177,2.6967377780546403e-09
396,0.5000000399991265,0.4999999600008626,4.009289048793965e-09
397,0.500000041565017,0.49999995843497125,4.6503839232954726e-09
398,0.5000000431922091,0.49999995680777803,5.642845728343461e-09
399,0.5000000448831028,0.4999999551168834,3.4141611838762143e-09
400,0.5000000466401917,0.49999995335979325,1.979368983036993e-09
401,0.5000000484660674,0.49999995153391635,5.5273231298060315e-09
402,0.5000000503634228,0.4999999496365598,4.396119022324286e-09
403,0.5000000523350558,0.49999994766492534,2.6550812120380797e-09
404,0.5000000543838747,0.499999945616105,2.1001948161061725e-09
405,0.500000056512901,0.4999999434870772,2.8611098480717583e-09
406,0.5000000587252746,0.4999999412747019,3.5995807779757855e-09
407,0.5000000610242584,0.49999993897571615,3.4798676639711355e-09
408,0.5000000634132432,0.4999999365867295,1.5853406344107038e-09
409,0.5000000658957522,0.49999993410421845,4.093849586630307e-09
410,0.5000000684754468,0.49999993152452177,2.4873694950117507e-09
411,0.5000000711561314,0.49999992884383465,9.154145683291021e-10
412,0.5000000739417598,0.49999992605820365,3.952616234254614e-09
413,0.5000000768364403,0.4999999231635204,4.083737896885351e-09
414,0.5000000798444421,0.49999992015551575,1.6442849844363513e-09
415,0.5000000829702013,0.49999991702975316,2.8061332350448317e-09
416,0.5000000862183281,0.49999991378162273,2.39938698350701e-09
417,0.500000089593613,0.4999999104063342,7.1752755707220406e-09
418,0.5000000931010338,0.4999999068989092,4.06414708699818e-09
419,0.5000000967457635,0.49999990325417515,3.358244020804713e-09
420,0.5000001005331773,0.49999989946675644,4.071941444513187e-09
421,0.5000001044688613,0.49999989553106733,4.286894143004534e-09
422,0.5000001085586198,0.4999998914413032,4.6720836110840975e-09
423,0.5000001128084846,0.49999988719143246,4.880063980757708e-09
424,0.5000001172247235,0.4999998827751871,4.272858512021974e-09
425,0.5000001218138496,0.4999998781860539,4.565296614735464e-09
426,0.5000001265826314,0.49999987341726454,2.742094179143361e-09
427,0.5000001315381019,0.4999998684617859,2.9989336438341924e-09
428,0.5000001366875695,0.4999998633123094,5.720659022322668e-09
429,0.5000001420386289,0.4999998579612404,3.020615492710442e-09
430,0.5000001475991721,0.4999998524006869,5.1147530884361256e-09
431,0.5000001533773999,0.49999984662244784,3.6924240951294204e-09
432,0.5000001593818342,0.49999984061800146,5.716312786871688e-09
433,0.5000001656213305,0.499999834378492,5.0165777780088175e-09
434,0.5000001721050913,0.4999998278947171,1.4896041240824182e-09
435,0.5000001788426788,0.4999998211571143,3.123017937269301e-09
436,0.5000001858440299,0.4999998141557468,3.276417372408124e-09
437,0.5000001931194704,0.49999980688028844,3.934018097877419e-09
438,0.5000002006797304,0.4999997993200092,1.5863682484206796e-09
439,0.5000002085359601,0.4999997914637589,4.324837752713359e-09
440,0.5000002166997458,0.4999997832999506,4.208645599250093e-09
441,0.500000225183128,0.4999997748165441,3.6953279496038935e-09
442,0.5000002339986183,0.4999997660010277,3.433537279696427e-09
443,0.5000002431592179,0.49999975684039977,4.587408741023634e-09
444,0.5000002526784372,0.49999974732114993,3.802041122374739e-09
