step,max_within_opposite_pair_phase_diff,max_class_gap_error_from_one_third,gap1,gap2,gap3
21,4.240739575284689e-16,0.33333333333177606,1.5572543254904758e-12,0.4999999999992213,0.4999999999992214
22,2.8271597168564594e-16,0.33333333333166315,1.6701362515192386e-12,0.4999999999991649,0.499999999999165
23,2.8271597168564594e-16,0.3333333333315412,1.7921220063499277e-12,0.49999999999910394,0.49999999999910405
24,2.8271597168564594e-16,0.3333333333314093,1.9240165016753963e-12,0.499999999999038,0.499999999999038
25,2.8271597168564594e-16,0.3333333333312667,2.0666524047641133e-12,0.4999999999989666,0.4999999999989667
26,4.240739575284689e-16,0.33333333333111265,2.220668093855238e-12,0.4999999999988898,0.49999999999888944
27,4.240739575284689e-16,0.33333333333094634,2.3869795029440866e-12,0.4999999999988067,0.4999999999988063
28,4.240739575284689e-16,0.33333333333076653,2.5667801217821307e-12,0.4999999999987167,0.4999999999987166
29,4.240739575284689e-16,0.3333333333305727,2.760625061881683e-12,0.49999999999861966,0.49999999999861977
30,4.947529504498804e-16,0.3333333333303636,2.9697355685698312e-12,0.499999999998515,0.4999999999985152
31,6.361109362927033e-16,0.33333333333013804,3.1952773760224318e-12,0.49999999999840233,0.4999999999984025
32,5.654319433712919e-16,0.33333333332989473,0.49999999999828076,3.438582751869035e-12,0.4999999999982807
33,6.361109362927033e-16,0.3333333333296326,0.4999999999981497,3.700706407983034e-12,0.4999999999981496
34,5.654319433712919e-16,0.33333333332934995,0.4999999999980084,3.983369190052599e-12,0.49999999999800815
35,5.654319433712919e-16,0.3333333333290454,0.49999999999785616,4.2879033657072796e-12,0.4999999999978558
36,5.654319433712919e-16,0.3333333333287169,0.4999999999976918,4.6164183586938634e-12,0.49999999999769174
37,4.947529504498804e-16,0.3333333333283632,0.4999999999975152,4.970135414339438e-12,0.49999999999751477
38,5.654319433712919e-16,0.3333333333279818,0.49999999999732425,5.3514970232981796e-12,0.49999999999732436
39,4.947529504498804e-16,0.3333333333275709,0.4999999999971189,5.76239056471195e-12,0.49999999999711875
40,4.240739575284689e-16,0.33333333332712817,0.4999999999968975,6.2051475069324624e-12,0.49999999999689737
41,4.947529504498804e-16,0.3333333333266513,0.4999999999966592,6.681988296008967e-12,0.4999999999966588
42,4.947529504498804e-16,0.3333333333261374,0.4999999999964021,7.195910534107952e-12,0.499999999996402
43,4.240739575284689e-16,0.33333333332558385,0.4999999999961253,7.749467734186055e-12,0.4999999999961252
44,4.240739575284689e-16,0.33333333332498766,0.49999999999582717,8.345657498409764e-12,0.4999999999958271
45,4.240739575284689e-16,0.3333333333243452,8.9880672349274e-12,0.499999999995506,0.49999999999550593
46,4.240739575284689e-16,0.3333333333236532,9.680103940645779e-12,0.49999999999516004,0.49999999999515987
47,4.240739575284689e-16,0.33333333332290777,1.0425535434954725e-11,0.4999999999947874,0.49999999999478717
48,3.5339496460705744e-16,0.3333333333221048,1.1228490359727061e-11,0.49999999999438594,0.4999999999943856
49,2.8271597168564594e-16,0.3333333333212398,1.209346511821252e-11,0.4999999999939534,0.49999999999395306
50,2.8271597168564594e-16,0.33333333332030823,1.3025108769326721e-11,0.49999999999348765,0.4999999999934873
51,2.8271597168564594e-16,0.3333333333193046,1.4028722628012247e-11,0.4999999999929858,0.4999999999929855
52,2.1203697876423444e-16,0.3333333333182237,1.51096357647873e-11,0.4999999999924454,0.49999999999244493
53,2.8271597168564594e-16,0.33333333331705917,1.6274148695316626e-11,0.499999999991863,0.49999999999186273
54,2.1203697876423444e-16,0.33333333331580495,1.7528367646235665e-11,0.49999999999123595,0.49999999999123557
55,1.4135798584282297e-16,0.333333333314454,1.8879342533750787e-11,0.4999999999905604,0.49999999999056033
56,2.8271597168564594e-16,0.33333333331299886,2.033445634097575e-11,0.49999999998983286,0.4999999999898326
57,2.8271597168564594e-16,0.3333333333114314,2.1901924718292776e-11,0.49999999998904904,0.499999999989049
58,2.8271597168564594e-16,0.3333333333097432,0.499999999988205,2.359012984953779e-11,0.4999999999882049
59,2.8271597168564594e-16,0.33333333330792475,0.49999999998729583,2.5408564141571333e-11,0.4999999999872956
60,5.654319433712919e-16,0.3333333333059661,0.4999999999863165,2.7367219601615034e-11,0.49999999998631617
61,2.8271597168564594e-16,0.33333333330385634,0.4999999999852618,2.947697641531022e-11,0.49999999998526135
62,2.8271597168564594e-16,0.3333333333015838,0.4999999999841254,3.174949192441545e-11,0.49999999998412514
63,5.654319433712919e-16,0.33333333329913634,0.4999999999829018,3.419697858220161e-11,0.49999999998290123
64,2.8271597168564594e-16,0.3333333332965,0.49999999998158356,3.6833314176476506e-11,0.49999999998158307
65,2.8271597168564594e-16,0.3333333332936604,0.4999999999801638,3.967293160656027e-11,0.4999999999801632
66,2.8271597168564594e-16,0.33333333329060205,0.49999999997863454,4.273126297249519e-11,0.4999999999786342
67,2.8271597168564594e-16,0.3333333332873078,0.49999999997698746,4.602551673116295e-11,0.49999999997698696
68,2.8271597168564594e-16,0.3333333332837592,0.49999999997521305,4.957412258477234e-11,0.4999999999752127
69,2.8271597168564594e-16,0.33333333327993725,0.499999999973302,5.339606534704444e-11,0.4999999999733019
70,2.8271597168564594e-16,0.33333333327582054,5.751276798554583e-11,0.4999999999712436,0.49999999997124356
71,2.8271597168564594e-16,0.3333333332713865,6.194681573257199e-11,0.49999999996902666,0.49999999996902655
72,1.4135798584282297e-16,0.3333333332666106,6.672272456764716e-11,0.4999999999666388,0.4999999999666386
73,1.4135798584282297e-16,0.3333333332614666,7.186673478543071e-11,0.49999999996406697,0.4999999999640663
74,1.4135798584282297e-16,0.3333333332559256,7.740769136788117e-11,0.49999999996129646,0.49999999996129585
75,2.8271597168564594e-16,0.33333333324995795,8.33753344142707e-11,0.49999999995831257,0.499999999958312
76,1.4135798584282297e-16,0.33333333324352993,8.980338694897227e-11,0.4999999999550987,0.4999999999550979
77,1.4135798584282297e-16,0.33333333323660636,9.672695977513968e-11,0.49999999995163685,0.49999999995163624
78,0.0,0.333333333229149,1.0418432783154685e-10,0.4999999999479081,0.49999999994790756
79,0.0,0.3333333332211166,1.1221673590355863e-10,0.4999999999438918,0.49999999994389144
80,1.4135798584282297e-16,0.33333333321246483,1.2086848188985755e-10,0.49999999993956584,0.49999999993956556
81,7.067899292141149e-17,0.3333333332031461,1.3018719435820003e-10,0.49999999993490646,0.4999999999349064
82,1.4135798584282297e-16,0.3333333331931089,1.4022438765692868e-10,0.49999999992988775,0.499999999929888
83,2.1203697876423444e-16,0.3333333331822979,0.4999999999244823,1.5103540640382107e-10,0.4999999999244823
84,1.4135798584282297e-16,0.33333333317065356,0.4999999999186603,1.626797585529971e-10,0.49999999991865995
85,2.8271597168564594e-16,0.33333333315811126,0.49999999991238914,1.7522205908448996e-10,0.49999999991238875
86,2.8271597168564594e-16,0.33333333314460195,0.49999999990563454,1.8873136387043132e-10,0.49999999990563404
87,2.8271597168564594e-16,0.33333333313005103,0.49999999989835925,2.03282279898076e-10,0.4999999998983584
88,2.8271597168564594e-16,0.33333333311437835,0.4999999998905228,2.1895496526980196e-10,0.49999999989052224
89,2.8271597168564594e-16,0.3333333330974975,0.49999999988208244,2.35835795336925e-10,0.49999999988208177
90,2.8271597168564594e-16,0.33333333307931484,0.49999999987299104,2.540184729227235e-10,0.4999999998729904
91,2.8271597168564594e-16,0.3333333330597304,0.4999999998631989,2.7360291809941373e-10,0.4999999998631981
92,2.8271597168564594e-16,0.33333333303863627,0.49999999985265176,2.9469704454498924e-10,0.4999999998526512
93,2.8271597168564594e-16,0.33333333301591556,0.49999999984129134,3.1741775874394307e-10,0.49999999984129084
94,2.8271597168564594e-16,0.33333333299144324,0.499999999829055,3.41890071808848e-10,0.49999999982905485
95,2.8271597168564594e-16,0.3333333329650841,0.4999999998158754,3.682492089041034e-10,0.4999999998158753
96,2.8271597168564594e-16,0.33333333293669276,3.9664057108201867e-10,0.49999999980167986,0.49999999980167953
97,2.8271597168564594e-16,0.33333333290611245,4.272208697919666e-10,0.49999999978638965,0.49999999978638954
98,2.8271597168564594e-16,0.33333333287317446,4.601588693420311e-10,0.4999999997699209,0.49999999976992027
99,2.8271597168564594e-16,0.33333333283769706,4.956362820163207e-10,0.49999999975218223,0.49999999975218146
100,2.8271597168564594e-16,0.33333333279948424,5.338490760564696e-10,0.4999999997330758,0.4999999997330752
101,2.8271597168564594e-16,0.33333333275832544,5.750078746480369e-10,0.4999999997124964,0.49999999971249576
102,2.8271597168564594e-16,0.3333333327139933,6.193400237108904e-10,0.4999999996903303,0.4999999996903297
103,2.8271597168564594e-16,0.3333333326662432,6.670901053773548e-10,0.4999999996664552,0.4999999996664546
104,2.1203697876423444e-16,0.33333333261481174,7.185215755711738e-10,0.49999999964073966,0.4999999996407387
105,2.8271597168564594e-16,0.33333333255941494,7.739183738308952e-10,0.4999999996130411,0.49999999961304065
106,2.8271597168564594e-16,0.3333333324997471,8.335862000663496e-10,0.49999999958320707,0.49999999958320673
107,2.8271597168564594e-16,0.3333333324354791,8.978542354043384e-10,0.49999999955107294,0.4999999995510729
108,2.8271597168564594e-16,0.33333333236625606,9.670772516123805e-10,0.4999999995164613,0.49999999951646146
109,2.8271597168564594e-16,0.3333333322916961,0.4999999994791815,1.041637220922098e-09,0.4999999994791813
110,2.8271597168564594e-16,0.33333333221138756,0.4999999994390274,1.1219457585198711e-09,0.49999999943902684
111,2.8271597168564594e-16,0.3333333321248875,0.49999999939577744,1.2084457878813737e-09,0.4999999993957768
112,5.654319433712919e-16,0.3333333320317185,0.4999999993491929,1.3016148159294971e-09,0.49999999934919215
113,5.654319433712919e-16,0.3333333319313661,0.49999999929901684,1.4019672089915503e-09,0.49999999929901584
114,2.8271597168564594e-16,0.3333333318232768,0.4999999992449723,1.5100565242676112e-09,0.4999999992449713
115,5.654319433712919e-16,0.3333333317068539,0.49999999918676075,1.6264793956111134e-09,0.49999999918675986
116,5.654319433712919e-16,0.33333333158145523,0.49999999912406135,1.7518780870418027e-09,0.4999999991240607
117,2.8271597168564594e-16,0.3333333314463884,0.4999999990565278,1.8869449336378352e-09,0.49999999905652726
118,2.8271597168564594e-16,0.3333333313009082,0.49999999898378766,2.0324251170933394e-09,0.4999999989837871
119,2.8271597168564594e-16,0.3333333311442119,0.4999999989054394,2.1891214396774217e-09,0.4999999989054392
120,2.8271597168564594e-16,0.333333330975434,0.4999999988210504,2.3578993202377774e-09,0.4999999988210504
121,2.8271597168564594e-16,0.333333330793644,2.5396893112844543e-09,0.4999999987301555,0.4999999987301551
122,2.8271597168564594e-16,0.33333333059783826,2.735495066574778e-09,0.4999999986322526,0.4999999986322523
123,0.0,0.3333333303869363,2.9463970152576735e-09,0.49999999852680177,0.4999999985268011
124,0.0,0.333333330159774,3.173559304237017e-09,0.4999999984132206,0.4999999984132202
125,0.0,0.3333333299150979,3.4182354169409734e-09,0.4999999982908827,0.4999999982908818
126,0.0,0.3333333296515578,3.681775467834214e-09,0.49999999815911267,0.4999999981591119
127,0.0,0.3333333293676993,3.9656340156124514e-09,0.4999999980171834,0.49999999801718265
128,0.0,0.3333333290619554,4.271377918030339e-09,0.4999999978643114,0.4999999978643107
129,0.0,0.3333333287326395,4.6006938259068875e-09,0.4999999976996533,0.49999999769965287
130,0.0,0.3333333283779338,4.955399535155891e-09,0.49999999752230034,0.49999999752230007
131,2.8271597168564594e-16,0.33333332799588095,5.337452368969764e-09,0.4999999973312739,0.49999999733127365
132,2.8271597168564594e-16,0.33333332758437245,5.748960862916874e-09,0.4999999971255196,0.49999999712551957
133,2.8271597168564594e-16,0.3333333271411373,6.192196033705244e-09,0.49999999690390196,0.49999999690390196
134,2.8271597168564594e-16,0.33333332666372945,0.4999999966651982,6.669603869191576e-09,0.4999999966651979
135,2.8271597168564594e-16,0.3333333261495142,0.4999999964080906,7.1838190951467595e-09,0.49999999640809023
136,2.8271597168564594e-16,0.33333332559565404,0.4999999961311607,7.737679275088283e-09,0.49999999613116
137,4.240739575284689e-16,0.333333324999092,0.4999999958328797,8.334241297092149e-09,0.49999999583287913
138,4.240739575284689e-16,0.3333333243565361,0.4999999955116019,8.976797194470976e-09,0.499999995511601
139,2.8271597168564594e-16,0.3333333236644402,0.49999999516555393,9.668893130587719e-09,0.49999999516555294
140,4.240739575284689e-16,0.33333332291898504,0.49999999479282636,1.041434827264709e-08,0.4999999947928253
141,4.240739575284689e-16,0.33333332211605643,0.49999999439136206,1.1217276885133742e-08,0.499999994391361
142,5.654319433712919e-16,0.3333333212512232,0.4999999939589454,1.2082110090183562e-08,0.49999999395894457
143,4.240739575284689e-16,0.333333320319713,0.4999999934931903,1.3013620292490202e-08,0.49999999349318935
144,4.240739575284689e-16,0.33333331931638505,0.49999999299152625,1.4016948268746887e-08,0.49999999299152553
145,2.8271597168564594e-16,0.33333331823570184,0.4999999924511847,1.509763147833354e-08,0.4999999924511839
146,2.8271597168564594e-16,0.33333331707170016,0.49999999186918365,1.6261633151160027e-08,0.4999999918691832
147,2.8271597168564594e-16,0.33333331581795583,1.7515377488674932e-08,0.49999999124231104,0.4999999912423114
148,1.4135798584282297e-16,0.3333333144675499,1.8865783421584403e-08,0.4999999905671081,0.49999999056710853
149,2.8271597168564594e-16,0.33333331301302993,2.032030339826907e-08,0.4999999898398481,0.4999999898398484
150,2.8271597168564594e-16,0.33333331144636896,2.188696435201365e-08,0.49999998905651755,0.4999999890565181
151,1.4135798584282297e-16,0.33333330975892106,2.357441222788914e-08,0.4999999882127937,0.499999988212794
152,1.4135798584282297e-16,0.33333330794137384,2.539195950723716e-08,0.49999998730401995,0.4999999873040204
153,1.4135798584282297e-16,0.33333330598369676,2.7349636555484835e-08,0.4999999863251813,0.49999998632518206
154,1.4135798584282297e-16,0.33333330387508614,2.9458247174929397e-08,0.49999998527087597,0.49999998527087675
155,2.1203697876423444e-16,0.33333330160390523,3.172942808493673e-08,0.49999998413528535,0.49999998413528646
156,1.4135798584282297e-16,0.33333329915761994,3.417571337038794e-08,0.4999999829121425,0.4999999829121442
157,2.8271597168564594e-16,0.33333329652273036,3.681060295468441e-08,0.49999998159469755,0.4999999815946995
158,2.8271597168564594e-16,0.3333332936846953,3.964863803940233e-08,0.4999999801756797,0.49999998017568215
159,4.240739575284689e-16,0.33333329062785255,4.270548076279468e-08,0.49999997864725804,0.4999999786472612
160,2.8271597168564594e-16,0.33333328733533224,0.4999999770010014,4.5998001074742945e-08,0.4999999770009975
161,2.8271597168564594e-16,0.3333332837889644,0.49999997522781797,4.954436894077929e-08,0.49999997522781314
162,2.8271597168564594e-16,0.33333327996917733,0.4999999733179249,5.336415598300448e-08,0.4999999733179191
163,5.654319433712919e-16,0.3333332758548913,0.49999997126078227,5.747844200598706e-08,0.4999999712607758
164,5.654319433712919e-16,0.3333332714234009,0.4999999690450377,6.190993240284826e-08,0.49999996904502997
165,5.654319433712919e-16,0.3333332666502499,0.4999999666584628,6.66830833884191e-08,0.4999999666584538
166,2.8271597168564594e-16,0.3333332615090972,0.4999999640878872,7.182423611418187e-08,0.4999999640878766
167,5.654319433712919e-16,0.33333325597157043,0.4999999613191246,7.736176288464236e-08,0.4999999613191126
168,2.8271597168564594e-16,0.3333332500071096,0.4999999583368951,8.33262236987764e-08,0.49999995833688116
169,2.8271597168564594e-16,0.33333324358279875,0.49999995512474066,8.975053455984039e-08,0.4999999551247247
170,2.8271597168564594e-16,0.33333323666318454,0.49999995166493466,9.667014877479119e-08,0.4999999516649165
171,2.8271597168564594e-16,0.33333322921007985,0.49999994793838365,1.041232534637615e-07,0.4999999479383629
172,2.8271597168564594e-16,0.3333332211823535,1.1215097983803546e-07,0.4999999439244981,0.4999999439245221
173,2.8271597168564594e-16,0.33333321253570314,1.2079763020422796e-07,0.4999999396011712,0.4999999396011986
174,2.8271597168564594e-16,0.3333332032224102,1.3011092309112016e-07,0.49999993494452266,0.4999999349445543
175,2.8271597168564594e-16,0.3333331931910787,1.4014225464820118e-07,0.49999992992885434,0.4999999299288911
176,1.4135798584282297e-16,0.33333318238634824,1.5094698510575988e-07,0.49999992452648645,0.4999999245265285
177,1.4135798584282297e-16,0.3333331707485915,1.6258474180852467e-07,0.49999991870760463,0.4999999187076535
178,1.4135798584282297e-16,0.33333315821358334,1.7511974997885815e-07,0.49999991244009667,0.4999999124401534
179,0.0,0.3333331447121473,1.8862118600360134e-07,0.49999990568937386,0.4999999056894402
180,0.0,0.33333313016977345,2.0316355986427226e-07,0.4999998984181816,0.49999989841825865
181,2.8271597168564594e-16,0.3333331145062071,2.1882712619714084e-07,0.49999989058639216,0.49999989058648164
182,2.8271597168564594e-16,0.3333330976350065,2.3569832680037095e-07,0.49999988215078445,0.49999988215088864
183,2.8271597168564594e-16,0.3333330794630649,2.53870268418499e-07,0.4999998730648052,0.4999998730649263
184,5.654319433712919e-16,0.33333305989009726,2.734432360540495e-07,0.4999998632783115,0.4999998632784526
185,2.8271597168564594e-16,0.3333330388080871,0.4999998527374588,2.945252461916681e-07,0.4999998527372951
186,4.240739575284689e-16,0.3333330161006897,0.4999998413837733,3.1723264359850845e-07,0.4999998413835831
187,4.240739575284689e-16,0.3333329916425903,0.49999982915473895,3.416907430331406e-07,0.499999829154518
188,5.654319433712919e-16,0.333332965298813,0.499999815982868,3.680345203038726e-07,0.4999998159826117
189,4.240739575284689e-16,0.333332936923975,0.49999980179546966,3.96409358338623e-07,0.4999998017951721
190,5.654319433712919e-16,0.333332906361485,0.4999997865142484,4.269718483218554e-07,0.4999997865139032
191,5.654319433712919e-16,0.333332873442679,0.4999997700548731,4.598906543362702e-07,0.4999997700544726
192,5.654319433712919e-16,0.3333328379858887,0.49999975232650995,4.953474446178774e-07,0.49999975232604554
193,5.654319433712919e-16,0.33333279979544,0.4999997332313226,5.335378933102319e-07,0.49999973323078406
194,4.240739575284689e-16,0.3333327586605725,0.49999971266393195,5.746727608224589e-07,0.4999997126633072
195,2.8271597168564594e-16,0.3333327143542761,0.4999996905108337,6.189790572319609e-07,0.4999996905101092
196,2.8271597168564594e-16,0.3333326666320397,0.4999996666497733,6.667012936167893e-07,0.49999966664893314
197,2.8271597168564594e-16,0.33333261523049956,0.49999964094907046,7.181028337521767e-07,0.4999996409480959
198,2.8271597168564594e-16,0.33333255986598764,7.734673456855079e-07,0.4999996132657619,0.49999961326689235
199,2.8271597168564594e-16,0.33333250023296573,8.331003675809967e-07,0.4999995834491606,0.4999995834504718
200,2.8271597168564594e-16,0.3333324360023389,8.973309943982599e-07,0.49999955133374224,0.4999995513352634
201,2.8271597168564594e-16,0.33333236681963957,9.665136937453411e-07,0.49999951674227083,0.49999951674403553
202,2.8271597168564594e-16,0.3333322923030714,1.04103026196678e-06,0.49999947948384543,0.4999994794858925
203,2.8271597168564594e-16,0.33333221204140195,1.121291931333035e-06,0.49999943935284696,0.4999994393552216
204,2.8271597168564594e-16,0.33333212559169384,1.207741639475124e-06,0.49999939612780264,0.4999993961305579
205,2.8271597168564594e-16,0.33333203247685966,1.3008564736516348e-06,0.4999993495701649,0.49999934957336134
206,4.240739575284689e-16,0.3333319321830296,1.4011503037258954e-06,0.49999929942299376,0.4999992994267026
207,4.240739575284689e-16,0.333331824156715,1.5091766183417121e-06,0.4999992454095394,0.4999992454138422
208,4.240739575284689e-16,0.33333170780175475,1.6255315785640434e-06,0.49999918723171466,0.4999991872367068
209,4.240739575284689e-16,0.3333315824760242,1.7508573091351565e-06,0.49999912456844964,0.4999991245742412
210,4.240739575284689e-16,0.3333314474878922,1.8858454411407877e-06,0.4999990570739197,0.4999990570806391
211,5.654319433712919e-16,0.33333130209240375,0.4999989843834331,2.0312409295675238e-06,0.4999989843756374
212,5.654319433712919e-16,0.33333114548716963,0.49999890608144026,2.187846163681506e-06,0.49999890607239605
213,5.654319433712919e-16,0.33333097680793716,0.4999988217425484,2.356525396152165e-06,0.49999882173205557
214,5.654319433712919e-16,0.33333079512382163,0.49999873090133085,2.5382095116821546e-06,0.49999873088915747
215,5.654319433712919e-16,0.3333305994321691,0.4999986330564793,2.7339011642313338e-06,0.4999986330423565
216,5.654319433712919e-16,0.3333303886530213,0.4999985276680363,2.944680312033654e-06,0.49999852765165176
217,5.654319433712919e-16,0.33333016162315826,0.49999841415441654,3.17171017505391e-06,0.49999841413540835
218,5.654319433712919e-16,0.33332991708967746,0.4999982918891982,3.4162436558515807e-06,0.49999829186714606
219,2.8271597168564594e-16,0.3333296537030798,0.49999816019766496,3.6796302534947145e-06,0.49999816017208143
220,2.8271597168564594e-16,0.3333293700098216,0.4999980183530843,3.963323511713135e-06,0.49999801832340407
221,2.8271597168564594e-16,0.33332906444429394,0.4999978655726968,4.268889039371615e-06,0.49999786553826386
222,2.8271597168564594e-16,0.33332873532018165,0.4999977010133975,4.598013151668745e-06,0.49999770097345086
223,2.8271597168564594e-16,0.33332838082115807,4.952512175245699e-06,0.4999975237207405,0.4999975237670843
224,2.8271597168564594e-16,0.3333279989908604,5.3343424728929945e-06,0.4999973328018811,0.49999733285564607
225,1.4135798584282297e-16,0.33332758772209364,5.745611239671433e-06,0.4999971271631929,0.49999712722556733
226,1.4135798584282297e-16,0.33332714474520186,6.1885881314227564e-06,0.49999690566975274,0.49999690574211575
227,1.4135798584282297e-16,0.3333266676155424,6.6657177909268395e-06,0.49999666709912893,0.4999966671830801
228,1.4135798584282297e-16,0.3333261536999943,7.179633339016167e-06,0.4999964101346329,0.499996410232028
229,1.4135798584282297e-16,0.33332560016242846,7.73317090485559e-06,0.4999961333580515,0.49999613347104377
230,1.4135798584282297e-16,0.333325003948054,8.329385279337576e-06,0.49999583524181695,0.4999958353729036
231,2.8271597168564594e-16,0.3333243617665616,8.971566771709405e-06,0.49999551414057447,0.4999955142926539
232,2.8271597168564594e-16,0.33332367007396424,9.663259369074861e-06,0.49999516828209867,0.4999951684585322
233,2.8271597168564594e-16,0.3333229250530393,1.0408280294027517e-05,0.49999479575750894,0.499994795962197
234,5.654319433712919e-16,0.3333221225922637,1.1210741069633823e-05,0.49999439451073163,0.49999439474819884
235,5.654319433712919e-16,0.3333212582631219,1.2075070211392536e-05,0.4999939623271463,0.4999939626026423
236,2.8271597168564594e-16,0.3333203272956678,0.4999934971409743,1.3006037665519443e-05,0.4999934968213602
237,4.240739575284689e-16,0.33331932455220054,0.4999929957948325,1.4008781132779369e-05,0.49999299542403475
238,4.240739575284689e-16,0.33331824449891084,0.49999245579787766,1.5088834422471997e-05,0.4999924553676999
239,4.240739575284689e-16,0.3333170811753429,0.49999187417053825,1.6252157990392924e-05,0.49999187367147147
240,4.240739575284689e-16,0.333315828161499,0.49999124770357684,1.7505171834297784e-05,0.499991247124589
241,4.240739575284689e-16,0.33331447854241086,0.4999905729403925,1.8854790922451237e-05,0.49999057226868493
242,2.8271597168564594e-16,0.3333130248699783,0.49998984615796027,2.0308463354989925e-05,0.49998984537868474
243,2.8271597168564594e-16,0.3333114591218646,0.49998906334630017,2.1874211468708715e-05,0.4999890624422312
244,2.8271597168564594e-16,0.33330977265722467,0.4999882201863693,2.3560676108647094e-05,0.499988219137522
245,2.8271597168564594e-16,0.33330795616901915,0.49998731202624813,2.5377164314166478e-05,0.4999873108094377
246,2.8271597168564594e-16,0.33330599963265156,0.4999863338554946,2.7333700681753115e-05,0.49998633244382373
247,2.1203697876423444e-16,0.3333038922506463,0.49998528027752487,2.9441082686987308e-05,0.49998527863978814
248,2.1203697876423444e-16,0.33330162239306044,0.499984145479866,3.1710940272877686e-05,0.4999841435798611
249,2.1203697876423444e-16,0.33329917753330246,3.415580003086546e-05,0.4999829209978482,0.499982923202121
250,2.1203697876423444e-16,0.3332965441790017,3.678915433162622e-05,0.4999816041442009,0.4999816067014674
251,2.8271597168564594e-16,0.333293707797549,3.96255357842934e-05,0.49998018574871333,0.4999801887155023
252,2.1203697876423444e-16,0.33329065273589564,4.268059743767205e-05,0.49997865798033486,0.49997866142222747
253,2.1203697876423444e-16,0.3332873621341696,4.5971199163719056e-05,0.4999770124038784,0.4999770163969578
254,2.1203697876423444e-16,0.33328381783263145,4.951550070186883e-05,0.4999752399333818,0.49997524456591635
255,2.8271597168564594e-16,0.33328000027145693,5.333306187638165e-05,0.49997333078186584,0.4999733361562577
256,2.8271597168564594e-16,0.33327588838279293,5.744495054038623e-05,0.4999712744072041,0.4999712806422555
257,2.8271597168564594e-16,0.3332714594744909,6.187385884243168e-05,0.4999690594538102,0.4999690666873474
258,2.8271597168564594e-16,0.3332666891048766,6.664422845670259e-05,0.499966673689811,0.49996668208173234
259,2.8271597168564594e-16,0.3332615509478649,7.178238546839966e-05,0.4999641039393605,0.49996411367517113
260,2.8271597168564594e-16,0.3332560166476753,7.73166856580243e-05,0.49996133600971576,0.49996134730462627
261,2.8271597168564594e-16,0.33325005566234484,8.327767098847971e-05,0.49995835461266247,0.49995836771634905
262,2.8271597168564594e-16,0.33324363509517946,0.4999551584819836,8.969823815385691e-05,0.49995514327986246
263,2.8271597168564594e-16,0.3332367195132066,0.4999517019082368,9.661382012671194e-05,0.4999516842716365
264,5.654319433712919e-16,0.33322927075163394,0.49994797893961984,0.00010406258169937121,0.4999479584786808
265,5.654319433712919e-16,0.3332212477032312,0.49994396905373367,0.00011208563010212114,0.49994394531616426
266,5.654319433712919e-16,0.33321260609147335,0.4999396501485308,0.00012072724185996364,0.4999396226096091
267,5.654319433712919e-16,0.3332032982261947,0.49993499842094324,0.0001300351071386041,0.49993496647191826
268,2.8271597168564594e-16,0.3331932727404033,0.4999299882362178,0.0001400605929300358,0.49992995117085215
