step,H_total,H_parallel,H_perp,A_perp,abs_ZtZ,sum_a2,sum_b2,sum_ab,r2_min,r2_max,simplex_rank
0,1.0,0.9999999999999997,3.3306690738754696e-16,1.8250120749944284e-08,3.1577246903083123e-16,0.5000000000000001,0.49999999999999983,7.632783294297951e-17,0.12499999999999994,0.2500000000000002,3
1,0.9999999999999998,0.9999999999999996,2.220446049250313e-16,1.4901161193847656e-08,2.9726800719937064e-16,0.5,0.4999999999999999,1.3877787807814457e-16,0.12499999999998804,0.25000000000000017,3
2,0.9999999999999999,0.9999999999999996,3.3306690738754696e-16,1.8250120749944284e-08,3.244098856576851e-16,0.5,0.4999999999999999,1.3877787807814457e-16,0.1249999999999762,0.2500000000000002,3
3,1.0,0.9999999999999998,2.220446049250313e-16,1.4901161193847656e-08,3.3224244585350495e-16,0.5000000000000001,0.49999999999999994,1.3183898417423734e-16,0.12499999999996433,0.2500000000000002,3
4,1.0,0.9999999999999996,4.440892098500626e-16,2.1073424255447017e-08,3.815429696524986e-16,0.5000000000000001,0.49999999999999983,1.3183898417423734e-16,0.12499999999995233,0.2500000000000003,3
5,1.0,0.9999999999999997,3.3306690738754696e-16,1.8250120749944284e-08,3.35220604681635e-16,0.5000000000000001,0.4999999999999999,1.249000902703301e-16,0.12499999999994019,0.2500000000000003,3
6,1.0,0.9999999999999994,5.551115123125783e-16,2.356080457693621e-08,3.680141621605246e-16,0.5000000000000001,0.4999999999999998,1.209969624493823e-16,0.12499999999992777,0.2500000000000003,3
7,1.0,0.9999999999999996,4.440892098500626e-16,2.1073424255447017e-08,5.030040323262635e-16,0.5000000000000002,0.49999999999999983,1.1796119636642288e-16,0.12499999999991508,0.2500000000000003,3
8,1.0,0.9999999999999996,4.440892098500626e-16,2.1073424255447017e-08,4.982357838572168e-16,0.5000000000000001,0.4999999999999998,1.214306433183765e-16,0.12499999999990198,0.2500000000000003,3
9,1.0,0.9999999999999996,4.440892098500626e-16,2.1073424255447017e-08,3.5188851652452927e-16,0.5000000000000001,0.49999999999999983,1.1102230246251565e-16,0.1249999999998884,0.2500000000000002,3
10,0.9999999999999999,0.9999999999999994,4.440892098500626e-16,2.1073424255447017e-08,3.547982720431511e-16,0.5000000000000001,0.49999999999999983,6.245004513516506e-17,0.12499999999987427,0.2500000000000001,3
11,0.9999999999999998,0.9999999999999993,4.440892098500626e-16,2.1073424255447017e-08,2.375013361592236e-16,0.49999999999999994,0.4999999999999998,6.938893903907228e-17,0.12499999999985949,0.2500000000000001,3
12,0.9999999999999998,0.9999999999999992,5.551115123125783e-16,2.356080457693621e-08,1.959022924778396e-16,0.4999999999999999,0.4999999999999998,4.85722573273506e-17,0.124999999999844,0.25,3
13,0.9999999999999996,0.9999999999999992,3.3306690738754696e-16,1.8250120749944284e-08,1.8771192882619666e-16,0.4999999999999999,0.4999999999999997,4.163336342344337e-17,0.1249999999998277,0.24999999999999992,3
14,0.9999999999999996,0.9999999999999992,3.3306690738754696e-16,1.8250120749944284e-08,1.133478271052601e-16,0.49999999999999983,0.4999999999999997,1.3877787807814457e-17,0.12499999999981048,0.2499999999999999,3
15,0.9999999999999996,0.999999999999999,5.551115123125783e-16,2.356080457693621e-08,1.7027036943670015e-16,0.4999999999999998,0.49999999999999967,-2.0816681711721685e-17,0.12499999999979228,0.2499999999999999,3
16,0.9999999999999993,0.9999999999999991,2.220446049250313e-16,1.4901161193847656e-08,1.6685148539692603e-16,0.4999999999999998,0.4999999999999996,-6.938893903907228e-18,0.12499999999977295,0.2499999999999999,3
17,0.9999999999999994,0.9999999999999991,3.3306690738754696e-16,1.8250120749944284e-08,6.638578043270803e-17,0.4999999999999998,0.4999999999999997,3.469446951953614e-17,0.12499999999975238,0.24999999999999997,3
18,0.9999999999999994,0.9999999999999992,2.220446049250313e-16,1.4901161193847656e-08,1.1668459616955274e-16,0.4999999999999998,0.49999999999999967,1.734723475976807e-17,0.12499999999973052,0.24999999999999997,3
19,0.9999999999999993,0.9999999999999991,2.220446049250313e-16,1.4901161193847656e-08,6.342126940104853e-17,0.49999999999999967,0.4999999999999998,1.5395670849294163e-17,0.12499999999970718,0.25,3
20,0.9999999999999994,0.9999999999999991,3.3306690738754696e-16,1.8250120749944284e-08,1.020084782681763e-17,0.4999999999999997,0.4999999999999997,3.469446951953614e-18,0.12499999999968225,0.25000000000000006,3
21,0.9999999999999993,0.9999999999999991,2.220446049250313e-16,1.4901161193847656e-08,7.19621636445241e-18,0.49999999999999967,0.49999999999999967,-3.469446951953614e-18,0.12499999999965558,0.25000000000000006,3
22,0.9999999999999993,0.999999999999999,3.3306690738754696e-16,1.8250120749944284e-08,5.796816853289658e-17,0.49999999999999967,0.4999999999999996,-6.938893903907228e-18,0.12499999999962703,0.25000000000000006,3
23,0.9999999999999992,0.9999999999999991,1.1102230246251565e-16,1.0536712127723509e-08,1.3406016714058481e-16,0.49999999999999967,0.49999999999999956,3.469446951953614e-17,0.12499999999959646,0.25000000000000006,3
24,0.9999999999999992,0.9999999999999988,4.440892098500626e-16,2.1073424255447017e-08,1.1102532215373378e-16,0.49999999999999967,0.49999999999999956,0.0,0.12499999999956368,0.25000000000000006,3
25,0.9999999999999992,0.9999999999999991,1.1102230246251565e-16,1.0536712127723509e-08,2.229074640411146e-16,0.49999999999999967,0.4999999999999995,-6.938893903907228e-18,0.12499999999952852,0.2500000000000001,3
26,0.9999999999999993,0.9999999999999991,2.220446049250313e-16,1.4901161193847656e-08,2.221488617731553e-16,0.4999999999999998,0.49999999999999956,0.0,0.12499999999949077,0.2500000000000001,3
27,0.9999999999999993,0.9999999999999989,4.440892098500626e-16,2.1073424255447017e-08,2.255768997993946e-16,0.4999999999999998,0.49999999999999956,-2.0816681711721685e-17,0.12499999999945019,0.2500000000000001,3
28,0.9999999999999993,0.9999999999999989,4.440892098500626e-16,2.1073424255447017e-08,3.403977909297271e-16,0.49999999999999983,0.4999999999999995,-3.469446951953614e-17,0.1249999999994066,0.2500000000000002,3
29,0.9999999999999993,0.999999999999999,3.3306690738754696e-16,1.8250120749944284e-08,3.5246353840360853e-16,0.49999999999999983,0.4999999999999995,-4.163336342344337e-17,0.12499999999935976,0.25000000000000017,3
