amplitude,rho,tail_std,dist_to_39_124,nearest_rational,dist_to_nearest
2.3,0.2520087826977687,0.14076219505511028,0.06250734633448934,31/123,2.3737627434516906e-05
2.3066666666666666,0.2754241988478704,0.12602263097006305,0.03909193018438767,19/69,6.188000729068222e-05
2.313333333333333,0.2603713680299894,0.1367593187137073,0.05414476100226867,25/96,4.529863667729339e-05
2.32,0.2571463338441057,0.1388525629476412,0.057369795188152384,9/35,3.4767012485614757e-06
2.3266666666666667,0.252756793723727,0.142230470304599,0.06175933530853106,23/91,9.540976474264884e-06
2.333333333333333,0.27463025203392166,0.12692977312762993,0.0398858769983364,25/91,9.502269135308605e-05
2.34,0.27577239623614386,0.12585835508933213,0.038743732796114205,8/29,8.967272937338011e-05
2.3466666666666667,0.2865497345813633,0.12064156540251726,0.02796639445089477,37/129,0.0002719708449933078
2.353333333333333,0.2796584099446839,0.1245674761563291,0.03485771908757418,33/118,2.6070044686354876e-06
2.36,0.2698163231422193,0.1326939452726499,0.044699805890038746,17/63,2.4946699050509835e-05
2.3666666666666667,0.2912811577578002,0.11447926488857586,0.02323497127445784,30/103,1.9021835470145465e-05
2.373333333333333,0.2872468308810281,0.118349325943716,0.02726929815122997,27/94,1.2788327836577018e-05
2.38,0.2828926791864822,0.1238092211392803,0.031623449845775864,28/99,6.439635819938117e-05
2.3866666666666667,0.2684608323670386,0.1324198379974096,0.04605529666521946,29/108,5.768615147994094e-05
2.393333333333333,0.313138927578332,0.09388209227083828,0.001377201453926058,31/99,7.614447018855497e-06
2.4,0.28723308400198855,0.12094816091023368,0.027283045030269515,27/94,9.585512029675058e-07
2.4066666666666667,0.27786088088839356,0.12738708438489016,0.036655248143864505,5/18,8.310311061576758e-05
2.413333333333333,0.28186484631310227,0.1260850618082923,0.032651282719155794,31/110,4.6664494920467536e-05
2.42,0.2844659841557248,0.12289854034470989,0.030050144876533236,33/116,1.6774464964841584e-05
2.4266666666666667,0.29339679431852733,0.11678212557038516,0.02111933471373073,22/75,6.346098519399712e-05
2.433333333333333,0.2785294437558507,0.1292792634241436,0.03598668527640736,22/79,4.843109762286968e-05
2.44,0.2878589253879112,0.12165889738139297,0.026657203644346872,19/66,1.986249087670977e-05
2.4466666666666668,0.30528509817810573,0.10470284915793554,0.009231030854152333,29/95,2.1940283368881985e-05
2.453333333333333,0.2939005665337579,0.11592263332963197,0.020615562498500162,5/17,0.00021708052506563824
2.46,0.310536396475709,0.09954808335381747,0.003979732556549043,32/103,0.0001432151747763899
2.466666666666667,0.29796241977716004,0.11232730310477065,0.016553709255098026,14/47,9.007935162813618e-05
2.473333333333333,0.29430325266902924,0.11723762291603766,0.020212876363228827,5/17,0.00018560561020569688
2.48,0.30935402687537505,0.1030767576738771,0.005162102156883008,30/97,7.567635991112542e-05
2.486666666666667,0.2922697072418504,0.11989125011942338,0.022246421790407644,19/65,3.798506584190564e-05
2.493333333333333,0.3076928017632813,0.10660222200748001,0.0068233272689767754,4/13,4.940709735778981e-07
2.5,0.3066955100393096,0.1075029409601043,0.007820618992948447,23/75,2.8843372642972653e-05
2.506666666666667,0.3278517488337509,0.07858852442442583,0.013335619801492837,20/61,1.7103625265468825e-05
2.513333333333333,0.31492026570941534,0.09787336068872035,0.0004041366771572741,40/127,4.036421184450134e-05
2.52,0.3333333333333333,0.06784740008723573,0.018817204301075252,1/3,0.0
2.526666666666667,0.3333333333333333,0.06686496172688171,0.018817204301075252,1/3,0.0
2.533333333333333,0.3333333333333333,0.06629644867471025,0.018817204301075252,1/3,0.0
2.54,0.3333333333333333,0.06589004424985165,0.018817204301075252,1/3,0.0
2.546666666666667,0.3333333333333333,0.06557795707838136,0.018817204301075252,1/3,0.0
2.5533333333333332,0.3333333333333333,0.06532973927989318,0.018817204301075252,1/3,0.0
2.56,0.3333333333333333,0.06512853090241268,0.018817204301075252,1/3,0.0
2.566666666666667,0.3333333333333333,0.06496380553760893,0.018817204301075252,1/3,0.0
2.5733333333333333,0.3333333333333333,0.06482845189902262,0.018817204301075252,1/3,0.0
2.58,0.33333333333333326,0.06471738897180501,0.018817204301075197,1/3,5.551115123125783e-17
2.586666666666667,0.3333333333333333,0.06462683085394476,0.018817204301075252,1/3,0.0
2.5933333333333333,0.3333333333333333,0.06455386317551268,0.018817204301075252,1/3,0.0
2.6,0.3333333333333333,0.06449618324057785,0.018817204301075252,1/3,0.0
2.606666666666667,0.3333333333333333,0.06445193248337408,0.018817204301075252,1/3,0.0
2.6133333333333333,0.3333333333333333,0.06441958398592869,0.018817204301075252,1/3,0.0
2.62,0.3333333333333333,0.06439786438293256,0.018817204301075252,1/3,0.0
