step,norm2,ztz_re,ztz_im,abs_ztz,sum_a2,sum_b2,sum_ab,f,a_1_2,b_1_2,abs_1_2,phase_1_2,a_1_3,b_1_3,abs_1_3,phase_1_3,a_1_4,b_1_4,abs_1_4,phase_1_4,a_1_5,b_1_5,abs_1_5,phase_1_5,a_2_3,b_2_3,abs_2_3,phase_2_3,a_2_4,b_2_4,abs_2_4,phase_2_4,a_2_5,b_2_5,abs_2_5,phase_2_5,a_3_4,b_3_4,abs_3_4,phase_3_4,a_3_5,b_3_5,abs_3_5,phase_3_5,a_4_5,b_4_5,abs_4_5,phase_4_5
10,0.8596491228071381,-6.050715484207103e-15,-9.91170450393245e-15,1.1612624339230922e-14,0.429824561403566,0.42982456140357206,-4.9404924595819466e-15,9.019326803771946e-23,0.1558113250255224,-0.24837017389698077,0.2931977358163351,-1.0105196086505013,0.26148521563806415,0.13262878370760128,0.29319773577748276,0.4694015971976771,-0.1326287836882757,0.26148521566978894,0.2931977357970342,2.040197923884844,-0.2483701738826809,-0.15581132492324837,0.29319773574987107,-2.58131593571497,-0.24837017384726717,-0.1558113251356414,0.29319773583274183,-2.5813159350371357,0.2614852157640718,0.13262878360956304,0.29319773584551345,0.46940159670505993,-0.1326287837433224,0.26148521564778704,0.29319773580231256,2.0401979240862285,0.1326287837348178,-0.26148521563739513,0.29319773578919756,-1.101394729513401,0.15581132506956158,-0.24837017387078117,0.29319773581754455,-1.0105196084757764,-0.2614852155871915,-0.13262878388871763,0.293197735814041,-2.672191055762715
11,0.8596491228071408,-5.9396931817445875e-15,-9.699007406602677e-15,1.137324490928586e-14,0.42982456140356745,0.42982456140357345,-4.829470157119431e-15,1.0899016558844664e-22,0.15952012157077158,-0.24600455910835123,0.2931977358167147,-0.995515901046263,0.2594659357267602,0.13653695639808314,0.29319773577743624,0.48440530480259214,-0.13653695637911595,0.25946593575893345,0.29319773579707537,2.05520163148914,-0.24600455909510197,-0.1595201214681937,0.29319773574978847,-2.566312228110119,-0.24600455905643145,-0.15952012168022675,0.2931977358327032,-2.5663122274315886,0.25946593585426225,0.13653695630194213,0.2931977358454983,0.48440530430990203,-0.13653695643419267,0.2594659357360173,0.29319773580244385,2.0552016316917743,0.13653695642544722,-0.2594659357252618,0.29319773578885316,-1.0863910219073323,0.1595201216140283,-0.24600455908098284,0.2931977358172862,-0.99551590087169,-0.2594659356735166,-0.1365369565783804,0.29319773581427944,-2.657187348158448
12,0.8596491228071387,-6.5503158452884236e-15,-1.0740801825536116e-14,1.2580598615665177e-14,0.42982456140356606,0.4298245614035726,-5.370703881624195e-15,1.295341283707627e-22,0.16319300901699313,-0.243583566966757,0.2931977358170915,-0.9805121934420293,0.2573882482121335,0.14041439366132438,0.29319773577739006,0.4994090124075031,-0.14041439364272604,0.25738824824475015,0.29319773579711617,2.0702053390934383,-0.24358356695456418,-0.1631930089141245,0.2931977357497056,-2.55130852050526,-0.24358356691264152,-0.16319300912574533,0.29319773583266445,-2.551308519826043,0.25738824834109764,0.14041439356710475,0.2931977358454808,0.49940901191475034,-0.14041439369781716,0.2573882482209138,0.2931977358025746,2.0702053392973214,0.14041439368881875,-0.25738824820980033,0.29319773578850905,-1.0713873143012613,0.16319300905944495,-0.24358356693823896,0.2931977358170278,-0.9805121932676034,-0.2573882481565302,-0.14041439384076893,0.293197735814515,-2.6421836405541916
13,0.8596491228071368,-7.049916206369744e-15,-1.2034273319914214e-14,1.394722384043627e-14,0.4298245614035649,0.4298245614035719,-5.995204332975845e-15,1.5181862491676982e-22,0.1668291605714431,-0.24110774245452254,0.2931977358174662,-0.9655084858378006,0.255252620796228,0.1442602226589822,0.2931977357773455,0.5144127200124108,-0.1442602226407627,0.25525262082928235,0.2931977357971576,2.0852090466977393,-0.24110774244339225,-0.16682916046829727,0.29319773574962354,-2.5363048129003927,-0.2411077423982229,-0.1668291606794534,0.2931977358326266,-2.5363048122204996,0.2552526209266218,0.1442602225667072,0.2931977358454625,0.5144127195196042,-0.14426022269585254,0.25525262080452016,0.29319773580270553,2.08520904690287,0.14426022268658903,-0.25525262079305455,0.29319773578816594,-1.0563836066951884,0.16682916061306796,-0.24110774242487426,0.29319773581676983,-0.965508485663517,-0.2552526207382765,-0.14426022283754025,0.29319773581474873,-2.627179932949946
14,0.8596491228071373,-7.438494264988549e-15,-1.3011614217540932e-14,1.4987771731527702e-14,0.4298245614035649,0.4298245614035724,-6.480926906249351e-15,1.7584248280273146e-22,0.17042775771088484,-0.23857764289712377,0.2931977358178395,-0.9505047782335764,0.25305953422376526,0.1480735776679558,0.29319773577730296,0.5294164276173159,-0.14807357765012444,0.2530595342572512,0.2931977357971994,2.100212754302042,-0.23857764288706199,-0.1704277576074749,0.2931977357495427,-2.521301105295518,-0.23857764283865188,-0.17042775781811487,0.29319773583259023,-2.5213011046149565,0.2530595343555557,0.14807357757764797,0.2931977358454434,0.5294164271244642,-0.14807357770519725,0.2530595342315579,0.29319773580283687,2.1002127545084193,0.14807357769565677,-0.25305953421974636,0.29319773578782404,-1.0413798990891134,0.17042775775166094,-0.23857764286636504,0.2931977358165128,-0.9505047780594308,-0.25305953416347765,-0.14807357784559358,0.293197735814981,-2.612176225345711
15,0.8596491228071368,-7.438494264988549e-15,-1.2301341647801738e-14,1.437547227976212e-14,0.4298245614035647,0.42982456140357206,-6.161737786669619e-15,2.015951688324775e-22,0.17398799036584278,-0.23599383783772857,0.29319773581820974,-0.9355010706293566,0.2508094821739258,0.15185360027526612,0.29319773577726194,0.5444201352222167,-0.1518536002578323,0.2508094822078369,0.29319773579724107,2.1152164619063463,-0.23599383782874167,-0.17398799026218287,0.2931977357494629,-2.506297397690635,-0.23599383777709784,-0.17398799047225497,0.29319773583255493,-2.506297397009414,0.2508094823070796,0.1518536001869481,0.2931977358454235,0.5444201347293309,-0.15185360031287234,0.25080948218120735,0.2931977358029679,2.11521646211397,0.1518536003030434,-0.25080948216905613,0.29319773578748276,-1.0263761914830354,0.17398799040574903,-0.23599383780587985,0.2931977358162558,-0.9355010704553446,-0.2508094821113146,-0.15185360045195057,0.29319773581521136,-2.5971725177414853
16,0.859649122807137,-7.271960811294775e-15,-1.1615969091373128e-14,1.370445737607815e-14,0.4298245614035649,0.4298245614035722,-5.7870375158586285e-15,2.290706171106698e-22,0.17750905710295756,-0.2333569089089922,0.2931977358185781,-0.9204973630251411,0.24850297114921902,0.1555994395712928,0.29319773577722247,0.5594238428271148,-0.15559943955426606,0.24850297118354928,0.2931977357972834,2.130220169510652,-0.23335690890108574,-0.17750905699906133,0.293197735749384,-2.4912936900857443,-0.23335690884621615,-0.17750905720851362,0.2931977358325207,-2.4912936894038733,0.24850297128370277,0.1555994394849861,0.29319773584540293,0.5594238423342036,-0.15559943960925698,0.24850297115597847,0.29319773580309905,2.1302201697195216,0.15559943959912798,-0.24850297114349434,0.2931977357871426,-1.0113724838769556,0.177509057141973,-0.23335690887607383,0.29319773581599917,-0.9204973628512582,-0.24850297108429753,-0.15559943974699048,0.29319773581543995,-2.5821688101372704
17,0.8596491228071377,-7.271960811294775e-15,-1.1654759684164406e-14,1.373735190408366e-14,0.42982456140356523,0.4298245614035724,-5.828670879282072e-15,2.58250766357414e-22,0.1809901653053919,-0.2306674497021247,0.29319773581894404,-0.9054936554209301,0.2461405203614661,0.1593102523413181,0.2931977357771846,0.5744275504320092,-0.1593102523247078,0.24614052039620923,0.29319773579732633,2.1452238771149603,-0.23066744969530414,-0.18099016520127323,0.29319773574930597,-2.4762899824808455,-0.2306674496372176,-0.18099016541005397,0.2931977358324873,-2.4762899817983346,0.2461405204972457,0.15931025225704368,0.29319773584538117,0.5744275499390822,-0.15931025237963345,0.2461405203676925,0.2931977358032305,2.145223877325074,0.15931025236919324,-0.24614052035488238,0.29319773578680364,-0.9963687762708724,0.1809901653434966,-0.230667449668158,0.2931977358157434,-0.9054936552471713,-0.24614052029424766,-0.15931025251599581,0.2931977358156664,-2.5671651025330657
18,0.8596491228071381,-6.994405055138486e-15,-1.1480582524500308e-14,1.3443417615220048e-14,0.4298245614035655,0.4298245614035726,-5.7592819402429996e-15,2.891423541427664e-22,0.1844305313512556,-0.227926065633271,0.2931977358193078,-0.8904899478167234,0.24372266161492126,0.1629852032553414,0.29319773577714814,0.5894312580369006,-0.16298520323915686,0.24372266165007062,0.29319773579736946,2.1602275847192702,-0.22792606562754136,-0.18443053124692824,0.2931977357492286,-2.4612862748759397,-0.2279260655662474,-0.18443053145498617,0.2931977358324548,-2.4612862741927968,0.24372266175196264,0.1629852031731196,0.2931977358453586,0.5894312575439665,-0.16298520329400062,0.24372266162060371,0.2931977358033619,2.160227584930628,0.16298520328323787,-0.24372266160747494,0.29319773578646563,-0.9813650686647878,0.18443053138842966,-0.22792606559827724,0.293197735815488,-0.8904899476430845,-0.24372266154542047,-0.1629852034289664,0.2931977358158912,-2.5521613949288713
19,0.8596491228071377,-6.827871601444713e-15,-1.0754834559468575e-14,1.2739163905349315e-14,0.42982456140356545,0.4298245614035723,-5.384581669432009e-15,3.2173587572917403e-22,0.1878293807900035,-0.22513337380722637,0.29319773581966907,-0.8754862402125211,0.24124993918655935,0.16662346505611753,0.29319773577711306,0.6044349656417886,-0.1666234650403675,0.24124993922210797,0.2931977357974126,2.175231292323582,-0.22513337380259288,-0.18782938068548174,0.2931977357491521,-2.4462825672710258,-0.22513337373810183,-0.18782938089276563,0.2931977358324233,-2.4462825665872603,0.2412499393248277,0.16662346497596786,0.29319773584533465,0.6044349651488566,-0.16662346509511305,0.24124993919168697,0.29319773580349323,2.1752312925361825,0.16662346508401685,-0.24124993917824694,0.2931977357861285,-0.9663613610587003,0.1878293808262276,-0.22513337377122716,0.2931977358152329,-0.8754862400389972,-0.24124993911479087,-0.16662346522865712,0.2931977358161141,-2.5371576873246866
20,0.8596491228071399,-6.827871601444713e-15,-1.0650938345112641e-14,1.265157374547554e-14,0.42982456140356656,0.4298245614035735,-5.3013149425851225e-15,3.560074556762633e-22,0.19118594851677073,-0.22229000287852313,0.29319773582002834,-0.860482532608323,0.23872290970355559,0.1702242187453783,0.2931977357770799,0.6194386732466723,-0.17022421873007224,0.23872290973949656,0.29319773579745684,2.1902349999278954,-0.22229000287499034,-0.19118594841206885,0.2931977357490768,-2.431278859666103,-0.22229000280731365,-0.19118594861852747,0.29319773583239306,-2.4312788589817247,0.238722909843016,0.17022421866732027,0.2931977358453104,0.6194386727537529,-0.17022421878470245,0.23872290970811763,0.29319773580362507,2.1902350001417377,0.1702242187732621,-0.23872290969437412,0.29319773578579306,-0.9513576534526108,0.19118594855202622,-0.22229000284154085,0.2931977358149791,-0.86048253243491,-0.23872290962953413,-0.1702242189168,0.293197735816335,-2.5221539797205117
21,0.859649122807137,-6.827871601444713e-15,-1.0049430677229082e-14,1.214952211168193e-14,0.42982456140356506,0.42982456140357195,-5.023759186428833e-15,3.9197400331177784e-22,0.19449947894460146,-0.2193965929099139,0.29319773582038444,-0.8454788250041287,0.23614214201798256,0.1737866537681942,0.29319773577704733,0.634442380851553,-0.17378665375334063,0.23614214205430867,0.2931977357975003,2.2052387075322106,-0.21939659290748664,-0.19449947883973345,0.29319773574900154,-2.416275152061174,-0.2193965928366359,-0.19449947904531625,0.2931977358323628,-2.41627515137619,0.2361421421585997,0.1737866536922461,0.2931977358452841,0.6344423803586552,-0.1737866538078387,0.2361421420219684,0.29319773580375597,2.2052387077472937,0.17378665379604363,-0.2361421420079293,0.29319773578545755,-0.9363539458465187,0.19449947897886985,-0.21939659287197089,0.29319773581472486,-0.8454788248308224,-0.2361421419417242,-0.17378665393846582,0.2931977358165535,-2.507150272116347
22,0.8596491228071353,-6.8833827526759706e-15,-1.1504613159081396e-14,1.3406605911264262e-14,0.4298245614035642,0.4298245614035711,-5.745404152435185e-15,4.296173520639256e-22,0.1977692261745394,-0.2164537952282924,0.29319773582073866,-0.8304751173999385,0.23350821707876168,0.17730996819543712,0.29319773577701624,0.6494460884564295,-0.17730996818104525,0.23350821711546593,0.29319773579754477,2.2202424151365276,-0.21645379522697458,-0.19776922606951913,0.293197735748927,-2.4012714444562375,-0.2164537951529627,-0.1977692262741755,0.2931977358323334,-2.401271443770656,0.2335082172204998,0.17730996812161678,0.2931977358452566,0.6494460879635628,-0.17730996823539424,0.2335082170821611,0.29319773580388747,2.2202424153528506,0.1773099682232341,-0.23350821706783462,0.29319773578512376,-0.9213502382404236,0.19776922620780277,-0.21645379518941144,0.29319773581447167,-0.830475117226735,-0.23350821700028235,-0.17730996836452653,0.29319773581676983,-2.4921465645121925
23,0.8596491228071321,-6.8833827526759706e-15,-1.177185046950487e-14,1.3636620607621929e-14,0.4298245614035626,0.4298245614035695,-5.88418203051333e-15,4.68925759422014e-22,0.2009944541635319,-0.21346227227807155,0.29319773582109,-0.8154714097957529,0.23082172780088397,0.18079336890429973,0.2931977357769865,0.6644497960613029,-0.1807933688903778,0.23082172783795862,0.2931977357975891,2.2352461227408464,-0.2134622722778673,-0.2009944540583744,0.29319773574885316,-2.386267736851292,-0.21346227220070854,-0.20099445426205345,0.29319773583230496,-2.386267736165125,0.23082172794370745,0.18079336883262428,0.2931977358452282,0.6644497955684765,-0.1807933689445604,0.23082172780368643,0.29319773580401853,2.2352461229584084,0.18079336893202494,-0.23082172778908117,0.29319773578479075,-0.906346530634327,0.20099445419577297,-0.21346227223827555,0.29319773581421865,-0.8154714096226471,-0.23082172772020043,-0.18079336907217497,0.2931977358169841,-2.4771428569080474
24,0.8596491228071318,-7.105427357601002e-15,-1.1310820753049569e-14,1.335746098784352e-14,0.4298245614035624,0.4298245614035694,-5.662137425588298e-15,5.098873515019896e-22,0.2041744368901216,-0.21042269747206563,0.29319773582143965,-0.8004677021915712,0.2280832789319429,0.1842360717568331,0.29319773577695896,0.679453503666174,-0.18423607174338927,0.22808327896937997,0.2931977357976342,2.250249830345168,-0.2104226974729791,-0.20417443678484112,0.29319773574878094,-2.37126402924634,-0.21042269739268757,-0.20417443698749307,0.2931977358322781,-2.3712640285595943,0.22808327907581574,0.18423607168731898,0.2931977358451995,0.6794535031733965,-0.184236071797388,0.22808327893413793,0.2931977358041499,2.250249830563967,0.18423607178446677,-0.22808327891926292,0.29319773578445907,-0.8913428230282294,0.20417443692132325,-0.21042269743137765,0.2931977358139665,-0.800467702018559,-0.22808327884907212,-0.184236071923462,0.29319773581719666,-2.4621391493039124
25,0.8596491228071336,-7.105427357601002e-15,-1.1575127587252678e-14,1.3581998254871142e-14,0.42982456140356323,0.42982456140357034,-5.800915303666443e-15,5.525074593720967e-22,0.20730845851787605,-0.20733575503989782,0.2931977358217871,-0.7854639945873934,0.22529348691599996,0.18763730177646043,0.2931977357769332,0.6944572112710413,-0.18763730176350288,0.2252934869537918,0.29319773579768005,2.2652535379494902,-0.20733575504193263,-0.20730845841248724,0.2931977357487098,-2.3562603216413804,-0.20733575495852385,-0.20730845861406194,0.29319773583225245,-2.3562603209540653,0.22529348706088567,0.18763730170912335,0.29319773584516995,0.694457210778322,-0.18763730181730054,0.22529348691757767,0.2931977358042819,2.2652535381695262,0.1876373018039839,-0.22529348690244166,0.2931977357841291,-0.876339115422129,0.207308458548022,-0.20733575499834153,0.29319773581371544,-0.7854639944144705,-0.22529348683095957,-0.18763730194181147,0.2931977358174075,-2.4471354416997873
26,0.8596491228071299,-7.271960811294775e-15,-1.1534502476501004e-14,1.363547437463819e-14,0.4298245614035614,0.4298245614035686,-5.800915303666443e-15,5.967817270992789e-22,0.2103958135565286,-0.20420213987397628,0.2931977358221317,-0.7704602869832193,0.22245297975481856,0.1909962933224306,0.29319773577690816,0.7094609188759056,-0.19099629330996684,0.22245297979295703,0.2931977357977251,2.2802572455538135,-0.20420213987713545,-0.21039581345104594,0.2931977357486386,-2.341256614036413,-0.20420213979062596,-0.21039581365149346,0.2931977358322269,-2.3412566133485386,0.2224529799006806,0.19099629325728568,0.2931977358451386,0.7094609183832534,-0.19099629336354595,0.22245297975576886,0.2931977358044128,2.280257245775086,0.1909962933498248,-0.2224529797403808,0.2931977357837993,-0.8613354078160249,0.21039581358560255,-0.20420213983157517,0.2931977358134639,-0.7704602868103816,-0.2224529796676265,-0.1909962934864722,0.2931977358176152,-2.4321317340956714
27,0.8596491228071328,-7.382983113757291e-15,-1.1787155909612616e-14,1.3908468071485836e-14,0.42982456140356273,0.4298245614035701,-5.9119376061289586e-15,6.426818780394367e-22,0.2134358070207904,-0.20102255737307026,0.29319773582247427,-0.755456579379049,0.21956239686649973,0.19431229026217084,0.2931977357768856,0.7244646264807657,-0.19431229025020932,0.21956239690497684,0.2931977357977721,2.295260953158139,-0.20102255737735747,-0.21343580691522906,0.2931977357485694,-2.3262529064314372,-0.2010225572877641,-0.2134358071145,0.29319773583220327,-2.3262529057430124,0.21956239701330124,0.1943122901992328,0.2931977358451074,0.7244646259881907,-0.19431229030355202,0.2195623968668129,0.29319773580454495,2.295260953380646,0.19431229028941668,-0.21956239685118226,0.29319773578347186,-0.8463317002099193,0.21343580704877743,-0.20102255732984906,0.2931977358132143,-0.7554565792062927,-0.21956239677717462,-0.1943122904248722,0.293197735817822,-2.4171280264915653
