step,full_r1,parallel_r1,perp_r1,cross_r1,full_r2,parallel_r2,perp_r2,cross_r2,full_r3,parallel_r3,perp_r3,cross_r3,full_r4,parallel_r4,perp_r4,cross_r4,full_r5,parallel_r5,perp_r5,cross_r5,full_r6,parallel_r6,perp_r6,cross_r6,full_r7,parallel_r7,perp_r7,cross_r7,full_r8,parallel_r8,perp_r8,cross_r8,full_r9,parallel_r9,perp_r9,cross_r9,full_r10,parallel_r10,perp_r10,cross_r10,full_r11,parallel_r11,perp_r11,cross_r11,full_r12,parallel_r12,perp_r12,cross_r12,full_r13,parallel_r13,perp_r13,cross_r13,full_r14,parallel_r14,perp_r14,cross_r14,full_r15,parallel_r15,perp_r15,cross_r15,full_r16,parallel_r16,perp_r16,cross_r16
10,0.32340578756677535,0.32340578756676597,2.6077194050105995e-12,1.0793668789415126e-06,0.31232857389206536,0.31232857389204005,2.4561337151565916e-12,1.0038784106304981e-06,0.2990303021168715,0.2990303021168788,2.343906338147066e-12,9.2550328244269e-07,0.2892538253396731,0.28925382533974175,2.065087060448758e-12,9.021295937653909e-07,0.2705193409859098,0.2705193409858128,1.8925170935979384e-12,8.875520902115049e-07,0.25255726467928563,0.2525572646792873,1.5536280168489412e-12,7.933199761169828e-07,0.23264656414283208,0.2326465641428628,1.4558766050669218e-12,7.623962632160829e-07,0.22138554269675922,0.22138554269679986,1.2530392934901418e-12,6.194883062194088e-07,0.19866155952877368,0.19866155952874243,1.1388871437888605e-12,5.653902571032509e-07,0.19052689276583004,0.19052689276590482,1.0392676541245462e-12,5.577034509708948e-07,0.18026039522500967,0.18026039522497544,8.140900197489634e-13,4.6081947832779215e-07,0.14579293297637522,0.14579293297644744,7.748463583730647e-13,4.3550579736903014e-07,0.13526175305471844,0.1352617530547847,5.537572419589321e-13,3.0210754839489946e-07,0.09567098523656897,0.09567098523635294,3.70632351221576e-13,2.288240612709602e-07,0.08353471285835373,0.08353471285840448,2.040447790107323e-13,8.396432742745428e-08,1.9748381987220233e-09,3.6460069307746647e-09,2.6114901531584272e-20,2.1839174837276563e-09
11,0.3234057875667755,0.32340578756676497,2.868948366906375e-12,1.1323600473053177e-06,0.31232857389206703,0.31232857389203916,2.7025629072544958e-12,1.0529740359014797e-06,0.29903030211686965,0.2990303021168779,2.5794022080115376e-12,9.70665911206545e-07,0.2892538253396643,0.2892538253397409,2.2726944800982342e-12,9.466474640219634e-07,0.27051934098591796,0.27051934098581193,2.081926957188909e-12,9.309934707295634e-07,0.25255726467928497,0.2525572646792866,1.710692356812655e-12,8.321618875610925e-07,0.23264656414282814,0.23264656414286206,1.600411846786912e-12,7.997926590991512e-07,0.22138554269675503,0.2213855426967993,1.3784848910189962e-12,6.500251523332373e-07,0.19866155952877732,0.19866155952874187,1.254981522439273e-12,5.930506543275354e-07,0.19052689276582285,0.19052689276590423,1.142781784315195e-12,5.848757633128643e-07,0.18026039522501217,0.18026039522497483,8.980702155109407e-13,4.835785874465602e-07,0.14579293297636886,0.14579293297644702,8.539314381425288e-13,4.5728293609818164e-07,0.13526175305471322,0.13526175305478438,6.098136916578687e-13,3.1747521653953047e-07,0.09567098523658975,0.09567098523635262,4.0699594403301246e-13,2.401433358668899e-07,0.08353471285835067,0.08353471285840423,2.1712434034114093e-13,9.02113036047579e-08,3.2801029622404743e-09,2.6615063978169657e-09,1.8675989731288895e-20,1.265834758982297e-09
12,0.3234057875667761,0.32340578756676436,3.1302786392326666e-12,1.1830502832097483e-06,0.3123285738920692,0.31232857389203855,2.949021528784594e-12,1.0998788509833085e-06,0.2990303021168685,0.2990303021168775,2.8149839862572953e-12,1.0138430530927386e-06,0.2892538253396559,0.2892538253397404,2.480476327051272e-12,9.89247363964621e-07,0.2705193409859262,0.27051934098581143,2.27134639516909e-12,9.725164456686604e-07,0.25255726467928474,0.25255726467928613,1.8680134272356553e-12,8.692945224859809e-07,0.2326465641428246,0.2326465641428617,1.7445972573943782e-12,8.355715548314185e-07,0.22138554269675123,0.2213855426967989,1.5040972293941977e-12,6.792558717401322e-07,0.19866155952878162,0.19866155952874148,1.3714224762161625e-12,6.195297689630191e-07,0.19052689276581605,0.19052689276590387,1.2462907536535788e-12,6.108141945386048e-07,0.18026039522501494,0.18026039522497453,9.825696605562368e-13,5.053672836235567e-07,0.14579293297636303,0.14579293297644677,9.332848881804195e-13,4.781126247176464e-07,0.13526175305470856,0.13526175305478405,6.65990806507178e-13,3.322544383707322e-07,0.09567098523661047,0.09567098523635248,4.4324885343435707e-13,2.509511684167561e-07,0.08353471285834808,0.08353471285840405,2.282751116462119e-13,9.643882146442474e-08,2.1254134941035004e-09,2.0886635862233164e-09,2.2343768051865277e-20,2.0078292214521837e-09
13,0.3234057875667773,0.32340578756676447,3.3917449025664998e-12,1.2317417198604688e-06,0.31232857389207186,0.3123285738920386,3.1955358949502635e-12,1.1449071843773105e-06,0.2990303021168676,0.2990303021168775,3.0507451221246747e-12,1.0552793462259176e-06,0.2892538253396477,0.2892538253397404,2.6885182387665756e-12,1.030162188807426e-06,0.2705193409859349,0.2705193409858116,2.460735329732746e-12,1.0123898349637132e-06,0.2525572646792851,0.25255726467928613,2.0257514524053786e-12,9.04933105218452e-07,0.23264656414282134,0.2326465641428617,1.888477652444912e-12,8.698898006945036e-07,0.22138554269674804,0.22138554269679894,1.6298619666751196e-12,7.073335223754469e-07,0.1986615595287863,0.19866155952874154,1.488136947688285e-12,6.449606399393828e-07,0.19052689276580986,0.19052689276590393,1.3496611295067257e-12,6.357097418106694e-07,0.180260395225018,0.18026039522497453,1.0675424800855564e-12,5.263403069406687e-07,0.14579293297635748,0.1457929329764468,1.0128661691029409e-12,4.982104021513734e-07,0.1352617530547044,0.13526175305478413,7.222441246928975e-13,3.465329257546116e-07,0.09567098523663119,0.09567098523635252,4.794893382239619e-13,2.612874711105218e-07,0.08353471285834627,0.0835347128584041,2.3745451999370033e-13,1.0257455700857983e-07,2.1007564292789158e-09,2.0874953190048446e-09,1.504497356535756e-20,5.979127817991218e-10
14,0.3234057875667783,0.3234057875667643,3.653266033331346e-12,1.27862281999902e-06,0.31232857389207425,0.3123285738920385,3.4420176858196555e-12,1.1882462373324668e-06,0.2990303021168666,0.2990303021168773,3.2866082827964132e-12,1.0951498715303668e-06,0.28925382533963917,0.28925382533974037,2.89677965458688e-12,1.0695723765807235e-06,0.2705193409859432,0.2705193409858115,2.6500860933608305e-12,1.0507699978180048e-06,0.2525572646792852,0.252557264679286,2.183793719949458e-12,9.392469525744408e-07,0.23264656414281792,0.23264656414286156,2.031957962579123e-12,9.029366065242858e-07,0.22138554269674493,0.2213855426967988,1.7558422670486317e-12,7.34414144861501e-07,0.1986615595287911,0.19866155952874137,1.6051687203329232e-12,6.695235535237884e-07,0.19052689276580384,0.1905268927659038,1.4529097390593178e-12,6.596670694722084e-07,0.1802603952250209,0.18026039522497445,1.1530968185525266e-12,5.465350604248673e-07,0.14579293297635218,0.14579293297644666,1.092502733786782e-12,5.175517723155043e-07,0.13526175305470048,0.13526175305478413,7.786498413272269e-13,3.6030604266136234e-07,0.09567098523665163,0.09567098523635245,5.155505585836448e-13,2.712296351220903e-07,0.08353471285834482,0.08353471285840405,2.4439127266730004e-13,1.0879377341098408e-07,2.7942233307921566e-09,1.8512966958911838e-09,3.030601024418859e-20,1.899871465718477e-09
15,0.3234057875667793,0.32340578756676397,3.914859871622476e-12,1.3239124765442996e-06,0.31232857389207663,0.3123285738920381,3.688486723921252e-12,1.2300853318611353e-06,0.29903030211686554,0.299030302116877,3.522544057620733e-12,1.1336288604176255e-06,0.28925382533963034,0.28925382533974003,3.1052146473032572e-12,1.1076305052763043e-06,0.2705193409859513,0.27051934098581115,2.8393802860311325e-12,1.0878223232984505e-06,0.2525572646792854,0.2525572646792857,2.3420720370289286e-12,9.723566370699619e-07,0.2326465641428144,0.2326465641428613,2.1751750825083318e-12,9.348550038352058e-07,0.22138554269674174,0.22138554269679858,1.881904805992109e-12,7.605945559813205e-07,0.19866155952879602,0.19866155952874123,1.7225257086344492e-12,6.932095659400923e-07,0.19052689276579785,0.19052689276590362,1.5560850686839165e-12,6.827975608602296e-07,0.18026039522502363,0.18026039522497428,1.2392397139681724e-12,5.660651822937437e-07,0.14579293297634713,0.14579293297644655,1.1722631149531672e-12,5.362396228510443e-07,0.13526175305469681,0.135261753054784,8.351914806440762e-13,3.736775771470846e-07,0.09567098523667189,0.09567098523635237,5.515855588581211e-13,2.8092978672866875e-07,0.0835347128583436,0.08353471285840405,2.4898787750549637e-13,1.1513162885226948e-07,2.787643574640935e-09,1.9744956473349453e-09,2.6090320596645798e-20,2.4497906773764286e-09
16,0.3234057875667806,0.32340578756676397,4.176560695209816e-12,1.3677745158101068e-06,0.31232857389207924,0.31232857389203816,3.934922826937242e-12,1.2705597937449184e-06,0.29903030211686465,0.29903030211687703,3.758643159818657e-12,1.1709055755556454e-06,0.28925382533962163,0.28925382533974003,3.3138137590502377e-12,1.1445004695736367e-06,0.27051934098595937,0.27051934098581115,3.02856828651649e-12,1.1236769447160687e-06,0.25255726467928596,0.2525572646792858,2.5008054943991487e-12,1.0044012803697683e-06,0.23264656414281107,0.23264656414286136,2.317994276846183e-12,9.657827538004097e-07,0.2213855426967388,0.22138554269679864,2.0082637112645192e-12,7.859582837461234e-07,0.19866155952880127,0.19866155952874123,1.840132274776499e-12,7.162062677445533e-07,0.1905268927657923,0.19052689276590365,1.6591036723489849e-12,7.05181836215675e-07,0.18026039522502643,0.18026039522497425,1.3258505832879079e-12,5.849473236914193e-07,0.14579293297634227,0.14579293297644652,1.2521579674815e-12,5.543756787277952e-07,0.13526175305469368,0.1352617530547839,8.917948024843869e-13,3.8670775811709793e-07,0.095670985236692,0.09567098523635238,5.876209994341285e-13,2.9024252443030463e-07,0.08353471285834292,0.08353471285840405,2.5121341881458274e-13,1.2113486550700406e-07,3.587170054345423e-09,2.4009000675289654e-09,3.7469193263689066e-20,1.3959308819538254e-09
17,0.3234057875667815,0.3234057875667637,4.438357856105212e-12,1.4103363250558292e-06,0.3123285738920816,0.31232857389203783,4.181347409527067e-12,1.3098234523043204e-06,0.2990303021168634,0.2990303021168767,3.994924151337091e-12,1.207057002197299e-06,0.28925382533961264,0.28925382533973976,3.522710615031937e-12,1.1802727518758838e-06,0.2705193409859672,0.2705193409858109,3.217786838114986e-12,1.1584619491656914e-06,0.25255726467928624,0.25255726467928546,2.659760727249479e-12,1.0354807560222276e-06,0.2326465641428075,0.2326465641428611,2.460618370889389e-12,9.957817736848866e-07,0.22138554269673588,0.2213855426967984,2.1347859689099564e-12,8.105797478883449e-07,0.19866155952880657,0.19866155952874104,1.957957097272708e-12,7.384954498080999e-07,0.1905268927657868,0.19052689276590343,1.7620204804804e-12,7.26865746704735e-07,0.18026039522502899,0.1802603952249741,1.4128664998145248e-12,6.03330493915998e-07,0.1457929329763376,0.14579293297644635,1.3321183756400945e-12,5.719912757688523e-07,0.13526175305469063,0.13526175305478394,9.484760477083395e-13,3.9941442766828244e-07,0.09567098523671179,0.09567098523635223,6.235994132647298e-13,2.9929889943151635e-07,0.08353471285834274,0.08353471285840401,2.50346057735359e-13,1.2705763212097212e-07,2.2845065662685397e-09,2.771843540064469e-09,2.5111005565124533e-20,2.1602106425916117e-09
18,0.3234057875667828,0.3234057875667637,4.700285330074976e-12,1.4517194370740255e-06,0.31232857389208407,0.3123285738920377,4.427775774983773e-12,1.347976154161398e-06,0.29903030211686243,0.2990303021168766,4.231351817608474e-12,1.2422015262625027e-06,0.2892538253396037,0.2892538253397397,3.731872637331404e-12,1.2150617285745697e-06,0.27051934098597474,0.2705193409858108,3.4069519078250442e-12,1.1922806272576326e-06,0.2525572646792868,0.2525572646792854,2.818956063686254e-12,1.0656690363465787e-06,0.2326465641428041,0.23264656414286103,2.6029333490453964e-12,1.024937424548124e-06,0.2213855426967331,0.22138554269679833,2.261563119211059e-12,8.345543634496506e-07,0.19866155952881223,0.198661559528741,2.076081564225391e-12,7.602203742818664e-07,0.1905268927657816,0.19052689276590337,1.8647986798685653e-12,7.479276121381603e-07,0.1802603952250315,0.18026039522497406,1.5004418248088084e-12,6.211799176008278e-07,0.14579293297633333,0.14579293297644633,1.4121768796739876e-12,5.891025298439571e-07,0.13526175305468804,0.13526175305478383,1.0052687869856123e-12,4.1186008553304945e-07,0.09567098523673166,0.09567098523635226,6.594785493640111e-13,3.0809515947937213e-07,0.08353471285834287,0.08353471285840396,2.4633562330566414e-13,1.329543586978255e-07,2.1964343626245295e-09,3.6853668450864333e-09,2.7637369403168953e-20,2.9838111644747883e-09
19,0.3234057875667842,0.32340578756676364,4.962335070863627e-12,1.492018257630392e-06,0.31232857389208674,0.3123285738920377,4.674090676434874e-12,1.3851013707023946e-06,0.29903030211686155,0.29903030211687665,4.467890469127132e-12,1.2764276819154613e-06,0.28925382533959465,0.28925382533973976,3.941156679382531e-12,1.248941237333868e-06,0.27051934098598246,0.2705193409858109,3.5960204889873008e-12,1.2251947182669073e-06,0.25255726467928746,0.2525572646792854,2.9785944558425995e-12,1.0950523822736454e-06,0.23264656414280085,0.23264656414286108,2.7447836193431097e-12,1.0533093888622792e-06,0.2213855426967307,0.22138554269679842,2.3886290574321677e-12,8.579137356961956e-07,0.1986615595288182,0.198661559528741,2.194391050628376e-12,7.81411706436701e-07,0.19052689276577683,0.19052689276590343,1.9674578928219304e-12,7.684395850279732e-07,0.1802603952250341,0.1802603952249741,1.5884357303988822e-12,6.385649339655113e-07,0.1457929329763293,0.14579293297644633,1.4924778321165404e-12,6.058348208900482e-07,0.13526175305468602,0.13526175305478394,1.0621954990712417e-12,4.240739009549775e-07,0.09567098523675119,0.09567098523635223,6.952518751658934e-13,3.166380220961015e-07,0.08353471285834362,0.08353471285840397,2.392153938016466e-13,1.3878928564980822e-07,3.0286162381743165e-09,1.8357844336242928e-09,3.7436106565488445e-20,1.8064457545800517e-09
