step,H_total,H_parallel,H_perp,A_perp,f,abs_ztz,full_simplex_rank,perp_simplex_rank,R_full_takagi,R_parallel_takagi,R_perp_takagi,R_cross_takagi,r1_full,r1_parallel,r1_perp,r1_cross,Bcross_fro
16,0.859649122807137,0.8596491228071372,1.9692035506007687e-22,1.4032831327286624e-11,2.290706171106698e-22,1.370445737607815e-14,4,0,0.6196297644427315,0.6196297644426549,1.0068360855764529e-11,2.8034358837194634e-06,0.32066506393067673,0.3206650639314924,6.005272961822785e-12,1.772964168160605e-06,4.52995607043594e-12
17,0.8596491228071377,0.8596491228071377,2.2200504476342203e-22,1.4899833715965493e-11,2.58250766357414e-22,1.373735190408366e-14,4,0,0.6196297644427364,0.619629764442655,1.0691392158611044e-11,2.8886145642825474e-06,0.32066506393062916,0.32066506393149247,6.37502516855588e-12,1.827403152433382e-06,4.811478138248841e-12
18,0.8596491228071381,0.8596491228071383,2.4856097110522003e-22,1.5765816537852392e-11,2.891423541427664e-22,1.3443417615220048e-14,4,0,0.6196297644427412,0.6196297644426554,1.1313670954685765e-11,2.9712440865580893e-06,0.3206650639305818,0.3206650639314926,6.744172226536198e-12,1.8802743498541637e-06,5.092854717168315e-12
19,0.8596491228071377,0.8596491228071377,2.765799633461707e-22,1.6630693411465762e-11,3.2173587572917403e-22,1.2739163905349315e-14,4,0,0.6196297644427456,0.6196297644426552,1.193511898568151e-11,3.051527156711117e-06,0.3206650639305349,0.3206650639314924,7.112636671689036e-12,1.9317067380873737e-06,5.3740893952266834e-12
20,0.8596491228071399,0.8596491228071403,3.060414969849015e-22,1.749404175669252e-11,3.560074556762633e-22,1.265157374547554e-14,4,0,0.6196297644427511,0.619629764442656,1.2555507538011971e-11,3.129618788752392e-06,0.3206650639304888,0.32066506393149297,7.48028161906927e-12,1.9818040318342103e-06,5.6550648878031346e-12
21,0.859649122807137,0.8596491228071372,3.369601081101716e-22,1.835647319367671e-11,3.9197400331177784e-22,1.214952211168193e-14,4,0,0.6196297644427545,0.6196297644426548,1.3175115602451275e-11,3.2057250673791786e-06,0.32066506393044225,0.3206650639314923,7.84735852609981e-12,2.030690644510702e-06,5.935961718706423e-12
22,0.8596491228071353,0.8596491228071357,3.6932017984447787e-22,1.9217704853714397e-11,4.296173520639256e-22,1.3406605911264262e-14,4,0,0.6196297644427584,0.6196297644426542,1.379373822662746e-11,3.2799735699428875e-06,0.32066506393039634,0.32066506393149197,8.21371214967659e-12,2.078441208703303e-06,6.216719962711528e-12
23,0.8596491228071321,0.8596491228071323,4.031116177488026e-22,2.0077639745468155e-11,4.68925759422014e-22,1.3636620607621929e-14,4,0,0.6196297644427619,0.6196297644426532,1.4411478633453665e-11,3.3524711243914257e-06,0.3206650639303505,0.3206650639314914,8.579334208134177e-12,2.125120296527044e-06,6.497241304947971e-12
24,0.8596491228071318,0.8596491228071319,4.38324214449137e-22,2.0936193886404877e-11,5.098873515019896e-22,1.335746098784352e-14,4,0,0.6196297644427663,0.6196297644426529,1.5028206376400147e-11,3.423318677839047e-06,0.32066506393030564,0.32066506393149136,8.944082947156727e-12,2.17077979397251e-06,6.777524175433882e-12
25,0.8596491228071336,0.8596491228071337,4.749625527936209e-22,2.1793635602937407e-11,5.525074593720967e-22,1.3581998254871142e-14,4,0,0.6196297644427713,0.6196297644426537,1.564397258105447e-11,3.49265629837885e-06,0.3206650639302615,0.3206650639314917,9.308190754418908e-12,2.215524008343572e-06,7.057699877302344e-12
26,0.8596491228071299,0.8596491228071302,5.130228882082191e-22,2.2650008569716238e-11,5.967817270992789e-22,1.363547437463819e-14,4,0,0.6196297644427745,0.6196297644426523,1.6259057101727307e-11,3.560553795370999e-06,0.32066506393021693,0.32066506393149097,9.671629462538384e-12,2.2594134404738086e-06,7.337752796418297e-12
27,0.8596491228071328,0.859649122807133,5.524809127006424e-22,2.3504912522718362e-11,6.426818780394367e-22,1.3908468071485836e-14,4,0,0.61962976444278,0.6196297644426533,1.687273279024777e-11,3.6271042819277176e-06,0.3206650639301739,0.3206650639314915,1.0034256909739137e-11,2.302473573263335e-06,7.617605998367903e-12
28,0.8596491228071337,0.8596491228071339,5.933450599789768e-22,2.4358675250903462e-11,6.90217722832594e-22,1.3743896453791444e-14,4,0,0.6196297644427848,0.6196297644426537,1.7485534861973357e-11,3.6923663847890777e-06,0.320665063930131,0.3206650639314917,1.0396171740306588e-11,2.3447574177151008e-06,7.897287334887975e-12
29,0.8596491228071316,0.8596491228071316,6.356022726780816e-22,2.5211153735560808e-11,7.393740722988948e-22,1.3798010523688739e-14,4,0,0.6196297644427884,0.6196297644426528,1.8097275358164286e-11,3.756427541029853e-06,0.3206650639300879,0.32066506393149125,1.0757194354905045e-11,2.3862963020971194e-06,8.176807224363225e-12
30,0.8596491228071308,0.8596491228071309,6.792565039463533e-22,2.6062549835853614e-11,7.9015552499871505e-22,1.4117831053344254e-14,4,0,0.6196297644427925,0.6196297644426527,1.8708015259725245e-11,3.819349372200992e-06,0.3206650639300456,0.3206650639314912,1.1117707597463369e-11,2.4271754269290717e-06,8.456242199792749e-12
31,0.8596491228071306,0.8596491228071308,7.24287863551239e-22,2.6912596744856095e-11,8.425389433145958e-22,1.4967201874527852e-14,4,0,0.6196297644427966,0.6196297644426527,1.931747720413933e-11,3.881177033460712e-06,0.3206650639300037,0.3206650639314912,1.147741915769161e-11,2.4673821467817154e-06,8.735468260753957e-12
32,0.859649122807129,0.8596491228071291,7.70693939546669e-22,2.7761374957783863e-11,8.96521521513356e-22,1.467617154100206e-14,4,0,0.6196297644428005,0.619629764442652,1.9925854061987154e-11,3.941976817537226e-06,0.320665063929962,0.32066506393149086,1.1836374279887067e-11,2.5069645053904523e-06,9.014546823787959e-12
33,0.8596491228071288,0.8596491228071292,8.1846292013265e-22,2.8608790958945642e-11,9.520895193378573e-22,1.502837430816225e-14,4,0,0.6196297644428047,0.6196297644426519,2.0533065768838437e-11,4.001769083110074e-06,0.320665063929921,0.3206650639314908,1.2194556394365905e-11,2.5459462894603515e-06,9.29339329090884e-12
34,0.8596491228071315,0.8596491228071317,8.675939937292366e-22,2.9454948543992343e-11,1.0092419927053048e-21,1.507261079534842e-14,4,0,0.6196297644428099,0.6196297644426529,2.11390886117955e-11,4.060629606523375e-06,0.3206650639298809,0.3206650639314913,1.2551992174377611e-11,2.5843616303058633e-06,9.572103332013662e-12
35,0.8596491228071332,0.8596491228071337,9.180875166450241e-22,3.029995902051724e-11,1.0679793560971292e-21,1.497533297982604e-14,4,0,0.6196297644428148,0.6196297644426535,2.174409298823884e-11,4.118594580582578e-06,0.3206650639298411,0.32066506393149163,1.2908793514485956e-11,2.6222438783703717e-06,9.850689091416205e-12
36,0.8596491228071317,0.8596491228071319,9.699334661757224e-22,3.114375485030221e-11,1.12828995044916e-21,1.4968166463480284e-14,4,0,0.6196297644428185,0.619629764442653,2.234791614555381e-11,4.175702650864475e-06,0.32066506392980115,0.32066506393149136,1.3264833110755543e-11,2.659610569831049e-06,1.0129131416604997e-11
37,0.8596491228071313,0.8596491228071315,1.0231200839096568e-21,3.1986248356280496e-11,1.190160097609035e-21,1.4379543282423656e-14,4,0,0.6196297644428227,0.6196297644426528,2.295063268139099e-11,4.231984412124187e-06,0.32066506392976196,0.32066506393149125,1.3620128838162316e-11,2.6964823660556083e-06,1.0407406187070332e-11
38,0.8596491228071319,0.8596491228071319,1.0776248632230373e-21,3.28271970052735e-11,1.253563616402142e-21,1.4951984559534453e-14,4,0,0.619629764442827,0.619629764442653,2.3551906054150646e-11,4.287461638765753e-06,0.3206650639297233,0.32066506393149136,1.3974611995577441e-11,2.7328666563819105e-06,1.0685440199724276e-11
39,0.8596491228071302,0.8596491228071304,1.133468793279421e-21,3.3667028281085655e-11,1.3185249227942557e-21,1.497290264386923e-14,4,0,0.6196297644428306,0.6196297644426524,2.4152169419061486e-11,4.342183250759518e-06,0.3206650639296848,0.3206650639314911,1.4328397940491597e-11,2.7687986639117094e-06,1.0963359058077027e-11
40,0.8596491228071284,0.8596491228071286,1.1906349692603064e-21,3.450557881358182e-11,1.3850243519965045e-21,1.4736231006792846e-14,4,0,0.619629764442834,0.6196297644426517,2.4751220667442758e-11,4.3961810179610855e-06,0.3206650639296467,0.3206650639314907,1.468154545047884e-11,2.804303627751296e-06,1.1241146690431155e-11
41,0.8596491228071281,0.8596491228071284,1.2491014337716717e-21,3.534262912930604e-11,1.4530363617342066e-21,1.5037506089913904e-14,4,0,0.6196297644428381,0.6196297644426518,2.5348662949842145e-11,4.4494777554400635e-06,0.3206650639296094,0.3206650639314908,1.503389857951431e-11,2.8393850381403953e-06,1.1518734356797553e-11
42,0.8596491228071279,0.8596491228071281,1.3088874441762457e-21,3.617854950348681e-11,1.5225833534293147e-21,1.4731448296670097e-14,4,0,0.619629764442842,0.6196297644426516,2.5945006384604577e-11,4.502106656464291e-06,0.32066506392957245,0.3206650639314907,1.538564947493665e-11,2.8740683783887297e-06,1.1796213898219134e-11
43,0.8596491228071261,0.8596491228071261,1.369975300224119e-21,3.701317738622448e-11,1.5936447369952024e-21,1.501885014861848e-14,4,0,0.6196297644428453,0.6196297644426509,2.6540077191378247e-11,4.554083028049114e-06,0.3206650639295357,0.3206650639314903,1.573674947848712e-11,2.9083592133953566e-06,1.207351261672892e-11
44,0.8596491228071264,0.8596491228071264,1.4323639391655777e-21,3.784658424700408e-11,1.6662192761719917e-21,1.4797088070901235e-14,4,0,0.6196297644428496,0.6196297644426509,2.713388894561862e-11,4.6054470731308505e-06,0.32066506392949984,0.32066506393149036,1.608721649862767e-11,2.942283342018955e-06,1.235070716686341e-11
45,0.8596491228071297,0.8596491228071298,1.4960351172301711e-21,3.867861317614905e-11,1.7402857486144618e-21,1.528434368376174e-14,4,0,0.6196297644428548,0.6196297644426523,2.7726322377378966e-11,4.656207399057327e-06,0.320665063929465,0.32066506393149097,1.6437044574791716e-11,2.97584079276434e-06,1.2627727957080292e-11
46,0.8596491228071299,0.8596491228071301,1.560983968018175e-21,3.9509289642034506e-11,1.81583849340866e-21,1.5619487266996554e-14,4,0,0.6196297644428589,0.6196297644426524,2.8317441684589514e-11,4.706368389450811e-06,0.32066506392942995,0.3206650639314911,1.678627009432323e-11,3.009042977848128e-06,1.2904556512874677e-11
47,0.8596491228071284,0.8596491228071286,1.627247407149251e-21,4.0339154764933426e-11,1.892920453214191e-21,1.576017769790888e-14,4,0,0.6196297644428623,0.6196297644426517,2.8907554281069394e-11,4.755998673484597e-06,0.32066506392939514,0.32066506393149075,1.7135143366959404e-11,3.0419343466781984e-06,1.318141654362923e-11
48,0.85964912280713,0.8596491228071302,1.6947511732420674e-21,4.1167355674637e-11,1.9714452423425553e-21,1.5768385015867125e-14,4,0,0.6196297644428669,0.6196297644426525,2.949600858027664e-11,4.805076571466123e-06,0.32066506392936134,0.3206650639314911,1.7483313288026926e-11,3.0744910029991907e-06,1.3458021592241534e-11
49,0.8596491228071307,0.8596491228071308,1.763490470706603e-21,4.1993933736988765e-11,2.0514072822502684e-21,1.6204563102917358e-14,4,0,0.619629764442871,0.6196297644426526,3.008276740131601e-11,4.85361322560266e-06,0.3206650639293278,0.32066506393149113,1.7830837787148774e-11,3.106716396551329e-06,1.3734371168479538e-11
50,0.8596491228071306,0.8596491228071309,1.8335045841303073e-21,4.281944166065582e-11,2.132852271334975e-21,1.576052800704403e-14,4,0,0.6196297644428748,0.6196297644426527,3.066842400141162e-11,4.901639850226112e-06,0.3206650639292947,0.3206650639314912,1.817802856184207e-11,3.1386506756199587e-06,1.4010629150423567e-11
51,0.8596491228071315,0.8596491228071315,1.904773172215508e-21,4.3643707131905146e-11,2.2157565472708074e-21,1.6364802905077256e-14,4,0,0.619629764442879,0.6196297644426528,3.125261554318474e-11,4.949182484167783e-06,0.32066506392926214,0.3206650639314913,1.8524835593674376e-11,3.1702833387469614e-06,1.4286762061770045e-11
52,0.8596491228071321,0.8596491228071323,1.977278209283676e-21,4.4466596556108e-11,2.3000991414113165e-21,1.6384014241079372e-14,4,0,0.6196297644428831,0.6196297644426532,3.1835331832027196e-11,4.996244999572118e-06,0.32066506392923017,0.32066506393149147,1.8871269088106973e-11,3.2016375014697305e-06,1.4562762918324546e-11
53,0.8596491228071326,0.8596491228071327,2.0510161782419914e-21,4.5288146111780634e-11,2.3858759624444462e-21,1.6458608166449933e-14,4,0,0.6196297644428871,0.6196297644426533,3.241660853094866e-11,5.042829735886245e-06,0.32066506392919847,0.32066506393149147,1.921733454855222e-11,3.2326986516712286e-06,1.4838550354183155e-11
54,0.8596491228071319,0.859649122807132,2.1259639310437854e-21,4.610817640119576e-11,2.473060083050605e-21,1.6922900705850903e-14,4,0,0.6196297644428905,0.6196297644426532,3.299614659428916e-11,5.088969878758145e-06,0.32066506392916705,0.3206650639314914,1.956311353788691e-11,3.2634913172823486e-06,1.5114146774956376e-11
55,0.8596491228071323,0.8596491228071326,2.202158957909726e-21,4.6927166523344726e-11,2.5616951143028084e-21,1.691633882096901e-14,4,0,0.6196297644428944,0.6196297644426532,3.3574512199935106e-11,5.134678278755633e-06,0.3206650639291364,0.32066506393149147,1.9908847053441712e-11,3.2940392410652957e-06,1.5389704227836998e-11
56,0.8596491228071306,0.8596491228071308,2.279563217214617e-21,4.774477162176626e-11,2.6517368036982874e-21,1.7557464276307363e-14,4,0,0.6196297644428976,0.6196297644426526,3.415130097640775e-11,5.179953760481674e-06,0.32066506392910576,0.3206650639314912,2.025441041840925e-11,3.3243218179737926e-06,1.566508611892396e-11
57,0.8596491228071321,0.8596491228071322,2.358150821268932e-21,4.8560795105403003e-11,2.743155036985943e-21,1.771605834077797e-14,4,0,0.6196297644429017,0.6196297644426532,3.472642056586149e-11,5.22481271388555e-06,0.3206650639290762,0.32066506393149147,2.0599869188564797e-11,3.3543561058109116e-06,1.5940266904967253e-11
58,0.8596491228071332,0.8596491228071335,2.437941464231112e-21,4.937551482497283e-11,2.835972723697034e-21,1.754003012518393e-14,4,0,0.6196297644429059,0.6196297644426536,3.530009955768851e-11,5.269257683802087e-06,0.32066506392904703,0.3206650639314917,2.0945418445716884e-11,3.384147859836324e-06,1.6215270800622505e-11
59,0.8596491228071328,0.859649122807133,2.518935597196127e-21,5.018899876662342e-11,2.9301903885746937e-21,1.7544121266374103e-14,4,0,0.6196297644429093,0.6196297644426535,3.587230100057521e-11,5.313316984771613e-06,0.32066506392901817,0.3206650639314916,2.1291094470676955e-11,3.41371345226061e-06,1.6490175904781302e-11
60,0.8596491228071313,0.8596491228071317,2.6011215205705884e-21,5.100119136422784e-11,3.025794421887835e-21,1.7610671873859802e-14,4,0,0.6196297644429124,0.6196297644426528,3.6443144737328853e-11,5.3569856070928455e-06,0.3206650639289898,0.3206650639314913,2.1637101242591416e-11,3.443050578321397e-06,1.6764939928876162e-11
61,0.8596491228071297,0.85964912280713,2.684430469571833e-21,5.181148974476446e-11,3.1227048319505003e-21,1.7645648866571186e-14,4,0,0.6196297644429154,0.6196297644426523,3.701188641431311e-11,5.400261855450898e-06,0.32066506392896155,0.32066506393149097,2.1983168777198768e-11,3.472145644541676e-06,1.7039364703976815e-11
62,0.8596491228071313,0.8596491228071317,2.7689388735046194e-21,5.262070764921942e-11,3.2210105263212736e-21,1.7626095475928366e-14,4,0,0.6196297644429195,0.6196297644426529,3.757924517543233e-11,5.443180732298812e-06,0.3206650639289345,0.3206650639314913,2.232979694952044e-11,3.501027564446578e-06,1.731371177686455e-11
63,0.8596491228071292,0.8596491228071292,2.85460820751464e-21,5.342853364555909e-11,3.3206666903737413e-21,1.7394319831731634e-14,4,0,0.6196297644429222,0.619629764442652,3.8144954239612866e-11,5.4857422655437e-06,0.3206650639289072,0.3206650639314909,2.2676907212275746e-11,3.529692040164451e-06,1.7587891906591097e-11
64,0.8596491228071294,0.8596491228071295,2.941443748406793e-21,5.423507857841448e-11,3.421679462431947e-21,1.725014628001428e-14,4,0,0.6196297644429258,0.6196297644426522,3.8709140739801236e-11,5.527955275033864e-06,0.3206650639288808,0.3206650639314909,2.302471539165785e-11,3.5581567497937637e-06,1.7861942983411517e-11
65,0.8596491228071288,0.8596491228071287,3.0294120921049593e-21,5.504009531337095e-11,3.524009984693068e-21,1.7229797571775688e-14,4,0,0.6196297644429289,0.6196297644426519,3.92715612089297e-11,5.569828529945303e-06,0.32066506392885474,0.3206650639314908,2.337313869036881e-11,3.586420382951645e-06,1.8135818530374632e-11
66,0.8596491228071294,0.8596491228071296,3.118549108191199e-21,5.58439710997633e-11,3.627699982997453e-21,1.7201950856810422e-14,4,0,0.6196297644429326,0.6196297644426522,3.9832544101135207e-11,5.6113701930972935e-06,0.32066506392882954,0.3206650639314909,2.372243059209255e-11,3.614491671364588e-06,1.840958554648322e-11
67,0.8596491228071262,0.8596491228071264,3.2088134417832987e-21,5.664638948585601e-11,3.732701350645406e-21,1.7134503742411506e-14,4,0,0.6196297644429349,0.6196297644426509,4.0391684764393525e-11,5.65259153672757e-06,0.32066506392880395,0.32066506393149036,2.4072515154476695e-11,3.642371607926454e-06,1.8683201045304052e-11
68,0.8596491228071259,0.8596491228071259,3.3002026137024195e-21,5.744738996423092e-11,3.839011203694167e-21,1.7327038405163205e-14,4,0,0.619629764442938,0.6196297644426508,4.0949192809747584e-11,5.693484961828795e-06,0.3206650639287795,0.32066506393149025,2.4423475906169567e-11,3.670060568422249e-06,1.8956638622338846e-11
69,0.8596491228071255,0.8596491228071258,3.3927033045102886e-21,5.824691669530919e-11,3.94661404810331e-21,1.720522429515847e-14,4,0,0.6196297644429414,0.6196297644426507,4.1505064574405243e-11,5.734052473784548e-06,0.3206650639287556,0.3206650639314902,2.477532878448775e-11,3.6975582201339985e-06,1.9229855250837898e-11
70,0.8596491228071244,0.8596491228071246,3.486313506235524e-21,5.904501254327519e-11,4.055507548069391e-21,1.716154996632085e-14,4,0,0.6196297644429442,0.6196297644426504,4.205920440030625e-11,5.77430798044289e-06,0.320665063928732,0.32066506393149,2.5128096428977195e-11,3.72487460719079e-06,1.950288225428113e-11
71,0.8596491228071248,0.8596491228071248,3.581063506299816e-21,5.984198782042434e-11,4.165726935899266e-21,1.7147581305904622e-14,4,0,0.6196297644429477,0.6196297644426505,4.2611832133141324e-11,5.814279355491501e-06,0.32066506392870936,0.3206650639314901,2.5481851653582706e-11,3.7520192276780425e-06,1.9775861911803287e-11
72,0.8596491228071264,0.8596491228071266,3.6768846626742216e-21,6.063732070824223e-11,4.2771923627021246e-21,1.7267387695201566e-14,4,0,0.6196297644429515,0.6196297644426512,4.31625171543876e-11,5.853946667660876e-06,0.32066506392868727,0.3206650639314904,2.583653577614222e-11,3.7789903048216107e-06,2.00486186289276e-11
73,0.859649122807128,0.8596491228071281,3.773809610484002e-21,6.143134062092412e-11,4.3899417917869485e-21,1.7425738987563376e-14,4,0,0.6196297644429553,0.6196297644426516,4.3711544750550507e-11,5.893322594166005e-06,0.32066506392866573,0.32066506393149063,2.619208758681892e-11,3.80578693870381e-06,2.0321226907141678e-11
74,0.8596491228071279,0.8596491228071281,3.8718271755155814e-21,6.222400803159165e-11,4.503962224578772e-21,1.744944457256941e-14,4,0,0.6196297644429584,0.6196297644426516,4.425879294792757e-11,5.932422652012613e-06,0.3206650639286442,0.32066506393149063,2.654861334629536e-11,3.832423595734837e-06,2.059368119494314e-11
75,0.8596491228071292,0.8596491228071294,3.970899624634567e-21,6.301507458247246e-11,4.619209767431447e-21,1.7416124191883644e-14,4,0,0.619629764442962,0.6196297644426522,4.480416375054945e-11,5.971235912901829e-06,0.3206650639286236,0.3206650639314909,2.690585827513288e-11,3.858889468355683e-06,2.0865915691619186e-11
76,0.8596491228071286,0.8596491228071288,4.071077452141166e-21,6.380499551086236e-11,4.735743158612582e-21,1.752911469091931e-14,4,0,0.6196297644429649,0.6196297644426518,4.5347975198963534e-11,6.009781195216457e-06,0.3206650639286031,0.32066506393149075,2.726405117340828e-11,3.8852029792170916e-06,2.1138047561874804e-11
77,0.8596491228071281,0.8596491228071286,4.172296604151424e-21,6.459331702391064e-11,4.853487886461237e-21,1.7516428837345025e-14,4,0,0.6196297644429678,0.6196297644426518,4.588982474743343e-11,6.0480455407005115e-06,0.3206650639285831,0.32066506393149075,2.762291271843207e-11,3.911353194946133e-06,2.1409942513177568e-11
78,0.8596491228071281,0.8596491228071286,4.27456715691483e-21,6.538017403551958e-11,4.972455672328856e-21,1.735640969799801e-14,4,0,0.6196297644429709,0.6196297644426517,4.642990054124796e-11,6.08604065654944e-06,0.320665063928564,0.3206650639314907,2.7982401471814968e-11,3.937340907283397e-06,2.1681651298549416e-11
79,0.8596491228071298,0.8596491228071299,4.377900322099928e-21,6.616570351851425e-11,5.092659558360476e-21,1.745135136238175e-14,4,0,0.6196297644429745,0.6196297644426522,4.696820914637406e-11,6.1237805596292566e-06,0.32066506392854544,0.3206650639314909,2.8342602998911927e-11,3.963182701557359e-06,2.1953218238114443e-11
80,0.8596491228071296,0.8596491228071297,4.4822670362900546e-21,6.694973514727339e-11,5.214065736091833e-21,1.7570291552799955e-14,4,0,0.6196297644429773,0.6196297644426523,4.750465434812358e-11,6.161260723564328e-06,0.32066506392852717,0.3206650639314909,2.8703435649460332e-11,3.988877261798855e-06,2.2224592451331097e-11
81,0.8596491228071304,0.8596491228071301,4.587669768796184e-21,6.773233916524797e-11,5.3366770779866974e-21,1.7632416488134598e-14,4,0,0.6196297644429807,0.6196297644426524,4.8039228830217984e-11,6.198488981189241e-06,0.3206650639285096,0.320665063931491,2.9064795785092645e-11,4.014424721692067e-06,2.249582016784627e-11
82,0.85964912280713,0.8596491228071301,4.69407886577164e-21,6.851334808467354e-11,5.46045908875405e-21,1.775347817159081e-14,4,0,0.6196297644429833,0.6196297644426524,4.857184902991084e-11,6.23545803257501e-06,0.3206650639284922,0.320665063931491,2.942663294642694e-11,4.039822049253936e-06,2.276678703483818e-11
83,0.8596491228071309,0.8596491228071312,4.801500750011966e-21,6.929286218660596e-11,5.585419239809101e-21,1.7795604589836284e-14,4,0,0.6196297644429867,0.6196297644426527,4.9102541247103106e-11,6.2721787233788895e-06,0.32066506392847566,0.3206650639314912,2.9788888015156074e-11,4.065073484473539e-06,2.3037557196315832e-11
