step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,3.228941922386725e-33,1.965918019459601e-33,1.0000000000000002,2.5696669785706156e-17
25,4.1708935556473844e-29,2.5394184830163276e-29,1.0000000000000002,8.387414274463958e-16
50,1.1543703728789906e-28,7.028300823371979e-29,1.0000000000000002,1.6837610929086021e-15
75,1.1322913606822205e-28,6.893874348778052e-29,1.0,1.5244916170520313e-15
100,2.2278220509173e-28,1.3563934004766391e-28,0.9999999999999999,2.0504938855984658e-15
125,2.8408957977400193e-28,1.7296589329968122e-28,1.0000000000000002,2.2734595205879575e-15
150,2.8703087588579374e-28,1.7475668024033443e-28,1.0,2.4531685301017448e-15
200,4.76429351234859e-28,2.900705770203893e-28,1.0,2.7648012591165784e-15
300,1.0710916034064229e-27,6.521264037081438e-28,1.0,3.410166085406071e-15
500,3.341563893863056e-27,2.03448709516118e-27,0.9999999999999998,5.2787140632201486e-15
750,8.923696047903941e-27,5.4331280284491875e-27,1.0000000000000002,6.273113164504613e-15
1000,2.0109356241678622e-26,1.2243436625835704e-26,1.0,7.753392603176093e-15
1500,6.685134224229337e-26,4.0701957947273374e-26,1.0000000000000002,9.543002176712613e-15
2000,1.9081700231290784e-25,1.1617755669909018e-25,1.0000000000000002,1.1661937279917349e-14
3000,9.368635348053305e-25,5.704026114804225e-25,1.0,2.1754515803098674e-14
4000,2.7558087061668467e-24,1.6778542704883996e-24,1.0,6.747629529652538e-14
5000,5.3638208295029174e-24,3.2657236566444427e-24,0.9999999999999997,2.290481279982584e-13
7500,3.2431819510063457e-23,1.9745879582606455e-23,1.0,6.4202133704346675e-12
10000,1.1101522455348671e-20,6.759081941698435e-21,0.9999999999999997,1.8143411149294367e-10
15000,7.0679564754477066e-15,4.303274363498294e-15,0.9999999999985644,1.45095090439751e-07
20000,4.520377215197427e-09,2.7521990905109684e-09,0.9999990818609081,0.00011603604346781199
25000,0.004141599134274834,0.002521582785677669,0.7563515599332273,0.07295463161695724
30000,1.628096837376173,0.9912550262451475,0.2673361724381513,0.18843310329146087
35000,1.6279225445657146,0.9911489093228771,0.2507767090109346,0.20536208813555604
40000,1.629372846729199,0.9920319153423788,0.2500456867641422,0.20869976717093022
