t,H,Q2_re,Q2_im,generator_norm
59,np.float64(76.236180795286),np.float64(-16.881909602355627),np.float64(-8.249196962328986),np.float64(8.704313664136489)
60,np.float64(76.23618079528597),np.float64(-16.881909602355655),np.float64(-8.249196962328867),np.float64(8.875456924823613)
61,np.float64(76.23618079528593),np.float64(-16.881909602355663),np.float64(-8.249196962328831),np.float64(8.700740769539305)
62,np.float64(76.23618079528592),np.float64(-16.88190960235564),np.float64(-8.249196962328904),np.float64(8.863465285863187)
63,np.float64(76.23618079528589),np.float64(-16.88190960235563),np.float64(-8.249196962328915),np.float64(8.69263091901825)
64,np.float64(76.23618079528569),np.float64(-16.881909602355602),np.float64(-8.249196962328853),np.float64(8.771593010771886)
65,np.float64(76.23618079528558),np.float64(-16.881909602355602),np.float64(-8.249196962328849),np.float64(8.729682482848784)
66,np.float64(76.23618079528529),np.float64(-16.88190960235559),np.float64(-8.249196962328815),np.float64(8.693843079659539)
67,np.float64(76.23618079528528),np.float64(-16.881909602355584),np.float64(-8.249196962328858),np.float64(8.770013842228138)
68,np.float64(76.23618079528504),np.float64(-16.881909602355517),np.float64(-8.249196962328876),np.float64(8.659733804697352)
69,np.float64(76.23618079528534),np.float64(-16.881909602355538),np.float64(-8.249196962328854),np.float64(8.86371601619345)
70,np.float64(76.23618079528524),np.float64(-16.881909602355503),np.float64(-8.249196962328856),np.float64(8.667432549934684)
71,np.float64(76.23618079528505),np.float64(-16.881909602355403),np.float64(-8.24919696232893),np.float64(8.868018060663745)
72,np.float64(76.2361807952848),np.float64(-16.88190960235532),np.float64(-8.24919696232886),np.float64(8.70041800664786)
73,np.float64(76.2361807952846),np.float64(-16.881909602355275),np.float64(-8.249196962328837),np.float64(8.862459168368442)
74,np.float64(76.23618079528478),np.float64(-16.881909602355258),np.float64(-8.249196962328895),np.float64(8.77399467682738)
75,np.float64(76.23618079528468),np.float64(-16.881909602355186),np.float64(-8.249196962328952),np.float64(8.82914960274899)
76,np.float64(76.23618079528467),np.float64(-16.881909602355183),np.float64(-8.249196962328952),np.float64(8.770068212913353)
77,np.float64(76.23618079528458),np.float64(-16.881909602355186),np.float64(-8.249196962328913),np.float64(8.733919650310927)
78,np.float64(76.23618079528464),np.float64(-16.8819096023552),np.float64(-8.24919696232884),np.float64(8.835870278640723)
79,np.float64(76.23618079528461),np.float64(-16.881909602355186),np.float64(-8.249196962328849),np.float64(8.723207408350813)
80,np.float64(76.23618079528455),np.float64(-16.88190960235518),np.float64(-8.24919696232881),np.float64(8.827343903563415)
81,np.float64(76.23618079528478),np.float64(-16.88190960235525),np.float64(-8.249196962328842),np.float64(8.700001281456816)
82,np.float64(76.2361807952847),np.float64(-16.881909602355222),np.float64(-8.249196962328861),np.float64(8.868786931060498)
83,np.float64(76.23618079528478),np.float64(-16.881909602355247),np.float64(-8.249196962328826),np.float64(8.73258426672208)
84,np.float64(76.23618079528477),np.float64(-16.88190960235518),np.float64(-8.249196962328822),np.float64(8.884594107712537)
85,np.float64(76.23618079528491),np.float64(-16.881909602355215),np.float64(-8.249196962328757),np.float64(8.759949445311797)
86,np.float64(76.23618079528491),np.float64(-16.881909602355243),np.float64(-8.249196962328835),np.float64(8.850480927436616)
87,np.float64(76.23618079528507),np.float64(-16.881909602355258),np.float64(-8.249196962328844),np.float64(8.811274980367026)
88,np.float64(76.23618079528515),np.float64(-16.881909602355243),np.float64(-8.24919696232888),np.float64(8.824456308321393)
89,np.float64(76.23618079528543),np.float64(-16.88190960235529),np.float64(-8.249196962328883),np.float64(8.82133513623977)
90,np.float64(76.23618079528558),np.float64(-16.881909602355332),np.float64(-8.249196962328861),np.float64(8.775288035906517)
91,np.float64(76.23618079528543),np.float64(-16.881909602355325),np.float64(-8.249196962328835),np.float64(8.856923496851591)
92,np.float64(76.23618079528536),np.float64(-16.881909602355336),np.float64(-8.249196962328842),np.float64(8.748207702979276)
93,np.float64(76.23618079528526),np.float64(-16.88190960235533),np.float64(-8.249196962328817),np.float64(8.866302007591134)
94,np.float64(76.23618079528532),np.float64(-16.881909602355357),np.float64(-8.24919696232889),np.float64(8.772711778645323)
95,np.float64(76.23618079528522),np.float64(-16.881909602355318),np.float64(-8.249196962328922),np.float64(8.85144800747339)
96,np.float64(76.23618079528497),np.float64(-16.881909602355286),np.float64(-8.2491969623288),np.float64(8.772370775888962)
97,np.float64(76.23618079528497),np.float64(-16.881909602355307),np.float64(-8.249196962328801),np.float64(8.847751484209573)
98,np.float64(76.2361807952849),np.float64(-16.881909602355314),np.float64(-8.249196962328789),np.float64(8.768559681545634)
99,np.float64(76.236180795285),np.float64(-16.88190960235532),np.float64(-8.249196962328666),np.float64(8.862994987570579)
100,np.float64(76.23618079528511),np.float64(-16.881909602355286),np.float64(-8.249196962328696),np.float64(8.81308607352934)
101,np.float64(76.23618079528526),np.float64(-16.881909602355275),np.float64(-8.249196962328817),np.float64(8.805437322627297)
102,np.float64(76.23618079528518),np.float64(-16.881909602355265),np.float64(-8.249196962328812),np.float64(8.784052621992794)
103,np.float64(76.23618079528518),np.float64(-16.881909602355236),np.float64(-8.249196962328847),np.float64(8.821382948896844)
104,np.float64(76.23618079528498),np.float64(-16.881909602355172),np.float64(-8.249196962328883),np.float64(8.85014105143545)
105,np.float64(76.23618079528512),np.float64(-16.881909602355147),np.float64(-8.24919696232885),np.float64(8.771024999563942)
106,np.float64(76.2361807952851),np.float64(-16.881909602355133),np.float64(-8.249196962328826),np.float64(8.841821098060773)
107,np.float64(76.23618079528516),np.float64(-16.881909602355137),np.float64(-8.249196962328906),np.float64(8.73320904507646)
108,np.float64(76.23618079528526),np.float64(-16.88190960235514),np.float64(-8.249196962328845),np.float64(8.88316166778362)
109,np.float64(76.23618079528529),np.float64(-16.881909602355133),np.float64(-8.249196962328835),np.float64(8.810918375389184)
110,np.float64(76.23618079528508),np.float64(-16.881909602355016),np.float64(-8.24919696232881),np.float64(8.844569769821586)
111,np.float64(76.23618079528501),np.float64(-16.881909602354952),np.float64(-8.24919696232879),np.float64(8.76116765476767)
112,np.float64(76.23618079528498),np.float64(-16.881909602354916),np.float64(-8.249196962328874),np.float64(8.81440223786671)
113,np.float64(76.23618079528492),np.float64(-16.881909602354927),np.float64(-8.249196962328801),np.float64(8.830537346492756)
114,np.float64(76.23618079528487),np.float64(-16.88190960235493),np.float64(-8.249196962328798),np.float64(8.788004394622698)
115,np.float64(76.23618079528494),np.float64(-16.88190960235497),np.float64(-8.249196962328764),np.float64(8.849579175239366)
116,np.float64(76.23618079528508),np.float64(-16.881909602354987),np.float64(-8.249196962328755),np.float64(8.764094441630684)
117,np.float64(76.23618079528495),np.float64(-16.88190960235501),np.float64(-8.249196962328742),np.float64(8.841256175711704)
118,np.float64(76.23618079528497),np.float64(-16.88190960235502),np.float64(-8.249196962328758),np.float64(8.814965696514887)
119,np.float64(76.23618079528467),np.float64(-16.881909602354952),np.float64(-8.249196962328785),np.float64(8.849791731637485)
120,np.float64(76.23618079528482),np.float64(-16.881909602355012),np.float64(-8.249196962328742),np.float64(8.786434054654514)
121,np.float64(76.23618079528515),np.float64(-16.881909602355098),np.float64(-8.249196962328798),np.float64(8.834415317755568)
122,np.float64(76.23618079528518),np.float64(-16.881909602355126),np.float64(-8.249196962328813),np.float64(8.779404655072076)
123,np.float64(76.2361807952852),np.float64(-16.88190960235507),np.float64(-8.249196962328808),np.float64(8.820980179850888)
124,np.float64(76.23618079528532),np.float64(-16.881909602355073),np.float64(-8.24919696232888),np.float64(8.79978389743482)
125,np.float64(76.2361807952854),np.float64(-16.88190960235514),np.float64(-8.249196962328963),np.float64(8.812451345267698)
126,np.float64(76.23618079528545),np.float64(-16.881909602355154),np.float64(-8.249196962328947),np.float64(8.813719746425415)
127,np.float64(76.23618079528518),np.float64(-16.881909602355154),np.float64(-8.24919696232891),np.float64(8.812003722082778)
128,np.float64(76.23618079528495),np.float64(-16.881909602355087),np.float64(-8.249196962328872),np.float64(8.855308765391515)
129,np.float64(76.23618079528472),np.float64(-16.881909602355044),np.float64(-8.24919696232884),np.float64(8.791652791570366)
130,np.float64(76.23618079528474),np.float64(-16.88190960235497),np.float64(-8.249196962328936),np.float64(8.82889321260314)
131,np.float64(76.23618079528474),np.float64(-16.88190960235497),np.float64(-8.249196962328933),np.float64(8.7837451981952)
132,np.float64(76.23618079528465),np.float64(-16.881909602354973),np.float64(-8.249196962328833),np.float64(8.804819890223737)
133,np.float64(76.23618079528444),np.float64(-16.881909602354906),np.float64(-8.249196962328849),np.float64(8.804847121637058)
134,np.float64(76.23618079528464),np.float64(-16.881909602354924),np.float64(-8.249196962328956),np.float64(8.76617279793603)
135,np.float64(76.23618079528475),np.float64(-16.8819096023549),np.float64(-8.249196962328984),np.float64(8.83263456839854)
136,np.float64(76.23618079528474),np.float64(-16.881909602354852),np.float64(-8.249196962329044),np.float64(8.778123871692648)
137,np.float64(76.23618079528448),np.float64(-16.881909602354806),np.float64(-8.249196962329027),np.float64(8.830267497500916)
138,np.float64(76.23618079528441),np.float64(-16.881909602354817),np.float64(-8.249196962329032),np.float64(8.782225679080824)
139,np.float64(76.23618079528441),np.float64(-16.881909602354817),np.float64(-8.249196962329048),np.float64(8.704794708643824)
140,np.float64(76.23618079528438),np.float64(-16.88190960235478),np.float64(-8.249196962329075),np.float64(8.800261260255402)
141,np.float64(76.23618079528448),np.float64(-16.88190960235478),np.float64(-8.249196962329156),np.float64(8.733167534310835)
142,np.float64(76.23618079528472),np.float64(-16.881909602354824),np.float64(-8.249196962329174),np.float64(8.816680642715749)
143,np.float64(76.23618079528465),np.float64(-16.88190960235484),np.float64(-8.249196962329144),np.float64(8.725076376484287)
144,np.float64(76.23618079528478),np.float64(-16.881909602354884),np.float64(-8.24919696232908),np.float64(8.840270603309708)
145,np.float64(76.23618079528471),np.float64(-16.881909602354817),np.float64(-8.249196962329119),np.float64(8.790113081957331)
146,np.float64(76.23618079528487),np.float64(-16.88190960235481),np.float64(-8.249196962329224),np.float64(8.831793293744477)
147,np.float64(76.23618079528484),np.float64(-16.88190960235479),np.float64(-8.249196962329258),np.float64(8.798468054103541)
148,np.float64(76.23618079528492),np.float64(-16.88190960235478),np.float64(-8.249196962329268),np.float64(8.742261312848264)
149,np.float64(76.2361807952848),np.float64(-16.88190960235477),np.float64(-8.249196962329231),np.float64(8.78279121708591)
150,np.float64(76.23618079528481),np.float64(-16.88190960235476),np.float64(-8.249196962329219),np.float64(8.758984380520241)
151,np.float64(76.23618079528484),np.float64(-16.881909602354785),np.float64(-8.249196962329224),np.float64(8.790070791578271)
152,np.float64(76.23618079528485),np.float64(-16.88190960235473),np.float64(-8.249196962329282),np.float64(8.761341775672843)
153,np.float64(76.23618079528481),np.float64(-16.88190960235479),np.float64(-8.249196962329222),np.float64(8.79526384030119)
154,np.float64(76.23618079528472),np.float64(-16.88190960235473),np.float64(-8.249196962329252),np.float64(8.79592443929325)
155,np.float64(76.23618079528501),np.float64(-16.881909602354753),np.float64(-8.249196962329258),np.float64(8.822946510200195)
156,np.float64(76.23618079528468),np.float64(-16.88190960235475),np.float64(-8.249196962329256),np.float64(8.790929265077818)
157,np.float64(76.23618079528474),np.float64(-16.881909602354785),np.float64(-8.249196962329302),np.float64(8.802246915918236)
158,np.float64(76.23618079528443),np.float64(-16.88190960235474),np.float64(-8.249196962329338),np.float64(8.785103967458728)
159,np.float64(76.23618079528455),np.float64(-16.881909602354803),np.float64(-8.249196962329272),np.float64(8.791453391316542)
160,np.float64(76.23618079528453),np.float64(-16.881909602354817),np.float64(-8.24919696232929),np.float64(8.792088621346272)
161,np.float64(76.2361807952845),np.float64(-16.881909602354845),np.float64(-8.249196962329254),np.float64(8.79923814845995)
162,np.float64(76.23618079528465),np.float64(-16.88190960235492),np.float64(-8.249196962329247),np.float64(8.79854184617021)
163,np.float64(76.23618079528462),np.float64(-16.881909602354927),np.float64(-8.249196962329249),np.float64(8.816649892415683)
164,np.float64(76.23618079528478),np.float64(-16.88190960235496),np.float64(-8.249196962329261),np.float64(8.843087106357924)
165,np.float64(76.23618079528461),np.float64(-16.88190960235494),np.float64(-8.249196962329252),np.float64(8.824678494612323)
166,np.float64(76.23618079528462),np.float64(-16.881909602354924),np.float64(-8.249196962329291),np.float64(8.815269258484143)
167,np.float64(76.23618079528488),np.float64(-16.88190960235504),np.float64(-8.249196962329231),np.float64(8.84652952628648)
168,np.float64(76.23618079528477),np.float64(-16.881909602355016),np.float64(-8.24919696232923),np.float64(8.838306982987188)
169,np.float64(76.23618079528474),np.float64(-16.881909602354984),np.float64(-8.249196962329309),np.float64(8.82114691062531)
170,np.float64(76.2361807952845),np.float64(-16.881909602354916),np.float64(-8.249196962329334),np.float64(8.820223966471126)
171,np.float64(76.2361807952843),np.float64(-16.881909602354852),np.float64(-8.249196962329227),np.float64(8.83916906419438)
172,np.float64(76.23618079528433),np.float64(-16.881909602354828),np.float64(-8.249196962329307),np.float64(8.839005518951753)
173,np.float64(76.23618079528443),np.float64(-16.8819096023548),np.float64(-8.249196962329398),np.float64(8.838254206410568)
174,np.float64(76.23618079528457),np.float64(-16.88190960235481),np.float64(-8.24919696232941),np.float64(8.823732937118299)
175,np.float64(76.23618079528457),np.float64(-16.881909602354757),np.float64(-8.249196962329492),np.float64(8.83424394812523)
176,np.float64(76.23618079528471),np.float64(-16.88190960235481),np.float64(-8.249196962329483),np.float64(8.854925803594421)
177,np.float64(76.23618079528477),np.float64(-16.881909602354835),np.float64(-8.249196962329437),np.float64(8.809512759396686)
178,np.float64(76.23618079528477),np.float64(-16.881909602354813),np.float64(-8.249196962329453),np.float64(8.799742451767381)
179,np.float64(76.23618079528472),np.float64(-16.881909602354806),np.float64(-8.24919696232946),np.float64(8.861445905899888)
180,np.float64(76.23618079528478),np.float64(-16.881909602354817),np.float64(-8.249196962329489),np.float64(8.805992590554489)
181,np.float64(76.23618079528468),np.float64(-16.881909602354792),np.float64(-8.249196962329439),np.float64(8.835367246555164)
182,np.float64(76.23618079528484),np.float64(-16.881909602354828),np.float64(-8.249196962329451),np.float64(8.816398739922512)
183,np.float64(76.23618079528481),np.float64(-16.88190960235484),np.float64(-8.249196962329423),np.float64(8.800702994541098)
184,np.float64(76.23618079528478),np.float64(-16.88190960235481),np.float64(-8.249196962329513),np.float64(8.857017791783521)
185,np.float64(76.23618079528458),np.float64(-16.881909602354757),np.float64(-8.249196962329545),np.float64(8.837379213455348)
186,np.float64(76.2361807952846),np.float64(-16.88190960235477),np.float64(-8.249196962329567),np.float64(8.770909545167779)
187,np.float64(76.23618079528448),np.float64(-16.88190960235474),np.float64(-8.249196962329515),np.float64(8.856285588965441)
188,np.float64(76.23618079528458),np.float64(-16.881909602354742),np.float64(-8.249196962329558),np.float64(8.804221504312604)
189,np.float64(76.23618079528467),np.float64(-16.881909602354785),np.float64(-8.24919696232956),np.float64(8.860787774857409)
190,np.float64(76.2361807952848),np.float64(-16.881909602354824),np.float64(-8.249196962329563),np.float64(8.814485501381744)
191,np.float64(76.23618079528498),np.float64(-16.881909602354874),np.float64(-8.249196962329552),np.float64(8.751711787087881)
192,np.float64(76.23618079528488),np.float64(-16.881909602354828),np.float64(-8.24919696232967),np.float64(8.895853556494757)
193,np.float64(76.23618079528514),np.float64(-16.88190960235489),np.float64(-8.249196962329654),np.float64(8.795048819418255)
194,np.float64(76.23618079528502),np.float64(-16.881909602354856),np.float64(-8.249196962329695),np.float64(8.872809952034215)
195,np.float64(76.23618079528497),np.float64(-16.88190960235479),np.float64(-8.249196962329771),np.float64(8.778676866225814)
196,np.float64(76.23618079528502),np.float64(-16.881909602354778),np.float64(-8.24919696232975),np.float64(8.879004924834335)
197,np.float64(76.23618079528475),np.float64(-16.88190960235471),np.float64(-8.24919696232972),np.float64(8.842296438191749)
198,np.float64(76.23618079528454),np.float64(-16.88190960235467),np.float64(-8.249196962329707),np.float64(8.778205510170455)
199,np.float64(76.23618079528444),np.float64(-16.881909602354654),np.float64(-8.24919696232968),np.float64(8.867378496764958)
200,np.float64(76.23618079528453),np.float64(-16.881909602354703),np.float64(-8.249196962329698),np.float64(8.82236268056351)
201,np.float64(76.23618079528451),np.float64(-16.881909602354686),np.float64(-8.249196962329703),np.float64(8.84026677422637)
202,np.float64(76.2361807952849),np.float64(-16.881909602354717),np.float64(-8.249196962329778),np.float64(8.790196579071475)
203,np.float64(76.23618079528507),np.float64(-16.88190960235477),np.float64(-8.249196962329743),np.float64(8.86054791415039)
204,np.float64(76.23618079528501),np.float64(-16.881909602354778),np.float64(-8.249196962329687),np.float64(8.817121239181134)
205,np.float64(76.23618079528508),np.float64(-16.88190960235478),np.float64(-8.249196962329698),np.float64(8.870404818062301)
206,np.float64(76.23618079528501),np.float64(-16.881909602354774),np.float64(-8.249196962329705),np.float64(8.807901406026575)
207,np.float64(76.23618079528529),np.float64(-16.88190960235486),np.float64(-8.249196962329748),np.float64(8.883699339206387)
208,np.float64(76.23618079528529),np.float64(-16.881909602354874),np.float64(-8.24919696232976),np.float64(8.846735543430277)
209,np.float64(76.23618079528524),np.float64(-16.8819096023548),np.float64(-8.249196962329814),np.float64(8.834909128706837)
210,np.float64(76.23618079528522),np.float64(-16.88190960235483),np.float64(-8.249196962329785),np.float64(8.858088132702786)
211,np.float64(76.23618079528539),np.float64(-16.881909602354856),np.float64(-8.24919696232968),np.float64(8.807129445413471)
212,np.float64(76.2361807952856),np.float64(-16.8819096023549),np.float64(-8.249196962329677),np.float64(8.90777815124859)
213,np.float64(76.2361807952855),np.float64(-16.881909602354867),np.float64(-8.249196962329714),np.float64(8.7630959279586)
214,np.float64(76.23618079528546),np.float64(-16.881909602354888),np.float64(-8.249196962329675),np.float64(8.926758097668436)
215,np.float64(76.23618079528549),np.float64(-16.88190960235486),np.float64(-8.249196962329687),np.float64(8.792567325476103)
216,np.float64(76.23618079528559),np.float64(-16.881909602354934),np.float64(-8.249196962329593),np.float64(8.905617970382503)
217,np.float64(76.23618079528586),np.float64(-16.88190960235499),np.float64(-8.249196962329663),np.float64(8.789938069782632)
218,np.float64(76.23618079528595),np.float64(-16.88190960235503),np.float64(-8.249196962329663),np.float64(8.813854985681603)
219,np.float64(76.23618079528595),np.float64(-16.881909602355044),np.float64(-8.249196962329615),np.float64(8.853282417211329)
220,np.float64(76.2361807952859),np.float64(-16.881909602355027),np.float64(-8.249196962329616),np.float64(8.754197894042303)
221,np.float64(76.2361807952861),np.float64(-16.88190960235506),np.float64(-8.249196962329657),np.float64(8.904974044019298)
222,np.float64(76.2361807952859),np.float64(-16.881909602355023),np.float64(-8.249196962329647),np.float64(8.737356726826384)
223,np.float64(76.2361807952859),np.float64(-16.881909602355023),np.float64(-8.249196962329647),np.float64(8.92430811131997)
224,np.float64(76.23618079528592),np.float64(-16.881909602355012),np.float64(-8.249196962329652),np.float64(8.77511609963278)
225,np.float64(76.23618079528589),np.float64(-16.881909602354995),np.float64(-8.249196962329709),np.float64(8.923180830321854)
226,np.float64(76.23618079528588),np.float64(-16.88190960235496),np.float64(-8.249196962329698),np.float64(8.776329420092013)
227,np.float64(76.23618079528597),np.float64(-16.881909602355005),np.float64(-8.249196962329648),np.float64(8.834240540732209)
228,np.float64(76.23618079528606),np.float64(-16.881909602354998),np.float64(-8.249196962329698),np.float64(8.813807985573906)
229,np.float64(76.23618079528613),np.float64(-16.88190960235501),np.float64(-8.24919696232973),np.float64(8.775491604318834)
230,np.float64(76.236180795286),np.float64(-16.88190960235495),np.float64(-8.249196962329748),np.float64(8.879580395111645)
231,np.float64(76.23618079528603),np.float64(-16.881909602355),np.float64(-8.24919696232968),np.float64(8.72793243219739)
232,np.float64(76.23618079528589),np.float64(-16.881909602355012),np.float64(-8.249196962329567),np.float64(8.889939390882033)
233,np.float64(76.23618079528589),np.float64(-16.881909602355044),np.float64(-8.249196962329561),np.float64(8.78637866980353)
234,np.float64(76.23618079528597),np.float64(-16.881909602355037),np.float64(-8.249196962329611),np.float64(8.928269524703962)
235,np.float64(76.2361807952858),np.float64(-16.881909602355034),np.float64(-8.24919696232959),np.float64(8.777135090706048)
236,np.float64(76.23618079528588),np.float64(-16.88190960235508),np.float64(-8.249196962329542),np.float64(8.854700964000969)
237,np.float64(76.23618079528586),np.float64(-16.88190960235503),np.float64(-8.249196962329467),np.float64(8.830168264408744)
238,np.float64(76.23618079528573),np.float64(-16.881909602354995),np.float64(-8.24919696232945),np.float64(8.810081277255174)
239,np.float64(76.2361807952856),np.float64(-16.881909602355023),np.float64(-8.249196962329325),np.float64(8.86419547911013)
240,np.float64(76.23618079528572),np.float64(-16.881909602355066),np.float64(-8.249196962329336),np.float64(8.75216426011038)
241,np.float64(76.2361807952856),np.float64(-16.881909602355037),np.float64(-8.249196962329364),np.float64(8.88100306382832)
242,np.float64(76.23618079528569),np.float64(-16.88190960235502),np.float64(-8.249196962329364),np.float64(8.80787200249474)
243,np.float64(76.2361807952857),np.float64(-16.881909602355012),np.float64(-8.249196962329343),np.float64(8.873987545697759)
