step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11,takagi_r12,takagi_r13,takagi_r14,takagi_r15,takagi_r16
18,0.3234057875667828,0.31232857389208407,0.29903030211686243,0.2892538253396037,0.27051934098597474,0.2525572646792868,0.2326465641428041,0.2213855426967331,0.19866155952881223,0.1905268927657816,0.1802603952250315,0.14579293297633333,0.13526175305468804,0.09567098523673166,0.08353471285834287,2.1964343626245295e-09
19,0.3234057875667842,0.31232857389208674,0.29903030211686155,0.28925382533959465,0.27051934098598246,0.25255726467928746,0.23264656414280085,0.2213855426967307,0.1986615595288182,0.19052689276577683,0.1802603952250341,0.1457929329763293,0.13526175305468602,0.09567098523675119,0.08353471285834362,3.0286162381743165e-09
20,0.3234057875667851,0.312328573892089,0.2990303021168603,0.28925382533958505,0.2705193409859895,0.252557264679288,0.23264656414279716,0.221385542696728,0.19866155952882394,0.190526892765772,0.18026039522503634,0.14579293297632523,0.13526175305468416,0.09567098523677034,0.0835347128583445,2.0504043320941495e-09
21,0.3234057875667866,0.3123285738920918,0.2990303021168595,0.2892538253395756,0.27051934098599684,0.2525572646792888,0.23264656414279375,0.22138554269672572,0.19866155952883016,0.19052689276576773,0.18026039522503887,0.14579293297632173,0.1352617530546828,0.09567098523678946,0.08353471285834592,1.9183816398951768e-09
22,0.323405787566788,0.3123285738920943,0.2990303021168585,0.2892538253395661,0.27051934098600383,0.25255726467928963,0.23264656414279036,0.22138554269672336,0.19866155952883663,0.1905268927657636,0.18026039522504106,0.14579293297631837,0.13526175305468188,0.09567098523680831,0.08353471285834767,2.3292813345007625e-09
23,0.3234057875667889,0.3123285738920964,0.2990303021168569,0.28925382533955596,0.2705193409860103,0.2525572646792903,0.23264656414278645,0.22138554269672092,0.1986615595288428,0.1905268927657594,0.18026039522504295,0.14579293297631496,0.1352617530546811,0.09567098523682661,0.0835347128583497,2.1878086765829128e-09
24,0.3234057875667899,0.3123285738920986,0.29903030211685555,0.2892538253395458,0.2705193409860167,0.25255726467929107,0.23264656414278276,0.22138554269671853,0.19866155952884926,0.1905268927657556,0.1802603952250447,0.14579293297631182,0.13526175305468083,0.0956709852368449,0.08353471285835215,2.302749079753121e-09
25,0.32340578756679067,0.3123285738921004,0.29903030211685394,0.2892538253395353,0.27051934098602237,0.2525572646792915,0.23264656414277884,0.221385542696716,0.19866155952885575,0.1905268927657517,0.18026039522504628,0.14579293297630888,0.13526175305468077,0.09567098523686285,0.08353471285835475,2.2005269923418046e-09
26,0.32340578756679195,0.31232857389210267,0.2990303021168526,0.2892538253395251,0.2705193409860284,0.25255726467929257,0.23264656414277524,0.22138554269671407,0.19866155952886264,0.19052689276574838,0.1802603952250479,0.14579293297630638,0.13526175305468108,0.09567098523688061,0.08353471285835795,3.994167834453557e-09
27,0.3234057875667933,0.312328573892105,0.29903030211685133,0.2892538253395147,0.27051934098603436,0.2525572646792937,0.23264656414277166,0.22138554269671226,0.19866155952886982,0.19052689276574544,0.1802603952250496,0.1457929329763041,0.13526175305468188,0.09567098523689817,0.08353471285836153,2.438354245009423e-09
28,0.3234057875667949,0.3123285738921075,0.2990303021168502,0.2892538253395044,0.2705193409860402,0.252557264679295,0.23264656414276816,0.22138554269671068,0.1986615595288772,0.1905268927657429,0.1802603952250513,0.14579293297630216,0.13526175305468316,0.09567098523691539,0.0835347128583655,3.0084173464378106e-09
29,0.3234057875667955,0.31232857389210905,0.2990303021168483,0.28925382533949323,0.27051934098604513,0.2525572646792959,0.23264656414276397,0.2213855426967086,0.19866155952888412,0.19052689276574003,0.18026039522505227,0.14579293297630003,0.13526175305468444,0.09567098523693213,0.08353471285836947,8.893212116457912e-10
30,0.3234057875667975,0.31232857389211194,0.2990303021168475,0.2892538253394832,0.2705193409860509,0.2525572646792976,0.23264656414276072,0.2213855426967076,0.19866155952889208,0.19052689276573825,0.18026039522505394,0.14579293297629875,0.13526175305468674,0.09567098523694899,0.08353471285837422,1.6882526926058076e-09
31,0.3234057875667992,0.31232857389211427,0.29903030211684634,0.2892538253394726,0.27051934098605607,0.25255726467929923,0.23264656414275725,0.22138554269670632,0.19866155952889997,0.19052689276573656,0.18026039522505521,0.1457929329762974,0.13526175305468924,0.0956709852369653,0.08353471285837923,1.7609998377211788e-09
32,0.32340578756680105,0.312328573892117,0.2990303021168452,0.28925382533946187,0.2705193409860613,0.2525572646793009,0.23264656414275384,0.2213855426967054,0.19866155952890813,0.1905268927657352,0.18026039522505646,0.14579293297629642,0.1352617530546922,0.09567098523698146,0.08353471285838482,2.224654217991009e-09
33,0.3234057875668021,0.3123285738921188,0.2990303021168434,0.28925382533945054,0.2705193409860656,0.2525572646793022,0.23264656414274976,0.2213855426967039,0.1986615595289159,0.19052689276573362,0.18026039522505707,0.14579293297629525,0.1352617530546953,0.09567098523699692,0.08353471285839052,1.3351285218402681e-09
34,0.32340578756680377,0.3123285738921212,0.29903030211684223,0.2892538253394397,0.27051934098607033,0.25255726467930417,0.23264656414274626,0.22138554269670313,0.1986615595289243,0.19052689276573273,0.18026039522505793,0.1457929329762947,0.13526175305469895,0.0956709852370123,0.08353471285839668,2.091102170990889e-09
35,0.32340578756680527,0.3123285738921235,0.2990303021168407,0.28925382533942856,0.2705193409860745,0.2525572646793059,0.23264656414274246,0.2213855426967022,0.19866155952893258,0.1905268927657321,0.18026039522505857,0.14579293297629434,0.13526175305470292,0.09567098523702726,0.08353471285840319,4.2527364040090165e-09
36,0.32340578756680705,0.312328573892126,0.29903030211683934,0.2892538253394177,0.270519340986079,0.25255726467930806,0.23264656414273888,0.22138554269670183,0.19866155952894118,0.19052689276573187,0.18026039522505932,0.14579293297629412,0.13526175305470756,0.09567098523704182,0.0835347128584102,2.27330934634744e-09
37,0.32340578756680893,0.3123285738921285,0.2990303021168381,0.2892538253394065,0.27051934098608305,0.2525572646793102,0.23264656414273538,0.2213855426967014,0.19866155952895004,0.19052689276573195,0.1802603952250599,0.14579293297629412,0.13526175305471252,0.0956709852370562,0.08353471285841746,2.1203395283842924e-09
38,0.32340578756681043,0.3123285738921306,0.29903030211683646,0.28925382533939525,0.27051934098608676,0.25255726467931244,0.23264656414273158,0.22138554269670094,0.19866155952895878,0.19052689276573215,0.18026039522506002,0.14579293297629428,0.13526175305471763,0.09567098523707,0.08353471285842497,2.351183512121364e-09
39,0.3234057875668119,0.3123285738921326,0.2990303021168347,0.2892538253393838,0.2705193409860901,0.2525572646793146,0.23264656414272775,0.2213855426967007,0.1986615595289676,0.19052689276573262,0.1802603952250601,0.14579293297629464,0.13526175305472304,0.09567098523708344,0.08353471285843282,1.8720196813196357e-09
40,0.3234057875668141,0.31232857389213514,0.2990303021168335,0.2892538253393727,0.2705193409860938,0.2525572646793172,0.23264656414272433,0.22138554269670088,0.1986615595289769,0.19052689276573376,0.18026039522506046,0.14579293297629556,0.13526175305472915,0.0956709852370966,0.08353471285844108,2.8248041377266465e-09
41,0.32340578756681565,0.31232857389213703,0.29903030211683174,0.2892538253393612,0.2705193409860966,0.2525572646793195,0.23264656414272053,0.22138554269670058,0.19866155952898593,0.19052689276573478,0.18026039522506007,0.14579293297629628,0.13526175305473553,0.09567098523710928,0.08353471285844946,1.8673837804798538e-09
42,0.3234057875668176,0.31232857389213925,0.2990303021168304,0.2892538253393499,0.2705193409860995,0.25255726467932216,0.23264656414271706,0.2213855426967006,0.1986615595289954,0.19052689276573653,0.18026039522505977,0.14579293297629756,0.1352617530547424,0.09567098523712177,0.0835347128584581,2.03111258062101e-09
43,0.323405787566819,0.312328573892141,0.29903030211682824,0.28925382533933797,0.2705193409861018,0.25255726467932466,0.23264656414271304,0.22138554269670063,0.19866155952900444,0.19052689276573823,0.1802603952250591,0.14579293297629858,0.13526175305474936,0.09567098523713359,0.08353471285846718,2.9599976983212057e-09
44,0.3234057875668207,0.312328573892143,0.2990303021168265,0.2892538253393265,0.2705193409861041,0.25255726467932743,0.23264656414270934,0.22138554269670088,0.1986615595290138,0.1905268927657404,0.18026039522505838,0.14579293297630003,0.13526175305475707,0.09567098523714515,0.08353471285847638,1.2258574767295647e-09
45,0.32340578756682237,0.312328573892145,0.2990303021168246,0.2892538253393147,0.27051934098610625,0.2525572646793302,0.23264656414270554,0.22138554269670127,0.19866155952902337,0.19052689276574286,0.1802603952250576,0.1457929329763016,0.135261753054765,0.09567098523715623,0.08353471285848606,2.344757533143093e-09
46,0.32340578756682414,0.31232857389214685,0.29903030211682274,0.289253825339303,0.2705193409861081,0.2525572646793332,0.23264656414270185,0.22138554269670166,0.19866155952903297,0.19052689276574564,0.18026039522505652,0.14579293297630352,0.1352617530547734,0.09567098523716688,0.0835347128584958,3.1748467904863086e-09
47,0.3234057875668263,0.3123285738921493,0.29903030211682136,0.28925382533929167,0.2705193409861102,0.2525572646793366,0.23264656414269846,0.22138554269670266,0.19866155952904305,0.19052689276574902,0.18026039522505563,0.1457929329763058,0.1352617530547825,0.09567098523717736,0.08353471285850607,2.6679690300902386e-09
48,0.3234057875668283,0.3123285738921514,0.2990303021168195,0.2892538253392802,0.2705193409861118,0.2525572646793399,0.23264656414269486,0.22138554269670346,0.19866155952905298,0.19052689276575263,0.18026039522505433,0.14579293297630816,0.13526175305479182,0.09567098523718733,0.08353471285851653,2.2493369467714416e-09
49,0.3234057875668304,0.3123285738921535,0.29903030211681786,0.2892538253392686,0.2705193409861133,0.25255726467934336,0.23264656414269141,0.22138554269670455,0.1986615595290631,0.19052689276575666,0.180260395225053,0.14579293297631082,0.13526175305480154,0.09567098523719679,0.0835347128585272,2.2630709539715803e-09
50,0.3234057875668318,0.3123285738921548,0.2990303021168154,0.28925382533925637,0.27051934098611397,0.25255726467934636,0.23264656414268728,0.22138554269670524,0.19866155952907286,0.19052689276576043,0.18026039522505094,0.14579293297631335,0.1352617530548112,0.09567098523720555,0.08353471285853796,3.2100714802627992e-09
51,0.32340578756683347,0.3123285738921566,0.29903030211681314,0.2892538253392444,0.2705193409861148,0.2525572646793499,0.2326465641426835,0.2213855426967064,0.1986615595290829,0.19052689276576498,0.18026039522504902,0.1457929329763162,0.13526175305482158,0.0956709852372141,0.08353471285854912,2.241852169180408e-09
52,0.3234057875668357,0.3123285738921587,0.2990303021168113,0.28925382533923266,0.27051934098611546,0.2525572646793537,0.23264656414267998,0.2213855426967077,0.19866155952909317,0.19052689276577,0.1802603952250471,0.14579293297631946,0.13526175305483246,0.09567098523722214,0.08353471285856032,1.908130825943486e-09
53,0.32340578756683735,0.3123285738921603,0.2990303021168089,0.2892538253392207,0.2705193409861159,0.2525572646793573,0.23264656414267612,0.22138554269670907,0.19866155952910336,0.1905268927657752,0.18026039522504486,0.14579293297632256,0.1352617530548437,0.09567098523722976,0.08353471285857207,1.944637383787377e-09
54,0.32340578756683913,0.312328573892162,0.2990303021168066,0.28925382533920874,0.2705193409861161,0.2525572646793612,0.23264656414267237,0.2213855426967105,0.1986615595291136,0.19052689276578075,0.1802603952250424,0.145792932976326,0.1352617530548553,0.09567098523723691,0.08353471285858374,1.4714368599882895e-09
55,0.32340578756684074,0.3123285738921633,0.299030302116804,0.2892538253391965,0.27051934098611574,0.25255726467936485,0.2326465641426683,0.22138554269671193,0.19866155952912365,0.19052689276578647,0.18026039522503953,0.14579293297632942,0.1352617530548671,0.09567098523724336,0.08353471285859589,2.281533340471473e-09
56,0.32340578756684285,0.312328573892165,0.29903030211680187,0.289253825339185,0.2705193409861156,0.25255726467936906,0.2326465641426648,0.22138554269671376,0.19866155952913428,0.19052689276579282,0.18026039522503678,0.14579293297633336,0.1352617530548797,0.09567098523724969,0.08353471285860815,2.2488482134251554e-09
57,0.3234057875668451,0.31232857389216695,0.2990303021167998,0.2892538253391735,0.2705193409861153,0.2525572646793734,0.2326465641426614,0.22138554269671573,0.19866155952914494,0.1905268927657996,0.18026039522503393,0.1457929329763375,0.13526175305489263,0.09567098523725545,0.08353471285862077,2.5493307501922957e-09
58,0.3234057875668471,0.31232857389216845,0.29903030211679765,0.2892538253391618,0.27051934098611446,0.2525572646793777,0.2326465641426578,0.22138554269671756,0.19866155952915554,0.19052689276580662,0.18026039522503076,0.14579293297634174,0.13526175305490581,0.09567098523726085,0.08353471285863329,3.2026033554320086e-09
59,0.32340578756684946,0.3123285738921703,0.2990303021167956,0.28925382533915045,0.2705193409861138,0.25255726467938244,0.23264656414265447,0.2213855426967199,0.19866155952916636,0.19052689276581417,0.18026039522502757,0.14579293297634624,0.13526175305491964,0.09567098523726572,0.08353471285864614,1.9781553061748337e-09
60,0.3234057875668518,0.31232857389217195,0.2990303021167934,0.2892538253391389,0.2705193409861129,0.25255726467938716,0.23264656414265103,0.22138554269672234,0.1986615595291772,0.1905268927658221,0.18026039522502424,0.14579293297635093,0.13526175305493354,0.09567098523727022,0.08353471285865936,3.1030717025597863e-09
61,0.3234057875668536,0.3123285738921735,0.29903030211679077,0.2892538253391272,0.27051934098611147,0.2525572646793919,0.2326465641426474,0.22138554269672459,0.19866155952918785,0.19052689276583004,0.1802603952250204,0.1457929329763556,0.13526175305494798,0.095670985237274,0.08353471285867257,8.798771216000511e-10
62,0.32340578756685573,0.31232857389217483,0.29903030211678827,0.2892538253391155,0.27051934098610975,0.25255726467939665,0.23264656414264379,0.22138554269672686,0.1986615595291986,0.1905268927658385,0.18026039522501633,0.1457929329763605,0.13526175305496266,0.09567098523727731,0.08353471285868586,3.1215857102299143e-09
63,0.3234057875668577,0.3123285738921763,0.29903030211678583,0.28925382533910393,0.27051934098610797,0.25255726467940165,0.23264656414264032,0.22138554269672933,0.19866155952920933,0.19052689276584742,0.18026039522501217,0.14579293297636559,0.13526175305497787,0.0956709852372801,0.08353471285869928,2.535793232618163e-09
64,0.3234057875668597,0.31232857389217755,0.29903030211678305,0.28925382533909233,0.2705193409861059,0.25255726467940676,0.2326465641426367,0.22138554269673197,0.1986615595292201,0.19052689276585663,0.18026039522500778,0.14579293297637078,0.13526175305499336,0.0956709852372823,0.08353471285871286,1.9839105403364218e-09
65,0.32340578756686217,0.3123285738921793,0.2990303021167808,0.289253825339081,0.2705193409861039,0.25255726467941225,0.23264656414263343,0.22138554269673497,0.19866155952923117,0.19052689276586654,0.1802603952250034,0.1457929329763762,0.13526175305500956,0.09567098523728425,0.08353471285872686,1.8929467590023637e-09
66,0.32340578756686394,0.31232857389218033,0.29903030211677795,0.2892538253390693,0.27051934098610125,0.25255726467941725,0.23264656414262977,0.2213855426967376,0.19866155952924178,0.1905268927658764,0.18026039522499854,0.14579293297638152,0.13526175305502583,0.09567098523728562,0.08353471285874083,8.348263654356476e-10
67,0.3234057875668663,0.31232857389218166,0.2990303021167753,0.289253825339058,0.2705193409860986,0.25255726467942274,0.23264656414262633,0.22138554269674057,0.19866155952925266,0.1905268927658868,0.18026039522499365,0.1457929329763872,0.13526175305504268,0.09567098523728639,0.08353471285875502,2.6599880727890763e-09
68,0.3234057875668685,0.31232857389218294,0.29903030211677273,0.28925382533904676,0.2705193409860957,0.2525572646794284,0.23264656414262302,0.22138554269674374,0.19866155952926362,0.19052689276589768,0.18026039522498852,0.1457929329763931,0.13526175305505972,0.09567098523728666,0.08353471285876922,2.592090913537797e-09
69,0.32340578756687033,0.3123285738921839,0.2990303021167697,0.28925382533903554,0.27051934098609237,0.252557264679434,0.23264656414261944,0.22138554269674668,0.19866155952927445,0.19052689276590853,0.18026039522498297,0.14579293297639886,0.13526175305507718,0.09567098523728627,0.08353471285878346,2.0929729428769407e-09
70,0.3234057875668724,0.3123285738921848,0.2990303021167667,0.28925382533902416,0.270519340986089,0.2525572646794397,0.23264656414261595,0.2213855426967499,0.1986615595292852,0.19052689276592,0.18026039522497728,0.1457929329764048,0.13526175305509497,0.09567098523728551,0.08353471285879786,1.8336051395298615e-09
71,0.32340578756687505,0.3123285738921863,0.29903030211676435,0.28925382533901345,0.27051934098608577,0.25255726467944584,0.23264656414261295,0.22138554269675348,0.19866155952929648,0.19052689276593224,0.18026039522497175,0.14579293297641122,0.13526175305511337,0.09567098523728436,0.08353471285881249,1.0776325941898554e-09
72,0.32340578756687755,0.31232857389218766,0.2990303021167617,0.2892538253390026,0.2705193409860823,0.25255726467945205,0.23264656414260976,0.2213855426967573,0.19866155952930756,0.19052689276594476,0.180260395224966,0.14579293297641757,0.13526175305513227,0.09567098523728261,0.0835347128588273,2.2716662319350015e-09
73,0.3234057875668799,0.3123285738921887,0.29903030211675896,0.2892538253389919,0.2705193409860783,0.2525572646794582,0.23264656414260668,0.22138554269676075,0.1986615595293186,0.1905268927659574,0.18026039522495982,0.1457929329764241,0.13526175305515123,0.09567098523728039,0.08353471285884191,2.584875279424567e-09
74,0.32340578756688215,0.31232857389218965,0.29903030211675613,0.2892538253389812,0.27051934098607405,0.2525572646794645,0.2326465641426034,0.22138554269676425,0.19866155952932957,0.1905268927659705,0.18026039522495338,0.1457929329764307,0.13526175305517052,0.09567098523727764,0.08353471285885668,2.618901647621529e-09
75,0.32340578756688443,0.3123285738921907,0.2990303021167532,0.2892538253389708,0.27051934098606983,0.2525572646794711,0.23264656414260024,0.22138554269676827,0.19866155952934053,0.19052689276598397,0.18026039522494686,0.14579293297643744,0.1352617530551903,0.09567098523727433,0.08353471285887189,2.048189007853842e-09
76,0.3234057875668866,0.3123285738921915,0.29903030211675,0.2892538253389601,0.27051934098606506,0.2525572646794775,0.2326465641425971,0.22138554269677196,0.19866155952935147,0.19052689276599763,0.1802603952249398,0.14579293297644424,0.13526175305521027,0.09567098523727037,0.08353471285888667,1.7465067848669549e-09
77,0.32340578756688904,0.31232857389219254,0.299030302116747,0.2892538253389498,0.2705193409860604,0.25255726467948425,0.232646564142594,0.22138554269677602,0.19866155952936246,0.19052689276601187,0.18026039522493287,0.1457929329764513,0.13526175305523083,0.09567098523726596,0.08353471285890184,2.168762500299396e-09
78,0.32340578756689087,0.312328573892193,0.29903030211674364,0.2892538253389392,0.27051934098605523,0.25255726467949086,0.23264656414259058,0.22138554269677985,0.19866155952937303,0.19052689276602616,0.18026039522492535,0.14579293297645812,0.13526175305525157,0.09567098523726095,0.08353471285891682,2.8174188500198056e-09
79,0.3234057875668927,0.3123285738921932,0.29903030211674,0.28925382533892846,0.2705193409860496,0.2525572646794974,0.2326465641425872,0.22138554269678354,0.19866155952938355,0.19052689276604073,0.18026039522491744,0.1457929329764652,0.13526175305527235,0.09567098523725523,0.08353471285893163,1.852076552907648e-09
80,0.323405787566895,0.31232857389219393,0.29903030211673676,0.2892538253389184,0.27051934098604424,0.25255726467950457,0.2326465641425841,0.22138554269678773,0.19866155952939443,0.1905268927660561,0.18026039522490978,0.14579293297647247,0.1352617530552939,0.09567098523724925,0.08353471285894674,3.0214998159634545e-09
81,0.3234057875668974,0.31232857389219476,0.2990303021167336,0.2892538253389085,0.2705193409860388,0.2525572646795119,0.23264656414258114,0.22138554269679214,0.19866155952940515,0.19052689276607185,0.18026039522490186,0.14579293297647988,0.13526175305531582,0.0956709852372426,0.0835347128589619,1.8493495358695316e-09
82,0.32340578756689964,0.3123285738921953,0.29903030211673,0.28925382533889843,0.27051934098603314,0.25255726467951906,0.23264656414257795,0.22138554269679653,0.19866155952941567,0.19052689276608792,0.18026039522489354,0.14579293297648727,0.1352617530553379,0.09567098523723538,0.08353471285897739,2.3393094127251225e-09
83,0.3234057875669019,0.31232857389219604,0.2990303021167265,0.28925382533888866,0.27051934098602753,0.2525572646795266,0.23264656414257476,0.22138554269680122,0.1986615595294263,0.19052689276610443,0.1802603952248853,0.14579293297649468,0.13526175305536045,0.09567098523722777,0.0835347128589927,3.0109264481329166e-09
84,0.3234057875669043,0.31232857389219665,0.2990303021167232,0.28925382533887917,0.2705193409860215,0.25255726467953427,0.23264656414257198,0.22138554269680577,0.19866155952943695,0.1905268927661213,0.1802603952248767,0.14579293297650228,0.13526175305538327,0.09567098523721962,0.08353471285900771,1.7250035368321272e-09
85,0.3234057875669066,0.31232857389219715,0.2990303021167197,0.2892538253388697,0.2705193409860152,0.252557264679542,0.23264656414256893,0.22138554269681035,0.1986615595294474,0.1905268927661385,0.18026039522486775,0.14579293297650997,0.13526175305540644,0.09567098523721095,0.08353471285902289,1.990991291332053e-09
86,0.32340578756690913,0.3123285738921979,0.29903030211671644,0.2892538253388607,0.27051934098600905,0.25255726467955,0.2326465641425663,0.22138554269681532,0.1986615595294581,0.19052689276615623,0.18026039522485898,0.14579293297651777,0.1352617530554301,0.0956709852372018,0.08353471285903799,2.3600850636265246e-09
87,0.32340578756691185,0.3123285738921986,0.29903030211671316,0.28925382533885174,0.2705193409860027,0.2525572646795581,0.23264656414256366,0.22138554269682043,0.1986615595294687,0.1905268927661744,0.18026039522484993,0.14579293297652568,0.1352617530554541,0.0956709852371921,0.08353471285905319,2.817938343967213e-09
88,0.3234057875669142,0.31232857389219904,0.2990303021167097,0.2892538253388429,0.27051934098599595,0.2525572646795662,0.23264656414256085,0.22138554269682534,0.19866155952947911,0.1905268927661928,0.18026039522484044,0.1457929329765336,0.13526175305547825,0.09567098523718183,0.08353471285906838,2.3473863155067593e-09
89,0.3234057875669163,0.3123285738921992,0.299030302116706,0.28925382533883387,0.2705193409859887,0.25255726467957407,0.2326465641425581,0.22138554269683006,0.19866155952948927,0.19052689276621132,0.18026039522483056,0.14579293297654142,0.13526175305550267,0.09567098523717098,0.08353471285908314,1.4109155702123594e-09
90,0.32340578756691846,0.3123285738921993,0.29903030211670223,0.28925382533882504,0.27051934098598135,0.25255726467958217,0.23264656414255522,0.22138554269683497,0.19866155952949935,0.19052689276623036,0.18026039522482065,0.14579293297654933,0.13526175305552737,0.09567098523715965,0.08353471285909793,2.582064087370568e-09
91,0.3234057875669205,0.31232857389219937,0.29903030211669834,0.2892538253388163,0.2705193409859738,0.2525572646795905,0.2326465641425524,0.22138554269683983,0.1986615595295092,0.19052689276624954,0.18026039522481024,0.14579293297655735,0.13526175305555233,0.09567098523714766,0.08353471285911247,2.1935414344402268e-09
92,0.32340578756692234,0.312328573892199,0.2990303021166942,0.28925382533880745,0.2705193409859658,0.25255726467959866,0.2326465641425494,0.2213855426968447,0.1986615595295189,0.19052689276626908,0.18026039522479953,0.14579293297656537,0.1352617530555774,0.09567098523713508,0.08353471285912716,3.466118807725663e-09
