step,H_total,abs_ZtZ,sum_a2,sum_b2,sum_ab,r2_min,r2_max,simplex_rank
16,3.6350618310695735,9.712292733975615e-15,1.8175309155347905,1.817530915534783,2.733924198139448e-15,0.030292181919644084,0.030292181934304056,15
17,3.6350618310695664,5.646575809955915e-15,1.8175309155347859,1.8175309155347805,4.996003610813204e-16,0.030292181919634287,0.030292181934327103,15
18,3.6350618310695646,5.905259628440611e-15,1.8175309155347847,1.8175309155347796,6.661338147750939e-16,0.030292181919624215,0.03029218193435101,15
19,3.6350618310695664,4.441547992379128e-15,1.8175309155347854,1.8175309155347805,-8.326672684688674e-17,0.03029218191961377,0.030292181934375655,15
20,3.6350618310695566,8.848588945763976e-15,1.8175309155347819,1.8175309155347752,2.6922908347160046e-15,0.03029218191960295,0.03029218193440102,15
21,3.6350618310695575,8.267668063862628e-15,1.8175309155347823,1.8175309155347754,2.275957200481571e-15,0.030292181919591824,0.03029218193442714,15
22,3.6350618310695566,1.15848049595535e-14,1.8175309155347827,1.8175309155347743,3.858025010572419e-15,0.03029218191958026,0.030292181934453967,15
23,3.6350618310695446,9.770682106195885e-15,1.8175309155347763,1.817530915534768,2.4702462297909733e-15,0.030292181919568152,0.030292181934481327,15
24,3.6350618310695353,1.1330021790324646e-14,1.817530915534772,1.8175309155347628,3.3306690738754696e-15,0.03029218191955571,0.030292181934509468,15
25,3.635061831069517,1.3406402734145562e-14,1.8175309155347632,1.8175309155347543,4.829470157119431e-15,0.030292181919542895,0.030292181934538254,15
26,3.6350618310695113,1.433007762583031e-14,1.8175309155347603,1.8175309155347505,5.329070518200751e-15,0.030292181919529707,0.030292181934567786,15
27,3.6350618310695055,1.559320613921028e-14,1.8175309155347579,1.8175309155347479,5.9396931817445875e-15,0.03029218191951619,0.030292181934597952,15
28,3.635061831069505,1.7388220185671582e-14,1.8175309155347574,1.8175309155347472,7.022160630754115e-15,0.030292181919502323,0.03029218193462883,15
29,3.6350618310694838,1.673090350844796e-14,1.8175309155347468,1.817530915534737,6.772360450213455e-15,0.03029218191948789,0.030292181934660205,15
30,3.635061831069491,1.8060926493311448e-14,1.8175309155347503,1.8175309155347408,7.799316747991725e-15,0.03029218191947343,0.030292181934692488,15
31,3.6350618310694895,1.8712615794532657e-14,1.8175309155347499,1.81753091553474,8.076872504148014e-15,0.030292181919458455,0.030292181934725312,15
32,3.6350618310694918,2.0059428990400907e-14,1.8175309155347508,1.8175309155347414,8.854028621385623e-15,0.030292181919443228,0.030292181934758772,15
33,3.635061831069476,2.0055247266557954e-14,1.817530915534743,1.817530915534733,8.659739592076221e-15,0.030292181919427404,0.030292181934792654,15
34,3.635061831069476,2.5403649749398924e-14,1.8175309155347423,1.8175309155347337,1.1879386363489175e-14,0.03029218191941143,0.030292181934827342,15
35,3.6350618310694696,2.2987653827698416e-14,1.8175309155347392,1.8175309155347301,1.0519363158323358e-14,0.030292181919394978,0.030292181934862508,15
36,3.6350618310694713,1.9474072187941513e-14,1.8175309155347414,1.81753091553473,7.854827899222983e-15,0.03029218191936635,0.030292181934898306,15
37,3.635061831069472,2.324691428734079e-14,1.8175309155347406,1.817530915534731,1.0519363158323358e-14,0.030292181919335356,0.030292181934934756,15
38,3.635061831069465,2.5169766173798423e-14,1.817530915534737,1.8175309155347283,1.1823875212257917e-14,0.03029218191930339,0.030292181934971615,15
39,3.635061831069459,2.3610518218433847e-14,1.8175309155347343,1.8175309155347246,1.0796918914479647e-14,0.03029218191927056,0.030292181935008995,15
40,3.6350618310694633,1.963086544582557e-14,1.8175309155347374,1.8175309155347263,7.91033905045424e-15,0.03029218191923716,0.030292181935047003,15
41,3.635061831069455,2.34738175989517e-14,1.8175309155347321,1.8175309155347228,1.0658141036401503e-14,0.030292181919202833,0.030292181935085483,15
42,3.635061831069456,2.636171912415892e-14,1.8175309155347315,1.817530915534724,1.2601031329495527e-14,0.03029218191916788,0.03029218193512456,15
43,3.635061831069443,2.5677387907755933e-14,1.817530915534725,1.817530915534718,1.2351231148954867e-14,0.030292181919132005,0.030292181935163955,15
44,3.6350618310694376,2.868511883846662e-14,1.8175309155347206,1.817530915534717,1.429412144204889e-14,0.030292181919095502,0.030292181935203964,15
45,3.6350618310694314,2.81334524675885e-14,1.8175309155347175,1.8175309155347141,1.4016565685892601e-14,0.030292181919058244,0.030292181935244425,15
46,3.635061831069425,2.8139335726052624e-14,1.8175309155347141,1.8175309155347112,1.3988810110276972e-14,0.030292181919020243,0.030292181935285368,15
47,3.6350618310694323,3.068459225039759e-14,1.8175309155347164,1.8175309155347157,1.532107773982716e-14,0.030292181918981705,0.030292181935326866,15
48,3.635061831069431,2.8618999996459686e-14,1.8175309155347166,1.8175309155347144,1.4238610290817633e-14,0.030292181918942354,0.03029218193536869,15
49,3.635061831069432,3.1239566186181357e-14,1.8175309155347152,1.8175309155347168,1.559863349598345e-14,0.03029218191890242,0.030292181935411017,15
50,3.635061831069416,3.188529794426858e-14,1.8175309155347066,1.8175309155347088,1.5931700403370996e-14,0.03029218191886158,0.030292181935453542,15
51,3.6350618310694087,3.227887527156981e-14,1.8175309155347033,1.8175309155347057,1.6042722705833512e-14,0.030292181918820174,0.03029218193549652,15
52,3.635061831069409,3.520615341127487e-14,1.8175309155347015,1.8175309155347075,1.734723475976807e-14,0.030292181918778208,0.03029218193554004,15
53,3.635061831069401,3.353370076555677e-14,1.8175309155346988,1.8175309155347024,1.6708856520608606e-14,0.030292181918735436,0.03029218193558382,15
54,3.635061831069396,3.3647431347864816e-14,1.8175309155346961,1.8175309155346997,1.6736612096224235e-14,0.030292181918692013,0.03029218193562798,15
55,3.6350618310693807,3.10089813572016e-14,1.817530915534691,1.81753091553469,1.5515366769136563e-14,0.030292181918647864,0.030292181935672333,15
56,3.635061831069381,3.008582771596734e-14,1.8175309155346917,1.8175309155346895,1.4960255256823984e-14,0.030292181918603233,0.03029218193571721,15
57,3.635061831069382,2.901571976860335e-14,1.8175309155346941,1.8175309155346888,1.4155343563970746e-14,0.030292181918558,0.030292181935762396,15
58,3.635061831069379,2.9555143194405316e-14,1.817530915534691,1.8175309155346882,1.4682699500667695e-14,0.03029218191851222,0.030292181935807946,15
59,3.6350618310693834,2.988464879852613e-14,1.8175309155346933,1.81753091553469,1.484923295436147e-14,0.030292181918465815,0.030292181935853757,15
60,3.635061831069385,3.009042440782667e-14,1.8175309155346948,1.8175309155346904,1.4876988529977098e-14,0.030292181918418842,0.030292181935899835,15
61,3.6350618310693794,3.032111169738773e-14,1.8175309155346913,1.8175309155346886,1.5126788710517758e-14,0.030292181918371255,0.03029218193594613,15
62,3.6350618310693754,3.075085116063646e-14,1.8175309155346882,1.817530915534687,1.532107773982716e-14,0.03029218191832321,0.03029218193599272,15
63,3.635061831069372,3.263731817027722e-14,1.8175309155346835,1.8175309155346888,1.607047828144914e-14,0.030292181918274614,0.03029218193603959,15
64,3.6350618310693674,3.351733204935687e-14,1.8175309155346795,1.8175309155346877,1.6306400674181987e-14,0.030292181918225504,0.030292181936086633,15
65,3.6350618310693728,3.542938141167811e-14,1.8175309155346802,1.8175309155346926,1.6514567491299204e-14,0.030292181918175974,0.030292181936134,15
66,3.635061831069363,3.6874459996545474e-14,1.817530915534674,1.817530915534689,1.6639467581569534e-14,0.030292181918125848,0.030292181936181422,15
67,3.635061831069362,3.7475765363963907e-14,1.8175309155346726,1.81753091553469,1.6667223157185163e-14,0.030292181918075263,0.03029218193622907,15
68,3.635061831069363,3.915934574042998e-14,1.8175309155346713,1.8175309155346917,1.662558979376172e-14,0.030292181918024224,0.03029218193627691,15
69,3.635061831069356,4.035817460838154e-14,1.8175309155346662,1.8175309155346893,1.6542323066914832e-14,0.030292181917972626,0.03029218193632481,15
70,3.6350618310693505,3.829652175635633e-14,1.8175309155346662,1.8175309155346846,1.6792123247455493e-14,0.03029218191792054,0.03029218193637283,15
71,3.6350618310693585,3.891860496204928e-14,1.817530915534669,1.8175309155346895,1.6583956430338276e-14,0.03029218191786824,0.030292181936421168,15
72,3.6350618310693643,3.7669087256537603e-14,1.817530915534674,1.8175309155346904,1.6937840019437544e-14,0.030292181917815485,0.03029218193646953,15
73,3.635061831069365,4.0062460362820614e-14,1.8175309155346704,1.8175309155346948,1.6063539387545234e-14,0.030292181917762333,0.030292181936518062,15
74,3.6350618310693643,4.289069917121582e-14,1.8175309155346673,1.817530915534697,1.5449447277049444e-14,0.030292181917708726,0.030292181936566607,15
75,3.6350618310693674,4.128732135768892e-14,1.8175309155346706,1.817530915534697,1.5855372570428017e-14,0.03029218191765466,0.030292181936615176,15
76,3.6350618310693648,4.433330072027467e-14,1.817530915534665,1.817530915534699,1.4488410471358293e-14,0.030292181917600323,0.03029218193666384,15
77,3.635061831069368,4.36759735057823e-14,1.8175309155346677,1.8175309155347004,1.463065779638839e-14,0.030292181917545628,0.030292181936712546,15
78,3.635061831069361,4.3483421157372296e-14,1.8175309155346644,1.8175309155346966,1.4634127243340345e-14,0.030292181917490408,0.030292181936761177,15
79,3.63506183106935,4.531615184547338e-14,1.817530915534657,1.817530915534693,1.3770234952303895e-14,0.030292181917434942,0.03029218193680982,15
80,3.635061831069352,4.898689257397631e-14,1.8175309155346548,1.817530915534697,1.2465722898369336e-14,0.030292181917379327,0.030292181936858564,15
81,3.6350618310693563,4.895498968759489e-14,1.8175309155346573,1.8175309155346988,1.313185671314443e-14,0.030292181917323295,0.030292181936907244,15
82,3.635061831069354,4.673532086743135e-14,1.8175309155346593,1.8175309155346953,1.4901274658640773e-14,0.03029218191726698,0.03029218193695581,15
83,3.6350618310693563,4.5641090385764905e-14,1.817530915534662,1.8175309155346941,1.6105172750968677e-14,0.030292181917210365,0.03029218193700436,15
84,3.6350618310693608,4.718031553679181e-14,1.8175309155346615,1.817530915534699,1.4190038033490282e-14,0.03029218191715368,0.030292181937052985,15
85,3.635061831069363,4.7946244554866776e-14,1.817530915534661,1.8175309155347013,1.3038181645441682e-14,0.030292181917096612,0.030292181937101446,15
86,3.635061831069372,4.7713711964084886e-14,1.817530915534666,1.817530915534706,1.3516965324811281e-14,0.030292181917039404,0.030292181937149873,15
87,3.6350618310693816,4.798564624106041e-14,1.8175309155346713,1.8175309155347104,1.3905543383430086e-14,0.03029218191698203,0.0302921819371982,15
88,3.635061831069387,4.8046609526762064e-14,1.817530915534674,1.8175309155347135,1.3822276656583199e-14,0.03029218191692439,0.03029218193724639,15
89,3.6350618310693865,4.924799670091815e-14,1.8175309155346715,1.8175309155347148,1.1934897514720433e-14,0.030292181916866612,0.03029218193729441,15
90,3.635061831069386,4.970978311524148e-14,1.8175309155346708,1.817530915534715,1.1185496973098452e-14,0.030292181916808644,0.030292181937342278,15
91,3.635061831069385,5.0930734420023054e-14,1.8175309155346682,1.8175309155347166,8.243405957841787e-15,0.030292181916750583,0.030292181937389986,15
92,3.635061831069378,5.227243928293897e-14,1.8175309155346642,1.8175309155347137,8.354428260304303e-15,0.03029218191669222,0.030292181937437435,15
93,3.6350618310693683,5.2593241865206646e-14,1.8175309155346593,1.8175309155347097,7.494005416219807e-15,0.030292181916633732,0.03029218193748466,15
94,3.6350618310693665,5.175085734673867e-14,1.8175309155346582,1.8175309155347081,6.744604874597826e-15,0.030292181916575206,0.030292181937531748,15
95,3.63506183106937,5.062666446885101e-14,1.8175309155346602,1.81753091553471,6.647460359943125e-15,0.030292181916516652,0.03029218193757864,15
96,3.635061831069363,5.445131805773683e-14,1.8175309155346544,1.8175309155347084,2.7478019859472624e-15,0.030292181916458088,0.03029218193762534,15
97,3.6350618310693568,5.308188528850546e-14,1.8175309155346517,1.8175309155347048,3.4416913763379853e-15,0.030292181916399333,0.030292181937671706,15
98,3.6350618310693537,5.466921957846318e-14,1.8175309155346495,1.8175309155347041,1.1102230246251565e-15,0.030292181916340644,0.030292181937717884,15
99,3.6350618310693497,5.799786378539274e-14,1.817530915534646,1.8175309155347037,-2.7755575615628914e-15,0.030292181916281836,0.030292181937763778,15
100,3.6350618310693465,5.640351306489737e-14,1.8175309155346455,1.8175309155347015,3.3306690738754696e-16,0.03029218191622295,0.030292181937809255,15
101,3.6350618310693394,5.582802043878003e-14,1.817530915534642,1.8175309155346973,2.914335439641036e-15,0.03029218191616396,0.0302921819378544,15
102,3.63506183106934,5.5617436602045183e-14,1.817530915534643,1.817530915534697,6.716849298982197e-15,0.03029218191610509,0.030292181937899308,15
103,3.6350618310693292,5.5923209448087603e-14,1.8175309155346382,1.8175309155346908,8.770761894538737e-15,0.0302921819160462,0.03029218193794383,15
104,3.6350618310693203,5.5530493497659084e-14,1.817530915534634,1.8175309155346864,9.18709552877317e-15,0.030292181915987433,0.030292181937988053,15
105,3.6350618310693137,5.5376157442710145e-14,1.8175309155346304,1.8175309155346828,8.93729534823251e-15,0.030292181915928744,0.03029218193803196,15
106,3.6350618310693132,5.468975410105057e-14,1.8175309155346306,1.8175309155346828,8.1601392309949e-15,0.030292181915870228,0.030292181938075566,15
107,3.635061831069317,5.270052233329329e-14,1.817530915534633,1.8175309155346842,5.995204332975845e-15,0.03029218191581186,0.03029218193811887,15
108,3.6350618310693164,5.251984393662937e-14,1.8175309155346326,1.8175309155346837,6.161737786669619e-15,0.030292181915753523,0.030292181938161758,15
109,3.635061831069315,4.962414388835076e-14,1.8175309155346326,1.8175309155346824,1.6653345369377348e-15,0.030292181915695396,0.030292181938204273,15
110,3.635061831069314,4.9753324792239184e-14,1.817530915534632,1.817530915534682,5.828670879282072e-16,0.030292181915637355,0.03029218193824633,15
111,3.6350618310693155,5.0681111063219073e-14,1.8175309155346326,1.8175309155346828,1.1379786002407855e-15,0.030292181915579468,0.03029218193828795,15
112,3.6350618310693106,4.896417294311787e-14,1.8175309155346309,1.8175309155346797,-1.6653345369377348e-15,0.030292181915521712,0.030292181938329134,15
113,3.6350618310693124,4.850812538269381e-14,1.8175309155346322,1.8175309155346804,-1.5543122344752192e-15,0.030292181915464136,0.030292181938369855,15
114,3.635061831069315,5.056675882582023e-14,1.8175309155346322,1.8175309155346824,1.970645868709653e-15,0.030292181915406755,0.0302921819384101,15
115,3.635061831069323,5.113987403256395e-14,1.8175309155346362,1.8175309155346873,2.7755575615628914e-15,0.03029218191534968,0.03029218193844998,15
116,3.635061831069325,4.907192833322851e-14,1.817530915534638,1.8175309155346873,0.0,0.030292181915292732,0.030292181938489333,15
117,3.6350618310693266,4.7210482029161345e-14,1.8175309155346397,1.8175309155346868,-1.8041124150158794e-15,0.0302921819152361,0.030292181938528215,15
118,3.6350618310693283,4.7193981833351867e-14,1.8175309155346406,1.8175309155346877,-2.7755575615628914e-15,0.030292181915179732,0.030292181938566577,15
119,3.635061831069325,4.786449014915206e-14,1.8175309155346384,1.8175309155346862,-1.7208456881689926e-15,0.03029218191512348,0.030292181938604355,15
120,3.6350618310693195,4.696190901056634e-14,1.8175309155346364,1.8175309155346828,-1.6375789613221059e-15,0.0302921819150675,0.03029218193864158,15
121,3.6350618310693257,4.7132538869714e-14,1.8175309155346393,1.8175309155346864,-1.1657341758564144e-15,0.030292181915012012,0.03029218193867846,15
122,3.635061831069322,4.492025546399494e-14,1.8175309155346393,1.817530915534683,-3.3306690738754696e-15,0.03029218191495677,0.030292181938714694,15
123,3.6350618310693283,4.4197041649273735e-14,1.8175309155346424,1.8175309155346862,-3.83026943495679e-15,0.030292181914901885,0.0302921819387504,15
124,3.6350618310693332,4.4844784532632e-14,1.817530915534645,1.8175309155346886,-4.385380947269368e-15,0.03029218191484734,0.0302921819387856,15
125,3.6350618310693408,4.3131994829411274e-14,1.8175309155346495,1.8175309155346913,-5.440092820663267e-15,0.030292181914793125,0.030292181938820217,15
126,3.635061831069322,4.0129612194635344e-14,1.817530915534643,1.8175309155346793,-8.409939411535561e-15,0.030292181914739105,0.03029218193885409,15
127,3.635061831069313,3.890635027451928e-14,1.8175309155346397,1.817530915534673,-1.0019762797242038e-14,0.030292181914685593,0.030292181938887452,15
128,3.6350618310693097,3.9948616953561045e-14,1.8175309155346375,1.8175309155346724,-9.325873406851315e-15,0.03029218191463244,0.030292181938920176,15
129,3.6350618310693097,4.134494850257493e-14,1.8175309155346362,1.817530915534674,-8.215650382226158e-15,0.030292181914579663,0.030292181938952285,15
130,3.6350618310693132,3.9578363265408e-14,1.8175309155346384,1.8175309155346744,-8.93729534823251e-15,0.030292181914527355,0.030292181938983892,15
131,3.6350618310693052,4.21566992694435e-14,1.817530915534633,1.8175309155346717,-8.132383655379272e-15,0.030292181914475427,0.030292181939014756,15
132,3.6350618310692906,4.025436019033549e-14,1.8175309155346269,1.817530915534663,-9.020562075079397e-15,0.03029218191442397,0.030292181939045013,15
133,3.6350618310692897,4.189823424858896e-14,1.817530915534625,1.8175309155346642,-8.049116928532385e-15,0.03029218191437294,0.030292181939074674,15
134,3.6350618310692804,4.627746809897311e-14,1.817530915534618,1.8175309155346622,-6.522560269672795e-15,0.03029218191432232,0.030292181939103532,15
135,3.635061831069268,4.5253301973871136e-14,1.8175309155346118,1.8175309155346555,-6.5503158452884236e-15,0.030292181914272267,0.030292181939131857,15
136,3.6350618310692635,4.7452789659517635e-14,1.8175309155346087,1.8175309155346544,-5.9119376061289586e-15,0.030292181914222654,0.030292181939159498,15
137,3.6350618310692555,4.5533157149024057e-14,1.8175309155346056,1.8175309155346495,-6.328271240363392e-15,0.03029218191417358,0.030292181939186504,15
138,3.6350618310692484,4.903881617363252e-14,1.8175309155346002,1.8175309155346477,-5.6343818499726694e-15,0.030292181914124965,0.030292181939212817,15
139,3.635061831069243,4.5098926562637095e-14,1.8175309155346,1.8175309155346433,-6.300515664747763e-15,0.03029218191407697,0.03029218193923853,15
140,3.635061831069243,4.1306158369550663e-14,1.817530915534602,1.8175309155346406,-6.980527267330672e-15,0.03029218191402959,0.030292181939263592,15
141,3.635061831069243,4.073296034135347e-14,1.8175309155346027,1.8175309155346404,-7.105427357601002e-15,0.030292181913982776,0.030292181939287934,15
142,3.6350618310692386,3.971868996274338e-14,1.8175309155346007,1.8175309155346375,-7.13318293321663e-15,0.03029218191393647,0.030292181939311612,15
143,3.635061831069245,3.799952190078708e-14,1.8175309155346047,1.81753091553464,-7.258083023486961e-15,0.03029218191389084,0.030292181939334632,15
144,3.635061831069244,4.2329346374227875e-14,1.817530915534602,1.8175309155346417,-6.966649479522857e-15,0.03029218191384572,0.030292181939356882,15
145,3.6350618310692435,5.023152092371305e-14,1.8175309155345976,1.817530915534646,-6.689093723366568e-15,0.0302921819138011,0.030292181939378358,15
146,3.6350618310692466,5.515295477945129e-14,1.8175309155345964,1.8175309155346502,-6.689093723366568e-15,0.030292181913757207,0.030292181939399223,15
147,3.6350618310692395,6.165537378681578e-14,1.8175309155345898,1.8175309155346502,-6.716849298982197e-15,0.030292181913713717,0.0302921819394192,15
148,3.6350618310692298,6.450911131066502e-14,1.8175309155345833,1.8175309155346464,-6.800116025829084e-15,0.030292181913670918,0.030292181939438525,15
149,3.6350618310692155,6.138007999501361e-14,1.8175309155345778,1.8175309155346377,-6.598888102615774e-15,0.030292181913628716,0.030292181939457073,15
150,3.6350618310692058,5.939153609598612e-14,1.817530915534574,1.8175309155346318,-6.529499163576702e-15,0.030292181913587294,0.030292181939474933,15
151,3.6350618310692058,5.6504381070808905e-14,1.8175309155345751,1.8175309155346304,-6.3074545586516706e-15,0.03029218191354662,0.030292181939492187,15
152,3.635061831069208,5.51972750736232e-14,1.8175309155345771,1.817530915534631,-6.279698983036042e-15,0.030292181913506577,0.03029218193950866,15
153,3.6350618310692058,5.543726007862676e-14,1.8175309155345762,1.8175309155346302,-6.369904603786836e-15,0.030292181913467147,0.030292181939524345,15
154,3.6350618310692075,5.936322646664263e-14,1.817530915534575,1.8175309155346326,-6.904199434387692e-15,0.0302921819134283,0.030292181939539316,15
155,3.6350618310692124,6.263601585523646e-14,1.8175309155345758,1.8175309155346366,-7.44890260584441e-15,0.030292181913390236,0.030292181939553547,15
156,3.6350618310692093,5.853608289937804e-14,1.817530915534576,1.817530915534633,-6.996139778614463e-15,0.030292181913352947,0.030292181939567075,15
157,3.635061831069203,5.6591134372405235e-14,1.8175309155345742,1.8175309155346289,-6.491335247105212e-15,0.030292181913316302,0.03029218193957982,15
158,3.6350618310691947,5.1707505086977054e-14,1.8175309155345718,1.8175309155346224,-5.252742685257772e-15,0.030292181913280296,0.030292181939591788,15
159,3.6350618310691925,5.344868502607636e-14,1.8175309155345707,1.8175309155346224,-5.790506962810582e-15,0.030292181913245033,0.030292181939602987,15
160,3.635061831069189,4.9819953546289735e-14,1.8175309155345705,1.817530915534619,-4.874572967494828e-15,0.03029218191321057,0.030292181939613548,15
161,3.6350618310691774,4.6125159301436174e-14,1.8175309155345665,1.8175309155346113,-3.740063814205996e-15,0.03029218191317676,0.030292181939623235,15
162,3.6350618310691827,4.385943049485574e-14,1.81753091553457,1.817530915534613,-2.706168622523819e-15,0.030292181913143822,0.030292181939632293,15
163,3.6350618310691796,4.2809284231264683e-14,1.8175309155345687,1.817530915534611,-1.9359513991901167e-15,0.030292181913111657,0.030292181939640565,15
164,3.635061831069178,4.614330012360983e-14,1.817530915534566,1.8175309155346115,-3.039235529911366e-15,0.030292181913080123,0.03029218193964802,15
165,3.6350618310691667,4.666815552953819e-14,1.8175309155345603,1.8175309155346064,-3.3029134982598407e-15,0.030292181913049315,0.030292181939654664,15
166,3.6350618310691734,4.3297899535419815e-14,1.817530915534565,1.817530915534608,-2.2343238370581275e-15,0.030292181913019457,0.030292181939660746,15
167,3.635061831069182,4.185741015966726e-14,1.81753091553457,1.8175309155346113,-1.582067810090848e-15,0.030292181912990365,0.03029218193966608,15
168,3.6350618310691765,4.1922286395369915e-14,1.817530915534567,1.817530915534609,-1.9290125052862095e-15,0.030292181912961905,0.030292181939670537,15
169,3.6350618310691636,4.865304807668834e-14,1.817530915534558,1.8175309155346056,-5.204170427930421e-15,0.030292181912934073,0.030292181939674086,15
170,3.635061831069166,4.2555608945138024e-14,1.8175309155345618,1.8175309155346038,-1.6930901125533637e-15,0.030292181912907334,0.030292181939677226,15
171,3.635061831069179,4.2601703471333346e-14,1.8175309155345678,1.8175309155346104,-2.0261570199409107e-15,0.030292181912881386,0.0302921819396796,15
172,3.635061831069168,4.4769305214273283e-14,1.817530915534562,1.8175309155346062,-2.8171909249863347e-15,0.030292181912856077,0.030292181939680998,15
173,3.6350618310691685,4.1570403179422964e-14,1.8175309155345631,1.8175309155346047,-9.159339953157541e-16,0.030292181912831655,0.03029218193968177,15
174,3.635061831069164,4.344993524090078e-14,1.8175309155345607,1.8175309155346038,-1.8457457784393227e-15,0.03029218191280803,0.030292181939681737,15
175,3.635061831069171,3.9431296271301126e-14,1.8175309155345662,1.8175309155346056,1.609823385706477e-15,0.03029218191278532,0.03029218193968118,15
176,3.6350618310691702,4.0040073036935204e-14,1.8175309155345651,1.817530915534605,1.2212453270876722e-15,0.03029218191276333,0.03029218193967976,15
177,3.6350618310691623,3.9423471509104737e-14,1.8175309155345618,1.8175309155346007,3.3029134982598407e-15,0.030292181912742203,0.0302921819396776,15
178,3.635061831069164,3.9374042839850847e-14,1.817530915534563,1.817530915534601,5.190292640122607e-15,0.030292181912721927,0.030292181939674742,15
179,3.6350618310691587,3.941807967091012e-14,1.8175309155345603,1.817530915534599,4.9404924595819466e-15,0.030292181912702356,0.03029218193967105,15
180,3.635061831069165,3.9737961587216147e-14,1.8175309155345631,1.8175309155346013,5.467848396278896e-15,0.03029218191268379,0.030292181939666773,15
181,3.63506183106916,3.9218849941984015e-14,1.8175309155345607,1.8175309155345993,3.3306690738754696e-15,0.030292181912665854,0.030292181939661673,15
182,3.6350618310691574,3.957923915699486e-14,1.8175309155345591,1.817530915534598,4.3021142204224816e-15,0.030292181912648874,0.030292181939655924,15
183,3.6350618310691427,3.909855586993786e-14,1.817530915534552,1.817530915534591,3.6637359812630166e-15,0.03029218191263254,0.030292181939649353,15
184,3.6350618310691463,3.9527681824303414e-14,1.817530915534553,1.8175309155345927,2.1371793224034263e-15,0.0302921819126172,0.030292181939642226,15
185,3.6350618310691387,3.9970495972640295e-14,1.8175309155345492,1.8175309155345891,-2.498001805406602e-16,0.030292181912602627,0.03029218193964328,15
186,3.6350618310691303,4.1214966760030845e-14,1.817530915534545,1.8175309155345856,-2.6645352591003757e-15,0.030292181912588822,0.030292181939664747,15
187,3.6350618310691276,4.224161758735509e-14,1.817530915534543,1.8175309155345847,-4.440892098500626e-15,0.03029218191257594,0.030292181939685255,15
188,3.6350618310691236,4.3773105705495955e-14,1.817530915534541,1.8175309155345825,-5.800915303666443e-15,0.03029218191256392,0.030292181939704836,15
189,3.635061831069125,4.224021329387166e-14,1.8175309155345416,1.817530915534583,-4.9960036108132044e-15,0.03029218191255279,0.030292181939723453,15
190,3.6350618310691267,4.268458314887305e-14,1.8175309155345425,1.8175309155345842,-4.413136522884997e-15,0.0302921819125426,0.030292181939741092,15
191,3.6350618310691294,4.2735880877811876e-14,1.8175309155345434,1.8175309155345862,-1.4710455076283324e-15,0.030292181912533175,0.03029218193975785,15
192,3.635061831069116,4.374278937165684e-14,1.817530915534536,1.8175309155345798,0.0,0.030292181912524457,0.030292181939773448,15
193,3.6350618310691174,4.4553024848312475e-14,1.8175309155345365,1.817530915534581,1.7763568394002505e-15,0.030292181912516754,0.03029218193978822,15
194,3.6350618310691125,4.285461099758212e-14,1.817530915534535,1.8175309155345776,2.7755575615628914e-17,0.03029218191250978,0.030292181939801863,15
