step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,2.4683025858782735e-32,3.7024538788179117e-32,1.0000000000000002,0.0
25,9.475447564838374e-31,1.421317134725946e-30,0.9999999999999996,3.9901153960256775e-16
50,3.287903576543269e-30,4.931855364815554e-30,0.9999999999999999,9.715773069648123e-16
75,1.0706005218585537e-29,1.605900782788045e-29,1.0000000000000002,1.1851771623290858e-15
100,1.3765385163049012e-29,2.0648077744576185e-29,1.0000000000000002,1.21407511468787e-15
125,3.43065645013976e-29,5.145984675210286e-29,1.0000000000000002,1.8135530771650705e-15
150,4.330085289687583e-29,6.49512793453222e-29,1.0000000000000002,2.1501765111651582e-15
200,4.0091487025005425e-29,6.013723053751639e-29,1.0000000000000002,2.6466461046135355e-15
300,3.4663572503936207e-29,5.199535875591066e-29,1.0000000000000002,2.163154962753068e-15
500,9.779857906148817e-29,1.4669786859225206e-28,1.0,3.753131335643477e-15
750,2.468963492111725e-28,3.7034452381681616e-28,1.0000000000000002,6.3741209673799825e-15
1000,2.4184283931087183e-28,3.627642589663593e-28,1.0,5.569680314006728e-15
1500,1.3519050740441679e-27,2.0278576110665274e-27,1.0000000000000002,1.4580177617397897e-14
2000,6.870763639737807e-27,1.0306145459608118e-26,1.0,3.34987452968898e-14
3000,4.423070050971999e-26,6.634605076458903e-26,1.0,8.56372576881683e-14
4000,1.2567888082411585e-25,1.88518321236198e-25,1.0,1.4468904277133372e-13
5000,2.938149191845998e-25,4.407223787769685e-25,1.0,2.2110338683852546e-13
7500,1.0247409842536303e-24,1.5371114763805814e-24,1.0000000000000004,4.131691443510767e-13
10000,1.8647753811639794e-24,2.7971630717462165e-24,1.0,5.57504244372784e-13
15000,4.6430707812578004e-24,6.964606171887586e-24,1.0,8.7967334930282e-13
20000,9.223514255354807e-24,1.3835271383033244e-23,0.9999999999999997,1.2398492332565477e-12
25000,1.525478333634593e-23,2.2882175004520592e-23,0.9999999999999997,1.5944881924102069e-12
30000,2.2889392264379466e-23,3.4334088396566895e-23,0.9999999999999997,1.9531802113692676e-12
35000,3.2658324578675995e-23,4.898748686801446e-23,1.0,2.33295450258929e-12
40000,4.7394265140959206e-23,7.109139771144901e-23,0.9999999999999997,2.8102322466557337e-12
