t,H,Q2_re,Q2_im,generator_norm,antisym_residual
21,np.float64(944.385594650993),np.float64(-61.62803654632211),np.float64(102.25575545922524),np.float64(445.319393779248),np.float64(2.842170943040401e-14)
22,np.float64(944.3855946509917),np.float64(-61.62803654632289),np.float64(102.25575545922476),np.float64(445.8329141224173),np.float64(2.842170943040401e-14)
23,np.float64(944.3855946509882),np.float64(-61.62803654632333),np.float64(102.25575545922547),np.float64(446.56186495045114),np.float64(2.842170943040401e-14)
24,np.float64(944.3855946509898),np.float64(-61.6280365463258),np.float64(102.25575545922574),np.float64(447.4569381077262),np.float64(2.842170943040401e-14)
25,np.float64(944.3855946509889),np.float64(-61.628036546326896),np.float64(102.25575545922608),np.float64(448.90161324880404),np.float64(2.842170943040401e-14)
26,np.float64(944.3855946509912),np.float64(-61.62803654632671),np.float64(102.25575545922588),np.float64(450.89487518032314),np.float64(2.842170943040401e-14)
27,np.float64(944.385594650988),np.float64(-61.62803654632782),np.float64(102.25575545922568),np.float64(453.1624731129608),np.float64(2.842170943040401e-14)
28,np.float64(944.3855946509887),np.float64(-61.62803654632731),np.float64(102.25575545922543),np.float64(455.24805042372276),np.float64(2.842170943040401e-14)
29,np.float64(944.3855946509892),np.float64(-61.62803654632726),np.float64(102.25575545922584),np.float64(456.43645927465855),np.float64(7.105427357601002e-15)
30,np.float64(944.3855946509888),np.float64(-61.62803654632394),np.float64(102.25575545922825),np.float64(457.1089700643688),np.float64(2.842170943040401e-14)
31,np.float64(944.3855946509889),np.float64(-61.6280365463235),np.float64(102.2557554592279),np.float64(457.6309080017816),np.float64(2.842170943040401e-14)
32,np.float64(944.3855946509873),np.float64(-61.62803654632307),np.float64(102.25575545922851),np.float64(457.9880854628821),np.float64(2.842170943040401e-14)
33,np.float64(944.3855946509896),np.float64(-61.62803654632296),np.float64(102.25575545922842),np.float64(458.2306720242358),np.float64(2.842170943040401e-14)
34,np.float64(944.3855946509893),np.float64(-61.62803654632303),np.float64(102.25575545922885),np.float64(458.4200736219201),np.float64(2.842170943040401e-14)
35,np.float64(944.3855946509884),np.float64(-61.62803654632337),np.float64(102.2557554592293),np.float64(458.5882489354351),np.float64(1.4210854715202004e-14)
36,np.float64(944.3855946509897),np.float64(-61.62803654632398),np.float64(102.25575545922902),np.float64(458.7195156301059),np.float64(2.842170943040401e-14)
37,np.float64(944.385594650993),np.float64(-61.62803654632265),np.float64(102.25575545922953),np.float64(458.8544996943165),np.float64(2.842170943040401e-14)
38,np.float64(944.3855946509946),np.float64(-61.62803654632308),np.float64(102.25575545922963),np.float64(459.0159796855242),np.float64(2.842170943040401e-14)
39,np.float64(944.3855946509962),np.float64(-61.62803654632364),np.float64(102.25575545923094),np.float64(459.1966286166181),np.float64(1.4210854715202004e-14)
40,np.float64(944.3855946509975),np.float64(-61.628036546323386),np.float64(102.25575545923094),np.float64(459.34298453494114),np.float64(2.842170943040401e-14)
41,np.float64(944.3855946509987),np.float64(-61.62803654632401),np.float64(102.25575545923064),np.float64(459.4678109593568),np.float64(2.842170943040401e-14)
42,np.float64(944.3855946509985),np.float64(-61.62803654632471),np.float64(102.25575545923098),np.float64(459.5666160984313),np.float64(2.842170943040401e-14)
43,np.float64(944.3855946510017),np.float64(-61.62803654632356),np.float64(102.25575545923243),np.float64(459.6984617575583),np.float64(1.4210854715202004e-14)
44,np.float64(944.385594651004),np.float64(-61.62803654632346),np.float64(102.25575545923317),np.float64(459.8412883025926),np.float64(1.4210854715202004e-14)
45,np.float64(944.3855946510048),np.float64(-61.6280365463231),np.float64(102.25575545923438),np.float64(459.95611178350765),np.float64(2.842170943040401e-14)
46,np.float64(944.3855946510021),np.float64(-61.62803654632209),np.float64(102.25575545923456),np.float64(460.1140788368316),np.float64(2.842170943040401e-14)
47,np.float64(944.3855946510021),np.float64(-61.628036546321226),np.float64(102.2557554592344),np.float64(460.2527128038039),np.float64(2.842170943040401e-14)
48,np.float64(944.3855946510025),np.float64(-61.62803654632347),np.float64(102.25575545923547),np.float64(460.3856955667357),np.float64(1.4210854715202004e-14)
49,np.float64(944.3855946510052),np.float64(-61.62803654632367),np.float64(102.2557554592365),np.float64(460.4990781477024),np.float64(2.842170943040401e-14)
50,np.float64(944.3855946510078),np.float64(-61.62803654632392),np.float64(102.25575545923527),np.float64(460.64981159661687),np.float64(2.842170943040401e-14)
51,np.float64(944.3855946510098),np.float64(-61.62803654632428),np.float64(102.25575545923444),np.float64(460.7790760779073),np.float64(2.842170943040401e-14)
52,np.float64(944.3855946510123),np.float64(-61.62803654632502),np.float64(102.25575545923418),np.float64(460.91781214408155),np.float64(2.842170943040401e-14)
53,np.float64(944.3855946510141),np.float64(-61.62803654632532),np.float64(102.25575545923368),np.float64(461.01926603760984),np.float64(2.842170943040401e-14)
54,np.float64(944.3855946510165),np.float64(-61.6280365463266),np.float64(102.25575545923348),np.float64(461.1310493269863),np.float64(2.842170943040401e-14)
55,np.float64(944.3855946510146),np.float64(-61.62803654632677),np.float64(102.25575545923303),np.float64(461.2565199854052),np.float64(2.842170943040401e-14)
56,np.float64(944.3855946510132),np.float64(-61.62803654632319),np.float64(102.25575545923473),np.float64(461.3698008385749),np.float64(2.842170943040401e-14)
57,np.float64(944.3855946510143),np.float64(-61.62803654632296),np.float64(102.25575545923482),np.float64(461.53606317678606),np.float64(2.842170943040401e-14)
58,np.float64(944.3855946510146),np.float64(-61.628036546322505),np.float64(102.25575545923486),np.float64(461.63237027413635),np.float64(2.842170943040401e-14)
59,np.float64(944.385594651015),np.float64(-61.62803654632211),np.float64(102.25575545923482),np.float64(461.7251262166206),np.float64(2.842170943040401e-14)
60,np.float64(944.3855946510141),np.float64(-61.628036546323614),np.float64(102.25575545923388),np.float64(461.8439351942581),np.float64(7.105427357601002e-15)
61,np.float64(944.3855946510171),np.float64(-61.62803654632353),np.float64(102.25575545923397),np.float64(461.9249889298533),np.float64(2.842170943040401e-14)
62,np.float64(944.3855946510171),np.float64(-61.62803654632344),np.float64(102.25575545923289),np.float64(462.01347540115),np.float64(2.842170943040401e-14)
63,np.float64(944.3855946510176),np.float64(-61.628036546322846),np.float64(102.25575545923284),np.float64(462.1282737506874),np.float64(2.842170943040401e-14)
64,np.float64(944.3855946510173),np.float64(-61.6280365463233),np.float64(102.25575545923188),np.float64(462.208554830292),np.float64(2.842170943040401e-14)
65,np.float64(944.385594651021),np.float64(-61.62803654632259),np.float64(102.25575545923223),np.float64(462.2476563731281),np.float64(2.842170943040401e-14)
66,np.float64(944.3855946510216),np.float64(-61.62803654632401),np.float64(102.2557554592313),np.float64(462.29275117037565),np.float64(2.842170943040401e-14)
67,np.float64(944.3855946510221),np.float64(-61.62803654631779),np.float64(102.25575545923411),np.float64(462.35900385183146),np.float64(2.842170943040401e-14)
68,np.float64(944.3855946510207),np.float64(-61.62803654631918),np.float64(102.25575545923357),np.float64(462.4176984572239),np.float64(2.842170943040401e-14)
69,np.float64(944.3855946510203),np.float64(-61.628036546318626),np.float64(102.25575545923365),np.float64(462.469559360805),np.float64(2.842170943040401e-14)
70,np.float64(944.3855946510228),np.float64(-61.62803654631841),np.float64(102.25575545923438),np.float64(462.53652675096106),np.float64(2.842170943040401e-14)
71,np.float64(944.3855946510214),np.float64(-61.628036546319265),np.float64(102.25575545923321),np.float64(462.6199403514022),np.float64(2.842170943040401e-14)
72,np.float64(944.385594651018),np.float64(-61.62803654631957),np.float64(102.2557554592327),np.float64(462.6988542254547),np.float64(2.842170943040401e-14)
73,np.float64(944.385594651018),np.float64(-61.62803654631934),np.float64(102.25575545923334),np.float64(462.75470055502046),np.float64(2.842170943040401e-14)
74,np.float64(944.3855946510196),np.float64(-61.628036546319535),np.float64(102.25575545923239),np.float64(462.7894421660575),np.float64(1.4210854715202004e-14)
75,np.float64(944.3855946510205),np.float64(-61.62803654632021),np.float64(102.25575545923186),np.float64(462.8225183640298),np.float64(7.105427357601002e-15)
76,np.float64(944.3855946510225),np.float64(-61.628036546319905),np.float64(102.2557554592329),np.float64(462.87309410464104),np.float64(1.4210854715202004e-14)
77,np.float64(944.3855946510207),np.float64(-61.62803654631682),np.float64(102.25575545923448),np.float64(462.94186455322057),np.float64(2.842170943040401e-14)
78,np.float64(944.3855946510205),np.float64(-61.62803654631482),np.float64(102.2557554592337),np.float64(463.0150210000368),np.float64(1.4210854715202004e-14)
79,np.float64(944.3855946510184),np.float64(-61.62803654631264),np.float64(102.25575545923324),np.float64(463.08403674485794),np.float64(1.4210854715202004e-14)
80,np.float64(944.3855946510173),np.float64(-61.628036546313965),np.float64(102.2557554592307),np.float64(463.15154846969585),np.float64(2.842170943040401e-14)
81,np.float64(944.3855946510171),np.float64(-61.62803654632178),np.float64(102.25575545922646),np.float64(463.2237616459282),np.float64(2.842170943040401e-14)
82,np.float64(944.385594651018),np.float64(-61.62803654632602),np.float64(102.2557554592239),np.float64(463.30096577738067),np.float64(2.842170943040401e-14)
83,np.float64(944.3855946510188),np.float64(-61.628036546325724),np.float64(102.2557554592253),np.float64(463.3749963587991),np.float64(2.842170943040401e-14)
84,np.float64(944.3855946510206),np.float64(-61.62803654632593),np.float64(102.25575545922521),np.float64(463.43668952990294),np.float64(2.842170943040401e-14)
85,np.float64(944.3855946510217),np.float64(-61.62803654632481),np.float64(102.25575545922797),np.float64(463.4824288949095),np.float64(1.4210854715202004e-14)
86,np.float64(944.385594651022),np.float64(-61.628036546323955),np.float64(102.25575545922713),np.float64(463.51415762937603),np.float64(1.4210854715202004e-14)
87,np.float64(944.385594651023),np.float64(-61.62803654632299),np.float64(102.25575545922695),np.float64(463.53646783402303),np.float64(2.842170943040401e-14)
88,np.float64(944.3855946510249),np.float64(-61.62803654632373),np.float64(102.25575545922695),np.float64(463.55390443506326),np.float64(2.842170943040401e-14)
89,np.float64(944.3855946510275),np.float64(-61.62803654632414),np.float64(102.25575545922717),np.float64(463.56969363300254),np.float64(2.842170943040401e-14)
90,np.float64(944.3855946510268),np.float64(-61.62803654632401),np.float64(102.25575545922673),np.float64(463.5858042101826),np.float64(2.842170943040401e-14)
91,np.float64(944.3855946510225),np.float64(-61.62803654632453),np.float64(102.25575545922514),np.float64(463.60351547464893),np.float64(2.842170943040401e-14)
92,np.float64(944.385594651023),np.float64(-61.628036546323784),np.float64(102.25575545922449),np.float64(463.6238086937806),np.float64(1.4210854715202004e-14)
93,np.float64(944.3855946510234),np.float64(-61.628036546322505),np.float64(102.25575545922544),np.float64(463.6473423669883),np.float64(2.842170943040401e-14)
94,np.float64(944.3855946510232),np.float64(-61.62803654632371),np.float64(102.25575545922567),np.float64(463.67411944450606),np.float64(2.842170943040401e-14)
95,np.float64(944.3855946510221),np.float64(-61.62803654632353),np.float64(102.25575545922555),np.float64(463.7031957126131),np.float64(7.105427357601002e-15)
96,np.float64(944.385594651023),np.float64(-61.62803654632479),np.float64(102.25575545922416),np.float64(463.7328027440468),np.float64(2.842170943040401e-14)
97,np.float64(944.3855946510223),np.float64(-61.62803654632428),np.float64(102.25575545922445),np.float64(463.76094430907455),np.float64(7.105427357601002e-15)
98,np.float64(944.3855946510225),np.float64(-61.62803654632418),np.float64(102.25575545922501),np.float64(463.7861272965956),np.float64(2.842170943040401e-14)
99,np.float64(944.3855946510238),np.float64(-61.628036546323386),np.float64(102.25575545922479),np.float64(463.807820672927),np.float64(2.842170943040401e-14)
100,np.float64(944.3855946510239),np.float64(-61.62803654632236),np.float64(102.25575545922473),np.float64(463.82648297092004),np.float64(2.842170943040401e-14)
101,np.float64(944.3855946510243),np.float64(-61.62803654632289),np.float64(102.25575545922445),np.float64(463.843242685178),np.float64(2.842170943040401e-14)
102,np.float64(944.3855946510257),np.float64(-61.628036546322974),np.float64(102.25575545922445),np.float64(463.8594015289966),np.float64(7.105427357601002e-15)
103,np.float64(944.385594651028),np.float64(-61.628036546323),np.float64(102.25575545922422),np.float64(463.8759564868102),np.float64(1.4210854715202004e-14)
104,np.float64(944.3855946510287),np.float64(-61.628036546322676),np.float64(102.25575545922236),np.float64(463.89332449172366),np.float64(1.4210854715202004e-14)
105,np.float64(944.3855946510288),np.float64(-61.62803654632212),np.float64(102.25575545922236),np.float64(463.91135418464586),np.float64(1.4210854715202004e-14)
106,np.float64(944.3855946510263),np.float64(-61.628036546325006),np.float64(102.2557554592205),np.float64(463.9295564836985),np.float64(2.842170943040401e-14)
107,np.float64(944.3855946510292),np.float64(-61.628036546327394),np.float64(102.25575545921963),np.float64(463.9473409248222),np.float64(7.105427357601002e-15)
108,np.float64(944.3855946510305),np.float64(-61.62803654632948),np.float64(102.25575545921879),np.float64(463.96410224545247),np.float64(2.842170943040401e-14)
109,np.float64(944.3855946510333),np.float64(-61.62803654633255),np.float64(102.25575545921694),np.float64(463.97928755309954),np.float64(2.842170943040401e-14)
110,np.float64(944.3855946510333),np.float64(-61.62803654633393),np.float64(102.25575545921929),np.float64(463.9926448191065),np.float64(7.105427357601002e-15)
111,np.float64(944.3855946510337),np.float64(-61.62803654633737),np.float64(102.25575545921814),np.float64(464.00448339635955),np.float64(2.842170943040401e-14)
112,np.float64(944.3855946510317),np.float64(-61.628036546338365),np.float64(102.25575545921787),np.float64(464.01556286437074),np.float64(1.4210854715202004e-14)
113,np.float64(944.3855946510324),np.float64(-61.62803654633788),np.float64(102.25575545921849),np.float64(464.0266224842795),np.float64(2.842170943040401e-14)
114,np.float64(944.3855946510325),np.float64(-61.62803654633666),np.float64(102.25575545921964),np.float64(464.03794783175454),np.float64(1.4210854715202004e-14)
115,np.float64(944.3855946510331),np.float64(-61.6280365463391),np.float64(102.25575545921753),np.float64(464.0492728020513),np.float64(2.842170943040401e-14)
116,np.float64(944.3855946510329),np.float64(-61.6280365463396),np.float64(102.25575545921744),np.float64(464.0600449550016),np.float64(2.842170943040401e-14)
117,np.float64(944.3855946510328),np.float64(-61.62803654633852),np.float64(102.2557554592174),np.float64(464.06981547767833),np.float64(2.842170943040401e-14)
118,np.float64(944.3855946510307),np.float64(-61.628036546339345),np.float64(102.25575545921708),np.float64(464.0784407520532),np.float64(7.105427357601002e-15)
119,np.float64(944.38559465103),np.float64(-61.62803654634245),np.float64(102.25575545921473),np.float64(464.08603812837174),np.float64(1.4210854715202004e-14)
120,np.float64(944.3855946510298),np.float64(-61.6280365463427),np.float64(102.25575545921535),np.float64(464.09286058314416),np.float64(2.842170943040401e-14)
121,np.float64(944.3855946510312),np.float64(-61.62803654634156),np.float64(102.25575545921441),np.float64(464.0992180812247),np.float64(2.842170943040401e-14)
122,np.float64(944.3855946510321),np.float64(-61.62803654633868),np.float64(102.25575545921654),np.float64(464.10546806543874),np.float64(2.842170943040401e-14)
123,np.float64(944.3855946510355),np.float64(-61.628036546340255),np.float64(102.25575545921635),np.float64(464.11200912837825),np.float64(2.842170943040401e-14)
124,np.float64(944.3855946510357),np.float64(-61.62803654634157),np.float64(102.25575545921468),np.float64(464.1191740603654),np.float64(2.842170943040401e-14)
125,np.float64(944.3855946510362),np.float64(-61.62803654634166),np.float64(102.2557554592151),np.float64(464.127050010946),np.float64(1.4210854715202004e-14)
126,np.float64(944.3855946510367),np.float64(-61.628036546341576),np.float64(102.25575545921428),np.float64(464.13540227204896),np.float64(2.842170943040401e-14)
127,np.float64(944.385594651036),np.float64(-61.6280365463421),np.float64(102.25575545921458),np.float64(464.14378418315613),np.float64(2.842170943040401e-14)
128,np.float64(944.3855946510369),np.float64(-61.6280365463431),np.float64(102.25575545921394),np.float64(464.1517300853202),np.float64(2.842170943040401e-14)
129,np.float64(944.3855946510353),np.float64(-61.62803654634133),np.float64(102.25575545921501),np.float64(464.15890532223045),np.float64(1.4210854715202004e-14)
130,np.float64(944.3855946510381),np.float64(-61.628036546341576),np.float64(102.2557554592162),np.float64(464.1651719747155),np.float64(1.4210854715202004e-14)
131,np.float64(944.3855946510398),np.float64(-61.62803654634226),np.float64(102.25575545921663),np.float64(464.17059353842524),np.float64(2.842170943040401e-14)
132,np.float64(944.3855946510411),np.float64(-61.6280365463422),np.float64(102.25575545921706),np.float64(464.1754159828939),np.float64(2.842170943040401e-14)
133,np.float64(944.3855946510406),np.float64(-61.628036546342884),np.float64(102.25575545921694),np.float64(464.1800296758417),np.float64(2.842170943040401e-14)
134,np.float64(944.3855946510419),np.float64(-61.62803654634345),np.float64(102.25575545921662),np.float64(464.18488186959377),np.float64(2.842170943040401e-14)
135,np.float64(944.3855946510412),np.float64(-61.628036546343175),np.float64(102.25575545921832),np.float64(464.19033321470755),np.float64(2.842170943040401e-14)
136,np.float64(944.3855946510412),np.float64(-61.628036546342514),np.float64(102.2557554592183),np.float64(464.1965216683378),np.float64(2.842170943040401e-14)
137,np.float64(944.3855946510423),np.float64(-61.628036546342486),np.float64(102.25575545921875),np.float64(464.20332583968724),np.float64(2.842170943040401e-14)
138,np.float64(944.3855946510424),np.float64(-61.62803654634692),np.float64(102.25575545921676),np.float64(464.210451175534),np.float64(2.842170943040401e-14)
139,np.float64(944.3855946510437),np.float64(-61.62803654634639),np.float64(102.25575545921802),np.float64(464.2175663038796),np.float64(1.4210854715202004e-14)
140,np.float64(944.3855946510462),np.float64(-61.62803654634647),np.float64(102.255755459218),np.float64(464.22440670046086),np.float64(2.842170943040401e-14)
141,np.float64(944.385594651046),np.float64(-61.628036546346024),np.float64(102.25575545921797),np.float64(464.23083385423956),np.float64(1.4210854715202004e-14)
142,np.float64(944.3855946510447),np.float64(-61.62803654634669),np.float64(102.25575545921797),np.float64(464.23688466509293),np.float64(2.842170943040401e-14)
143,np.float64(944.3855946510455),np.float64(-61.62803654634571),np.float64(102.25575545921961),np.float64(464.24280891245644),np.float64(2.842170943040401e-14)
144,np.float64(944.3855946510444),np.float64(-61.62803654634538),np.float64(102.25575545921967),np.float64(464.2490192744268),np.float64(7.105427357601002e-15)
145,np.float64(944.3855946510437),np.float64(-61.62803654634557),np.float64(102.25575545921899),np.float64(464.2558876736122),np.float64(2.842170943040401e-14)
146,np.float64(944.385594651046),np.float64(-61.628036546345186),np.float64(102.255755459218),np.float64(464.26349020036304),np.float64(7.105427357601002e-15)
147,np.float64(944.3855946510469),np.float64(-61.62803654634516),np.float64(102.25575545921774),np.float64(464.2715417795252),np.float64(2.842170943040401e-14)
148,np.float64(944.3855946510441),np.float64(-61.62803654634766),np.float64(102.25575545921595),np.float64(464.2795882395669),np.float64(2.842170943040401e-14)
149,np.float64(944.3855946510462),np.float64(-61.628036546346436),np.float64(102.25575545921637),np.float64(464.2872483555561),np.float64(2.842170943040401e-14)
150,np.float64(944.3855946510494),np.float64(-61.628036546346834),np.float64(102.25575545921663),np.float64(464.29432282611646),np.float64(1.4210854715202004e-14)
151,np.float64(944.3855946510496),np.float64(-61.628036546347985),np.float64(102.25575545921768),np.float64(464.30077628608564),np.float64(2.842170943040401e-14)
152,np.float64(944.3855946510519),np.float64(-61.62803654635019),np.float64(102.2557554592157),np.float64(464.30667244561033),np.float64(2.842170943040401e-14)
153,np.float64(944.3855946510527),np.float64(-61.628036546345825),np.float64(102.25575545921797),np.float64(464.3121143804828),np.float64(2.842170943040401e-14)
154,np.float64(944.385594651053),np.float64(-61.6280365463448),np.float64(102.255755459219),np.float64(464.3171875520647),np.float64(2.842170943040401e-14)
155,np.float64(944.3855946510522),np.float64(-61.62803654634229),np.float64(102.25575545921951),np.float64(464.3219042541843),np.float64(2.842170943040401e-14)
156,np.float64(944.385594651051),np.float64(-61.62803654634064),np.float64(102.25575545921822),np.float64(464.3262165471181),np.float64(2.842170943040401e-14)
157,np.float64(944.3855946510532),np.float64(-61.62803654634105),np.float64(102.25575545921839),np.float64(464.3301143589222),np.float64(2.842170943040401e-14)
158,np.float64(944.3855946510532),np.float64(-61.628036546340695),np.float64(102.25575545921888),np.float64(464.3336937335614),np.float64(2.842170943040401e-14)
159,np.float64(944.385594651055),np.float64(-61.628036546340866),np.float64(102.25575545921927),np.float64(464.3371178078852),np.float64(2.842170943040401e-14)
160,np.float64(944.385594651055),np.float64(-61.62803654634132),np.float64(102.25575545921983),np.float64(464.34052085828114),np.float64(1.4210854715202004e-14)
161,np.float64(944.385594651056),np.float64(-61.62803654634132),np.float64(102.25575545921987),np.float64(464.3439347288539),np.float64(2.842170943040401e-14)
162,np.float64(944.3855946510535),np.float64(-61.62803654634237),np.float64(102.25575545921953),np.float64(464.34728033261285),np.float64(2.842170943040401e-14)
163,np.float64(944.3855946510535),np.float64(-61.62803654634314),np.float64(102.25575545921923),np.float64(464.3504386442845),np.float64(1.4210854715202004e-14)
164,np.float64(944.3855946510544),np.float64(-61.62803654634395),np.float64(102.25575545922113),np.float64(464.3533693606586),np.float64(2.842170943040401e-14)
165,np.float64(944.3855946510542),np.float64(-61.62803654634469),np.float64(102.25575545922202),np.float64(464.3561712909559),np.float64(2.842170943040401e-14)
166,np.float64(944.3855946510499),np.float64(-61.62803654634257),np.float64(102.25575545922096),np.float64(464.3589975377144),np.float64(7.105427357601002e-15)
167,np.float64(944.3855946510504),np.float64(-61.62803654634172),np.float64(102.25575545922148),np.float64(464.361908067749),np.float64(2.842170943040401e-14)
168,np.float64(944.3855946510507),np.float64(-61.628036546340184),np.float64(102.2557554592224),np.float64(464.3648368690774),np.float64(2.842170943040401e-14)
169,np.float64(944.3855946510514),np.float64(-61.62803654634064),np.float64(102.25575545922229),np.float64(464.36770221020464),np.float64(2.842170943040401e-14)
170,np.float64(944.3855946510522),np.float64(-61.628036546340354),np.float64(102.25575545922186),np.float64(464.37049858845126),np.float64(1.4210854715202004e-14)
171,np.float64(944.3855946510539),np.float64(-61.6280365463393),np.float64(102.25575545922186),np.float64(464.3732602672927),np.float64(1.4210854715202004e-14)
172,np.float64(944.3855946510548),np.float64(-61.628036546336475),np.float64(102.25575545922375),np.float64(464.375982917687),np.float64(2.842170943040401e-14)
173,np.float64(944.3855946510538),np.float64(-61.628036546335),np.float64(102.25575545922361),np.float64(464.3786272896203),np.float64(2.842170943040401e-14)
174,np.float64(944.3855946510548),np.float64(-61.62803654633464),np.float64(102.2557554592234),np.float64(464.38117443509617),np.float64(2.842170943040401e-14)
175,np.float64(944.3855946510552),np.float64(-61.62803654633453),np.float64(102.25575545922337),np.float64(464.3836230872993),np.float64(1.4210854715202004e-14)
176,np.float64(944.3855946510544),np.float64(-61.62803654633768),np.float64(102.2557554592217),np.float64(464.38594202361566),np.float64(1.4210854715202004e-14)
177,np.float64(944.385594651055),np.float64(-61.62803654633756),np.float64(102.25575545922138),np.float64(464.38808311798243),np.float64(2.842170943040401e-14)
178,np.float64(944.3855946510573),np.float64(-61.628036546337434),np.float64(102.25575545922217),np.float64(464.39005890834585),np.float64(2.842170943040401e-14)
179,np.float64(944.3855946510572),np.float64(-61.62803654633748),np.float64(102.25575545922175),np.float64(464.39197484839485),np.float64(2.842170943040401e-14)
180,np.float64(944.3855946510582),np.float64(-61.62803654633794),np.float64(102.25575545922176),np.float64(464.3939597053255),np.float64(2.842170943040401e-14)
181,np.float64(944.3855946510569),np.float64(-61.62803654633721),np.float64(102.25575545922199),np.float64(464.39606682805146),np.float64(2.842170943040401e-14)
182,np.float64(944.3855946510566),np.float64(-61.628036546336375),np.float64(102.2557554592228),np.float64(464.39825243283457),np.float64(2.842170943040401e-14)
183,np.float64(944.385594651055),np.float64(-61.62803654633663),np.float64(102.25575545922297),np.float64(464.4004388422969),np.float64(2.842170943040401e-14)
184,np.float64(944.3855946510558),np.float64(-61.62803654633639),np.float64(102.25575545922256),np.float64(464.40256980104596),np.float64(2.842170943040401e-14)
185,np.float64(944.3855946510557),np.float64(-61.628036546335096),np.float64(102.25575545922237),np.float64(464.40460129906455),np.float64(2.842170943040401e-14)
186,np.float64(944.3855946510553),np.float64(-61.628036546333334),np.float64(102.25575545922351),np.float64(464.4064827374906),np.float64(2.842170943040401e-14)
187,np.float64(944.3855946510529),np.float64(-61.628036546333426),np.float64(102.25575545922419),np.float64(464.4081901942199),np.float64(2.842170943040401e-14)
188,np.float64(944.3855946510541),np.float64(-61.628036546332666),np.float64(102.25575545922263),np.float64(464.4097758546694),np.float64(2.842170943040401e-14)
189,np.float64(944.385594651056),np.float64(-61.62803654633376),np.float64(102.25575545922327),np.float64(464.41135500308843),np.float64(2.842170943040401e-14)
190,np.float64(944.3855946510598),np.float64(-61.62803654633507),np.float64(102.25575545922334),np.float64(464.41302467299124),np.float64(1.4210854715202004e-14)
191,np.float64(944.3855946510607),np.float64(-61.62803654633491),np.float64(102.25575545922347),np.float64(464.4147989069952),np.float64(1.4210854715202004e-14)
192,np.float64(944.3855946510585),np.float64(-61.628036546335075),np.float64(102.25575545922251),np.float64(464.41663613796044),np.float64(2.842170943040401e-14)
