case_id,mode,state_family,harmonic_packet_A,harmonic_packet_B,N_A,N_B,pair_kind,sweep_region,R,T,Delta_F,L_gap_min,L_gap_min_collision,N_eff_gap_at_L_gap_min,N_eff_gap_min,N_eff_gap_min_collision,max_B_to_A_transfer,B_to_A_transfer_collision,A_to_B_transfer_at_B_to_A_max,joint_score_min,joint_score_min_collision,tail_from_collision,tail_L_gap_min,tail_L_gap_max,tail_N_eff_gap_min,tail_N_eff_gap_max,joint_R_score
"even_packet|A=1|B=1,2,4,6",even_packet,explicit_packet,1,"1,2,4,6",1,6,one_side_high_harmonic,control,0.0,1.0,0.0,0.00028991699218749946,0,2.25,2.25,0,1.0,1,0.9999999999999998,2.0,1,232,0.00028991699218749946,0.00028991699218749946,2.25,2.25,2.0
"even_packet|A=1|B=1,2,4,6",even_packet,explicit_packet,1,"1,2,4,6",1,6,one_side_high_harmonic,control,0.5,0.4999999999999999,1.5707963267948968,0.0,1,8.881784197001252e-16,8.881784197001252e-16,1,1.0,2,0.9999999999999999,0.2546440075000706,1,232,1.5937771935536915e-17,0.0002899169921875,1.1857181902996672e-13,2.250000000000001,3.9474596431116675e-16
"even_packet|A=1|B=1,2,4,6",even_packet,explicit_packet,1,"1,2,4,6",1,6,one_side_high_harmonic,coarse,0.6,0.4,1.7721542475852274,9.83519921412396e-06,242,0.07632942817462762,0.07632942817462762,242,0.9999999999999241,39,0.9999999999999892,0.3090113046701539,242,232,9.83519921412396e-06,0.00028991153384243717,0.07632942817462762,2.249957638645812,0.06784838059974355
"even_packet|A=1|B=1,2,4,6",even_packet,explicit_packet,1,"1,2,4,6",1,6,one_side_high_harmonic,coarse,0.61,0.39,1.792610797291691,1.3550875812596576e-06,85,0.010516620756964024,0.010516620756964024,85,0.9999999994696793,170,0.9999999999254223,0.2658501478969363,85,232,4.065144326592272e-06,0.0002865078277718404,0.031548943253787876,2.2235420132591868,0.0093481078698421
"even_packet|A=1|B=1,2,4,6",even_packet,explicit_packet,1,"1,2,4,6",1,6,one_side_high_harmonic,coarse,0.62,0.37999999999999984,1.81316217783386,1.9251221079191055e-06,162,0.014940568712911606,0.014940568712911606,162,0.9999999956681456,149,0.9999999993908012,0.2652848922724602,162,232,1.4009175665110219e-05,0.000289437795747784,0.1087230003618167,2.2462810320939575,0.013280509854442516
"even_packet|A=1|B=1,2,4,6",even_packet,explicit_packet,1,"1,2,4,6",1,6,one_side_high_harmonic,coarse,0.63,0.36999999999999994,1.8338185297033656,3.206077438949197e-07,215,0.002488186078093868,0.002488186078093868,215,0.9999999998953167,209,0.9999999999852788,0.25641612342177744,215,232,8.827600276560814e-06,0.00028983953357352164,0.06850961191476568,2.249398855927227,0.0022117210629885925
"even_packet|A=1|B=1,2,4,6",even_packet,explicit_packet,1,"1,2,4,6",1,6,one_side_high_harmonic,coarse,0.64,0.36,1.8545904360032246,3.6067421377923743e-07,238,0.002799135624579119,0.002799135624579119,238,0.9999999916643484,227,0.9999999988277143,0.25762667065185696,238,232,3.6067421377923743e-07,0.0002898524483553835,0.002799135624579119,2.24949908551008,0.002488128890833709
"even_packet|A=1|B=1,2,4,6",even_packet,explicit_packet,1,"1,2,4,6",1,6,one_side_high_harmonic,coarse,0.65,0.34999999999999987,1.8754889808102944,8.294588634834938e-07,232,0.006437299272304742,0.006437299272304742,232,0.9999999999132884,67,0.999999999987806,0.2592287314223859,232,232,8.294588634834938e-07,0.0002878933655792485,0.006437299272304742,2.2342949534133525,0.005722043884316606
"even_packet|A=1|B=1,2,4,6",even_packet,explicit_packet,1,"1,2,4,6",1,6,one_side_high_harmonic,coarse,0.66,0.3400000000000001,1.8965258140895267,1.8207834752567102e-06,82,0.014130813059342273,0.014130813059342273,82,0.9999999982713484,164,0.9999999997569003,0.2697012911923483,82,232,5.462063157566494e-06,0.00028568772267305027,0.04239020973484742,2.217177307077751,0.012560724448065757
"even_packet|A=1|B=1,2,4,6",even_packet,explicit_packet,1,"1,2,4,6",1,6,one_side_high_harmonic,coarse,0.67,0.32999999999999996,1.9177132243220585,3.5180481614064925e-07,163,0.002730301629940257,0.002730301629940257,163,0.9999999987894252,249,0.9999999998297582,0.25755332351272425,163,232,2.2758500597949488e-06,0.0002898978533324445,0.01766251296933241,2.249851466367838,0.0024269359927431857
