step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11,takagi_r12,takagi_r13,takagi_r14,takagi_r15
46,0.31978606451739416,0.31406877948323114,0.3123667169519053,0.2809167348597417,0.26141489948382357,0.26072888220016616,0.23459026578360553,0.2264588985891353,0.20195377368113138,0.20137304638288886,0.17968790560274048,0.1318702929235005,0.09738701994378886,0.07728166007337246,2.8459350186062023e-09
47,0.3197860645174133,0.3140687794831436,0.3123667169519775,0.2809167348598029,0.26141489948383023,0.26072888220011536,0.23459026578351,0.22645889858914905,0.201953773681148,0.20137304638295442,0.17968790560277614,0.13187029292336958,0.09738701994369718,0.07728166007303629,2.589249111918745e-09
48,0.3197860645174388,0.3140687794830326,0.31236671695206897,0.28091673485987945,0.2614148994838384,0.2607288822000502,0.23459026578338954,0.22645889858916657,0.20195377368116835,0.20137304638303752,0.17968790560281958,0.1318702929232056,0.09738701994358001,0.07728166007261134,1.177714465546787e-09
49,0.3197860645174721,0.31406877948289175,0.3123667169521846,0.2809167348599749,0.26141489948384855,0.26072888219996626,0.23459026578323733,0.2264588985891889,0.20195377368119263,0.2013730463831429,0.17968790560287246,0.13187029292299995,0.09738701994343037,0.07728166007207292,2.376180669472617e-09
50,0.31978606451751534,0.31406877948271333,0.31236671695233087,0.28091673486009416,0.261414899483861,0.26072888219985807,0.2345902657830451,0.22645889858921675,0.20195377368122144,0.20137304638327677,0.17968790560293735,0.13187029292274147,0.0973870199432405,0.07728166007139038,2.5736540045633082e-09
51,0.3197860645175723,0.31406877948248874,0.31236671695251633,0.2809167348602446,0.26141489948387764,0.2607288821997193,0.2345902657828032,0.22645889858925192,0.20195377368125572,0.20137304638344827,0.179687905603018,0.13187029292241592,0.09738701994300053,0.07728166007052421,1.4890598675875973e-09
52,0.3197860645176465,0.31406877948220474,0.3123667169527509,0.28091673486043356,0.261414899483899,0.26072888219954077,0.23459026578249836,0.22645889858929616,0.2019537736812962,0.2013730463836672,0.17968790560311776,0.1318702929220061,0.09738701994269681,0.07728166006942502,2.7627750712521335e-09
53,0.31978606451774244,0.31406877948184503,0.3123667169530478,0.2809167348606703,0.26141489948392566,0.2607288821993115,0.2345902657821126,0.22645889858935178,0.2019537736813442,0.20137304638394574,0.17968790560324036,0.13187029292149022,0.09738701994231178,0.07728166006803099,2.2934699483644033e-09
54,0.3197860645178669,0.3140687794813899,0.3123667169534238,0.2809167348609675,0.26141489948395896,0.260728882199018,0.23459026578162442,0.226458898589422,0.20195377368140166,0.20137304638430037,0.17968790560339137,0.13187029292084101,0.09738701994182351,0.07728166006626354,2.0723108680104017e-09
55,0.3197860645180287,0.3140687794808151,0.31236671695390067,0.280916734861342,0.26141489948400154,0.26072888219864293,0.23459026578100683,0.2264588985895111,0.2019537736814706,0.2013730463847527,0.17968790560357795,0.1318702929200237,0.09738701994120583,0.07728166006402253,1.695106045548754e-09
56,0.3197860645182379,0.3140687794800882,0.312366716954505,0.2809167348618137,0.26141489948405555,0.260728882198163,0.23459026578022527,0.22645889858962315,0.2019537736815525,0.20137304638532946,0.1796879056038089,0.13187029291899335,0.09738701994042456,0.07728166006117865,1.935234191451383e-09
57,0.3197860645185078,0.31406877947916956,0.312366716955271,0.2809167348624083,0.2614148994841243,0.26072888219754925,0.23459026577923525,0.2264588985897647,0.2019537736816496,0.20137304638606493,0.17968790560409484,0.13187029291769398,0.09738701993943755,0.07728166005757067,1.6444832515859663e-09
58,0.319786064518856,0.3140687794780079,0.31236671695624185,0.28091673486315777,0.261414899484211,0.26072888219676543,0.23459026577798026,0.22645889858994322,0.20195377368176512,0.2013730463870026,0.17968790560444897,0.1318702929160555,0.09738701993818966,0.07728166005299428,1.2651557747548833e-09
59,0.3197860645193037,0.31406877947653805,0.3123667169574723,0.2809167348641025,0.26141489948431984,0.26072888219576473,0.2345902657763876,0.22645889859016843,0.20195377368190276,0.2013730463881974,0.1796879056048869,0.13187029291398886,0.09738701993661171,0.0772816600471891,3.198490604794841e-09
60,0.3197860645198795,0.31406877947467887,0.31236671695903234,0.2809167348652943,0.2614148994844566,0.260728882194488,0.23459026577436606,0.22645889859045257,0.2019537736820665,0.20137304638972023,0.17968790560542938,0.13187029291138166,0.09738701993461706,0.07728166003982492,2.4479543720972393e-09
61,0.3197860645206192,0.3140687794723273,0.31236671696101004,0.28091673486679886,0.26141489948462887,0.2607288821928592,0.23459026577179976,0.22645889859081061,0.2019537736822606,0.20137304639166181,0.1796879056061022,0.13187029290809046,0.09738701993209754,0.07728166003048155,3.0456868540269475e-09
62,0.31978606452156805,0.3140687794693522,0.3123667169635172,0.28091673486869884,0.26141489948484503,0.26072888219078194,0.23459026576854025,0.226458898591262,0.20195377368249026,0.2013730463941367,0.17968790560693707,0.131870292903935,0.09738701992891494,0.07728166001862626,2.41990828080992e-09
63,0.3197860645227857,0.3140687794655897,0.3123667169666975,0.2809167348711001,0.2614148994851173,0.26072888218813534,0.2345902657643994,0.22645889859183185,0.2019537736827629,0.20137304639729234,0.17968790560797412,0.1318702928986879,0.09738701992489593,0.07728166000358427,2.7013278524687544e-09
64,0.3197860645243454,0.31406877946082845,0.3123667169707299,0.280916734874134,0.26141489948545776,0.26072888218476303,0.23459026575913558,0.22645889859255036,0.2019537736830854,0.20137304640131445,0.1796879056092617,0.13187029289206068,0.0973870199198197,0.07728165998449915,1.5134774150734787e-09
65,0.31978606452634184,0.3140687794548035,0.3123667169758437,0.28091673487796903,0.2614148994858837,0.2607288821804672,0.23459026575244232,0.2264588985934562,0.2019537736834659,0.2013730464064412,0.17968790561086154,0.13187029288368823,0.0973870199134095,0.07728165996028277,1.1632692945647015e-09
66,0.3197860645288975,0.31406877944718076,0.3123667169823306,0.2809167348828198,0.26141489948641733,0.26072888217499784,0.23459026574393063,0.22645889859459892,0.20195377368391504,0.2013730464129772,0.1796879056128517,0.1318702928731093,0.09738701990531587,0.07728165992955464,2.673741449766969e-09
67,0.3197860645321662,0.3140687794375348,0.3123667169905594,0.2809167348889565,0.2614148994870848,0.2607288821680352,0.2345902657331037,0.22645889859604013,0.2019537736844434,0.20137304642130988,0.17968790561532869,0.1318702928597395,0.09738701989509765,0.07728165989056288,3.045712576562031e-09
68,0.3197860645363442,0.31406877942532735,0.3123667170009981,0.2809167348967221,0.26141489948791874,0.2607288821591732,0.23459026571932798,0.22645889859785748,0.20195377368506318,0.20137304643193243,0.17968790561841327,0.13187029284283955,0.09738701988219838,0.07728165984108308,3.837255338777046e-09
69,0.3197860645416821,0.3140687794098768,0.3123667170142411,0.28091673490655095,0.261414899488959,0.2607288821478965,0.2345902657017964,0.22645889860014923,0.20195377368578862,0.20137304644547366,0.17968790562225587,0.13187029282147428,0.09738701986591339,0.07728165977829327,1.5042621352530083e-09
70,0.3197860645484995,0.31406877939032096,0.31236671703104385,0.2809167349189952,0.2614148994902569,0.2607288821335497,0.23459026567948177,0.22645889860304036,0.20195377368663509,0.20137304646273627,0.17968790562704628,0.13187029279446003,0.09738701984535585,0.07728165969861128,2.3712576535192122e-09
71,0.31978606455720315,0.31406877936556743,0.3123667170523646,0.2809167349347548,0.26141489949187446,0.26072888211530076,0.2345902656510747,0.22645889860668733,0.20195377368761933,0.2013730464847431,0.1796879056330216,0.13187029276029852,0.0973870198194055,0.07728165959748984,3.3651890653722093e-09
72,0.31978606456831,0.31406877933423216,0.31236671707941915,0.28091673495471686,0.26141489949388913,0.2607288820920904,0.2345902656149064,0.226458898611288,0.20195377368875797,0.2013730465127985,0.17968790564047918,0.13187029271709208,0.09738701978664793,0.07728165946915763,2.5501410453571522e-09
73,0.3197860645824786,0.3140687792945621,0.31236671711375186,0.2809167349800072,0.2614148994963961,0.26072888206257433,0.2345902655688501,0.22645889861709156,0.20195377369006878,0.20137304654856436,0.17968790564979154,0.13187029266243952,0.09738701974529783,0.07728165930628753,3.014122842709451e-09
74,0.31978606460054837,0.31406877924433774,0.3123667171573242,0.2809167350120551,0.26141489949951413,0.260728882025045,0.23459026551019638,0.22645889862441346,0.20195377369156933,0.20137304659416036,0.17968790566142653,0.1318702925933011,0.09738701969310087,0.0772816590995812,2.133140278610633e-09
75,0.3197860646235856,0.3140687791807452,0.31236671721262516,0.28091673505267234,0.26141489950338814,0.26072888197733096,0.2345902654354915,0.22645889863365098,0.20195377369327402,0.2013730466522877,0.17968790567597054,0.1318702925058274,0.09738701962721029,0.07728165883723492,3.6384382114504395e-09
76,0.31978606465294745,0.3140687791002206,0.3123667172828155,0.28091673510415965,0.2614148995081984,0.26072888191667387,0.23459026534033398,0.226458898645306,0.20195377369519316,0.2013730467263905,0.1796879056941604,0.13187029239514456,0.09738701954403267,0.07728165850426383,2.7983625205255524e-09
77,0.3197860646903623,0.31406877899824986,0.3123667173719105,0.28091673516943727,0.2614148995141675,0.2607288818395707,0.23459026521911577,0.22645889866001237,0.20195377369733117,0.20137304682086002,0.17968790571692198,0.13187029225508157,0.09738701943902985,0.0772816580816458,2.213961664954354e-09
78,0.319786064738027,0.314068778869112,0.31236671748500705,0.28091673525221084,0.26141489952156904,0.260728881741569,0.2345902650646892,0.22645889867856955,0.2019537736996795,0.20137304694129396,0.17968790574541846,0.13187029207782344,0.09738701930647092,0.07728165754523326,2.5676318410937574e-09
79,0.3197860647987366,0.31406877870555794,0.31236671762857904,0.28091673535718537,0.2614148995307408,0.26072888161701346,0.23459026486794504,0.2264588987019877,0.20195377370221343,0.20137304709482923,0.17968790578111268,0.13187029185347401,0.09738701913911844,0.07728165686437267,2.0507742330546237e-09
80,0.3197860648760448,0.31406877849840065,0.31236671781084724,0.28091673549033236,0.26141489954209723,0.26072888145871836,0.23459026461727298,0.2264588987315421,0.2019537737048825,0.2013730472905624,0.17968790582584263,0.1318702915695006,0.09738701892783043,0.07728165600014902,3.7880973353000536e-09
81,0.3197860649744729,0.3140687782359981,0.3123667180422542,0.28091673565923464,0.2614148995561493,0.2607288812575561,0.23459026429787797,0.2264588987688424,0.20195377370760026,0.20137304754009164,0.17968790588192235,0.13187029121003235,0.09738701866105978,0.07728165490315891,1.2117150843941512e-09
82,0.31978606509976737,0.31406877790359544,0.3123667183360604,0.28091673587351945,0.261414899573525,0.26072888100192865,0.23459026389090437,0.22645889881592154,0.2019537737102272,0.20137304785820295,0.17968790595226397,0.13187029075496606,0.09738701832422184,0.07728165351068225,3.0231037293344433e-09
83,0.31978606525923586,0.3140687774824905,0.3123667187091095,0.2809167361454109,0.26141489959499475,0.260728880677102,0.23459026337232305,0.2264588988753466,0.2019537737125518,0.20137304826374594,0.17968790604053378,0.13187029017884158,0.09738701789889116,0.07728165174309076,2.248217937256954e-09
84,0.31978606546216903,0.3140687769489784,0.31236671918279607,0.2809167364904327,0.26141489962150494,0.26072888026435864,0.23459026271151018,0.22645889895035962,0.20195377371426346,0.20137304878075038,0.17968790615134927,0.13187028944941173,0.0973870173617888,0.07728164949929195,3.165618688889513e-09
85,0.31978606572037754,0.3140687762730097,0.31236671978429614,0.28091673692829805,0.2614148996542149,0.2607288797399189,0.23459026186943874,0.22645889904505592,0.20195377371491505,0.20137304943985063,0.17968790629052758,0.1318702885258312,0.09738701668350254,0.0772816466509381,1.8991353786671074e-09
86,0.319786066048875,0.31406877541649175,0.3123667205481308,0.28091673748404405,0.2614148996945461,0.2607288790735719,0.2345902607963749,0.2264588991646081,0.20195377371387382,0.2013730502801008,0.1796879064654004,0.13187028735636336,0.09738701582686848,0.07728164303507443,3.611369573223602e-09
87,0.3197860664667416,0.3140687743311296,0.3123667215181497,0.28091673818946755,0.2614148997442362,0.26072887822693397,0.2345902594289388,0.22645889931554844,0.20195377371025372,0.20137305135128752,0.17968790668520987,0.13187028587547156,0.09738701474492399,0.07728163844480417,2.654692172891755e-09
88,0.31978606699823126,0.3140687729556964,0.3123667227500589,0.280916739084958,0.26141489980541255,0.2607288771512419,0.23459025768636468,0.22645889950612985,0.20195377370283318,0.20137305271688197,0.17968790696161238,0.13187028400014023,0.09738701337832102,0.07728163261743767,3.2765032598843015e-09
89,0.3197860676741667,0.31406877121256055,0.3123667243146246,0.2809167402218162,0.26141489988067157,0.26072887578454185,0.2345902554657308,0.2264588997467771,0.2019537736899386,0.20137305445779768,0.17968790730931017,0.13187028162521008,0.09738701165205171,0.07728162521943907,2.298682298306555e-09
90,0.3197860685337196,0.3140687690032886,0.3123667263017489,0.28091674166520936,0.2614148999731831,0.2607288740481218,0.23459025263588495,0.22645890005066158,0.2019537736692955,0.2013730566771865,0.17968790774685503,0.13187027861746684,0.09738700947130986,0.07728161582731584,3.37045641412745e-09
91,0.3197860696266667,0.31406876620306257,0.31236672882564437,0.2809167434979198,0.2614149000868097,0.2607288718419753,0.2345902490297042,0.22645890043442138,0.20195377363783007,0.20137305950654705,0.17968790829766101,0.1318702748081537,0.09738700671625711,0.07728160390334318,3.499985984057353e-09
92,0.31978607101625967,0.3140687626536032,0.3123667320314109,0.2809167458251134,0.2614149002262549,0.2607288690390388,0.2345902444342342,0.22645890091907808,0.20195377359141117,0.20137306311351783,0.17968790899128845,0.13187026998348475,0.09738700323540318,0.07728158876474114,2.812519033574854e-09
93,0.3197860727828703,0.31406875815418983,0.3123667361033925,0.2809167487803964,0.26141490039723936,0.2607288654778698,0.23459023857812775,0.2264589015311912,0.20195377352451332,0.20137306771180682,0.1796879098650664,0.13187026387262504,0.09738699883722989,0.07728156954453336,2.6056402764148058e-09
94,0.3197860750286205,0.3140687524502715,0.312366741275792,0.2809167525335157,0.26141490060671224,0.26072886095333997,0.2345902311156395,0.226458902304318,0.20195377342977633,0.20137307357385067,0.1796879109661459,0.1318702561324614,0.09738699327959706,0.07728154514183513,2.9644926472510286e-09
95,0.3197860778832617,0.314068745219015,0.3123667478461536,0.28091675730013793,0.26141490086310076,0.2607288552048072,0.23459022160623774,0.22645890328085613,0.20195377329743053,0.20137308104694995,0.17968791235409665,0.13187024632830602,0.09738698625633743,0.07728151415872543,3.742093806293807e-09
96,0.31978608151165117,0.31406873605098545,0.31236675619249393,0.2809167633542901,0.26141490117661664,0.26072884790108725,0.2345902094886388,0.22645890451437353,0.20195377311455243,0.2013730905738431,0.1796879141042001,0.13187023390944597,0.09738697738030136,0.07728147482006946,3.6111866245078982e-09
97,0.31978608612324205,0.31406872442689765,0.31236676679505293,0.2809167710441611,0.2614149015596124,0.26072883862134577,0.23459019404772666,0.22645890607254693,0.20195377286409566,0.2013731027189233,0.17968791631161168,0.13187021817816083,0.09738696616189789,0.07728142487169261,2.1706304989068595e-09
98,0.3197860919841469,0.3140687096881398,0.31236678026391584,0.28091678081218924,0.2614149020270075,0.2607288268308182,0.2345901743724215,0.22645890804087251,0.20195377252363853,0.20137311820166032,0.17968791909663445,0.1318701982504646,0.09738695198193972,0.07728136145105867,1.5718538474580114e-09
