step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,3.0056540310482387e-31,8.241275169820076e-32,0.9999999999999999,4.635580223687185e-13
1,3.074290878072834e-30,8.429472193587755e-31,1.0,4.63577175050544e-13
2,6.218927613136172e-30,1.705182738652505e-30,0.9999999999999999,4.635672655485707e-13
3,1.2168084628959193e-29,3.3363964275667996e-30,0.9999999999999999,4.635562010415342e-13
5,2.741772166317164e-29,7.517731130117193e-30,1.0,4.635242017935354e-13
10,7.404307124080271e-29,2.0302048013864086e-29,0.9999999999999999,4.634746293953884e-13
15,1.1219243339169442e-28,3.0762313493220377e-29,1.0,4.634084872045164e-13
20,2.179783898229785e-28,5.97680196406036e-29,1.0000000000000002,4.633547985613775e-13
25,2.7935717472976504e-28,7.659761648644008e-29,1.0,4.633291054711754e-13
30,3.218520166209862e-28,8.824937952057171e-29,1.0,4.633292656504016e-13
40,6.483877378748368e-28,1.7778299529371569e-28,1.0000000000000002,4.633230422231049e-13
50,1.1485467771962332e-27,3.1492280676706235e-28,1.0,4.633313713082511e-13
