step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,3.5870890807362456e-32,2.9892409006141567e-32,0.9999999999999997,5.551115123125783e-17
5,6.328842792985146e-30,5.274035660822049e-30,1.0000000000000004,5.012424373611997e-16
10,1.3152306626161533e-29,1.0960255521803593e-29,1.0,7.404724273287179e-16
25,4.5817560152793953e-29,3.81813001273363e-29,0.9999999999999999,1.3997912152723522e-15
50,1.245210009049604e-28,1.037675007541552e-28,1.0000000000000002,2.6030330484412312e-15
75,1.5256378908855237e-28,1.2713649090715246e-28,1.0000000000000002,2.5894231523355158e-15
100,1.9337952607243483e-28,1.6114960506039547e-28,0.9999999999999999,2.7993255898024413e-15
125,2.679794004300048e-28,2.2331616702504976e-28,0.9999999999999999,3.582828059954588e-15
150,3.7861366366739817e-28,3.1551138638956236e-28,0.9999999999999997,3.982539856742826e-15
200,3.8091351167307366e-28,3.174279263942913e-28,0.9999999999999998,3.913463983518272e-15
250,3.0578122735947146e-28,2.5481768946627628e-28,1.0000000000000004,3.4726798954177763e-15
300,5.048184461557254e-28,4.206820384631849e-28,1.0000000000000004,4.859894821426494e-15
350,5.928238174683984e-28,4.940198478904243e-28,0.9999999999999998,5.371441349947992e-15
400,6.522920537681155e-28,5.435767114735294e-28,1.0,5.5791514694726075e-15
450,7.511193285573081e-28,6.259327737978674e-28,1.0000000000000002,6.017180053134776e-15
500,1.0161778825432307e-27,8.468149021195097e-28,1.0000000000000002,7.033155518176081e-15
