t,H,Q2_re,Q2_im,generator_norm
0,np.float64(350.61711763407357),np.float64(-38.10891750631549),np.float64(31.334408266649998),np.float64(16.979559812724922)
1,np.float64(350.617117634073),np.float64(-38.108917506315485),np.float64(31.334408266650016),np.float64(17.585954786699077)
2,np.float64(350.6171176340721),np.float64(-38.108917506315464),np.float64(31.334408266649866),np.float64(17.507069779391802)
3,np.float64(350.6171176340714),np.float64(-38.10891750631524),np.float64(31.334408266649678),np.float64(17.28641393952824)
4,np.float64(350.617117634072),np.float64(-38.10891750631526),np.float64(31.334408266649632),np.float64(17.911650963329965)
5,np.float64(350.6171176340715),np.float64(-38.10891750631549),np.float64(31.334408266649675),np.float64(18.292829272356737)
6,np.float64(350.6171176340715),np.float64(-38.10891750631531),np.float64(31.334408266649607),np.float64(18.330544034639694)
7,np.float64(350.6171176340712),np.float64(-38.10891750631528),np.float64(31.334408266649675),np.float64(18.236964028068122)
8,np.float64(350.61711763407163),np.float64(-38.108917506315365),np.float64(31.334408266649575),np.float64(18.185622093626545)
9,np.float64(350.6171176340709),np.float64(-38.108917506315365),np.float64(31.334408266649774),np.float64(18.33567791921659)
10,np.float64(350.6171176340713),np.float64(-38.10891750631529),np.float64(31.33440826664989),np.float64(18.54220968548511)
11,np.float64(350.61711763407084),np.float64(-38.10891750631538),np.float64(31.334408266649934),np.float64(18.67351617587649)
12,np.float64(350.6171176340715),np.float64(-38.108917506315535),np.float64(31.334408266649866),np.float64(18.708303199190333)
13,np.float64(350.61711763407),np.float64(-38.10891750631524),np.float64(31.334408266649888),np.float64(18.699243467421446)
14,np.float64(350.61711763406936),np.float64(-38.10891750631524),np.float64(31.33440826665008),np.float64(18.692185597284368)
15,np.float64(350.61711763406913),np.float64(-38.1089175063152),np.float64(31.334408266650048),np.float64(18.711602081036823)
16,np.float64(350.6171176340687),np.float64(-38.108917506315095),np.float64(31.334408266649927),np.float64(18.773908711401944)
17,np.float64(350.61711763406845),np.float64(-38.10891750631518),np.float64(31.334408266649863),np.float64(18.837094997003412)
18,np.float64(350.6171176340679),np.float64(-38.10891750631497),np.float64(31.334408266649863),np.float64(18.85365423628941)
19,np.float64(350.617117634068),np.float64(-38.10891750631502),np.float64(31.334408266649604),np.float64(18.82641768967895)
20,np.float64(350.61711763406834),np.float64(-38.10891750631503),np.float64(31.334408266649728),np.float64(18.794486609307167)
21,np.float64(350.6171176340689),np.float64(-38.10891750631519),np.float64(31.334408266649852),np.float64(18.79510826608949)
22,np.float64(350.61711763406913),np.float64(-38.10891750631513),np.float64(31.33440826665014),np.float64(18.828022743365917)
23,np.float64(350.6171176340681),np.float64(-38.10891750631485),np.float64(31.33440826665013),np.float64(18.868173617402164)
24,np.float64(350.6171176340707),np.float64(-38.108917506314825),np.float64(31.334408266650435),np.float64(18.892117445267605)
25,np.float64(350.617117634072),np.float64(-38.10891750631503),np.float64(31.33440826665039),np.float64(18.88795996199942)
26,np.float64(350.6171176340731),np.float64(-38.10891750631531),np.float64(31.33440826665017),np.float64(18.870630777754304)
27,np.float64(350.6171176340732),np.float64(-38.10891750631532),np.float64(31.334408266650016),np.float64(18.859597883884202)
28,np.float64(350.61711763407294),np.float64(-38.1089175063152),np.float64(31.334408266649994),np.float64(18.854199162815856)
29,np.float64(350.617117634074),np.float64(-38.10891750631521),np.float64(31.334408266650037),np.float64(18.861276066653225)
30,np.float64(350.6171176340729),np.float64(-38.108917506315265),np.float64(31.334408266649845),np.float64(18.88540047306519)
31,np.float64(350.61711763407214),np.float64(-38.108917506314995),np.float64(31.334408266649696),np.float64(18.90534080107997)
32,np.float64(350.61711763407294),np.float64(-38.108917506314974),np.float64(31.334408266649923),np.float64(18.91658206988627)
33,np.float64(350.6171176340712),np.float64(-38.108917506314775),np.float64(31.334408266649792),np.float64(18.91454295424463)
34,np.float64(350.6171176340723),np.float64(-38.10891750631506),np.float64(31.334408266649806),np.float64(18.891291311290928)
35,np.float64(350.6171176340725),np.float64(-38.10891750631509),np.float64(31.334408266649795),np.float64(18.86877234054513)
36,np.float64(350.617117634072),np.float64(-38.10891750631487),np.float64(31.334408266649614),np.float64(18.876932118815144)
37,np.float64(350.617117634072),np.float64(-38.108917506314995),np.float64(31.334408266649454),np.float64(18.90454511506102)
38,np.float64(350.6171176340723),np.float64(-38.10891750631494),np.float64(31.33440826664945),np.float64(18.92394649639647)
39,np.float64(350.61711763407243),np.float64(-38.1089175063149),np.float64(31.33440826664957),np.float64(18.92540689362231)
40,np.float64(350.61711763407186),np.float64(-38.10891750631477),np.float64(31.334408266649504),np.float64(18.91126361537814)
41,np.float64(350.61711763407254),np.float64(-38.10891750631487),np.float64(31.334408266649696),np.float64(18.898045849459223)
42,np.float64(350.61711763407357),np.float64(-38.108917506314974),np.float64(31.334408266649483),np.float64(18.901547871671735)
43,np.float64(350.61711763407385),np.float64(-38.10891750631513),np.float64(31.334408266649262),np.float64(18.905381503348067)
44,np.float64(350.61711763407203),np.float64(-38.108917506314796),np.float64(31.33440826664937),np.float64(18.902885807788977)
45,np.float64(350.61711763407095),np.float64(-38.108917506314825),np.float64(31.33440826664929),np.float64(18.91358563838278)
46,np.float64(350.6171176340707),np.float64(-38.10891750631482),np.float64(31.334408266649106),np.float64(18.930188337109318)
47,np.float64(350.61711763407027),np.float64(-38.10891750631475),np.float64(31.334408266649017),np.float64(18.93400787030585)
48,np.float64(350.6171176340707),np.float64(-38.10891750631472),np.float64(31.334408266649326),np.float64(18.920595575824862)
49,np.float64(350.6171176340713),np.float64(-38.108917506314725),np.float64(31.334408266649582),np.float64(18.899095828543487)
50,np.float64(350.6171176340708),np.float64(-38.10891750631444),np.float64(31.334408266649564),np.float64(18.888903398668486)
51,np.float64(350.6171176340714),np.float64(-38.1089175063145),np.float64(31.334408266649547),np.float64(18.90510654645022)
52,np.float64(350.6171176340715),np.float64(-38.10891750631478),np.float64(31.33440826664914),np.float64(18.92864918537945)
53,np.float64(350.6171176340709),np.float64(-38.10891750631468),np.float64(31.334408266648985),np.float64(18.931657762824415)
54,np.float64(350.6171176340719),np.float64(-38.10891750631465),np.float64(31.334408266648893),np.float64(18.92460198761462)
55,np.float64(350.61711763407186),np.float64(-38.108917506314576),np.float64(31.3344082666486),np.float64(18.921104462441352)
56,np.float64(350.61711763407123),np.float64(-38.10891750631457),np.float64(31.33440826664836),np.float64(18.916984909889806)
57,np.float64(350.6171176340706),np.float64(-38.10891750631456),np.float64(31.33440826664808),np.float64(18.91044118454019)
58,np.float64(350.6171176340711),np.float64(-38.10891750631457),np.float64(31.334408266648182),np.float64(18.90339683023087)
59,np.float64(350.617117634071),np.float64(-38.108917506314775),np.float64(31.334408266648037),np.float64(18.90463620453898)
60,np.float64(350.6171176340715),np.float64(-38.10891750631494),np.float64(31.334408266648126),np.float64(18.92185527308448)
61,np.float64(350.6171176340712),np.float64(-38.108917506314775),np.float64(31.33440826664789),np.float64(18.940119806459805)
62,np.float64(350.6171176340714),np.float64(-38.108917506314924),np.float64(31.334408266647852),np.float64(18.935798859678094)
63,np.float64(350.6171176340698),np.float64(-38.10891750631471),np.float64(31.334408266648033),np.float64(18.914724306997652)
64,np.float64(350.617117634069),np.float64(-38.10891750631471),np.float64(31.334408266647905),np.float64(18.902401073510823)
65,np.float64(350.61711763406834),np.float64(-38.10891750631478),np.float64(31.33440826664786),np.float64(18.907007045838107)
66,np.float64(350.6171176340665),np.float64(-38.10891750631467),np.float64(31.33440826664784),np.float64(18.917695529105142)
67,np.float64(350.61711763406754),np.float64(-38.108917506314796),np.float64(31.33440826664778),np.float64(18.92371159176179)
68,np.float64(350.6171176340681),np.float64(-38.10891750631478),np.float64(31.334408266648058),np.float64(18.92372181396978)
69,np.float64(350.61711763406686),np.float64(-38.10891750631459),np.float64(31.334408266647948),np.float64(18.925663881270378)
70,np.float64(350.6171176340665),np.float64(-38.10891750631441),np.float64(31.33440826664797),np.float64(18.931263573564706)
71,np.float64(350.6171176340671),np.float64(-38.10891750631476),np.float64(31.334408266647824),np.float64(18.92506861525569)
72,np.float64(350.61711763406674),np.float64(-38.10891750631462),np.float64(31.334408266648076),np.float64(18.907030182779398)
73,np.float64(350.61711763406555),np.float64(-38.1089175063145),np.float64(31.334408266648285),np.float64(18.900463554224967)
74,np.float64(350.61711763406515),np.float64(-38.10891750631446),np.float64(31.33440826664827),np.float64(18.914254071513568)
75,np.float64(350.6171176340657),np.float64(-38.10891750631416),np.float64(31.33440826664833),np.float64(18.932540514878696)
76,np.float64(350.61711763406447),np.float64(-38.10891750631413),np.float64(31.334408266648296),np.float64(18.93740996250995)
77,np.float64(350.6171176340652),np.float64(-38.108917506314114),np.float64(31.334408266648296),np.float64(18.926159435821273)
78,np.float64(350.6171176340661),np.float64(-38.10891750631424),np.float64(31.334408266648417),np.float64(18.913313416309034)
79,np.float64(350.61711763406606),np.float64(-38.108917506314235),np.float64(31.334408266648698),np.float64(18.913092627069805)
80,np.float64(350.61711763406527),np.float64(-38.10891750631406),np.float64(31.33440826664872),np.float64(18.918452789869935)
81,np.float64(350.6171176340654),np.float64(-38.108917506313865),np.float64(31.334408266648893),np.float64(18.915952663692664)
82,np.float64(350.61711763406583),np.float64(-38.10891750631386),np.float64(31.334408266648897),np.float64(18.91481696292908)
83,np.float64(350.61711763406527),np.float64(-38.10891750631376),np.float64(31.334408266648964),np.float64(18.92472446641936)
84,np.float64(350.61711763406504),np.float64(-38.10891750631396),np.float64(31.33440826664885),np.float64(18.934908912738358)
85,np.float64(350.6171176340644),np.float64(-38.10891750631402),np.float64(31.334408266648715),np.float64(18.932989725122923)
86,np.float64(350.6171176340655),np.float64(-38.10891750631424),np.float64(31.334408266648644),np.float64(18.91808202787032)
87,np.float64(350.61711763406436),np.float64(-38.108917506313965),np.float64(31.33440826664869),np.float64(18.9033664724143)
88,np.float64(350.6171176340646),np.float64(-38.10891750631371),np.float64(31.334408266648914),np.float64(18.907147468579197)
89,np.float64(350.6171176340648),np.float64(-38.10891750631366),np.float64(31.33440826664921),np.float64(18.9241537674492)
90,np.float64(350.6171176340647),np.float64(-38.10891750631373),np.float64(31.33440826664926),np.float64(18.93173271396763)
91,np.float64(350.6171176340657),np.float64(-38.10891750631377),np.float64(31.334408266649454),np.float64(18.92687493723876)
92,np.float64(350.61711763406447),np.float64(-38.108917506313844),np.float64(31.33440826664952),np.float64(18.923022950121407)
93,np.float64(350.61711763406487),np.float64(-38.10891750631395),np.float64(31.334408266649348),np.float64(18.922925519844686)
