case_id,mode,state_family,harmonic_packet_A,harmonic_packet_B,harmonic_packet_A_weights,harmonic_packet_B_weights,harmonic_packet_A_phases,harmonic_packet_B_phases,harmonic_packet_A_wavelength_scales,harmonic_packet_B_wavelength_scales,harmonic_packet_A_shift,harmonic_packet_B_shift,N_A,N_B,pair_kind,sweep_region,R,T,Delta_F,L_gap_min,L_gap_min_collision,N_eff_gap_at_L_gap_min,N_eff_gap_min,N_eff_gap_min_collision,max_B_to_A_transfer,B_to_A_transfer_collision,A_to_B_transfer_at_B_to_A_max,joint_score_min,joint_score_min_collision,tail_from_collision,tail_L_gap_min,tail_L_gap_max,tail_N_eff_gap_min,tail_N_eff_gap_max,joint_R_score
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697,0.30299999999999994,1.9757759152621237,1.0148980832824653e-07,128,0.0005542696732150354,0.0005542696732150354,128,0.999999999999245,256,0.9999999999998112,0.10759163015996034,128,232,4.2927017906285725e-06,9.15525093641083e-05,0.02344387537921877,0.49999877114051716,0.21397092148207436
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697001,0.3029990000000001,1.9757780912802023,1.269900002519482e-07,128,0.0006935347213774534,0.0006935347213774534,128,0.9999999999981493,256,0.9999999999995371,0.10809889028975786,128,232,4.242552821280728e-06,9.15523820871025e-05,0.023169995141288924,0.49999807603836066,0.2677329657101791
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697002,0.30299799999999993,1.975780267300311,1.524902061156709e-07,128,0.000832799845671417,0.000832799845671417,128,0.999999999996152,256,0.9999999999990378,0.10860615627107509,128,232,4.1924025294281684e-06,9.155222639971964e-05,0.022896107680715927,0.49999722577766836,0.3214950393290118
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697003,0.3029969999999999,1.9757824433224496,1.7799042393619197e-07,128,0.0009720650352567084,0.0009720650352567084,128,0.9999999999928573,256,0.9999999999982141,0.10911342806909947,128,232,4.142250930159845e-06,9.155204230192925e-05,0.022622213079910747,0.49999622035826885,0.3752571381559692
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697004,0.3029960000000001,1.9757846193466178,2.034906517301262e-07,128,0.0011113302793153146,0.0011113302793153146,128,0.9999999999877973,256,0.9999999999969492,0.10962070564904965,128,232,4.092098038556847e-06,9.155182979370837e-05,0.022348311421237277,0.4999950597800411,0.42901925801263485
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697005,0.302995,1.975786795372816,2.289908875309477e-07,128,0.001250595567102497,0.001250595567102497,128,0.9999999999804314,256,0.9999999999951078,0.11012798897645085,128,232,4.041943869675436e-06,9.155158887504469e-05,0.022074402786924185,0.4999937440429101,0.48278139475258064
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697006,0.3029939999999999,1.9757889714010444,2.54491129354187e-07,128,0.0013898608877833674,0.0013898608877833674,128,0.9999999999701481,256,0.999999999992537,0.11063527801648124,128,232,3.991788438606459e-06,9.155131954593213e-05,0.021800487259373114,0.49999227314685046,0.5365435441931335
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697007,0.302993,1.9757911474313021,2.799913752167841e-07,128,0.0015291262305177078,0.0015291262305177078,128,0.9999999999562617,256,0.9999999999890652,0.1111425727343258,128,232,3.941631760437511e-06,9.155102180637546e-05,0.02152656492100191,0.4999906470918847,0.5903057021521516
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697008,0.3029920000000001,1.9757933234635898,3.0549162314565375e-07,128,0.0016683915845427943,0.0016683915845427943,128,0.9999999999380158,256,0.9999999999845037,0.11164987309540551,128,232,3.891473850234448e-06,9.155069565638699e-05,0.021252635854080104,0.49998886587808267,0.6440678644730364
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697009,0.302991,1.9757954994979077,3.309918711674395e-07,128,0.0018076569390690356,0.0018076569390690356,128,0.9999999999145812,256,0.999999999978645,0.11215717906509284,128,232,3.841314723070609e-06,9.155034109598878e-05,0.02097870014092762,0.49998692950556234,0.6978300269937905
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.69701,0.30299,1.9757976755342554,3.564921172965335e-07,128,0.0019469222832595445,0.0019469222832595445,128,0.9999999999045099,159,0.9999999999761272,0.11266449060854872,128,232,3.791154394036135e-06,9.154995812521194e-05,0.020704757863964973,0.4999848379744918,0.7515921855109916
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697011,0.30298899999999995,1.9757998515726334,3.819923595595252e-07,128,0.0020861876063378304,0.0020861876063378304,128,0.999999999921082,159,0.9999999999802702,0.1131718076911648,128,232,3.740992878203226e-06,9.154954674409568e-05,0.020430809105492553,0.4999825912850848,0.8053543358510046
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697012,0.302988,1.975802027613041,4.0749259597248726e-07,128,0.002225452897471669,0.002225452897471669,128,0.9999999999353975,159,0.999999999983849,0.11367913027812672,128,232,3.6908301906601274e-06,9.154910695268587e-05,0.02015685394792377,0.4999801894376048,0.8591164738605305
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697013,0.30298699999999995,1.9758042036554786,4.3299282456190063e-07,128,0.0023647181458719135,0.0023647181458719135,128,0.9999999999476705,159,0.9999999999869175,0.11418645833480318,128,232,3.6406663464825617e-06,9.15486387510431e-05,0.019882892473588765,0.49997763243236215,0.9128785953764428
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697014,0.302986,1.9758063796999463,4.584930433476869e-07,128,0.0025039833407352052,0.0025039833407352052,128,0.999999999958106,159,0.9999999999895264,0.1146937918264669,128,232,3.5905013607513475e-06,9.15481421392305e-05,0.019608924764849878,0.49997492026971724,0.9666406962259669
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697015,0.30298500000000006,1.975808555746444,4.839932503511229e-07,128,0.0026432484712508586,0.0026432484712508586,128,0.9999999999668971,159,0.9999999999917241,0.11520113071839368,128,232,3.5403352485504475e-06,9.154761711732361e-05,0.01933495090408366,0.4999720529500764,1.0204027722363538
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697016,0.3029839999999999,1.9758107317949716,5.094934435958165e-07,128,0.0027825135266263956,0.0027825135266263956,128,0.999999999974226,159,0.9999999999935565,0.1157084749759125,128,232,3.490168024957807e-06,9.154706368540562e-05,0.019060970973634683,0.4999690304738964,1.074164819240838
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697017,0.302983,1.9758129078455295,5.349936211043998e-07,128,0.0029217784960553494,0.0029217784960553494,128,0.9999999999802647,159,0.999999999995066,0.11621582456431961,128,232,3.439999705055492e-06,9.154648184356965e-05,0.018786985055875727,0.49996585284168016,1.1279268330689343
"custom_packet|A=1|B=1,2",custom_packet,explicit_packet,1,"1,2",1,"1,1",0,"0,0",1,"1,1",0.0,0.0,1,2,one_side_high_harmonic,fine,0.697018,0.3029819999999999,1.9758150838981177,5.604937808981495e-07,128,0.0030610433687421335,0.0030610433687421335,128,0.9999999999851747,159,0.9999999999962934,0.11672317944891188,128,232,3.3898303039231817e-06,9.154587159191475e-05,0.018512993233160024,0.49996252005397857,1.18168880955084
