t,H,Q2_re,Q2_im,generator_norm,antisym_residual
0,np.float64(118.61573914019516),np.float64(46.85212504951227),np.float64(15.052833232057004),np.float64(17.97556250230222),np.float64(2.220446049250313e-16)
1,np.float64(118.61573914019476),np.float64(46.852125049512125),np.float64(15.052833232056688),np.float64(18.126784179455246),np.float64(4.440892098500626e-16)
2,np.float64(118.61573914019488),np.float64(46.85212504951211),np.float64(15.05283323205702),np.float64(19.258389163898997),np.float64(4.440892098500626e-16)
3,np.float64(118.61573914019492),np.float64(46.852125049512026),np.float64(15.05283323205704),np.float64(19.977921648969208),np.float64(4.440892098500626e-16)
4,np.float64(118.61573914019465),np.float64(46.852125049512),np.float64(15.052833232057022),np.float64(20.89077162861272),np.float64(8.881784197001252e-16)
5,np.float64(118.61573914019473),np.float64(46.85212504951204),np.float64(15.052833232057088),np.float64(24.389148585614457),np.float64(8.881784197001252e-16)
6,np.float64(118.61573914019445),np.float64(46.85212504951229),np.float64(15.052833232056363),np.float64(39.81608962605917),np.float64(1.7763568394002505e-15)
7,np.float64(118.61573914019463),np.float64(46.852125049512445),np.float64(15.052833232056063),np.float64(43.73347141066123),np.float64(8.881784197001252e-16)
8,np.float64(118.61573914019468),np.float64(46.85212504951269),np.float64(15.052833232055498),np.float64(49.6796296155598),np.float64(8.881784197001252e-16)
9,np.float64(118.61573914019448),np.float64(46.85212504951274),np.float64(15.052833232055084),np.float64(50.6337202796652),np.float64(3.552713678800501e-15)
10,np.float64(118.61573914019394),np.float64(46.85212504951269),np.float64(15.052833232054404),np.float64(51.589192279265326),np.float64(1.7763568394002505e-15)
11,np.float64(118.61573914019371),np.float64(46.85212504951243),np.float64(15.052833232054786),np.float64(52.0226713161289),np.float64(1.7763568394002505e-15)
12,np.float64(118.61573914019365),np.float64(46.852125049512594),np.float64(15.052833232054226),np.float64(52.36938424217118),np.float64(8.881784197001252e-16)
13,np.float64(118.61573914019377),np.float64(46.852125049512644),np.float64(15.052833232054496),np.float64(52.61661411495441),np.float64(1.7763568394002505e-15)
14,np.float64(118.61573914019374),np.float64(46.85212504951264),np.float64(15.052833232054638),np.float64(52.75507911291431),np.float64(7.105427357601002e-15)
