sweep_region,R,T,Delta_F,q_out_factor,q_out_factor_diagnostic,q_out_factor_applied,full_two_channel_scattering_used_rate,max_scattering_unitarity_error,max_Q_closed_abs,harmonic_case_count,c1_case_count,harmonic_valid_rate_all,harmonic_valid_rate_nonstrong,harmonic_valid_rate_strong,fermionic_regular_cell_harmonic_consistent_all_cases,fermionic_regular_cell_harmonic_consistent_nonstrong_modes,fermionic_strong_readout_perturbs_harmonic_projection,fermionic_max_f_AB_projection_error_regular_nonstrong,fermionic_max_f_AB_projection_error_regular_strong,readout_off_decay_max_abs,readout_strong_decay_min_abs,c1_area_valid_rate,c1_calibrated_rate,c1_readout_off_max_epsilon_c_abs,fermionic_c1_area_sweep_detected_all_cases,tau_is_step_used_any,external_c_used_any,f_A_or_f_B_used_any,f_consistency_tol,c_tol,distance_to_R_137,distance_to_R_128_nominal,score_C,stability_depth,classification_C
coarse,0.749,0.25100000000000006,2.0920872368211048,-0.49799999999999994,-0.49799999999999994,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.27849124328163e-06,9.042088221801256e-06,5.090845828026778e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.05182212087175264,0.062328534328874974,0.9953885507018305,0.002007358966331104,flat
coarse,0.7491,0.25089999999999996,2.0923178855139795,-0.49820000000000003,-0.49820000000000003,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784921950795e-06,9.042226313157693e-06,3.818134371020083e-18,0.00040004000533409075,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.05192212087175263,0.06242853432887496,0.9953886290121859,0.0020073247990163665,flat
coarse,0.7492,0.2508000000000002,2.0925485647780944,-0.4983999999999997,-0.4983999999999997,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784930257309165e-06,9.042363941720374e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.05202212087175262,0.06252853432887495,0.9953886973550545,0.0020072949805828213,flat
coarse,0.7493,0.2506999999999999,2.0927792746378904,-0.4985999999999998,-0.4985999999999998,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278493735288175e-06,9.042501107314361e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.05212212087175261,0.06262853432887494,0.9953887557347435,0.002007269509150305,flat
coarse,0.7494,0.2506000000000001,2.093010015117828,-0.49879999999999985,-0.49879999999999985,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.273651768842981e-06,9.042637809679352e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.2212453270876722e-15,True,False,False,False,3e-06,5e-12,0.0522221208717526,0.06272853432887493,0.9949901942373738,0.0021811992639065385,flat
coarse,0.7495,0.2504999999999999,2.0932407862423936,-0.4990000000000003,-0.4990000000000003,False,1.0,7.632783294297951e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.273617846859188e-06,9.04277404858376e-06,4.4544900995234305e-18,0.0004000400053340933,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.0523221208717527,0.06282853432887503,0.9949874006934684,0.002182418594924305,flat
coarse,0.7496,0.25039999999999984,2.0934715880360937,-0.4992000000000003,-0.4992000000000003,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2736496049508416e-06,9.042909823944956e-06,4.4544900995234305e-18,0.0004000400053340917,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.05242212087175269,0.06292853432887502,0.9949900160370204,0.002181277045011837,flat
coarse,0.7497,0.2502999999999998,2.093702420523459,-0.4994000000000001,-0.4994000000000001,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.27368422937693e-06,9.043045135684783e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.052522120871752676,0.06302853432887501,0.9949928674111072,0.0021800324754811034,flat
coarse,0.7498,0.25019999999999976,2.093933283729043,-0.49960000000000004,-0.49960000000000004,False,1.0,8.326672684688674e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2737187372994368e-06,9.043179983412358e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.052622120871752665,0.063128534328875,0.9949957091723206,0.002178792105331833,flat
coarse,0.7499,0.25009999999999993,2.0941641776774222,-0.4998000000000001,-0.4998000000000001,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.273753128673178e-06,9.043314367006847e-06,3.818134371020083e-18,0.00040004000533409075,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.052722120871752653,0.06322853432887499,0.9949985413171285,0.0021775559360698174,flat
coarse,0.75,0.2500000000000001,2.0943951023931953,-0.4999999999999998,-0.4999999999999998,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278495305373544e-06,9.060133874748848e-06,3.818134371020083e-18,0.00040004000533409265,1.0,0.25,1.2212453270876722e-15,True,False,False,False,3e-06,5e-12,0.05282212087175264,0.06332853432887497,0.9953888849154047,0.0020072131468050905,flat
coarse,0.7501,0.24989999999999996,2.094626057900985,-0.5002,-0.5002,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784950438981834e-06,9.060130440364229e-06,3.818134371020083e-18,0.0004000400053340914,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.05292212087175263,0.06342853432887496,0.9953888634022077,0.0020072225331494516,flat
coarse,0.7502,0.24980000000000002,2.094857044225436,-0.5003999999999998,-0.5003999999999998,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278494660837551e-06,9.060126521969579e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.05302212087175262,0.06352853432887495,0.9953888318854357,0.0020072362841174135,flat
coarse,0.7503,0.24969999999999995,2.0950880613912166,-0.5006000000000002,-0.5006000000000002,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278494156052112e-06,9.060122119701244e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.05312212087175261,0.06362853432887494,0.9953887903536061,0.0020072544047193687,flat
coarse,0.7504,0.24960000000000027,2.0953191094230172,-0.5007999999999996,-0.5007999999999996,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784935296615857e-06,9.060117233234367e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.0532221208717526,0.06372853432887493,0.9953887388165659,0.0020072768906595007,flat
coarse,0.7505,0.2495000000000002,2.0955501883455536,-0.5009999999999997,-0.5009999999999997,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784927814843633e-06,9.06011186219268e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.05332212087175259,0.06382853432887492,0.9953886772593696,0.002007303748459301,flat
coarse,0.7506,0.24939999999999993,2.095781298183563,-0.5012000000000003,-0.5012000000000003,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278491911571047e-06,9.060106006653694e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.05342212087175269,0.06392853432887502,0.9953886056861763,0.002007334976305027,flat
coarse,0.7507,0.2492999999999999,2.0960124389618047,-0.5014000000000001,-0.5014000000000001,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784909197327217e-06,9.060099666316984e-06,3.818134371020083e-18,0.0004000400053340914,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.053522120871752676,0.06402853432887501,0.9953885240814379,0.002007370580981271,flat
coarse,0.7508,0.2492,2.096243610705063,-0.5015999999999998,-0.5015999999999998,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278489806063084e-06,9.060092841025959e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.053622120871752665,0.064128534328875,0.9953884324528575,0.0020074105591282123,flat
coarse,0.7509,0.24910000000000002,2.096474813438145,-0.5017999999999999,-0.5017999999999999,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784885705249585e-06,9.060085530466347e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.053722120871752654,0.06422853432887499,0.9953883307973703,0.002007454912084239,flat
coarse,0.751,0.24900000000000008,2.096706047185881,-0.5019999999999999,-0.5019999999999999,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784872128410606e-06,9.060077734554194e-06,5.090845828026778e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.05382212087175264,0.06432853432887498,0.9953882190921552,0.0020075036498077275,flat
coarse,0.7511,0.24889999999999995,2.096937311973125,-0.5022,-0.5022,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784857332397096e-06,9.060069453102181e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.05392212087175263,0.06442853432887496,0.9953880973559899,0.002007556764107342,flat
coarse,0.7512,0.2487999999999999,2.0971686078247536,-0.5024000000000002,-0.5024000000000002,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784841315149465e-06,9.060060685904101e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.05402212087175262,0.06452853432887495,0.9953879655719202,0.0020076142623818294,flat
coarse,0.7513,0.24869999999999992,2.0973999347656664,-0.5026000000000002,-0.5026000000000002,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784824076898106e-06,9.060051432677905e-06,3.818134371020083e-18,0.0004000400053340914,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.05412212087175261,0.06462853432887494,0.9953878237418325,0.0020076761438099396,flat
coarse,0.7514,0.24860000000000002,2.0976312928207874,-0.5028000000000004,-0.5028000000000004,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278480561600605e-06,9.060041693205323e-06,5.090845828026778e-18,0.00040004000533409265,1.0,0.25,1.2212453270876722e-15,True,False,False,False,3e-06,5e-12,0.0542221208717526,0.06472853432887493,0.995387671852249,0.00200774241427404,flat
coarse,0.7515,0.24849999999999986,2.097862682015064,-0.5030000000000002,-0.5030000000000002,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784785933138207e-06,9.060031467552598e-06,3.818134371020083e-18,0.0004000400053340901,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.05432212087175259,0.06482853432887492,0.9953875099086292,0.002007813071394015,flat
coarse,0.7516,0.2484,2.0980941023734663,-0.5032000000000001,-0.5032000000000001,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784765027099245e-06,9.060020755157278e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.05442212087175269,0.06492853432887502,0.9953873379011275,0.002007888119467795,flat
coarse,0.7517,0.24829999999999988,2.0983255539209886,-0.5034000000000002,-0.5034000000000002,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784742899254247e-06,9.060009556045555e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.2212453270876722e-15,True,False,False,False,3e-06,5e-12,0.05452212087175268,0.06502853432887501,0.9953871558409633,0.0020079675536025686,flat
coarse,0.7518,0.2481999999999998,2.0985570366826485,-0.5036,-0.5036,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784719546345564e-06,9.059997870086292e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.054622120871752666,0.065128534328875,0.9953869637013208,0.0020080513855005606,flat
coarse,0.7519,0.24810000000000004,2.0987885506834862,-0.5037999999999998,-0.5037999999999998,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784694968519353e-06,9.059985696906942e-06,3.818134371020083e-18,0.0004000400053340901,1.0,0.25,1.2212453270876722e-15,True,False,False,False,3e-06,5e-12,0.054722120871752655,0.06522853432887499,0.9953867614833898,0.002008139614645333,flat
coarse,0.752,0.2480000000000001,2.0990200959485676,-0.5040000000000001,-0.5040000000000001,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278466916764478e-06,9.059973036445796e-06,5.090845828026778e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.054822120871752644,0.06532853432887498,0.9953865492025344,0.002008232234335975,flat
