requested_tol,parent_residual,parent_iterations,onset_f_ge_1e-8,log_f_growth_rate,f_step5000
1e-06,0.4868999851906619,2000,284,0.17283689222422643,0.4190599665602577
1e-08,0.4868999851906619,2000,284,0.17283689222422643,0.4190599665602577
1e-10,0.4868999851906619,2000,284,0.17283689222422643,0.4190599665602577
1e-12,0.4868999851906619,2000,284,0.17283689222422643,0.4190599665602577
