fd_eps,rank,eig_re,eig_im,modulus,log_modulus_per_step
3e-06,1,1.0902630134957076,0.0,1.0902630134957076,0.08641896391871823
3e-06,2,1.0902630134872546,0.0,1.0902630134872546,0.08641896391096504
3e-06,3,1.0527666262606572,0.0,1.0527666262606572,0.05142158110608191
3e-06,4,1.0527666262251956,0.0,1.0527666262251956,0.05142158107239768
3e-06,5,1.0000000000350682,0.0,1.0000000000350682,3.5068170589010084e-11
3e-06,6,0.9867025631327796,0.16253630945565448,0.9999999999921306,-7.869371820876535e-12
3e-06,7,0.9867025631327796,-0.16253630945565448,0.9999999999921306,-7.869371820876535e-12
3e-06,8,0.9471638961856821,-0.32074998632680835,0.9999999999831447,-1.6855294937698713e-11
3e-06,9,0.9471638961856821,0.32074998632680835,0.9999999999831447,-1.6855294937698713e-11
3e-06,10,0.9999999997951199,0.0,0.9999999997951199,-2.0488011289610446e-10
3e-06,11,0.9902564526235077,-0.1108349180106793,0.9964397728979546,-0.003566579793051539
3e-06,12,0.9902564526235077,0.1108349180106793,0.9964397728979546,-0.003566579793051539
3e-06,13,0.9821324407460978,-0.1440617484681041,0.9926418883653736,-0.007385316069034049
3e-06,14,0.9821324407460978,0.1440617484681041,0.9926418883653736,-0.007385316069034049
3e-06,15,0.9821324407245933,0.14406174848478853,0.992641888346518,-0.007385316088029402
3e-06,16,0.9821324407245933,-0.14406174848478853,0.992641888346518,-0.007385316088029402
3e-06,17,0.9435700171167123,6.0230864514592576e-12,0.9435700171167123,-0.058084706946339375
3e-06,18,0.9435700171167123,-6.0230864514592576e-12,0.9435700171167123,-0.058084706946339375
3e-06,19,0.9009115602653882,2.229366845531366e-11,0.9009115602653882,-0.10434818349965816
3e-06,20,0.9009115602653882,-2.229366845531366e-11,0.9009115602653882,-0.10434818349965816
1e-06,1,1.0902630134887223,-8.976786998651517e-11,1.0902630134887223,0.08641896391231124
1e-06,2,1.0902630134887223,8.976786998651517e-11,1.0902630134887223,0.08641896391231124
1e-06,3,1.0527666264387177,0.0,1.0527666264387177,0.05142158127521764
1e-06,4,1.0527666263159678,0.0,1.0527666263159678,0.05142158115862028
1e-06,5,1.000000000154047,0.0,1.000000000154047,1.5404699736855404e-10
1e-06,6,0.9471638964101955,-0.32074998610027866,1.0000000001231362,1.231361679212244e-10
1e-06,7,0.9471638964101955,0.32074998610027866,1.0000000001231362,1.231361679212244e-10
1e-06,8,0.9867025631767254,-0.16253630947101919,1.0000000000379894,3.798938941129708e-11
1e-06,9,0.9867025631767254,0.16253630947101919,1.0000000000379894,3.798938941129708e-11
1e-06,10,0.9999999999930901,0.0,0.9999999999930901,-6.909917082988385e-12
1e-06,11,0.9902564526668751,-0.11083491797682556,0.9964397729372872,-0.0035665797535783575
1e-06,12,0.9902564526668751,0.11083491797682556,0.9964397729372872,-0.0035665797535783575
1e-06,13,0.9821324407316824,0.14406174849702733,0.9926418883553083,-0.007385316079173941
1e-06,14,0.9821324407316824,-0.14406174849702733,0.9926418883553083,-0.007385316079173941
1e-06,15,0.9821324406752088,-0.1440617484202193,0.9926418882882854,-0.007385316146693702
1e-06,16,0.9821324406752088,0.1440617484202193,0.9926418882882854,-0.007385316146693702
1e-06,17,0.9435700170542275,0.0,0.9435700170542275,-0.05808470701256106
1e-06,18,0.9435700168525436,0.0,0.9435700168525436,-0.05808470722630661
1e-06,19,0.9009115601831448,-3.77015492879255e-11,0.9009115601831448,-0.1043481835909473
1e-06,20,0.9009115601831448,3.77015492879255e-11,0.9009115601831448,-0.1043481835909473
3e-07,1,1.0902630135296514,0.0,1.0902630135296514,0.08641896394985175
3e-07,2,1.0902630130095181,0.0,1.0902630130095181,0.08641896347278039
3e-07,3,1.0527666260387494,-4.563747157719626e-10,1.0527666260387494,0.05142158089529652
3e-07,4,1.0527666260387494,4.563747157719626e-10,1.0527666260387494,0.05142158089529652
3e-07,5,1.0000000012072279,0.0,1.0000000012072279,1.2072278724946603e-09
3e-07,6,1.000000000294416,0.0,1.000000000294416,2.944160470541162e-10
3e-07,7,0.9471638962860989,0.3207499861900081,1.0000000000343772,3.4377167778507374e-11
3e-07,8,0.9471638962860989,-0.3207499861900081,1.0000000000343772,3.4377167778507374e-11
3e-07,9,0.9867025631453359,-0.16253630943136838,1.0000000000005727,5.726530361014918e-13
3e-07,10,0.9867025631453359,0.16253630943136838,1.0000000000005727,5.726530361014918e-13
3e-07,11,0.9902564523027765,0.11083491820865328,0.9964397726012345,-0.0035665800908317976
3e-07,12,0.9902564523027765,-0.11083491820865328,0.9964397726012345,-0.0035665800908317976
3e-07,13,0.9821324406156509,-0.14406174865901922,0.9926418882640151,-0.007385316171143861
3e-07,14,0.9821324406156509,0.14406174865901922,0.9926418882640151,-0.007385316171143861
3e-07,15,0.9821324405846601,-0.1440617485415338,0.9926418882163018,-0.007385316219210821
3e-07,16,0.9821324405846601,0.1440617485415338,0.9926418882163018,-0.007385316219210821
3e-07,17,0.9435700172982924,2.0169635806001016e-10,0.9435700172982924,-0.05808470675389994
3e-07,18,0.9435700172982924,-2.0169635806001016e-10,0.9435700172982924,-0.05808470675389994
3e-07,19,0.900911560544564,0.0,0.900911560544564,-0.1043481831897767
3e-07,20,0.900911560037572,0.0,0.900911560037572,-0.10434818375253117
1e-07,1,1.090263014942371,0.0,1.090263014942371,0.08641896524561224
1e-07,2,1.0902630134887856,0.0,1.0902630134887856,0.08641896391236929
1e-07,3,1.0527666272447527,0.0,1.0527666272447527,0.05142158204085268
1e-07,4,1.0527666254548873,0.0,1.0527666254548873,0.0514215803406987
1e-07,5,1.0000000042659933,0.0,1.0000000042659933,4.265993327261557e-09
1e-07,6,0.9867025636178426,0.16253630959988435,1.000000000494186,4.941860253127185e-10
1e-07,7,0.9867025636178426,-0.16253630959988435,1.000000000494186,4.941860253127185e-10
1e-07,8,0.9471638945296053,-0.32074998772835317,0.999999998864114,-1.1358860525290905e-09
1e-07,9,0.9471638945296053,0.32074998772835317,0.999999998864114,-1.1358860525290905e-09
1e-07,10,0.9999999980766083,0.0,0.9999999980766083,-1.923391670006855e-09
1e-07,11,0.9902564526767068,-0.11083491831310101,0.9964397729844623,-0.003566579706234762
1e-07,12,0.9902564526767068,0.11083491831310101,0.9964397729844623,-0.003566579706234762
1e-07,13,0.9821324410405179,-0.14406174860451199,0.9926418886764732,-0.007385315755628384
1e-07,14,0.9821324410405179,0.14406174860451199,0.9926418886764732,-0.007385315755628384
1e-07,15,0.9821324401225308,0.1440617488539429,0.9926418878044051,-0.007385316634160808
1e-07,16,0.9821324401225308,-0.1440617488539429,0.9926418878044051,-0.007385316634160808
1e-07,17,0.943570017875321,0.0,0.943570017875321,-0.05808470614236223
1e-07,18,0.9435700175074566,0.0,0.9435700175074566,-0.05808470653222668
1e-07,19,0.9009115592140069,2.2197694518956333e-10,0.9009115592140069,-0.10434818466667761
1e-07,20,0.9009115592140069,-2.2197694518956333e-10,0.9009115592140069,-0.10434818466667761
