step,entropy,entropy_over_lnM,p_min,p_max
84,2.2443701928579536,0.9747175901063463,0.08333333333329333,0.21428571428571486
85,2.244370192857954,0.9747175901063464,0.08333333333329009,0.21428571428571472
86,2.244370192857954,0.9747175901063464,0.08333333333328662,0.21428571428571427
87,2.244370192857955,0.9747175901063468,0.08333333333328287,0.21428571428571394
88,2.2443701928579554,0.9747175901063471,0.0833333333332786,0.21428571428571364
89,2.2443701928579554,0.9747175901063471,0.08333333333327411,0.2142857142857132
90,2.2443701928579554,0.9747175901063471,0.08333333333326896,0.21428571428571316
91,2.2443701928579554,0.9747175901063471,0.08333333333326358,0.2142857142857131
92,2.244370192857956,0.9747175901063472,0.08333333333325754,0.21428571428571272
93,2.244370192857956,0.9747175901063472,0.08333333333325085,0.21428571428571275
94,2.244370192857956,0.9747175901063472,0.08333333333324379,0.21428571428571286
95,2.2443701928579554,0.9747175901063471,0.08333333333323582,0.21428571428571322
96,2.244370192857955,0.9747175901063468,0.08333333333322727,0.21428571428571352
97,2.244370192857955,0.9747175901063468,0.08333333333321792,0.2142857142857138
98,2.244370192857954,0.9747175901063464,0.08333333333320783,0.2142857142857142
99,2.2443701928579536,0.9747175901063463,0.08333333333319691,0.2142857142857145
100,2.2443701928579536,0.9747175901063463,0.08333333333318486,0.21428571428571458
101,2.2443701928579536,0.9747175901063463,0.08333333333317183,0.21428571428571494
102,2.244370192857953,0.9747175901063461,0.08333333333315768,0.2142857142857151
103,2.244370192857953,0.9747175901063461,0.08333333333314243,0.21428571428571525
104,2.2443701928579536,0.9747175901063463,0.08333333333312554,0.21428571428571527
105,2.244370192857953,0.9747175901063461,0.08333333333310733,0.21428571428571513
106,2.2443701928579536,0.9747175901063463,0.08333333333308748,0.21428571428571513
107,2.2443701928579536,0.9747175901063463,0.08333333333306576,0.21428571428571494
108,2.244370192857954,0.9747175901063464,0.08333333333304249,0.21428571428571466
109,2.2443701928579545,0.9747175901063466,0.08333333333301678,0.21428571428571458
110,2.2443701928579545,0.9747175901063466,0.08333333333298894,0.21428571428571427
111,2.2443701928579554,0.9747175901063471,0.08333333333295852,0.2142857142857138
112,2.244370192857955,0.9747175901063468,0.08333333333292527,0.21428571428571383
113,2.2443701928579554,0.9747175901063471,0.08333333333288928,0.21428571428571386
114,2.244370192857955,0.9747175901063468,0.08333333333284977,0.21428571428571386
115,2.244370192857954,0.9747175901063464,0.08333333333280654,0.2142857142857143
116,2.244370192857954,0.9747175901063464,0.0833333333327596,0.21428571428571452
117,2.2443701928579536,0.9747175901063463,0.08333333333270855,0.21428571428571505
118,2.2443701928579536,0.9747175901063463,0.08333333333265298,0.21428571428571516
119,2.244370192857953,0.9747175901063461,0.08333333333259213,0.21428571428571558
120,2.2443701928579527,0.9747175901063458,0.08333333333252615,0.2142857142857159
121,2.2443701928579527,0.9747175901063458,0.08333333333245453,0.2142857142857161
122,2.244370192857952,0.9747175901063455,0.08333333333237627,0.21428571428571627
123,2.2443701928579523,0.9747175901063456,0.08333333333229113,0.21428571428571622
124,2.2443701928579523,0.9747175901063456,0.08333333333219846,0.2142857142857158
125,2.244370192857953,0.9747175901063461,0.08333333333209775,0.2142857142857154
126,2.2443701928579536,0.9747175901063463,0.08333333333198792,0.2142857142857149
127,2.2443701928579545,0.9747175901063466,0.08333333333186824,0.2142857142857143
128,2.244370192857955,0.9747175901063468,0.08333333333173788,0.21428571428571364
129,2.2443701928579554,0.9747175901063471,0.0833333333315958,0.21428571428571302
130,2.244370192857956,0.9747175901063472,0.08333333333144101,0.21428571428571272
131,2.244370192857956,0.9747175901063472,0.0833333333312722,0.21428571428571233
132,2.2443701928579567,0.9747175901063476,0.08333333333108839,0.21428571428571208
133,2.2443701928579567,0.9747175901063476,0.08333333333088805,0.21428571428571186
134,2.2443701928579562,0.9747175901063474,0.08333333333066943,0.21428571428571236
135,2.2443701928579554,0.9747175901063471,0.08333333333043136,0.21428571428571266
136,2.244370192857956,0.9747175901063472,0.08333333333017205,0.21428571428571286
137,2.2443701928579545,0.9747175901063466,0.08333333332988915,0.2142857142857136
138,2.2443701928579545,0.9747175901063466,0.08333333332958097,0.21428571428571416
139,2.2443701928579536,0.9747175901063463,0.08333333332924506,0.21428571428571477
140,2.244370192857953,0.9747175901063461,0.08333333332887895,0.21428571428571527
141,2.2443701928579527,0.9747175901063458,0.08333333332848014,0.2142857142857155
142,2.2443701928579523,0.9747175901063456,0.08333333332804557,0.21428571428571583
143,2.2443701928579523,0.9747175901063456,0.08333333332757194,0.2142857142857159
144,2.2443701928579527,0.9747175901063458,0.083333333327056,0.21428571428571563
145,2.244370192857953,0.9747175901063461,0.08333333332649352,0.21428571428571547
146,2.2443701928579536,0.9747175901063463,0.0833333333258808,0.21428571428571488
147,2.244370192857954,0.9747175901063464,0.08333333332521276,0.21428571428571455
148,2.244370192857955,0.9747175901063468,0.08333333332448453,0.21428571428571414
149,2.2443701928579554,0.9747175901063471,0.08333333332369088,0.21428571428571402
150,2.2443701928579554,0.9747175901063471,0.0833333333228257,0.21428571428571383
151,2.2443701928579554,0.9747175901063471,0.08333333332188274,0.21428571428571364
152,2.244370192857956,0.9747175901063472,0.08333333332085462,0.21428571428571355
153,2.2443701928579554,0.9747175901063471,0.08333333331973415,0.2142857142857138
154,2.244370192857955,0.9747175901063468,0.08333333331851278,0.2142857142857142
155,2.2443701928579545,0.9747175901063466,0.08333333331718153,0.21428571428571458
156,2.2443701928579536,0.9747175901063463,0.08333333331573028,0.21428571428571513
157,2.2443701928579527,0.9747175901063458,0.08333333331414841,0.2142857142857158
158,2.2443701928579523,0.9747175901063456,0.08333333331242415,0.21428571428571633
159,2.244370192857952,0.9747175901063455,0.08333333331054464,0.21428571428571688
160,2.244370192857952,0.9747175901063455,0.08333333330849628,0.2142857142857167
161,2.244370192857952,0.9747175901063455,0.08333333330626339,0.21428571428571677
162,2.244370192857952,0.9747175901063455,0.08333333330382948,0.21428571428571647
163,2.2443701928579527,0.9747175901063458,0.08333333330117652,0.21428571428571583
164,2.244370192857953,0.9747175901063461,0.08333333329828464,0.21428571428571536
165,2.2443701928579536,0.9747175901063463,0.08333333329513219,0.21428571428571497
166,2.2443701928579545,0.9747175901063466,0.08333333329169579,0.2142857142857142
167,2.244370192857955,0.9747175901063468,0.08333333328795,0.21428571428571364
168,2.244370192857956,0.9747175901063472,0.08333333328386673,0.21428571428571272
169,2.2443701928579562,0.9747175901063474,0.08333333327941515,0.2142857142857126
170,2.2443701928579562,0.9747175901063474,0.08333333327456292,0.21428571428571183
171,2.2443701928579567,0.9747175901063476,0.08333333326927324,0.21428571428571144
172,2.2443701928579567,0.9747175901063476,0.08333333326350677,0.21428571428571164
173,2.2443701928579567,0.9747175901063476,0.08333333325722063,0.2142857142857118
174,2.2443701928579562,0.9747175901063474,0.08333333325036782,0.21428571428571228
175,2.244370192857956,0.9747175901063472,0.08333333324289756,0.21428571428571264
176,2.2443701928579554,0.9747175901063471,0.083333333234754,0.21428571428571283
177,2.2443701928579545,0.9747175901063466,0.08333333322587616,0.21428571428571372
178,2.2443701928579545,0.9747175901063466,0.08333333321619832,0.2142857142857141
179,2.2443701928579536,0.9747175901063463,0.08333333320564804,0.21428571428571455
180,2.2443701928579536,0.9747175901063463,0.08333333319414667,0.21428571428571513
181,2.244370192857953,0.9747175901063461,0.08333333318160838,0.2142857142857155
182,2.244370192857953,0.9747175901063461,0.08333333316793994,0.2142857142857157
183,2.244370192857953,0.9747175901063461,0.08333333315303901,0.21428571428571572
184,2.2443701928579527,0.9747175901063458,0.08333333313679474,0.2142857142857157
185,2.2443701928579527,0.9747175901063458,0.08333333311908585,0.21428571428571552
186,2.244370192857954,0.9747175901063464,0.08333333309978012,0.21428571428571508
187,2.2443701928579545,0.9747175901063466,0.08333333307873358,0.21428571428571458
188,2.244370192857955,0.9747175901063468,0.08333333305578906,0.21428571428571438
189,2.244370192857955,0.9747175901063468,0.0833333330307753,0.21428571428571414
190,2.244370192857955,0.9747175901063468,0.08333333300350558,0.21428571428571397
191,2.244370192857955,0.9747175901063468,0.08333333297377662,0.21428571428571383
192,2.2443701928579554,0.9747175901063471,0.08333333294136624,0.21428571428571389
193,2.244370192857955,0.9747175901063468,0.08333333290603274,0.21428571428571427
194,2.2443701928579536,0.9747175901063463,0.08333333286751236,0.21428571428571475
195,2.2443701928579536,0.9747175901063463,0.08333333282551751,0.21428571428571536
196,2.244370192857953,0.9747175901063461,0.08333333277973504,0.21428571428571574
197,2.2443701928579527,0.9747175901063458,0.08333333272982281,0.21428571428571624
198,2.244370192857952,0.9747175901063455,0.08333333267540838,0.21428571428571674
199,2.244370192857951,0.9747175901063451,0.08333333261608576,0.2142857142857169
200,2.244370192857952,0.9747175901063455,0.08333333255141213,0.2142857142857166
201,2.244370192857952,0.9747175901063455,0.08333333248090422,0.21428571428571636
202,2.2443701928579527,0.9747175901063458,0.0833333324040357,0.21428571428571597
203,2.244370192857953,0.9747175901063461,0.08333333232023309,0.21428571428571525
204,2.244370192857954,0.9747175901063464,0.08333333222887043,0.21428571428571472
205,2.244370192857955,0.9747175901063468,0.08333333212926536,0.21428571428571386
206,2.2443701928579554,0.9747175901063471,0.08333333202067393,0.21428571428571305
207,2.2443701928579562,0.9747175901063474,0.08333333190228583,0.21428571428571233
208,2.2443701928579567,0.9747175901063476,0.08333333177321647,0.21428571428571166
209,2.2443701928579576,0.974717590106348,0.08333333163250224,0.21428571428571117
210,2.2443701928579576,0.974717590106348,0.08333333147909222,0.21428571428571117
211,2.244370192857957,0.9747175901063478,0.08333333131184069,0.21428571428571144
212,2.2443701928579562,0.9747175901063474,0.0833333311294988,0.21428571428571197
213,2.244370192857956,0.9747175901063472,0.0833333309307046,0.21428571428571294
214,2.2443701928579545,0.9747175901063466,0.0833333307139735,0.21428571428571366
215,2.244370192857954,0.9747175901063464,0.08333333047768704,0.21428571428571427
216,2.244370192857953,0.9747175901063461,0.08333333022008016,0.21428571428571502
217,2.2443701928579527,0.9747175901063458,0.08333332993922922,0.2142857142857154
218,2.2443701928579523,0.9747175901063456,0.08333332963303644,0.2142857142857159
219,2.2443701928579523,0.9747175901063456,0.08333332929921469,0.2142857142857161
220,2.2443701928579523,0.9747175901063456,0.08333332893527083,0.21428571428571586
221,2.2443701928579527,0.9747175901063458,0.08333332853848602,0.21428571428571536
222,2.244370192857953,0.9747175901063461,0.08333332810589665,0.214285714285715
223,2.244370192857953,0.9747175901063461,0.08333332763427165,0.2142857142857143
224,2.244370192857955,0.9747175901063468,0.0833333271200878,0.2142857142857134
225,2.2443701928579554,0.9747175901063471,0.08333332655950433,0.21428571428571286
226,2.244370192857956,0.9747175901063472,0.08333332594833372,0.21428571428571205
227,2.244370192857956,0.9747175901063472,0.0833333252820103,0.21428571428571183
228,2.2443701928579562,0.9747175901063474,0.08333332455555668,0.2142857142857115
229,2.2443701928579562,0.9747175901063474,0.08333332376354603,0.21428571428571122
230,2.2443701928579554,0.9747175901063471,0.08333332290006165,0.21428571428571164
231,2.244370192857955,0.9747175901063468,0.08333332195865302,0.21428571428571205
232,2.244370192857954,0.9747175901063464,0.08333332093228749,0.21428571428571264
233,2.2443701928579527,0.9747175901063458,0.08333331981329761,0.21428571428571278
234,2.2443701928579527,0.9747175901063458,0.08333331859332341,0.21428571428571308
235,2.244370192857951,0.9747175901063451,0.08333331726325104,0.2142857142857135
236,2.24437019285795,0.9747175901063447,0.083333315813144,0.21428571428571352
237,2.2443701928579496,0.9747175901063445,0.08333331423216873,0.2142857142857132
238,2.244370192857949,0.9747175901063443,0.08333331250851354,0.2142857142857122
239,2.244370192857949,0.9747175901063443,0.08333331062930115,0.21428571428571092
240,2.244370192857949,0.9747175901063443,0.0833333085804919,0.21428571428570906
241,2.24437019285795,0.9747175901063447,0.08333330634677895,0.21428571428570647
242,2.2443701928579505,0.9747175901063448,0.08333330391147352,0.21428571428570375
243,2.2443701928579514,0.9747175901063453,0.08333330125638086,0.21428571428569998
244,2.2443701928579527,0.9747175901063458,0.08333329836166388,0.21428571428569626
245,2.2443701928579527,0.9747175901063458,0.08333329520569528,0.21428571428569199
246,2.244370192857953,0.9747175901063461,0.08333329176489537,0.2142857142856871
247,2.244370192857953,0.9747175901063461,0.08333328801355606,0.2142857142856821
248,2.2443701928579523,0.9747175901063456,0.08333328392364932,0.21428571428567667
249,2.244370192857951,0.9747175901063451,0.08333327946461734,0.2142857142856703
250,2.244370192857949,0.9747175901063443,0.08333327460314384,0.2142857142856631
251,2.244370192857947,0.9747175901063434,0.08333326930290581,0.21428571428565474
252,2.2443701928579434,0.9747175901063418,0.08333326352430127,0.21428571428564497
253,2.2443701928579407,0.9747175901063406,0.0833332572241546,0.214285714285633
254,2.2443701928579367,0.974717590106339,0.08333325035539213,0.21428571428561904
255,2.2443701928579323,0.974717590106337,0.08333324286669251,0.21428571428560156
256,2.2443701928579287,0.9747175901063354,0.08333323470210116,0.21428571428558071
257,2.2443701928579234,0.9747175901063331,0.08333322580061314,0.2142857142855556
258,2.2443701928579176,0.9747175901063306,0.08333321609571796,0.21428571428552542
259,2.2443701928579114,0.974717590106328,0.0833332055149013,0.21428571428548918
260,2.2443701928579047,0.9747175901063251,0.08333319397910358,0.21428571428544602
261,2.2443701928578967,0.9747175901063215,0.0833331814021297,0.21428571428539456
262,2.2443701928578865,0.9747175901063171,0.0833331676900044,0.21428571428533336
263,2.244370192857874,0.9747175901063118,0.08333315274027037,0.21428571428526086
264,2.24437019285786,0.9747175901063055,0.08333313644122216,0.21428571428517454
265,2.244370192857843,0.9747175901062982,0.08333311867107218,0.2142857142850726
266,2.2443701928578217,0.974717590106289,0.08333309929704011,0.2142857142849514
267,2.244370192857796,0.9747175901062778,0.08333307817436102,0.2142857142848079
268,2.2443701928577653,0.9747175901062645,0.08333305514520357,0.21428571428463758
269,2.2443701928577293,0.9747175901062488,0.08333303003749054,0.21428571428443532
270,2.2443701928576854,0.9747175901062297,0.08333300266361304,0.21428571428419504
271,2.2443701928576334,0.9747175901062072,0.08333297281902875,0.21428571428390938
272,2.2443701928575717,0.9747175901061804,0.08333294028073336,0.2142857142835699
273,2.2443701928574993,0.9747175901061489,0.08333290480559459,0.21428571428316584
274,2.2443701928574127,0.9747175901061114,0.08333286612853481,0.21428571428268534
275,2.24437019285731,0.9747175901060667,0.0833328239605511,0.21428571428211438
276,2.244370192857189,0.9747175901060141,0.0833327779865551,0.2142857142814349
277,2.2443701928570454,0.9747175901059518,0.0833327278630193,0.2142857142806267
278,2.244370192856875,0.9747175901058778,0.0833326732154097,0.21428571427966547
279,2.244370192856673,0.9747175901057901,0.0833326136353871,0.2142857142785228
280,2.2443701928564326,0.9747175901056857,0.08333254867775693,0.2142857142771644
281,2.244370192856147,0.9747175901055617,0.08333247785714229,0.2142857142755496
282,2.2443701928558077,0.9747175901054144,0.08333240064435671,0.21428571427363033
283,2.2443701928554045,0.9747175901052392,0.08333231646245168,0.21428571427134885
284,2.2443701928549236,0.9747175901050303,0.08333222468240456,0.2142857142686377
285,2.244370192854352,0.9747175901047821,0.08333212461841993,0.2142857142654156
286,2.2443701928536726,0.974717590104487,0.08333201552280475,0.21428571426158582
287,2.244370192852864,0.9747175901041358,0.08333189658038324,0.21428571425703402
288,2.244370192851903,0.9747175901037185,0.08333176690240603,0.21428571425162352
289,2.2443701928507602,0.9747175901032222,0.08333162551991036,0.21428571424519244
290,2.2443701928494013,0.974717590102632,0.083331471376481,0.21428571423754816
291,2.2443701928477866,0.9747175901019308,0.08333130332035867,0.21428571422846146
292,2.244370192845867,0.974717590101097,0.08333112009583557,0.21428571421766057
293,2.244370192843585,0.9747175901001061,0.0833309203338746,0.21428571420482198
294,2.244370192840874,0.9747175900989287,0.08333070254188403,0.21428571418956055
295,2.2443701928376503,0.9747175900975287,0.08333046509256627,0.21428571417141934
296,2.244370192833819,0.9747175900958648,0.08333020621176426,0.21428571414985492
297,2.2443701928292663,0.9747175900938875,0.08332992396520943,0.21428571412422182
298,2.2443701928238533,0.9747175900915367,0.08332961624407498,0.21428571409375255
299,2.2443701928174202,0.9747175900887428,0.08332928074922605,0.2142857140575342
300,2.2443701928097735,0.9747175900854219,0.08332891497404972,0.21428571401448224
301,2.2443701928006834,0.9747175900814741,0.08332851618573656,0.21428571396330753
302,2.244370192789879,0.9747175900767819,0.08332808140487337,0.21428571390247733
303,2.244370192777035,0.9747175900712038,0.0833276073831971,0.21428571383017042
304,2.2443701927617683,0.9747175900645735,0.08332709057934325,0.21428571374422112
305,2.24437019274362,0.9747175900566919,0.08332652713240654,0.2142857136420558
306,2.244370192722048,0.9747175900473233,0.08332591283312032,0.214285713520615
307,2.2443701926964055,0.9747175900361867,0.08332524309243743,0.2142857133762618
308,2.244370192665925,0.9747175900229493,0.0833245129072798,0.21428571320467274
309,2.244370192629693,0.9747175900072139,0.08332371682320228,0.21428571300071006
310,2.2443701925866253,0.9747175899885099,0.0833228488936941,0.21428571275826452
311,2.244370192535433,0.9747175899662773,0.08332190263581354,0.2142857124700757
312,2.2443701924745803,0.9747175899398494,0.08332087098182771,0.21428571212751382
313,2.244370192402247,0.9747175899084354,0.08331974622649851,0.21428571172031907
314,2.244370192316267,0.9747175898710947,0.08331851996962529,0.2142857112362968
315,2.244370192214065,0.974717589826709,0.08331718305341451,0.2142857106609524
316,2.244370192092582,0.9747175897739495,0.08331572549421773,0.21428570997705518
317,2.244370191948178,0.9747175897112358,0.0833141364081293,0.21428570916412415
318,2.244370191776529,0.9747175896366894,0.08331240392989538,0.21428570819781453
319,2.2443701915724947,0.9747175895480785,0.08331051512453583,0.21428570704918776
320,2.2443701913299643,0.9747175894427489,0.08330845589102617,0.214285705683846
321,2.2443701910416753,0.9747175893175466,0.08330621085733152,0.21428570406090083
322,2.2443701906989926,0.9747175891687214,0.08330376326601843,0.2142857021317491
323,2.244370190291655,0.9747175889918168,0.0833010948496079,0.2142856998386186
324,2.244370189807463,0.974717588781535,0.0832981856947511,0.2142856971128359
325,2.2443701892319172,0.9747175885315786,0.08329501409423762,0.2142856938727709
326,2.24437018854778,0.9747175882344616,0.08329155638575164,0.21428569002139278
327,2.2443701877345648,0.9747175878812867,0.08328778677620309,0.2142856854433627
328,2.2443701867679176,0.9747175874614772,0.08328367715035516,0.2142856800015809
329,2.244370185618891,0.9747175869624612,0.08327919686235828,0.21428567353308037
330,2.2443701842530737,0.9747175863692944,0.08327431250868556,0.21428566584414743
331,2.2443701826295652,0.9747175856642136,0.08326898768082704,0.2142856567045186
332,2.2443701806997467,0.974717584826104,0.08326318269597194,0.21428564584048757
333,2.2443701784058248,0.9747175838298664,0.08325685430374327,0.21428563292670658
334,2.244370175679106,0.9747175826456675,0.08324995536689761,0.21428561757644343
335,2.2443701724379346,0.9747175812380446,0.08324243451372179,0.21428559933000105
336,2.244370168585248,0.9747175795648442,0.08323423575967168,0.21428557764095124
337,2.2443701640056757,0.9747175775759611,0.08322529809559345,0.2142855518597698
338,2.2443701585620763,0.974717575211836,0.08321555503965482,0.2142855212143879
339,2.244370152091438,0.9747175724016736,0.08320493414987755,0.21428548478706905
340,2.244370144399996,0.9747175690613227,0.08319335649391751,0.21428544148692982
341,2.244370135257432,0.9747175650907576,0.08318073607247424,0.21428539001727018
342,2.2443701243899747,0.9747175603710808,0.08316697919243014,0.2142853288367472
343,2.2443701114722128,0.9747175547609681,0.08315198378553246,0.21428525611321686
344,2.2443700961173465,0.9747175480924344,0.08313563866810518,0.21428516966887523
345,2.244370077865615,0.974717540165808,0.08311782273697178,0.2142850669150466
346,2.2443700561705358,0.9747175307437549,0.08309840409641375,0.21428494477467241
347,2.244370030382552,0.9747175195441758,0.08307723911065433,0.2142847995901801
348,2.2443699997295985,0.9747175062317673,0.08305417137599133,0.21428462701397505
349,2.244369963294007,0.974717490407991,0.08302903060635079,0.21428442187827454
350,2.2443699199850613,0.9747174715991549,0.08300163142566701,0.2142841780404016
351,2.244369868506387,0.9747174492422507,0.08297177206015843,0.2142838881988966
352,2.2443698073171983,0.9747174226681237,0.08293923292323005,0.21428354367496338
353,2.2443697345862654,0.9747173910814809,0.0829037750854534,0.21428313415270456
354,2.2443696481372175,0.9747173535371364,0.08286513862181788,0.21428264737039324
355,2.244369545383579,0.9747173089117982,0.08282304082828726,0.21428206875355443
356,2.244369423251603,0.9747172558705549,0.08277717429961204,0.21428138097890712
357,2.2443692780886395,0.9747171928270809,0.08272720486041524,0.2142805634561521
358,2.244369105554338,0.9747171178963858,0.08267276934179675,0.21427959171216526
359,2.2443689004914953,0.9747170288387248,0.08261347319617177,0.21427843665923957
360,2.2443686567727874,0.9747169229930348,0.08254888794382008,0.21427706372561361
361,2.244368367118936,0.9747167971979654,0.0824785484457704,0.21427543182243677
362,2.2443680228830543,0.9747166476982216,0.08240194999928856,0.2142734921165135
363,2.2443676137950113,0.9747164700335419,0.08231854525450318,0.21427118657246572
364,2.244367127658551,0.9747162589071597,0.08222774095376928,0.21426844622120692
365,2.2443665499926526,0.9747160080300478,0.0821288944994428,0.2142651891036567
366,2.2443658636071993,0.9747157099366328,0.08202131036108215,0.21426131782921712
367,2.2443650481013533,0.974715355766944,0.08190423634004623,0.2142567166774503
368,2.2443640792712194,0.9747149350093629,0.08177685971840706,0.21425124815836252
369,2.24436292841126,0.9747144351972332,0.08163830333059623,0.21424474893138787
370,2.2443615614917145,0.9747138415516173,0.08148762161084523,0.2142370249652421
