item,theory,measured,rel_dev
λ比 mp_N5,3.927050983124843,3.9265331773307732,0.00013185614250863135
λ比 ne_N5,3.927050983124843,3.928611047515934,0.00039726104850560236
λ比 rb_N5,3.927050983124843,3.927636973956128,0.00014921905363672944
λ比 ne_N12,49.49489742783157,49.78660132786992,0.005893615608834884
λ比 rb_N12,49.49489742783157,49.78666042779736,0.005894809669849496
λ比 mp_N12,49.49489742783157,49.79596435970511,0.006082787267364835
λ比 hm_N12,49.49489742783157,49.961966570342945,0.009436713010516086
mp_N5 速い枝 |ω|（理論 (3+√5)a²Δ）,0.05701152988821245,0.057009,4.4375027602603615e-05
mp_N5 遅い枝 |ω|（理論 (3−√5)a²Δ）,0.008317870111787537,0.008313,0.0005854998601909552
