tag,edge,amp_rel,nu,lam_norm
mp_N12,"(1, 3)",0.005782193044279435,-0.002438621119061001,49.99180067573035
mp_N12,"(1, 4)",0.013332050479329166,-0.002440391160143429,49.95554110291032
mp_N12,"(1, 5)",0.00852772476950702,-0.00243949880856523,49.9738144899628
mp_N12,"(1, 6)",0.009293238800469282,-0.0024465712583432164,49.82935219727895
mp_N12,"(1, 7)",0.01433597051740728,-0.002450553941209113,49.748368667850116
mp_N12,"(1, 8)",0.009661126231494323,-0.0024416868786940236,49.9290314296689
mp_N12,"(1, 9)",0.0041279556196588485,-0.0024521635057217776,49.715714561146434
mp_N12,"(1, 10)",0.017272542218331483,-0.0024443957822644757,49.87369958345546
mp_N12,"(1, 11)",0.00900326152304444,-0.0024514685211648873,49.72980882895222
mp_N12,"(2, 3)",0.9999399213204068,-0.12191105216267756,1.0000000717330082
mp_N12,"(2, 4)",0.9998088488100633,-0.12191105806181643,1.0000000233441304
mp_N12,"(2, 5)",0.9997569268319746,-0.12191106014689844,1.0000000062408254
mp_N12,"(2, 6)",0.9998100237094902,-0.12191105791139055,1.000000024578029
mp_N12,"(2, 7)",0.9999085791150482,-0.12191105378913146,1.0000000583916913
mp_N12,"(2, 8)",0.9998793799701543,-0.12191105496801052,1.0000000487216976
mp_N12,"(2, 9)",1.0,-0.12191104955615562,1.0000000931135322
mp_N12,"(2, 10)",0.9998995991656988,-0.12191105401686667,1.000000056523647
mp_N12,"(2, 11)",0.9998404481601988,-0.12191105651217408,1.0000000360553842
mp_N12,"(3, 4)",0.011190611170490975,-0.002454610709241942,49.66614887188115
mp_N12,"(3, 5)",0.010889598782863948,-0.0024549423010098684,49.659440410299894
mp_N12,"(3, 6)",0.007749707173276315,-0.002455754352030898,49.64301938705887
mp_N12,"(3, 7)",0.0195585381602632,-0.002451712011251716,49.72486994729966
mp_N12,"(3, 8)",0.0034296548120038178,-0.002452927732989245,49.70022527290599
mp_N12,"(3, 9)",0.02159535539759186,-0.0024493469040769516,49.77288464316852
mp_N12,"(3, 10)",0.014614516275813342,-0.0024369252453433693,50.026590327577516
mp_N12,"(3, 11)",0.002213906845634785,-0.002437331213205751,50.01825777604431
mp_N12,"(4, 5)",0.007594961662376904,-0.0024534337603183344,49.689974467419916
mp_N12,"(4, 6)",0.005664672496703907,-0.0024503083252231978,49.753355385028634
mp_N12,"(4, 7)",0.009346816353509585,-0.0024368757959729323,50.02760547303585
mp_N12,"(4, 8)",0.005997745423017979,-0.002439928148325497,49.96502089268106
mp_N12,"(4, 9)",0.008441974973944145,-0.0024378262765277804,50.00810028242176
mp_N12,"(4, 10)",0.007329165493318286,-0.002452177558771802,49.71542964808162
mp_N12,"(4, 11)",0.01239398331255398,-0.0024437898773837564,49.88606509747809
mp_N12,"(5, 6)",0.007367783195913533,-0.0024442325430076685,49.87703042269067
mp_N12,"(5, 7)",0.0059642035420850985,-0.002462954381699335,49.497896434285785
mp_N12,"(5, 8)",0.008905466242960652,-0.0024547800424821486,49.66272285009039
mp_N12,"(5, 9)",0.015720130014126362,-0.0024479587880310307,49.80110837804623
mp_N12,"(5, 10)",0.0015868657098256137,-0.0024635359491462414,49.48621145551918
mp_N12,"(5, 11)",0.005020388216832159,-0.0024446971129277032,49.867552206386286
mp_N12,"(6, 7)",0.013345266818860953,-0.0024470894112447444,49.8188012042079
mp_N12,"(6, 8)",0.01411414155522176,-0.002447625133905344,49.80789714036278
mp_N12,"(6, 9)",0.011130262748769057,-0.0024496021889477693,49.7676975705558
mp_N12,"(6, 10)",0.00901956914897079,-0.0024492374476059293,49.77510899438893
mp_N12,"(6, 11)",0.011510430931475881,-0.002452362916282265,49.711671995325595
mp_N12,"(7, 8)",0.005801170793467515,-0.0024607954668523584,49.541322125264806
mp_N12,"(7, 9)",0.014391046543244877,-0.0024558574958831116,49.64093442395996
mp_N12,"(7, 10)",0.008670488332578115,-0.0024647524089902806,49.4617879114546
mp_N12,"(7, 11)",0.010480794771524507,-0.002432790153544429,50.11162213481791
mp_N12,"(8, 9)",0.015330825010477443,-0.0024373565952557743,50.01773689784232
mp_N12,"(8, 10)",0.01749475596516245,-0.0024480085466016648,49.80009611361916
mp_N12,"(8, 11)",0.008331387883494511,-0.0024398670446542287,49.96627220931252
mp_N12,"(9, 10)",0.012000685616472951,-0.002449240226932149,49.775052511050134
mp_N12,"(9, 11)",0.016407423714752428,-0.00245747125641832,49.60833645126953
mp_N12,"(10, 11)",0.011948334391842294,-0.0024565536870478533,49.626866105348526
hm_N12,"(0, 1)",0.023634946836109946,-0.0024353399500804808,50.02239147167156
hm_N12,"(0, 2)",0.010845933961097447,-0.002438763118556192,49.95217757009884
hm_N12,"(0, 3)",0.021632375741858372,-0.0024698964698307365,49.32252417765324
hm_N12,"(0, 4)",0.03208957015771344,-0.00242470096913167,50.24187720482226
hm_N12,"(0, 5)",0.021805952913145285,-0.00247207340999234,49.27909011808204
hm_N12,"(0, 6)",0.024108046179101738,-0.0024368587266487872,49.99121492654525
hm_N12,"(0, 7)",0.9999119059436984,-0.12182150461480921,1.0000001948319204
hm_N12,"(0, 8)",0.02437654269895244,-0.0024043380851590827,50.66738704572264
hm_N12,"(0, 9)",0.01970300778687317,-0.0024738850416282754,49.24300292844074
hm_N12,"(0, 10)",0.016172754856534445,-0.0024714947913621805,49.2906271845243
hm_N12,"(0, 11)",0.041217631973044136,-0.0023978652638739616,50.80415909303992
hm_N12,"(1, 2)",0.032596193727366975,-0.0024730718055975716,49.25919582027299
hm_N12,"(1, 3)",0.0035117651948043923,-0.0024632098646501207,49.4564146148508
hm_N12,"(1, 4)",0.014335720860113518,-0.002468925068715118,49.341930175679835
hm_N12,"(1, 5)",0.024469048924644063,-0.002452612144620167,49.67011543865337
hm_N12,"(1, 6)",0.023269027945642583,-0.0023943955669453424,50.877778939818654
hm_N12,"(1, 7)",1.0,-0.12182150031018242,1.000000230167453
hm_N12,"(1, 8)",0.02470492045434434,-0.002416897204707417,50.40409998085718
hm_N12,"(1, 9)",0.03530923718840217,-0.002435131462258473,50.0266742217453
hm_N12,"(1, 10)",0.0343733787888117,-0.0024133289915086466,50.47862466251337
hm_N12,"(1, 11)",0.019518081980250606,-0.0024468121471630305,49.787854981337055
hm_N12,"(2, 3)",0.016558338121717617,-0.002439125282005163,49.9447606272112
hm_N12,"(2, 4)",0.016428253226983706,-0.002418155233985253,50.377877580984865
hm_N12,"(2, 5)",0.009304845882648329,-0.002439770522221296,49.93155185702224
hm_N12,"(2, 6)",0.0336645325243939,-0.0024566602014923114,49.588269584668545
hm_N12,"(2, 7)",0.999552138990897,-0.12182150475763219,1.0000001936595246
hm_N12,"(2, 8)",0.031134003977489146,-0.0024365933983070856,49.99665862764258
hm_N12,"(2, 9)",0.03345254221876536,-0.002426328077881401,50.20818472986468
hm_N12,"(2, 10)",0.002246194799508111,-0.0024309710329532166,50.1122912195027
hm_N12,"(2, 11)",0.014337967583774725,-0.0024820819730184524,49.08038077460435
hm_N12,"(3, 4)",0.01014610915007286,-0.0024215851719268672,50.306522257316644
hm_N12,"(3, 5)",0.032081308323776626,-0.0024117568656712787,50.511529617070074
hm_N12,"(3, 6)",0.008586525147259093,-0.0024541162096210177,49.63967389642866
hm_N12,"(3, 7)",0.9991561750181763,-0.1218215283495269,1.0
hm_N12,"(3, 8)",0.013141323542667296,-0.0024557465007676183,49.60671971290517
hm_N12,"(3, 9)",0.0066702557263645535,-0.002420424909259864,50.33063735357872
hm_N12,"(3, 10)",0.023275577132391555,-0.0024648003828120595,49.42450074214215
hm_N12,"(3, 11)",0.030356959779020053,-0.002445997801607641,49.80443084186717
hm_N12,"(4, 5)",0.016935108784643653,-0.002422883874233296,50.27955720249962
hm_N12,"(4, 6)",0.035191908402685275,-0.0024114760607597484,50.51741144431944
hm_N12,"(4, 7)",0.9995785510706077,-0.12182151287832936,1.0000001269988952
hm_N12,"(4, 8)",0.022311433466841207,-0.0024444280777826508,49.83641345669357
hm_N12,"(4, 9)",0.027985731165137015,-0.0024332971875651276,50.06438546515039
hm_N12,"(4, 10)",0.02301130897573461,-0.002442512469032314,49.87549905847184
hm_N12,"(4, 11)",0.01334089812340584,-0.0024622756802893117,49.4751783176501
hm_N12,"(5, 6)",0.02693945054970607,-0.002418541894304715,50.369823502498505
hm_N12,"(5, 7)",0.9996722572174055,-0.12182149484129337,1.0000002750601078
hm_N12,"(5, 8)",0.030502775927918002,-0.002435276634877818,50.02369201297695
hm_N12,"(5, 9)",0.02353494510807924,-0.002427211555426878,50.189909518662425
hm_N12,"(5, 10)",0.008856696969473273,-0.0024680499034347428,49.35942671985277
hm_N12,"(5, 11)",0.033385751358165586,-0.0024172819025336913,50.39607843083539
hm_N12,"(6, 7)",0.9998333636878118,-0.12182150082900217,1.0000002259086003
hm_N12,"(6, 8)",0.030573864714723585,-0.0024271810058291493,50.19054123155988
hm_N12,"(6, 9)",0.0010273561958352518,-0.0024209671517786014,50.319364416005726
hm_N12,"(6, 10)",0.02429663214159496,-0.002428382192845157,50.1657147332305
hm_N12,"(6, 11)",0.013703931547845587,-0.002442237267064068,49.881119247670185
hm_N12,"(7, 8)",0.9999221285240597,-0.12182148143870287,1.0000003850784236
hm_N12,"(7, 9)",0.999600832420864,-0.12182150410980096,1.0000001989773981
hm_N12,"(7, 10)",0.999429018768135,-0.12182151712897123,1.000000092106517
hm_N12,"(7, 11)",0.9999454463202084,-0.12182149430986038,1.0000002794225002
hm_N12,"(8, 9)",0.022011315173571584,-0.00243561955233564,50.01664904221434
hm_N12,"(8, 10)",0.028648434317767223,-0.002438775236391193,49.95192936672334
hm_N12,"(8, 11)",0.026835952904463067,-0.0024392446470055595,49.942316568810014
hm_N12,"(9, 10)",0.013523068444826064,-0.0024512175458790875,49.69837481553996
hm_N12,"(9, 11)",0.022782340638196587,-0.0023950817979940236,50.863201604035936
hm_N12,"(10, 11)",0.020611797113340338,-0.0024604944304423004,49.51099536836918
ne_N12,"(0, 1)",0.0007059634946147365,-0.002449671715723261,49.781678512322955
ne_N12,"(0, 2)",0.000999024307107915,-0.0024493238951827975,49.788747846990944
ne_N12,"(0, 3)",0.0005430042371621807,-0.002449261537629654,49.790015455387234
ne_N12,"(0, 4)",0.001002448858642682,-0.0024493188410642827,49.78885058503717
ne_N12,"(0, 5)",0.0006148235355057069,-0.0024493518019853572,49.78818057659934
ne_N12,"(0, 6)",0.0026489083445290712,-0.0024494754765254736,49.78566676072527
ne_N12,"(0, 7)",0.0009727292612439285,-0.002449393330420666,49.787336438905925
ne_N12,"(0, 8)",0.0004677574426822806,-0.0024492496991005467,49.79025611706719
ne_N12,"(0, 9)",0.0012549871369799187,-0.002449396707038154,49.78726780453958
ne_N12,"(0, 10)",0.9999968630340222,-0.12194876981143497,1.0000000000117344
ne_N12,"(0, 11)",0.0008063038316979493,-0.002449501380671855,49.78514026369626
ne_N12,"(1, 2)",0.0014232383328580582,-0.002449482700491998,49.78551993380953
ne_N12,"(1, 3)",0.0022755595830043717,-0.002449525413897476,49.78465180274716
ne_N12,"(1, 4)",0.0006592567876833078,-0.002449623894747541,49.78265033842432
ne_N12,"(1, 5)",0.0023842360181212043,-0.0024494684358880637,49.78580986231529
ne_N12,"(1, 6)",0.001492709906578943,-0.002449029327811339,49.794736399441064
ne_N12,"(1, 7)",0.0002099491646785568,-0.002449247904981002,49.790292589353825
ne_N12,"(1, 8)",0.002078382029602838,-0.0024495496693291608,49.78415883531079
ne_N12,"(1, 9)",0.0015635763430168852,-0.002449613929767466,49.78285285324213
ne_N12,"(1, 10)",1.0,-0.12194876981286597,1.0
ne_N12,"(1, 11)",0.0018436302699918335,-0.0024491298648206456,49.79269232086903
ne_N12,"(2, 3)",0.0012572492813846079,-0.0024492294908708516,49.79066692909438
ne_N12,"(2, 4)",0.0009258012394653543,-0.002449364425206247,49.78792398464649
ne_N12,"(2, 5)",0.0011284903550073263,-0.002449327135603503,49.78868197727223
ne_N12,"(2, 6)",9.460788034734065e-05,-0.0024496278648287774,49.78256965630568
ne_N12,"(2, 7)",0.0004386455835925378,-0.0024493938160302024,49.78732656821661
ne_N12,"(2, 8)",0.001269780784799957,-0.00244945819454361,49.78601802003313
ne_N12,"(2, 9)",0.0011978543582862656,-0.002449522056060371,49.784720048203724
ne_N12,"(2, 10)",0.9999960872918995,-0.1219487698110845,1.0000000000146083
ne_N12,"(2, 11)",0.0006898186914502555,-0.0024494198696533042,49.78679699782416
ne_N12,"(3, 4)",0.0002693465018090038,-0.002449295526939389,49.78932451048556
ne_N12,"(3, 5)",0.0017545487739817351,-0.002449398074105047,49.78724001709
ne_N12,"(3, 6)",0.0010472667541925197,-0.0024496249960762706,49.78262795660541
ne_N12,"(3, 7)",0.0005721415788125785,-0.0024495342139991883,49.78447294833595
ne_N12,"(3, 8)",0.0018658449645620801,-0.0024494520956730896,49.78614198182775
ne_N12,"(3, 9)",0.0018085954007619226,-0.002449568505925279,49.78377600703274
ne_N12,"(3, 10)",0.9999981106755552,-0.12194876981199591,1.0000000000071345
ne_N12,"(3, 11)",0.00043617667799768185,-0.0024495882152026083,49.78337544899539
ne_N12,"(4, 5)",0.0011095772311795168,-0.0024494079956560123,49.787038349323694
ne_N12,"(4, 6)",0.0020693913832445297,-0.002449459803452855,49.78598531846171
ne_N12,"(4, 7)",9.341861142346366e-05,-0.0024494798945046284,49.785576965320764
ne_N12,"(4, 8)",0.00016678274907471567,-0.0024495236075128446,49.78468851610221
ne_N12,"(4, 9)",0.0010557159159601472,-0.002449394575777511,49.7873111253036
ne_N12,"(4, 10)",0.9999959090215155,-0.12194876981100544,1.0000000000152567
ne_N12,"(4, 11)",0.0008482697193532578,-0.0024494346919331257,49.78649572266097
ne_N12,"(5, 6)",0.00018919939582985544,-0.0024492714822043626,49.78981329709974
ne_N12,"(5, 7)",0.0005118140898542365,-0.0024494595625339823,49.7859902152086
ne_N12,"(5, 8)",0.0003365928199129108,-0.0024494200678535053,49.7867929692162
ne_N12,"(5, 9)",0.0012202141850326121,-0.0024494150982900574,49.786893980525676
ne_N12,"(5, 10)",0.9999969307452786,-0.12194876981146793,1.0000000000114642
ne_N12,"(5, 11)",0.0005628393191057818,-0.00244944968755498,49.78619092788723
ne_N12,"(6, 7)",0.0011211342058120614,-0.0024495106398512976,49.78495207527211
ne_N12,"(6, 8)",0.0012216565193374866,-0.0024496418649327016,49.7822851407776
ne_N12,"(6, 9)",0.0017364981301656174,-0.0024495527433845195,49.78409635890131
ne_N12,"(6, 10)",0.9999992359710947,-0.12194876981252017,1.0000000000028355
ne_N12,"(6, 11)",0.0016613454435780047,-0.0024495349832535083,49.78445731397223
ne_N12,"(7, 8)",0.001171631026896531,-0.002449478158495008,49.78561224966909
ne_N12,"(7, 9)",0.0009931299923942219,-0.0024494029809251955,49.787140279711394
ne_N12,"(7, 10)",0.9999954689462567,-0.12194876981080556,1.0000000000168956
ne_N12,"(7, 11)",0.001607052807792321,-0.0024493259942108695,49.78870517893464
ne_N12,"(8, 9)",0.00040134830603267164,-0.0024492171464096865,49.79091788232455
ne_N12,"(8, 10)",0.9999968163082867,-0.12194876981141257,1.000000000011918
ne_N12,"(8, 11)",0.0007618429423182741,-0.0024493237455343463,49.78875088897713
ne_N12,"(9, 10)",0.9999981190684173,-0.12194876981200528,1.000000000007058
ne_N12,"(9, 11)",0.0017729273658928454,-0.002449497951728832,49.785209955695485
ne_N12,"(10, 11)",0.9999971678266361,-0.12194876981157526,1.000000000010584
rb_N12,"(0, 1)",0.0002619371626801687,-0.0024494308186060456,49.78678089549616
rb_N12,"(0, 2)",0.00011507643672142475,-0.0024494386607481363,49.78662149774667
rb_N12,"(0, 3)",0.00010475429520362937,-0.0024494351910775065,49.786692021424535
rb_N12,"(0, 4)",0.000308211003581086,-0.002449437937844154,49.7866361913
rb_N12,"(0, 5)",0.9999999018082177,-0.1219492754845113,1.0000000000008502
rb_N12,"(0, 6)",0.00021343681797480227,-0.002449435056737182,49.78669475199718
rb_N12,"(0, 7)",0.00016130519847681017,-0.0024494346138100795,49.786703754840666
rb_N12,"(0, 8)",0.0003649812260485042,-0.002449439412311854,49.78660622167242
rb_N12,"(0, 9)",0.0001200963042812853,-0.002449432444259587,49.78674785271644
rb_N12,"(0, 10)",0.00012519819263202394,-0.0024494332795063447,49.7867308756385
rb_N12,"(0, 11)",0.00017088642536848312,-0.002449438401923315,49.786626758549886
rb_N12,"(1, 2)",0.00015889388179930917,-0.0024494369182308457,49.78665691570259
rb_N12,"(1, 3)",0.000263928134078119,-0.002449438091837646,49.78663306126867
rb_N12,"(1, 4)",0.00024250912811512202,-0.0024494374102748953,49.78664691453735
rb_N12,"(1, 5)",0.9999999229363917,-0.12194927548453384,1.0000000000006655
rb_N12,"(1, 6)",9.402255133329904e-05,-0.0024494411129155655,49.78657165571087
rb_N12,"(1, 7)",0.00022528077863993092,-0.002449437691527241,49.78664119787378
rb_N12,"(1, 8)",0.00022976038499004432,-0.0024494402522116107,49.78658915011559
rb_N12,"(1, 9)",6.437511885296002e-05,-0.0024494392454701423,49.78660961284965
rb_N12,"(1, 10)",0.00021211776259376,-0.0024494309740666857,49.78677773562559
rb_N12,"(1, 11)",0.0003918611913916935,-0.0024494357180035614,49.78668131124136
rb_N12,"(2, 3)",0.00015417355235952933,-0.0024494374781873617,49.78664553416573
rb_N12,"(2, 4)",0.0003307920190980673,-0.0024494330586899453,49.78673536391246
rb_N12,"(2, 5)",0.9999998847875805,-0.12194927548449366,1.0000000000009948
rb_N12,"(2, 6)",0.0002551350477770752,-0.0024494381141763116,49.78663260721884
rb_N12,"(2, 7)",0.0002657207720647914,-0.002449437004936188,49.786655153351035
rb_N12,"(2, 8)",3.498463820991968e-05,-0.0024494385371362647,49.78662401024795
rb_N12,"(2, 9)",4.072235834984955e-05,-0.002449437230524047,49.78665056810802
rb_N12,"(2, 10)",0.0001910208630078679,-0.0024494326813545896,49.78674303356416
rb_N12,"(2, 11)",0.00019212268701974947,-0.0024494392099873043,49.786610334063795
rb_N12,"(3, 4)",0.00028546976078272366,-0.0024494351179102972,49.78669350860552
rb_N12,"(3, 5)",0.9999998887945981,-0.12194927548449817,1.000000000000958
rb_N12,"(3, 6)",0.00011376076440542207,-0.002449441657230558,49.786560592137555
rb_N12,"(3, 7)",0.0001935571420471215,-0.002449439569412491,49.78660302848993
rb_N12,"(3, 8)",0.00012489750271204057,-0.0024494422667797368,49.786548202640745
rb_N12,"(3, 9)",0.0002426507540757174,-0.00244944134591486,49.78656691984076
rb_N12,"(3, 10)",6.179426622029373e-05,-0.0024494386936055584,49.78662082989569
rb_N12,"(3, 11)",0.0002927866252245275,-0.002449433838316087,49.786719517376916
rb_N12,"(4, 5)",1.0,-0.12194927548461498,1.0
rb_N12,"(4, 6)",0.0003996357259560692,-0.002449435665950731,49.78668236925555
rb_N12,"(4, 7)",0.00013358307153486597,-0.002449436330885112,49.786668853951475
rb_N12,"(4, 8)",8.911663616260772e-05,-0.0024494347150281824,49.78670169750242
rb_N12,"(4, 9)",0.00020742791201848332,-0.0024494353552141925,49.78668868521784
rb_N12,"(4, 10)",0.00042135247003559795,-0.0024494369195813986,49.786656888251585
rb_N12,"(4, 11)",0.0003124455867958715,-0.002449434748844353,49.78670101016197
rb_N12,"(5, 6)",0.9999999540606919,-0.1219492754845669,1.0000000000003944
rb_N12,"(5, 7)",0.999999909134235,-0.12194927548451935,1.0000000000007843
rb_N12,"(5, 8)",0.9999999687059289,-0.12194927548458181,1.0000000000002718
rb_N12,"(5, 9)",0.9999999338951996,-0.12194927548454523,1.000000000000572
rb_N12,"(5, 10)",0.9999999475559772,-0.12194927548455978,1.0000000000004527
rb_N12,"(5, 11)",0.9999999900309242,-0.12194927548460424,1.0000000000000882
rb_N12,"(6, 7)",5.353109557066313e-05,-0.002449432247492363,49.78675185217394
rb_N12,"(6, 8)",0.0003542005293985641,-0.002449433872009206,49.78671883253708
rb_N12,"(6, 9)",0.00028389462867285187,-0.002449439182751494,49.7866108876512
rb_N12,"(6, 10)",0.0002966440222513177,-0.002449437193290092,49.78665132491612
rb_N12,"(6, 11)",0.00027419242690598255,-0.002449434402711354,49.78670804559027
rb_N12,"(7, 8)",0.00014585328159546246,-0.00244943996542209,49.78659497931421
rb_N12,"(7, 9)",0.00017217616988616803,-0.0024494435228241845,49.78652267271247
rb_N12,"(7, 10)",0.0003449846464465138,-0.0024494375702635495,49.78664366264854
rb_N12,"(7, 11)",0.0003263950200293208,-0.0024494334291376234,49.786727834260795
rb_N12,"(8, 9)",0.0005205149552916908,-0.0024494389815672758,49.78661497686529
rb_N12,"(8, 10)",0.00021880822419401372,-0.0024494368535225896,49.78665823094684
rb_N12,"(8, 11)",0.00021260349760296267,-0.0024494403765950414,49.786586621935356
rb_N12,"(9, 10)",4.377605004883629e-05,-0.0024494323232860447,49.78675031160424
rb_N12,"(9, 11)",0.00027607544414194905,-0.0024494308864566627,49.786779516374246
rb_N12,"(10, 11)",0.0003184222216610256,-0.0024494374209992112,49.78664669655761
